timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
34607952,332.544,35.36,97394.0,1.1572
34631143,332.716,35.36,97392.0,1.15718
34642886,332.628,35.36,97393.0,1.15719
34653934,333.059,35.36,97388.0,1.15713
34675875,332.372,35.36,97396.0,1.15723
34687947,332.544,35.36,97394.0,1.1572
34697916,332.8,35.36,97391.0,1.15717
34719910,332.285,35.36,97397.0,1.15724
34730574,332.716,35.36,97392.0,1.15718
34740970,332.372,35.36,97396.0,1.15723
34761921,332.113,35.36,97399.0,1.15726
34772694,332.544,35.36,97394.0,1.1572
34783081,332.887,35.36,97390.0,1.15715
34805129,332.544,35.36,97394.0,1.1572
34816164,332.198,35.36,97398.0,1.15725
34825940,332.544,35.36,97394.0,1.1572
34848498,332.457,35.36,97395.0,1.15721
34858695,332.544,35.36,97394.0,1.1572
34868943,332.544,35.36,97394.0,1.1572
34891919,332.716,35.36,97392.0,1.15718
34902720,332.887,35.36,97390.0,1.15715
34913303,332.628,35.36,97393.0,1.15719
34933935,332.8,35.36,97391.0,1.15717
34944930,332.457,35.36,97395.0,1.15721
34955076,332.887,35.36,97390.0,1.15715
34975894,332.8,35.37,97391.0,1.15717
34986576,332.8,35.37,97391.0,1.15717
34996974,332.972,35.37,97389.0,1.15714
35018118,332.887,35.36,97390.0,1.15715
35028510,332.887,35.36,97390.0,1.15715
35038327,332.887,35.36,97390.0,1.15715
35059895,332.372,35.37,97396.0,1.15723
35071368,332.887,35.37,97390.0,1.15715
35081517,332.457,35.37,97395.0,1.15721
35103114,332.628,35.37,97393.0,1.15719
35114844,332.8,35.37,97391.0,1.15717
35127170,332.544,35.37,97394.0,1.1572
35150946,332.887,35.37,97390.0,1.15715
35162756,332.457,35.37,97395.0,1.15721
35172971,332.457,35.37,97395.0,1.15721
35195072,332.372,35.37,97396.0,1.15723
35205572,332.285,35.37,97397.0,1.15724
35215707,332.544,35.37,97394.0,1.1572
35236955,332.887,35.36,97390.0,1.15715
35248025,332.544,35.36,97394.0,1.1572
35259541,332.8,35.36,97391.0,1.15717
35281212,332.457,35.37,97395.0,1.15721
35291966,332.8,35.37,97391.0,1.15717
35301901,332.716,35.37,97392.0,1.15718
35323649,332.372,35.37,97396.0,1.15723
35336749,332.628,35.37,97393.0,1.15719
35347113,332.457,35.37,97395.0,1.15721
35369116,332.198,35.37,97398.0,1.15725
35380326,332.972,35.37,97389.0,1.15714
35389963,332.372,35.37,97396.0,1.15723
35412965,332.457,35.37,97395.0,1.15721
35425356,332.372,35.37,97396.0,1.15723
35435073,332.544,35.37,97394.0,1.1572
35457677,332.8,35.37,97391.0,1.15717
35468956,332.887,35.37,97390.0,1.15715
35479077,332.198,35.37,97398.0,1.15725
35499907,332.285,35.37,97397.0,1.15724
35511592,332.716,35.37,97392.0,1.15718
35523070,332.716,35.37,97392.0,1.15718
35544957,332.544,35.37,97394.0,1.1572
35556531,332.628,35.37,97393.0,1.15719
35567074,332.544,35.37,97394.0,1.1572
35587908,332.457,35.37,97395.0,1.15721
35598950,332.544,35.37,97394.0,1.1572
35610735,332.8,35.37,97391.0,1.15717
35634349,332.544,35.37,97394.0,1.1572
35645738,332.628,35.37,97393.0,1.15719
35657080,332.544,35.37,97394.0,1.1572
35678559,332.972,35.37,97389.0,1.15714
35689528,332.8,35.37,97391.0,1.15717
35699253,332.544,35.37,97394.0,1.1572
35723150,332.113,35.37,97399.0,1.15726
35733508,332.628,35.37,97393.0,1.15719
35743077,332.8,35.37,97391.0,1.15717
35765918,332.198,35.37,97398.0,1.15725
35777514,332.628,35.37,97393.0,1.15719
35788339,332.972,35.37,97389.0,1.15714
35809901,332.198,35.37,97398.0,1.15725
35821529,332.628,35.37,97393.0,1.15719
35831532,332.544,35.37,97394.0,1.1572
35852956,332.628,35.37,97393.0,1.15719
35864017,332.628,35.37,97393.0,1.15719
35873936,332.716,35.37,97392.0,1.15718
35896508,332.113,35.37,97399.0,1.15726
35906574,332.716,35.37,97392.0,1.15718
35916870,332.972,35.37,97389.0,1.15714
35941144,332.372,35.38,97396.0,1.15723
35952158,332.8,35.38,97391.0,1.15717
35961934,332.544,35.38,97394.0,1.1572
35983915,332.544,35.38,97394.0,1.1572
35995594,332.887,35.38,97390.0,1.15715
36007085,332.887,35.38,97390.0,1.15715
36029596,332.198,35.38,97398.0,1.15725
36040900,332.544,35.38,97394.0,1.1572
36051593,332.628,35.38,97393.0,1.15719
36071894,332.544,35.38,97394.0,1.1572
36083573,331.941,35.38,97401.0,1.15728
36095073,332.8,35.38,97391.0,1.15717
36115895,332.628,35.38,97393.0,1.15719
36127597,332.716,35.38,97392.0,1.15718
36139073,332.544,35.38,97394.0,1.1572
36162273,332.198,35.38,97398.0,1.15725
36175349,332.716,35.38,97392.0,1.15718
36186117,332.544,35.38,97394.0,1.1572
36206874,332.8,35.38,97391.0,1.15717
36217536,332.544,35.38,97394.0,1.1572
36227906,332.544,35.38,97394.0,1.1572
36251078,332.457,35.38,97395.0,1.15721
36261546,332.457,35.38,97395.0,1.15721
36271903,332.457,35.38,97395.0,1.15721
36295528,332.544,35.38,97394.0,1.1572
36306750,332.716,35.38,97392.0,1.15718
36317143,332.544,35.38,97394.0,1.1572
36337949,332.8,35.38,97391.0,1.15717
36348527,332.457,35.38,97395.0,1.15721
36357951,332.285,35.38,97397.0,1.15724
36379550,332.285,35.38,97397.0,1.15724
36390550,332.285,35.38,97397.0,1.15724
36401590,332.8,35.38,97391.0,1.15717
36423075,332.544,35.38,97394.0,1.1572
36433556,332.198,35.38,97398.0,1.15725
36444379,332.972,35.38,97389.0,1.15714
36465935,332.457,35.38,97395.0,1.15721
36477154,332.457,35.38,97395.0,1.15721
36488955,332.198,35.38,97398.0,1.15725
36509934,332.544,35.38,97394.0,1.1572
36521913,332.457,35.38,97395.0,1.15721
36531924,332.544,35.38,97394.0,1.1572
36553522,332.628,35.38,97393.0,1.15719
36563585,332.372,35.38,97396.0,1.15723
36573939,332.716,35.38,97392.0,1.15718
36595915,332.198,35.39,97398.0,1.15725
36607634,332.628,35.39,97393.0,1.15719
36619077,332.716,35.39,97392.0,1.15718
36641917,332.285,35.39,97397.0,1.15724
36653771,332.8,35.39,97391.0,1.15717
36664964,332.716,35.39,97392.0,1.15718
36687077,332.372,35.38,97396.0,1.15723
36698958,332.628,35.38,97393.0,1.15719
36709707,332.716,35.38,97392.0,1.15718
36730741,332.887,35.39,97390.0,1.15715
36741961,332.716,35.39,97392.0,1.15718
36753090,332.8,35.39,97391.0,1.15717
36775096,332.8,35.39,97391.0,1.15717
36786923,332.457,35.39,97395.0,1.15721
36796961,332.8,35.39,97391.0,1.15717
36819263,332.285,35.39,97397.0,1.15724
36829529,332.544,35.39,97394.0,1.1572
36839075,332.544,35.39,97394.0,1.1572
36862088,332.372,35.39,97396.0,1.15723
36873527,332.887,35.39,97390.0,1.15715
36883968,332.628,35.39,97393.0,1.15719
36905916,332.716,35.39,97392.0,1.15718
36917585,332.544,35.39,97394.0,1.1572
36928964,332.887,35.39,97390.0,1.15715
36949912,332.457,35.39,97395.0,1.15721
36960548,332.285,35.39,97397.0,1.15724
36971889,332.972,35.39,97389.0,1.15714
36992968,332.8,35.39,97391.0,1.15717
37004490,332.716,35.39,97392.0,1.15718
37013938,332.8,35.39,97391.0,1.15717
37036853,332.716,35.39,97392.0,1.15718
37048158,332.8,35.39,97391.0,1.15717
37057943,332.972,35.39,97389.0,1.15714
37081337,332.544,35.39,97394.0,1.1572
37093322,332.544,35.39,97394.0,1.1572
37103948,332.628,35.39,97393.0,1.15719
37125936,332.887,35.39,97390.0,1.15715
37136961,332.457,35.39,97395.0,1.15721
37147931,332.8,35.39,97391.0,1.15717
37169930,332.8,35.39,97391.0,1.15717
37182134,332.8,35.39,97391.0,1.15717
37192953,332.457,35.39,97395.0,1.15721
37215071,332.544,35.39,97394.0,1.1572
37225762,332.8,35.39,97391.0,1.15717
37235894,332.8,35.39,97391.0,1.15717
37256961,332.716,35.39,97392.0,1.15718
37267744,333.144,35.39,97387.0,1.15712
37279082,332.457,35.39,97395.0,1.15721
37303527,332.544,35.39,97394.0,1.1572
37315637,332.113,35.39,97399.0,1.15726
37327540,332.8,35.39,97391.0,1.15717
37348336,332.544,35.39,97394.0,1.1572
37359875,332.113,35.39,97399.0,1.15726
37371073,332.887,35.39,97390.0,1.15715
37394518,332.026,35.39,97400.0,1.15727
37405522,332.372,35.39,97396.0,1.15723
37416110,332.372,35.39,97396.0,1.15723
37437591,332.544,35.39,97394.0,1.1572
37448003,332.544,35.39,97394.0,1.1572
37459617,332.457,35.39,97395.0,1.15721
37480335,332.198,35.39,97398.0,1.15725
37492973,332.8,35.39,97391.0,1.15717
37504345,332.285,35.39,97397.0,1.15724
37527875,332.457,35.39,97395.0,1.15721
37540343,332.544,35.39,97394.0,1.1572
37551060,332.716,35.39,97392.0,1.15718
37572520,332.372,35.39,97396.0,1.15723
37584521,332.8,35.39,97391.0,1.15717
37595071,332.544,35.39,97394.0,1.1572
37615075,332.372,35.4,97396.0,1.15723
37626687,332.544,35.4,97394.0,1.1572
37637327,332.972,35.4,97389.0,1.15714
37659083,332.628,35.39,97393.0,1.15719
37669944,332.628,35.39,97393.0,1.15719
37681645,332.372,35.39,97396.0,1.15723
37705926,332.457,35.4,97395.0,1.15721
37718144,332.372,35.4,97396.0,1.15723
37730276,332.887,35.4,97390.0,1.15715
37750116,332.628,35.39,97393.0,1.15719
37762361,332.372,35.39,97396.0,1.15723
37772954,332.972,35.39,97389.0,1.15714
37795071,332.457,35.39,97395.0,1.15721
37807738,332.628,35.39,97393.0,1.15719
37819072,332.628,35.39,97393.0,1.15719
37843071,332.285,35.4,97397.0,1.15724
37855636,332.628,35.4,97393.0,1.15719
37867535,332.8,35.4,97391.0,1.15717
37889597,332.113,35.4,97399.0,1.15726
37899886,331.941,35.4,97401.0,1.15728
37911076,332.887,35.4,97390.0,1.15715
37934538,332.285,35.4,97397.0,1.15724
37945509,332.887,35.4,97390.0,1.15715
37955721,332.372,35.4,97396.0,1.15723
37977591,332.198,35.4,97398.0,1.15725
37987944,332.457,35.4,97395.0,1.15721
37999655,332.026,35.4,97400.0,1.15727
38020350,332.457,35.4,97395.0,1.15721
38032974,332.457,35.4,97395.0,1.15721
38044330,332.544,35.4,97394.0,1.1572
38068508,332.972,35.4,97389.0,1.15714
38081322,332.628,35.4,97393.0,1.15719
38091903,332.544,35.4,97394.0,1.1572
38112957,332.544,35.4,97394.0,1.1572
38125346,332.544,35.4,97394.0,1.1572
38136691,332.544,35.4,97394.0,1.1572
38159089,332.457,35.4,97395.0,1.15721
38169949,332.544,35.4,97394.0,1.1572
38182277,332.457,35.4,97395.0,1.15721
38203085,332.544,35.4,97394.0,1.1572
38214135,332.628,35.4,97393.0,1.15719
38223982,332.887,35.4,97390.0,1.15715
38247071,332.716,35.4,97392.0,1.15718
38257963,332.716,35.4,97392.0,1.15718
38268962,332.716,35.4,97392.0,1.15718
38290139,332.8,35.4,97391.0,1.15717
38300451,332.8,35.4,97391.0,1.15717
38311074,332.544,35.4,97394.0,1.1572
38334736,332.544,35.41,97394.0,1.1572
38346948,332.544,35.41,97394.0,1.1572
38358560,332.8,35.41,97391.0,1.15717
38379909,332.198,35.4,97398.0,1.15725
38391595,332.198,35.4,97398.0,1.15725
38403110,332.628,35.4,97393.0,1.15719
38423910,332.457,35.4,97395.0,1.15721
38435636,332.628,35.4,97393.0,1.15719
38447544,332.8,35.4,97391.0,1.15717
38469101,332.8,35.4,97391.0,1.15717
38479744,332.628,35.4,97393.0,1.15719
38490793,332.972,35.4,97389.0,1.15714
38511917,332.628,35.4,97393.0,1.15719
38522550,332.544,35.4,97394.0,1.1572
38533591,332.544,35.4,97394.0,1.1572
38555534,333.059,35.41,97388.0,1.15713
38566550,332.544,35.41,97394.0,1.1572
38576971,332.544,35.41,97394.0,1.1572
38597916,332.372,35.41,97396.0,1.15723
38608760,333.059,35.41,97388.0,1.15713
38619541,332.628,35.41,97393.0,1.15719
38641158,332.8,35.41,97391.0,1.15717
38653150,332.716,35.41,97392.0,1.15718
38665155,332.544,35.41,97394.0,1.1572
38685939,332.8,35.41,97391.0,1.15717
38697349,332.716,35.41,97392.0,1.15718
38708507,332.628,35.41,97393.0,1.15719
38729591,332.285,35.41,97397.0,1.15724
38740920,332.457,35.41,97395.0,1.15721
38751606,332.628,35.41,97393.0,1.15719
38772922,332.544,35.41,97394.0,1.1572
38783600,332.544,35.41,97394.0,1.1572
38793941,332.457,35.41,97395.0,1.15721
38815908,332.8,35.41,97391.0,1.15717
38827597,332.716,35.41,97392.0,1.15718
38839082,333.059,35.41,97388.0,1.15713
38860071,332.972,35.41,97389.0,1.15714
38870776,332.457,35.41,97395.0,1.15721
38882057,332.544,35.41,97394.0,1.1572
38902465,332.8,35.41,97391.0,1.15717
38914091,332.457,35.41,97395.0,1.15721
38924963,332.457,35.41,97395.0,1.15721
38947539,332.716,35.41,97392.0,1.15718
38958751,332.457,35.41,97395.0,1.15721
38971211,332.8,35.41,97391.0,1.15717
38992955,332.887,35.41,97390.0,1.15715
39003931,332.972,35.41,97389.0,1.15714
39014540,332.887,35.41,97390.0,1.15715
39035520,332.113,35.41,97399.0,1.15726
39046810,332.628,35.41,97393.0,1.15719
39056972,332.544,35.41,97394.0,1.1572
39077925,332.716,35.42,97392.0,1.15718
39088526,332.628,35.42,97393.0,1.15719
39100082,332.628,35.42,97393.0,1.15719
39123899,332.716,35.42,97392.0,1.15718
39135955,332.457,35.42,97395.0,1.15721
39147962,332.8,35.42,97391.0,1.15717
39171073,332.285,35.42,97397.0,1.15724
39182569,332.544,35.42,97394.0,1.1572
39193590,332.887,35.42,97390.0,1.15715
39216392,332.026,35.41,97400.0,1.15727
39226699,333.231,35.41,97386.0,1.15711
39236746,332.628,35.41,97393.0,1.15719
39260850,332.8,35.42,97391.0,1.15717
39272930,332.716,35.42,97392.0,1.15718
39283071,332.285,35.42,97397.0,1.15724
39305312,332.113,35.42,97399.0,1.15726
39315627,332.8,35.42,97391.0,1.15717
39327076,332.544,35.42,97394.0,1.1572
39349936,332.8,35.42,97391.0,1.15717
39361955,332.628,35.42,97393.0,1.15719
39373937,332.628,35.42,97393.0,1.15719
39398454,332.544,35.41,97394.0,1.1572
39409942,332.8,35.41,97391.0,1.15717
39420971,332.716,35.41,97392.0,1.15718
39442122,332.628,35.41,97393.0,1.15719
39454304,333.059,35.41,97388.0,1.15713
39463895,332.716,35.41,97392.0,1.15718
39486746,332.372,35.42,97396.0,1.15723
39497742,332.628,35.42,97393.0,1.15719
39508667,332.372,35.42,97396.0,1.15723
39530737,332.457,35.42,97395.0,1.15721
39541660,332.457,35.42,97395.0,1.15721
39552669,332.8,35.42,97391.0,1.15717
39573591,332.544,35.42,97394.0,1.1572
39583652,332.972,35.42,97389.0,1.15714
39593591,332.628,35.42,97393.0,1.15719
39615858,332.887,35.42,97390.0,1.15715
39625645,332.628,35.42,97393.0,1.15719
39636651,332.628,35.42,97393.0,1.15719
39657593,332.544,35.43,97394.0,1.1572
39667663,332.457,35.43,97395.0,1.15721
39677591,332.457,35.43,97395.0,1.15721
39699088,332.285,35.42,97397.0,1.15724
39709645,332.372,35.42,97396.0,1.15723
39720745,332.8,35.42,97391.0,1.15717
39742766,332.372,35.42,97396.0,1.15723
39752763,332.716,35.42,97392.0,1.15718
39763078,332.887,35.42,97390.0,1.15715
39785153,332.716,35.42,97392.0,1.15718
39798040,332.716,35.42,97392.0,1.15718
39809328,332.544,35.42,97394.0,1.1572
39831491,332.628,35.43,97393.0,1.15719
39843730,332.716,35.43,97392.0,1.15718
39854293,332.8,35.43,97391.0,1.15717
39876913,332.8,35.43,97391.0,1.15717
39889330,332.285,35.43,97397.0,1.15724
39899908,332.887,35.43,97390.0,1.15715
39923074,332.8,35.43,97391.0,1.15717
39933947,332.8,35.43,97391.0,1.15717
39945504,332.544,35.43,97394.0,1.1572
39966746,332.8,35.43,97391.0,1.15717
39978068,332.457,35.43,97395.0,1.15721
39988675,332.628,35.43,97393.0,1.15719
40010536,332.887,35.42,97390.0,1.15715
40021925,332.198,35.42,97398.0,1.15725
40032973,332.8,35.42,97391.0,1.15717
40055084,332.285,35.43,97397.0,1.15724
40065519,332.457,35.43,97395.0,1.15721
40075906,332.887,35.43,97390.0,1.15715
40099132,332.457,35.43,97395.0,1.15721
40110823,332.285,35.43,97397.0,1.15724
40123523,332.544,35.43,97394.0,1.1572
40147151,332.716,35.42,97392.0,1.15718
40157526,333.059,35.42,97388.0,1.15713
40167520,332.972,35.42,97389.0,1.15714
40188957,332.8,35.42,97391.0,1.15717
40200057,332.972,35.42,97389.0,1.15714
40212367,332.887,35.42,97390.0,1.15715
40233912,332.372,35.43,97396.0,1.15723
40244826,332.544,35.43,97394.0,1.1572
40255393,333.059,35.43,97388.0,1.15713
40275063,332.372,35.43,97396.0,1.15723
40286416,332.198,35.43,97398.0,1.15725
40296854,332.887,35.43,97390.0,1.15715
40320542,332.8,35.43,97391.0,1.15717
40330707,332.8,35.43,97391.0,1.15717
40341934,332.457,35.43,97395.0,1.15721
40363063,332.372,35.43,97396.0,1.15723
40374575,332.716,35.43,97392.0,1.15718
40385341,332.628,35.43,97393.0,1.15719
40405938,332.972,35.43,97389.0,1.15714
40416922,332.372,35.43,97396.0,1.15723
40427902,333.059,35.43,97388.0,1.15713
40449306,332.113,35.43,97399.0,1.15726
40461312,332.716,35.43,97392.0,1.15718
40471902,332.285,35.43,97397.0,1.15724
40494462,332.628,35.43,97393.0,1.15719
40504448,332.628,35.43,97393.0,1.15719
40514272,332.372,35.43,97396.0,1.15723
40537699,333.059,35.43,97388.0,1.15713
40550269,332.544,35.43,97394.0,1.1572
40561522,332.285,35.43,97397.0,1.15724
40583091,332.716,35.43,97392.0,1.15718
40593772,332.457,35.43,97395.0,1.15721
40604976,332.716,35.43,97392.0,1.15718
40626518,333.059,35.43,97388.0,1.15713
40637509,332.8,35.43,97391.0,1.15717
40647535,332.716,35.43,97392.0,1.15718
40671718,332.628,35.44,97393.0,1.15719
40683636,332.026,35.44,97400.0,1.15727
40695537,332.285,35.44,97397.0,1.15724
40717920,332.372,35.44,97396.0,1.15723
40728800,332.628,35.44,97393.0,1.15719
40739875,332.372,35.44,97396.0,1.15723
40763665,332.544,35.43,97394.0,1.1572
40774558,332.285,35.43,97397.0,1.15724
40784724,332.457,35.43,97395.0,1.15721
40805917,332.887,35.44,97390.0,1.15715
40817533,332.372,35.44,97396.0,1.15723
40828683,332.544,35.44,97394.0,1.1572
40851066,332.372,35.44,97396.0,1.15723
40862281,332.544,35.44,97394.0,1.1572
40873425,332.8,35.44,97391.0,1.15717
40897160,332.544,35.43,97394.0,1.1572
40908174,332.544,35.43,97394.0,1.1572
40917933,332.457,35.43,97395.0,1.15721
40939902,332.716,35.44,97392.0,1.15718
40950575,332.628,35.44,97393.0,1.15719
40961547,332.285,35.44,97397.0,1.15724
40983162,332.716,35.44,97392.0,1.15718
40994575,332.716,35.44,97392.0,1.15718
41005318,332.716,35.44,97392.0,1.15718
41026331,332.544,35.44,97394.0,1.1572
41037750,332.372,35.44,97396.0,1.15723
41048962,332.285,35.44,97397.0,1.15724
41071071,332.628,35.44,97393.0,1.15719
41082338,332.544,35.44,97394.0,1.1572
41093744,332.372,35.44,97396.0,1.15723
41116954,332.544,35.44,97394.0,1.1572
41128451,332.544,35.44,97394.0,1.1572
41138734,332.628,35.44,97393.0,1.15719
41163073,332.372,35.44,97396.0,1.15723
41174804,332.457,35.44,97395.0,1.15721
41184966,332.544,35.44,97394.0,1.1572
41206518,332.544,35.44,97394.0,1.1572
41216538,332.285,35.44,97397.0,1.15724
41227536,332.285,35.44,97397.0,1.15724
41247902,332.198,35.44,97398.0,1.15725
41259931,332.113,35.44,97399.0,1.15726
41271540,332.198,35.44,97398.0,1.15725
41292964,332.372,35.44,97396.0,1.15723
41303972,332.628,35.44,97393.0,1.15719
41313911,332.8,35.44,97391.0,1.15717
41335539,332.887,35.44,97390.0,1.15715
41345509,332.544,35.44,97394.0,1.1572
41356163,332.716,35.44,97392.0,1.15718
41379051,332.628,35.44,97393.0,1.15719
41389540,332.8,35.44,97391.0,1.15717
41400727,333.144,35.44,97387.0,1.15712
41424512,332.544,35.45,97394.0,1.1572
41436471,332.372,35.45,97396.0,1.15723
41445932,332.372,35.45,97396.0,1.15723
41467075,332.285,35.44,97397.0,1.15724
41478727,332.113,35.44,97399.0,1.15726
41489928,332.716,35.44,97392.0,1.15718
41511901,332.716,35.45,97392.0,1.15718
41522716,333.059,35.45,97388.0,1.15713
41533936,332.457,35.45,97395.0,1.15721
41557933,332.285,35.45,97397.0,1.15724
41569947,332.8,35.45,97391.0,1.15717
41581988,332.887,35.45,97390.0,1.15715
41604963,332.372,35.44,97396.0,1.15723
41616447,332.716,35.44,97392.0,1.15718
41626124,332.544,35.44,97394.0,1.1572
41647086,332.372,35.44,97396.0,1.15723
41658768,332.285,35.44,97397.0,1.15724
41670756,332.628,35.44,97393.0,1.15719
41694376,332.716,35.44,97392.0,1.15718
41705510,332.457,35.44,97395.0,1.15721
41715901,332.544,35.44,97394.0,1.1572
41736964,331.941,35.44,97401.0,1.15728
41748528,332.113,35.44,97399.0,1.15726
41759519,332.628,35.44,97393.0,1.15719
41780955,332.628,35.45,97393.0,1.15719
41792448,332.628,35.45,97393.0,1.15719
41801926,332.628,35.45,97393.0,1.15719
41824044,332.372,35.45,97396.0,1.15723
41836768,332.457,35.45,97395.0,1.15721
41847689,332.716,35.45,97392.0,1.15718
41868963,332.457,35.45,97395.0,1.15721
41880062,332.628,35.45,97393.0,1.15719
41889912,332.372,35.45,97396.0,1.15723
41911895,332.457,35.45,97395.0,1.15721
41924356,332.716,35.45,97392.0,1.15718
41935069,332.628,35.45,97393.0,1.15719
41957686,332.372,35.45,97396.0,1.15723
41968674,332.372,35.45,97396.0,1.15723
41978764,332.544,35.45,97394.0,1.1572
42000777,332.544,35.45,97394.0,1.1572
42010698,332.544,35.45,97394.0,1.1572
42021645,332.285,35.45,97397.0,1.15724
42041971,332.544,35.45,97394.0,1.1572
42052946,332.8,35.45,97391.0,1.15717
42063937,332.972,35.45,97389.0,1.15714
42085936,332.198,35.45,97398.0,1.15725
42098398,332.8,35.45,97391.0,1.15717
42107894,332.457,35.45,97395.0,1.15721
42129763,332.457,35.45,97395.0,1.15721
42140513,332.198,35.45,97398.0,1.15725
42151072,332.198,35.45,97398.0,1.15725
42172959,332.716,35.46,97392.0,1.15718
42184517,333.059,35.46,97388.0,1.15713
42195075,332.372,35.46,97396.0,1.15723
42215912,332.457,35.46,97395.0,1.15721
42227725,332.285,35.46,97397.0,1.15724
42239079,333.231,35.46,97386.0,1.15711
42260977,332.628,35.45,97393.0,1.15719
42271600,332.972,35.45,97389.0,1.15714
42282973,332.716,35.45,97392.0,1.15718
42303076,332.285,35.46,97397.0,1.15724
42313512,332.285,35.46,97397.0,1.15724
42323537,332.8,35.46,97391.0,1.15717
42344046,332.544,35.46,97394.0,1.1572
42354892,332.544,35.46,97394.0,1.1572
42365956,332.544,35.46,97394.0,1.1572
42388148,332.716,35.46,97392.0,1.15718
42398549,332.544,35.46,97394.0,1.1572
42408973,332.544,35.46,97394.0,1.1572
42431575,332.544,35.46,97394.0,1.1572
42443073,332.716,35.46,97392.0,1.15718
42453591,332.372,35.46,97396.0,1.15723
42475059,332.628,35.46,97393.0,1.15719
42485946,332.716,35.46,97392.0,1.15718
42497119,332.628,35.46,97393.0,1.15719
42519074,331.941,35.46,97401.0,1.15728
42530572,332.544,35.46,97394.0,1.1572
42541316,332.372,35.46,97396.0,1.15723
42563082,332.457,35.46,97395.0,1.15721
42574337,332.285,35.46,97397.0,1.15724
42583895,332.544,35.46,97394.0,1.1572
42605936,332.457,35.46,97395.0,1.15721
