timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
102008581,102008134,800000.0,1.0,0.13864,22.3211,0.0,255,0,6,4,4,5,0,0,1,1,41
102543881,0,1200.0,0.25787,0.0168753,0.736558,0.0,0,0,0,0,1,0,1,1,0,1,36
103005737,103003681,800000.0,1.0,0.138736,22.0021,0.0,255,0,6,4,4,5,0,0,1,1,41
103552880,0,1200.0,0.25787,0.0168473,0.40929,0.0,0,0,0,0,1,0,1,1,0,1,36
104007220,103003681,800000.0,1.0,0.161625,21.994,0.0,255,0,6,4,4,5,0,0,1,1,41
104010495,104010345,800000.0,1.0,0.161625,21.994,0.0,255,0,6,4,4,5,0,0,1,1,41
105014867,105014280,800000.0,1.0,0.138765,22.1655,0.0,255,0,6,4,4,5,0,0,1,1,41
105561724,0,1200.0,0.25787,0.0168986,0.525845,0.0,0,0,0,0,1,0,1,1,0,1,36
106008868,106005517,800000.0,1.0,0.138906,22.0291,0.0,255,0,6,4,4,5,0,0,1,1,41
106571154,0,1200.0,0.25787,0.0168421,0.453746,0.0,0,0,0,0,1,0,1,1,0,1,36
107008086,107005955,800000.0,1.0,0.138554,21.9743,0.0,255,0,6,4,4,5,0,0,1,1,41
107576871,0,1200.0,0.25787,0.0169022,0.368865,0.0,0,0,0,0,1,0,1,1,0,1,36
108012701,107005955,800000.0,1.0,0.138538,21.9717,0.0,255,0,6,4,4,5,0,0,1,1,41
108024468,108022419,800000.0,1.0,0.138538,21.9717,0.0,255,0,6,4,4,5,0,0,1,1,41
108585703,0,1200.0,0.25787,0.0168511,0.400462,0.0,0,0,0,0,1,0,1,1,0,1,36
109007521,109007176,800000.0,1.0,0.138548,22.0909,0.0,255,0,6,4,4,5,0,0,1,1,41
109592148,0,1200.0,0.25787,0.0168978,0.73257,0.0,0,0,0,0,1,0,1,1,0,1,36
110004966,110004344,800000.0,1.0,0.161858,22.0256,0.0,255,0,6,4,4,5,0,0,1,1,41
110594320,0,1200.0,0.25787,0.0169576,0.381046,0.0,0,0,0,0,1,0,1,1,0,1,36
111006473,110004344,800000.0,1.0,0.138778,22.0367,0.0,255,0,6,4,4,5,0,0,1,1,41
111018109,111015910,800000.0,1.0,0.138778,22.0367,0.0,255,0,6,4,4,5,0,0,1,1,41
111594843,0,1200.0,0.25787,0.01699,0.300823,0.0,0,0,0,0,1,0,1,1,0,1,36
