timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
16136441,0.692258,-0.00364492,-0.0103365,0.721567,0.0018815,0.00105432,0.0612828,0.000590807,2.75182e-05,0.118687,-2.73091e-05,-9.00196e-06,1.03379e-05,4.33941e-06,-8.88849e-06,0.000418431,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.08609e-11,5.77198e-06,0.000764614,0.000542414,0.00027469,0.000274538,0.000497662,0.0416211,0.0416214,0.0858577,0.0161669,0.0161669,0.126642,4.72929e-09,4.7316e-09,1.43948e-08,2.44135e-06,2.44095e-06,7.68672e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.179816,0.355868,0.0143201,0.0,1.22176e-05,0.00622234,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
16346042,0.691261,-0.00364158,-0.0103273,0.722522,0.0034672,0.00215969,0.0539523,0.000748362,0.000259461,0.113533,-2.74267e-05,-9.01408e-06,1.00188e-05,4.62486e-06,-9.63265e-06,0.000446403,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,6.97683e-11,5.746e-06,0.000801973,0.000385507,0.000270011,0.000269888,0.000353696,0.0503075,0.0503078,0.0812889,0.0154143,0.0154143,0.126153,3.88251e-09,3.8852e-09,1.43713e-08,2.43597e-06,2.43555e-06,6.76833e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.175581,0.35518,0.00690227,0.0,1.48797e-05,0.0142439,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
16546832,0.690568,-0.00364163,-0.0102859,0.723185,0.00221983,0.00208532,0.0675313,0.000884659,0.000490265,0.139341,-2.75402e-05,-9.04842e-06,9.52198e-06,4.79929e-06,-1.00679e-05,0.000426725,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,6.92149e-11,5.83416e-06,0.000665822,0.000308897,0.000255118,0.000255013,0.000283388,0.0656353,0.0656356,0.0777601,0.0161825,0.0161825,0.12769,3.40608e-09,3.40898e-09,1.43288e-08,2.41183e-06,2.41141e-06,6.02238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.179903,0.357337,0.00957597,0.0,1.7551e-05,0.000516633,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
16748444,0.690024,-0.00362116,-0.0102365,0.723705,0.00255307,0.00217293,0.0623049,0.000854414,0.000588835,0.138063,-2.76312e-05,-9.08542e-06,8.95228e-06,5.69404e-06,-1.16687e-05,0.000447109,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.34089e-11,6.0501e-06,0.000711512,0.000259976,0.00022534,0.00022525,0.000238452,0.0770894,0.0770898,0.0725696,0.0169024,0.0169024,0.125012,3.12613e-09,3.12914e-09,1.42595e-08,2.35352e-06,2.35309e-06,5.27802e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.183861,0.35357,0.00174013,0.0,1.68044e-05,0.0166702,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
16950049,0.689807,-0.00358064,-0.0102155,0.723913,0.00189104,0.00135332,0.0635573,0.000793484,0.000593254,0.147306,-2.76839e-05,-9.11258e-06,8.66526e-06,6.73519e-06,-1.3265e-05,0.000452721,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,6.73247e-11,5.68157e-06,0.000750012,0.000222556,0.000188137,0.000188062,0.000204067,0.0807316,0.0807321,0.0677369,0.0179577,0.0179578,0.122365,3.02633e-09,3.02936e-09,1.41479e-08,2.26797e-06,2.26754e-06,4.63168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.189514,0.349807,0.00125826,0.0,1.58398e-05,0.0438977,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
17151642,0.689415,-0.00354972,-0.0101714,0.724286,0.00128559,6.85426e-05,0.055672,0.00063258,0.000391821,0.141154,-2.77072e-05,-9.10947e-06,7.93543e-06,7.89639e-06,-1.5192e-05,0.000476644,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.04544e-11,5.88846e-06,0.000775238,0.000200265,0.000149977,0.000149914,0.000183518,0.0725105,0.0725112,0.0619633,0.0174853,0.0174853,0.116554,3.00858e-09,3.01158e-09,1.4016e-08,2.16512e-06,2.1647e-06,4.01537e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.187004,0.3414,0.00979174,0.0,1.31224e-05,0.0170766,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
17353257,0.689077,-0.00355014,-0.0101649,0.724608,0.000636708,-0.000287594,0.0633189,0.00048097,0.000163212,0.159333,-2.77119e-05,-9.09332e-06,7.13761e-06,8.23156e-06,-1.5993e-05,0.000469262,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.24882e-11,5.92441e-06,0.000737821,0.000181572,0.000125488,0.000125433,0.00016628,0.064663,0.0646637,0.0588653,0.0184353,0.0184353,0.11726,3.00707e-09,3.01001e-09,1.38279e-08,2.08676e-06,2.08636e-06,3.57404e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.192017,0.342433,0.0169631,0.0,9.99908e-06,0.01034,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
17554049,0.689016,-0.00354921,-0.0101558,0.724666,0.000225165,-0.000144157,0.0571128,0.000317045,2.99763e-05,0.15611,-2.77029e-05,-9.09065e-06,7.0916e-06,8.48954e-06,-1.69676e-05,0.000487787,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.07944e-11,5.80322e-06,0.000715659,0.000168271,0.000108449,0.000108399,0.000153961,0.0523814,0.0523819,0.0546923,0.0175375,0.0175375,0.114359,2.9953e-09,2.99817e-09,1.35968e-08,2.01999e-06,2.01959e-06,3.13887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.187283,0.33817,0.00384569,0.0,6.57838e-06,0.00558552,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
17763652,0.689067,-0.00354196,-0.010165,0.724618,-0.000136393,-4.09964e-05,0.0473133,0.00016707,-2.41578e-05,0.144428,-2.7692e-05,-9.0975e-06,7.46854e-06,8.69309e-06,-1.77289e-05,0.000513345,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,6.64416e-11,5.58453e-06,0.000710485,0.000159218,0.000100804,0.000100757,0.000145531,0.0443046,0.0443049,0.0521039,0.0179836,0.0179836,0.11572,2.97606e-09,2.97886e-09,1.33206e-08,1.97729e-06,1.97689e-06,2.80027e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18965,0.340176,0.00177666,0.0,3.52699e-06,0.00874456,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
17965222,0.688663,-0.00350064,-0.010151,0.725002,-0.000275569,-4.18547e-05,0.0433629,3.775e-05,-1.54137e-05,0.142086,-2.77024e-05,-9.06665e-06,5.87756e-06,8.78867e-06,-1.80487e-05,0.000525259,0.199539,-0.0370547,0.359107,0.0,0.0,0.0,0.0,0.0,7.20657e-11,5.82695e-06,0.00076735,0.000150603,9.74222e-05,9.73768e-05,0.000137522,0.0346404,0.0346406,0.0482923,0.0164153,0.0164154,0.112285,2.95088e-09,2.95358e-09,1.29674e-08,1.94326e-06,1.94286e-06,2.46357e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.181192,0.33509,0.00975975,0.0,8.03726e-07,0.00887055,0.0,0.0,0.0,0.016002,488,0,0,165,24,0,0,0
