timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
16655944,0.0,-0.0,1.6163,0.0,0.690837,0.0,0.0,0.723011,0.0,0.0,-0.03,1,0,0,0,0,0
16659960,0.0,-0.0,1.61634,0.0,0.690821,0.0,0.0,0.723026,0.0,0.0,-0.03,1,0,0,0,0,0
16760752,0.0,-0.0,1.61731,0.0,0.690471,0.0,0.0,0.72336,0.0,0.0,-0.03,1,0,0,0,0,0
16861542,0.0,-0.0,1.61819,0.0,0.690154,0.0,0.0,0.723663,0.0,0.0,-0.03,1,0,0,0,0,0
16962363,0.0,-0.0,1.61886,0.0,0.68991,0.0,0.0,0.723895,0.0,0.0,-0.03,1,0,0,0,0,0
17067158,0.0,-0.0,1.6193,0.0,0.689754,0.0,0.0,0.724044,0.0,0.0,-0.03,1,0,0,0,0,0
17167949,0.0,-0.0,1.61968,0.0,0.689613,0.0,0.0,0.724178,0.0,0.0,-0.03,1,0,0,0,0,0
17268744,0.0,-0.0,1.62016,0.0,0.689441,0.0,0.0,0.724342,0.0,0.0,-0.03,1,0,0,0,0,0
17369556,0.0,-0.0,1.62062,0.0,0.689274,0.0,0.0,0.724501,0.0,0.0,-0.03,1,0,0,0,0,0
17473567,0.0,-0.0,1.62103,0.0,0.689125,0.0,0.0,0.724643,0.0,0.0,-0.03,1,0,0,0,0,0
17575298,0.0,-0.0,1.62129,0.0,0.68903,0.0,0.0,0.724733,0.0,0.0,-0.03,1,0,0,0,0,0
17675287,0.0,-0.0,1.6215,0.0,0.688956,0.0,0.0,0.724804,0.0,0.0,-0.03,1,0,0,0,0,0
17775980,0.0,-0.0,1.62156,0.0,0.688934,0.0,0.0,0.724824,0.0,0.0,-0.03,1,0,0,0,0,0
17876750,0.0,-0.0,1.62158,0.0,0.688927,0.0,0.0,0.72483,0.0,0.0,-0.03,1,0,0,0,0,0
17977666,0.0,-0.0,1.62173,0.0,0.68887,0.0,0.0,0.724885,0.0,0.0,-0.03,1,0,0,0,0,0
18082355,0.0,-0.0,1.62206,0.0,0.688753,0.0,0.0,0.724996,0.0,0.0,-0.03,1,0,0,0,0,0
18183180,0.0,-0.0,1.62247,0.0,0.688604,0.0,0.0,0.725137,0.0,0.0,-0.03,1,0,0,0,0,0
18283935,0.0,-0.0,1.6229,0.0,0.688446,0.0,0.0,0.725287,0.0,0.0,-0.03,1,0,0,0,0,0
18384755,0.0,-0.0,1.62324,0.0,0.688323,0.0,0.0,0.725405,0.0,0.0,-0.03,1,0,0,0,0,0
18484766,0.0,-0.0,1.62338,0.0,0.688274,0.0,0.0,0.725451,0.0,0.0,-0.03,1,0,0,0,0,0
18585558,0.0,-0.0,1.62345,0.0,0.688248,0.0,0.0,0.725476,0.0,0.0,-0.03,1,0,0,0,0,0
18690344,0.0,-0.0,1.62355,0.0,0.688211,0.0,0.0,0.725511,0.0,0.0,-0.03,1,0,0,0,0,0
18791166,0.0,-0.0,1.62379,0.0,0.688124,0.0,0.0,0.725593,0.0,0.0,-0.03,1,0,0,0,0,0
18891939,0.0,-0.0,1.62399,0.0,0.688054,0.0,0.0,0.72566,0.0,0.0,-0.03,1,0,0,0,0,0
18992748,0.0,-0.0,1.62419,0.0,0.687981,0.0,0.0,0.725729,0.0,0.0,-0.03,1,0,0,0,0,0
19097559,0.0,-0.0,1.62427,0.0,0.68795,0.0,0.0,0.725758,0.0,0.0,-0.03,1,0,0,0,0,0
19198361,0.0,-0.0,1.62422,0.0,0.687968,0.0,0.0,0.725741,0.0,0.0,-0.03,1,0,0,0,0,0
19299152,0.0,-0.0,1.62412,0.0,0.688005,0.0,0.0,0.725706,0.0,0.0,-0.03,1,0,0,0,0,0
19399934,0.0,-0.0,1.62403,0.0,0.688039,0.0,0.0,0.725674,0.0,0.0,-0.03,1,0,0,0,0,0
19499952,0.0,-0.0,1.62393,0.0,0.688075,0.0,0.0,0.725639,0.0,0.0,-0.03,1,0,0,0,0,0
19604762,0.0,-0.0,1.62382,0.0,0.688113,0.0,0.0,0.725604,0.0,0.0,-0.03,1,0,0,0,0,0
19705563,0.0,-0.0,1.62368,0.0,0.688163,0.0,0.0,0.725556,0.0,0.0,-0.03,1,0,0,0,0,0
20314343,0.0,-0.0,1.62193,0.0,0.688799,0.0,0.0,0.724953,0.0,0.0,-0.03,1,0,0,0,0,0
20515296,0.0,-0.0,1.6217,0.0,0.688882,0.0,0.0,0.724873,0.0,0.0,-0.03,1,0,0,0,0,0
20619953,0.0,-0.0,1.62155,0.0,0.688938,0.0,0.0,0.72482,0.0,0.0,-0.03,1,0,0,0,0,0
20720757,0.0,-0.0,1.62133,0.0,0.689018,0.0,0.0,0.724744,0.0,0.0,-0.03,1,0,0,0,0,0
20821553,0.0,-0.0,1.62106,0.0,0.689114,0.0,0.0,0.724653,0.0,0.0,-0.03,1,0,0,0,0,0
20922364,0.0,-0.0,1.6208,0.0,0.689209,0.0,0.0,0.724563,0.0,0.0,-0.03,1,0,0,0,0,0
21023943,0.0,-0.0,1.62054,0.0,0.689301,0.0,0.0,0.724475,0.0,0.0,-0.03,1,0,0,0,0,0
21123953,0.0,-0.0,1.62027,0.0,0.6894,0.0,0.0,0.724381,0.0,0.0,-0.03,1,0,0,0,0,0
21228768,0.0,-0.0,1.62005,0.0,0.689479,0.0,0.0,0.724306,0.0,0.0,-0.03,1,0,0,0,0,0
21329557,0.0,-0.0,1.61992,0.0,0.689529,0.0,0.0,0.724258,0.0,0.0,-0.03,1,0,0,0,0,0
21429552,0.0,-0.0,1.61979,0.0,0.689574,0.0,0.0,0.724215,0.0,0.0,-0.03,1,0,0,0,0,0
21530345,0.0,-0.0,1.61975,0.0,0.689588,0.0,0.0,0.724202,0.0,0.0,-0.03,1,0,0,0,0,0
21635325,0.0,-0.0,1.61974,0.0,0.689591,0.0,0.0,0.724199,0.0,0.0,-0.03,1,0,0,0,0,0
21735940,0.0,-0.0,1.61967,0.0,0.689617,0.0,0.0,0.724174,0.0,0.0,-0.03,1,0,0,0,0,0
21836761,0.0,-0.0,1.61961,0.0,0.689638,0.0,0.0,0.724154,0.0,0.0,-0.03,1,0,0,0,0,0
21937545,0.0,-0.0,1.61962,0.0,0.689635,0.0,0.0,0.724158,0.0,0.0,-0.03,1,0,0,0,0,0
22038354,0.0,-0.0,1.61959,0.0,0.689647,0.0,0.0,0.724146,0.0,0.0,-0.03,1,0,0,0,0,0
22139148,0.0,-0.0,1.61948,0.0,0.689685,0.0,0.0,0.724109,0.0,0.0,-0.03,1,0,0,0,0,0
22243936,0.0,-0.0,1.61944,0.0,0.6897,0.0,0.0,0.724095,0.0,0.0,-0.03,1,0,0,0,0,0
22344757,0.0,-0.0,1.61938,0.0,0.689724,0.0,0.0,0.724073,0.0,0.0,-0.03,1,0,0,0,0,0
22444737,0.0,-0.0,1.61936,0.0,0.68973,0.0,0.0,0.724066,0.0,0.0,-0.03,1,0,0,0,0,0
22545577,0.0,-0.0,1.61947,0.0,0.68969,0.0,0.0,0.724105,0.0,0.0,-0.03,1,0,0,0,0,0
22646356,0.0,-0.0,1.61957,0.0,0.689656,0.0,0.0,0.724137,0.0,0.0,-0.03,1,0,0,0,0,0
