timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
16136961,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
16644158,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
17140233,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
17647394,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
18155433,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
18650556,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19145754,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19653787,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20656968,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
21152183,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
21659369,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
22155467,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
22662636,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
23158558,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
23665775,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
24161752,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
24668965,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
25164164,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
25672172,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
26167347,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
26663368,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
27170576,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
27666581,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
28173744,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
