timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
36600530,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
36701347,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
36806158,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
36906963,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
37007854,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
37108534,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0509377,1,0,0,0,0,0
37209351,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532011,1,0,0,0,0,0
37310291,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
37414930,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
37514955,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0515318,1,0,0,0,0,0
37615750,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0528765,1,0,0,0,0,0
37716537,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532096,1,0,0,0,0,0
37817349,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
37922161,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38022951,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38123750,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38224567,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38325351,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38430299,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38530946,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38631750,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38732532,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38832547,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
38937367,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39038160,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39138943,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39239733,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39340542,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39441339,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
39546141,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0527304,1,0,0,0,0,0
39646972,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0508911,1,0,0,0,0,0
39747744,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0508889,1,0,0,0,0,0
39848532,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0533098,1,0,0,0,0,0
39949358,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532111,1,0,0,0,0,0
40054167,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
40154166,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
40254935,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
40355740,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0509042,1,0,0,0,0,0
40456548,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0508889,1,0,0,0,0,0
40561370,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0508889,1,0,0,0,0,0
40662149,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0508889,1,0,0,0,0,0
40762961,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0531923,1,0,0,0,0,0
40863737,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0515317,1,0,0,0,0,0
40964532,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0543536,1,0,0,0,0,0
41065352,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532183,1,0,0,0,0,0
41170293,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41270951,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41371747,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41472539,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41576546,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41677357,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41778142,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41878965,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
41979760,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42080543,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42185351,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42286153,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.052251,1,0,0,0,0,0
42386937,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0531836,1,0,0,0,0,0
42487754,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42588533,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42689358,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42793340,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42894157,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
42994946,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43095742,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43200545,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43301355,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43402158,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43502948,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43603729,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43704551,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43809360,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
43910297,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44010933,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44111745,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44211757,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44316535,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44417387,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44518153,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44618954,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44719758,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44824553,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
44925374,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45026160,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45126936,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45227756,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45328545,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45433359,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45533355,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45634143,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45734951,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45835746,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
45940537,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46041337,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46142166,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46242951,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46343759,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46448540,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0529469,1,0,0,0,0,0
46549337,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532141,1,0,0,0,0,0
46650301,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46750293,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46850936,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
46955762,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47056556,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47157346,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47258161,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47358940,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47459762,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47564534,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47665376,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47766146,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47866955,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
47967748,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48071730,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0529469,1,0,0,0,0,0
48172554,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532141,1,0,0,0,0,0
48273337,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48374137,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48474963,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48579752,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48680563,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48781343,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48882182,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
48982929,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49083776,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49188531,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49289380,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49390334,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49490322,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49594937,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
49695784,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0532099,1,0,0,0,0,0
50203741,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0543704,1,0,0,0,0,0
50304534,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0637978,1,0,0,0,0,0
50405341,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752591,1,0,0,0,0,0
50506152,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752594,1,0,0,0,0,0
50606963,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
50710943,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
50811739,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
50912544,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
51013336,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
51114143,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
51218936,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0752593,1,0,0,0,0,0
51319741,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0741064,1,0,0,0,0,0
51420528,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0741929,1,0,0,0,0,0
51521450,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740992,1,0,0,0,0,0
51622159,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
51722945,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
51827767,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
51928551,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52029333,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52129365,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52234137,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52334946,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52435756,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52536534,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52637339,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52738164,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52842946,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
52943752,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53044542,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53145337,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53245356,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53350306,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53450925,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53551731,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53652555,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53753335,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53858146,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
53958956,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.074092,1,0,0,0,0,0
54059743,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740983,1,0,0,0,0,0
54160552,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.074092,1,0,0,0,0,0
54261357,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740985,1,0,0,0,0,0
54362136,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
54466952,0.0,-0.0,1.7093,0.0,0.656482,0.0,0.0,0.754341,0.0,0.0,-0.0740988,1,0,0,0,0,0
