timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
16804459,-0.00471458,-0.000920934,0.00119625,3987,0,-0.305423,0.269579,-9.71535,3987
16808474,-0.00444143,-0.00174899,0.00208897,4015,0,-0.298389,0.265849,-9.72571,4015
16812466,-0.0065403,-0.0014422,0.00143893,3992,0,-0.299412,0.291504,-9.70539,3992
16816453,-0.00481068,-0.00103631,0.000980925,3987,0,-0.321361,0.300103,-9.69178,3987
16820486,-0.00417797,-0.00220312,0.00105093,4033,0,-0.314933,0.288739,-9.70125,4033
16824466,-0.00544391,-0.00179207,0.000761673,3980,0,-0.300601,0.281867,-9.71504,3980
16828464,-0.00609022,-0.00167141,0.00104296,3998,0,-0.323752,0.286348,-9.71913,3998
16832465,-0.00523402,-0.00337717,0.00104087,4001,0,-0.305041,0.265858,-9.69407,4001
16836464,-0.00606845,-0.00147208,0.000613129,3999,0,-0.308743,0.271798,-9.67656,3999
16840467,-0.00376289,-0.000814274,0.00134507,4003,0,-0.301415,0.282564,-9.68445,4003
16844453,-0.0048288,-2.59069e-05,-0.000655095,3986,0,-0.298661,0.300457,-9.72017,3986
16848486,-0.00631272,-0.00198823,0.0011498,4033,0,-0.288635,0.286689,-9.7183,4033
16852467,-0.0053605,-0.00153928,0.00149744,3981,0,-0.299634,0.2481,-9.69355,3981
16856467,-0.0062816,-0.00108592,0.00271882,4000,0,-0.311413,0.290996,-9.70595,4000
16860464,-0.00453678,-0.00164732,0.00186596,3997,0,-0.33162,0.277614,-9.69005,3997
16865261,-0.00530528,-0.000656875,0.00236269,4797,0,-0.327153,0.297767,-9.68265,4797
16869259,-0.00479913,-0.000511131,0.000751396,3998,0,-0.311147,0.29898,-9.71096,3998
16873264,-0.00466127,-0.00138148,0.000146665,4005,0,-0.293761,0.27737,-9.72582,4005
16877266,-0.00515837,-0.0017224,-0.000501004,4002,0,-0.302892,0.272578,-9.729,4002
16881253,-0.00577265,-0.00135208,0.00104821,3987,0,-0.322435,0.283286,-9.70726,3987
16885280,-0.00598561,-0.00167136,0.00104975,4027,0,-0.313631,0.270031,-9.71715,4027
16889276,-0.00523395,-0.00189033,0.000987147,3996,0,-0.323876,0.272693,-9.70613,3996
16893277,-0.00500647,-0.00168165,0.000781816,4001,0,-0.317449,0.273365,-9.70238,4001
16897265,-0.00440802,-0.00240909,0.00136834,3988,0,-0.318833,0.293354,-9.70735,3988
16901266,-0.00650999,-0.00156678,0.000911836,4001,0,-0.30596,0.273596,-9.72348,4001
16905266,-0.00535059,0.000141181,0.00112798,4000,0,-0.327419,0.281804,-9.70886,4000
16909254,-0.00448019,-0.00104296,0.000784858,3988,0,-0.306528,0.284467,-9.7291,3988
16913266,-0.00564238,-0.00189852,0.000645787,4012,0,-0.296623,0.265521,-9.70673,4012
16917262,-0.00582212,-0.00185452,0.00202226,3996,0,-0.297199,0.287796,-9.68633,3996
16921267,-0.00600741,-0.00144448,0.0014666,4005,0,-0.332451,0.281575,-9.70111,4005
16925262,-0.00533747,-0.00061119,0.000940372,3995,0,-0.328761,0.284271,-9.70859,3995
16929261,-0.00474138,-0.000798612,0.00172402,3999,0,-0.307881,0.285577,-9.74038,3999
16933272,-0.00470829,-0.0036957,0.00107245,4011,0,-0.287416,0.281273,-9.72326,4011
16937253,-0.00545006,-0.00156597,0.000965638,3981,0,-0.27659,0.269315,-9.69035,3981
16941252,-0.00526086,-0.000912068,0.00148284,3999,0,-0.308086,0.251725,-9.68928,3999
16945260,-0.00603596,-0.000787558,0.00197677,4008,0,-0.31819,0.276691,-9.70845,4008
16949262,-0.00475892,-0.00164037,0.00206931,4002,0,-0.287415,0.27108,-9.74,4002
16953261,-0.00541657,-0.0016955,0.000333032,3999,0,-0.29007,0.266337,-9.72532,3999
16957262,-0.00569124,-0.000378525,0.00155332,4001,0,-0.305041,0.282207,-9.6936,4001
16961265,-0.00505143,-0.00155022,0.00151566,4003,0,-0.322372,0.279729,-9.69815,4003
16965259,-0.0062193,-0.00144757,0.00145327,3994,0,-0.320012,0.271964,-9.70015,3994
16969253,-0.00588155,-0.00135101,0.00104393,3994,0,-0.309321,0.277819,-9.71201,3994
16973262,-0.00540559,-0.00201074,0.000239971,4009,0,-0.30587,0.307273,-9.73216,4009
16978062,-0.00569545,-0.00130801,0.00130074,4800,0,-0.277829,0.292304,-9.70407,4800
16982064,-0.00492291,-0.0013529,0.001091,4002,0,-0.323796,0.267399,-9.70822,4002
16986057,-0.00672573,-0.00167481,0.000905723,3993,0,-0.341163,0.263775,-9.70331,3993
16990060,-0.00605067,-0.00222722,0.000206465,4003,0,-0.323509,0.263992,-9.72213,4003
16994062,-0.00674879,-0.0019748,0.00144682,4002,0,-0.301356,0.262137,-9.72239,4002
16998064,-0.00709547,-0.000576711,0.00191612,4002,0,-0.305542,0.262173,-9.67558,4002
17002053,-0.00723933,-0.000764995,0.00266008,3989,0,-0.297651,0.269959,-9.68574,3989
17006082,-0.00608974,-0.00241759,0.000961856,4029,0,-0.31043,0.299952,-9.69686,4029
17010078,-0.00658591,-0.00169555,0.000272365,3996,0,-0.304883,0.308748,-9.70666,3996
17014081,-0.00549809,-0.000959481,-0.000122634,4003,0,-0.290182,0.308662,-9.7252,4003
17018063,-0.00471231,-0.00284911,0.00115159,3982,0,-0.293164,0.268368,-9.7001,3982
17022059,-0.0055047,-0.00302361,0.00207566,3996,0,-0.318778,0.295555,-9.69757,3996
17026063,-0.00481324,-0.00262986,0.00103251,4004,0,-0.315696,0.288207,-9.70372,4004
17030064,-0.00542037,-0.00190538,0.000446826,4001,0,-0.318969,0.281474,-9.72096,4001
17034055,-0.00480523,-0.00157224,0.000891472,3991,0,-0.290438,0.249924,-9.72762,3991
17038062,-0.00450037,-0.00262417,0.00115718,4007,0,-0.299098,0.283138,-9.73709,4007
17042061,-0.00726324,-0.00177513,0.00108989,3999,0,-0.301776,0.279834,-9.69524,3999
17046059,-0.007292,-0.00164744,0.00172235,3998,0,-0.324427,0.288842,-9.69741,3998
17050067,-0.00731571,-0.00216955,0.00206331,4008,0,-0.319523,0.300304,-9.70108,4008
17054062,-0.00457638,-0.00228768,-0.00152466,3995,0,-0.295585,0.268833,-9.70734,3995
17058091,-0.00486102,-0.00192812,-0.000167065,4029,0,-0.278786,0.257664,-9.70895,4029
17062056,-0.00533766,-0.00199383,0.000881175,3965,0,-0.294994,0.280574,-9.70241,3965
17066053,-0.0062972,-0.00156721,0.000922658,3997,0,-0.317132,0.257681,-9.71032,3997
17070061,-0.00683014,-0.00135427,0.00088868,4008,0,-0.33375,0.274285,-9.70467,4008
17074062,-0.00644259,-0.00111427,0.00164576,4001,0,-0.313663,0.283744,-9.70702,4001
17078062,-0.00428457,-0.0016714,0.00113514,4000,0,-0.28393,0.276407,-9.70979,4000
17082875,-0.00516717,-0.00121802,0.00132159,4813,0,-0.306792,0.271023,-9.69666,4813
17086861,-0.00510137,-0.0018012,0.000458718,3986,0,-0.316825,0.283162,-9.68147,3986
17090861,-0.00505503,-0.00197552,0.00153194,4000,0,-0.333033,0.288482,-9.70511,4000
17094866,-0.00466706,-0.00159273,0.000260642,4005,0,-0.284815,0.276758,-9.72913,4005
17098853,-0.00599165,-0.00220034,0.00117145,3987,0,-0.291595,0.257578,-9.7138,3987
17102859,-0.0073853,-0.00239656,0.00143125,4006,0,-0.305376,0.258858,-9.68633,4006
17106862,-0.00630233,-0.00242297,0.000950172,4003,0,-0.330808,0.267761,-9.6964,4003
17110880,-0.00448618,-0.0019971,0.000923783,4018,0,-0.33332,0.271063,-9.68379,4018
17114862,-0.00523276,-0.00274194,0.000908688,3982,0,-0.293909,0.26138,-9.70448,3982
17118861,-0.00576834,-0.00199656,0.000963451,3999,0,-0.279351,0.263078,-9.71798,3999
17122864,-0.00634735,-0.00164411,0.0018813,4003,0,-0.29263,0.259374,-9.70262,4003
17126853,-0.00720547,-0.00160068,-8.1495e-05,3989,0,-0.317374,0.286277,-9.6883,3989
17130857,-0.00768735,-0.00187143,0.000964585,4004,0,-0.327386,0.28402,-9.69905,4004
17134861,-0.00591526,-0.00271489,0.0017262,4004,0,-0.300629,0.260429,-9.70111,4004
17138877,-0.00559501,-0.000480757,0.00177457,4016,0,-0.283317,0.279774,-9.693,4016
17142859,-0.00518768,-0.00234572,4.20132e-05,3982,0,-0.296356,0.265492,-9.72044,3982
17146864,-0.00579415,-0.00123383,0.00147166,4005,0,-0.322907,0.276425,-9.69769,4005
17150866,-0.00676729,-0.00143369,0.00174814,4002,0,-0.323625,0.278619,-9.70153,4002
17154864,-0.00519766,-0.000779846,0.0022327,3998,0,-0.325122,0.272909,-9.71649,3998
17158854,-0.00547002,-0.00112549,0.00138134,3990,0,-0.305738,0.271405,-9.71731,3990
17162862,-0.00465048,-0.00170933,-5.52457e-05,4008,0,-0.310404,0.277075,-9.69014,4008
17166877,-0.00478404,-0.00243692,0.000494666,4015,0,-0.305077,0.282416,-9.70301,4015
17170860,-0.00584316,-0.00201568,0.000210913,3983,0,-0.310273,0.290918,-9.71079,3983
17174863,-0.0064998,-0.00040546,0.000765731,4003,0,-0.300063,0.305651,-9.7281,4003
17178861,-0.00705153,-0.00134654,0.00109146,3998,0,-0.3179,0.290078,-9.704,3998
17182866,-0.00643131,-0.000913563,0.00142824,4005,0,-0.304458,0.254489,-9.70634,4005
17187666,-0.00614531,-0.00210128,0.00139439,4800,0,-0.33157,0.280952,-9.70175,4800
17191656,-0.0052183,-0.00200924,0.000663268,3990,0,-0.331295,0.28024,-9.69811,3990
17195659,-0.00648952,-0.00211273,0.000508318,4003,0,-0.31068,0.301723,-9.72936,4003
17199660,-0.00537916,-0.000376422,0.00167528,4001,0,-0.306889,0.275907,-9.71377,4001
17203659,-0.00521346,-0.000200055,0.000507558,3999,0,-0.284458,0.266011,-9.69064,3999
17207670,-0.00470321,-0.000611191,0.000972585,4011,0,-0.335411,0.272853,-9.6888,4011
17211672,-0.00491632,-0.00189107,0.00100331,4002,0,-0.336395,0.268466,-9.70711,4002
17215663,-0.00542189,-0.00179942,0.000439972,3991,0,-0.30632,0.272005,-9.74285,3991
17219673,-0.00673046,-0.0018817,0.0010188,4010,0,-0.299265,0.278615,-9.7172,4010
17223660,-0.00688357,-0.00100303,0.00194072,3987,0,-0.288438,0.258732,-9.72169,3987
17227659,-0.0051397,-0.00167134,0.0010936,3999,0,-0.304188,0.280334,-9.6936,3999
17231687,-0.00487377,-0.000422588,0.000106306,4028,0,-0.330441,0.300489,-9.69637,4028
17235662,-0.00573961,-0.00106405,0.000397822,3975,0,-0.322831,0.298659,-9.71771,3975
17239660,-0.00517513,-0.00256614,-0.000268085,3998,0,-0.295543,0.268978,-9.7186,3998
17243658,-0.00408141,-0.000926305,0.00122466,3998,0,-0.288,0.287998,-9.7198,3998
17247666,-0.00486567,-0.00206553,0.00207742,4008,0,-0.302112,0.286637,-9.70678,4008
17251663,-0.00547591,-0.00176363,0.00150462,3997,0,-0.325078,0.280909,-9.69175,3997
17255658,-0.00554319,-0.000830682,0.000723952,3995,0,-0.306842,0.272209,-9.70687,3995
17259667,-0.00639253,-0.00264339,0.000632823,4009,0,-0.284328,0.284432,-9.72936,4009
17263664,-0.00566492,-0.00177539,0.00106609,3997,0,-0.286753,0.261656,-9.69008,3997
17267658,-0.00542502,-0.00275573,0.000473123,3994,0,-0.30697,0.266053,-9.67477,3994
17271662,-0.00650913,-0.00178802,0.000919063,4004,0,-0.300506,0.279526,-9.70356,4004
17275671,-0.00611193,-0.00101803,0.00144825,4009,0,-0.312226,0.283407,-9.71759,4009
17279653,-0.0070586,-0.0012398,0.00119292,3982,0,-0.301953,0.274697,-9.7191,3982
17283657,-0.00662141,-0.00146313,0.000902817,4004,0,-0.275898,0.291544,-9.73055,4004
17287658,-0.00574162,-0.00211713,0.000437247,4001,0,-0.292352,0.282729,-9.67986,4001
17291662,-0.00570278,-0.00150354,-0.000327322,4004,0,-0.310721,0.291291,-9.68289,4004
17295677,-0.00545431,0.000281145,-0.00101306,4015,0,-0.317194,0.279384,-9.70968,4015
17300461,-0.00513637,-0.00185964,0.000725459,4784,0,-0.294363,0.283875,-9.70738,4784
17304458,-0.00573861,-0.00148051,0.000419942,3997,0,-0.2885,0.256057,-9.69316,3997
17308459,-0.00440703,-0.00166102,0.00144926,4001,0,-0.307517,0.26381,-9.70021,4001
17312460,-0.00618027,-0.00168179,0.000717807,4001,0,-0.317421,0.280899,-9.70551,4001
17316453,-0.00539726,-0.00142833,0.00203001,3993,0,-0.318544,0.266387,-9.71288,3993
17320461,-0.004136,-0.0013132,0.00230234,4008,0,-0.291599,0.26499,-9.70611,4008
17324494,-0.00429567,-0.0010282,0.00132391,4033,0,-0.287372,0.273617,-9.72681,4033
17328460,-0.0052087,-0.00216082,0.00249805,3966,0,-0.295808,0.296805,-9.70248,3966
17332459,-0.00607601,-0.00221347,0.00074105,3999,0,-0.286042,0.282656,-9.69544,3999
17336460,-0.00634854,-0.000368528,0.00194383,4001,0,-0.321502,0.279707,-9.69726,4001
17340466,-0.00683572,-0.00145699,0.000998591,4006,0,-0.288151,0.279043,-9.71808,4006
17344453,-0.00612664,-0.00292727,0.00172166,3987,0,-0.283527,0.267511,-9.71795,3987
17348453,-0.00579881,-0.00346209,0.00154762,4000,0,-0.313581,0.302141,-9.69628,4000
17352479,-0.00658739,-0.00286756,0.0003094,4026,0,-0.299863,0.276704,-9.68797,4026
17356460,-0.00592898,-0.00255911,-9.25969e-05,3981,0,-0.312204,0.286899,-9.68135,3981
17360459,-0.00651031,-0.000292853,0.000869008,3999,0,-0.305146,0.280155,-9.68367,3999
17364459,-0.00598782,-0.000392797,0.00111228,4000,0,-0.266459,0.255537,-9.71619,4000
17368464,-0.00664283,-0.000274566,0.00139689,4005,0,-0.277004,0.261031,-9.70988,4005
17372470,-0.00582176,-0.00164037,0.00201533,4006,0,-0.308128,0.286209,-9.68776,4006
17376453,-0.00652914,-0.00187707,0.00124121,3983,0,-0.295567,0.273421,-9.69899,3983
17380486,-0.00480518,-0.00199804,0.000907076,4033,0,-0.294433,0.247466,-9.72959,4033
17384465,-0.00440675,-0.000914216,0.00131512,3979,0,-0.296429,0.280976,-9.70987,3979
17388463,-0.00640368,-0.00209814,0.000938487,3998,0,-0.288766,0.284743,-9.70469,3998
17392465,-0.00660462,-0.00253817,0.00061621,4002,0,-0.308705,0.264235,-9.68619,4002
17396464,-0.00560627,-0.00110721,0.00200897,3999,0,-0.322975,0.300728,-9.68768,3999
