timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
16131610,-0.036157,-0.19905,0.371182
16153771,-0.0451188,-0.196098,0.361761
16175903,-0.0421316,-0.19905,0.371182
16198009,-0.0421316,-0.202002,0.346059
16220091,-0.0451188,-0.196098,0.374323
16242591,-0.0421316,-0.19905,0.368042
16264592,-0.0421316,-0.202002,0.35548
16286593,-0.0421316,-0.196098,0.386884
16306661,-0.0451188,-0.196098,0.374323
16330924,-0.0421316,-0.19905,0.374323
16354022,-0.0421316,-0.196098,0.371182
16376596,-0.0421316,-0.196098,0.380603
16397587,-0.0391443,-0.19905,0.368042
16419611,-0.0451188,-0.19905,0.380603
16441587,-0.0451188,-0.202002,0.358621
16463614,-0.0451188,-0.196098,0.374323
16483902,-0.0421316,-0.196098,0.361761
16507890,-0.0451188,-0.193146,0.383744
16529891,-0.0421316,-0.19905,0.358621
16551930,-0.0421316,-0.19905,0.364901
16574925,-0.0421316,-0.19905,0.368042
16596726,-0.0451188,-0.202002,0.35548
16619604,-0.0421316,-0.196098,0.377463
16640591,-0.0421316,-0.19905,0.374323
16664127,-0.0421316,-0.19905,0.380603
16685587,-0.0421316,-0.196098,0.390024
16707615,-0.0421316,-0.19905,0.374323
16730587,-0.0421316,-0.202002,0.35234
16753403,-0.0421316,-0.19905,0.377463
16774600,-0.0421316,-0.19905,0.371182
16795608,-0.0451188,-0.19905,0.371182
16816587,-0.0421316,-0.202002,0.35548
16838592,-0.0421316,-0.19905,0.368042
16858967,-0.0421316,-0.196098,0.383744
16880891,-0.0451188,-0.202002,0.35234
16904093,-0.0421316,-0.196098,0.368042
16927618,-0.0421316,-0.196098,0.368042
16949901,-0.0451188,-0.196098,0.368042
16972660,-0.0421316,-0.193146,0.380603
16993702,-0.0421316,-0.19905,0.371182
17014648,-0.0421316,-0.196098,0.380603
17035912,-0.0451188,-0.196098,0.371182
17057598,-0.0451188,-0.19905,0.377463
17079875,-0.0421316,-0.19905,0.364901
17103901,-0.0421316,-0.193146,0.393165
17125890,-0.0421316,-0.19905,0.349199
17146931,-0.0421316,-0.19905,0.368042
17169587,-0.0451188,-0.19905,0.364901
17191607,-0.0421316,-0.19905,0.368042
17215607,-0.0421316,-0.19905,0.374323
17237590,-0.0421316,-0.196098,0.364901
17261205,-0.0421316,-0.19905,0.374323
17285349,-0.0421316,-0.19905,0.374323
17307601,-0.0421316,-0.202002,0.35548
17329686,-0.0451188,-0.19905,0.371182
17351621,-0.0421316,-0.202002,0.35548
17373935,-0.0421316,-0.196098,0.383744
17398190,-0.0451188,-0.19905,0.368042
17421982,-0.0421316,-0.19905,0.368042
17446185,-0.0421316,-0.193146,0.386884
17470141,-0.0421316,-0.19905,0.35548
17492587,-0.0421316,-0.202002,0.35548
17513592,-0.0391443,-0.196098,0.377463
17534697,-0.0421316,-0.196098,0.371182
17556587,-0.0391443,-0.19905,0.35548
17578594,-0.0421316,-0.19905,0.368042
17601587,-0.0421316,-0.196098,0.380603
17622592,-0.0421316,-0.19905,0.368042
17643994,-0.0451188,-0.19905,0.374323
17665590,-0.0421316,-0.196098,0.377463
17686605,-0.0391443,-0.19905,0.371182
17707607,-0.0481061,-0.193146,0.386884
17728596,-0.0451188,-0.19905,0.374323
17751615,-0.0451188,-0.202002,0.35548
17773031,-0.0451188,-0.19905,0.364901
17794588,-0.0451188,-0.202002,0.35234
