timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
16889276,0,0.0,0.0,0.0,0.0,0.0089208,3.73628e-08,-5.06493e-07,0.0,-0.00584772,-0.00160103,0.0664202,0.0104915,9.3372e-06,-0.000126576,0.0,0.0017409,-0.0172692,0.0249649,1.52024,0.0,0.100513,-0.0664202,0.189637,0.354992,0.404465,0.267835,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16897265,0,0.0,0.0,0.0,0.0,0.00919645,3.73628e-08,-5.06493e-07,0.0,-0.00591199,-0.00168023,0.066405,0.0106464,9.3372e-06,-0.000126576,0.0,-0.0186822,-0.011097,0.0234683,1.52031,0.0,0.100732,-0.066405,0.185487,0.351257,0.398887,0.265549,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16994062,0,0.0,0.0,0.0,0.0,0.00959987,3.73628e-08,-5.06493e-07,0.0,-0.00595937,-0.00170487,0.0638235,0.00713593,9.3372e-06,-0.000126576,0.0,0.0136117,0.00507983,0.00608583,1.52113,0.0,0.1,-0.0638235,0.18894,0.350771,0.400963,0.261855,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17098853,0,0.0,0.0,0.0,0.0,0.00718976,3.73628e-08,-5.06493e-07,0.0,-0.0062817,-0.0014542,0.0601196,0.000435431,9.3372e-06,-0.000126576,0.0,0.0183417,0.0145945,0.0145164,1.522,0.0,0.1,-0.0601196,0.19424,0.351874,0.400636,0.258742,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17195659,0,0.0,0.0,0.0,0.0,0.00501951,3.73628e-08,-5.06493e-07,0.0,-0.00623769,-0.00175471,0.0572211,-0.00449453,9.3372e-06,-0.000126576,0.0,-0.0259121,-0.00165988,-0.00676309,1.52282,0.0,0.1,-0.0572211,0.195998,0.351079,0.392588,0.254927,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17300461,0,0.0,0.0,0.0,0.0,-0.0042902,3.73628e-08,-5.06493e-07,0.0,-0.00638427,-0.00136669,0.0498124,-0.0197345,9.3372e-06,-0.000126576,0.0,-0.00802146,0.0129768,0.0270181,1.52368,0.0,0.1,-0.0498124,0.19254,0.346735,0.374401,0.249091,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17396464,0,0.0,0.0,0.0,0.0,-0.00554374,3.73628e-08,-5.06493e-07,0.0,-0.00612632,-0.000510174,0.0484684,-0.0195268,9.3372e-06,-0.000126576,0.0,-0.0266428,-0.0153147,0.0360557,1.52439,0.0,0.1,-0.0484684,0.19324,0.346004,0.36192,0.245466,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17501262,0,0.0,0.0,0.0,0.0,-0.0087603,3.73628e-08,-5.06493e-07,0.0,-0.00603778,-0.000289649,0.0461673,-0.0220639,9.3372e-06,-0.000126576,0.0,-0.0184283,-0.0292341,0.0160165,1.52507,0.0,0.1,-0.0461673,0.189558,0.342062,0.342304,0.240078,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17606061,0,0.0,0.0,0.0,0.0,-0.0130475,3.73628e-08,-5.06493e-07,0.0,-0.00577272,-0.000239149,0.0423577,-0.0269012,9.3372e-06,-0.000126576,0.0,0.00520679,-0.00983644,0.0146963,1.52566,0.0,0.1,-0.0423577,0.185923,0.338382,0.323003,0.234948,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17702862,0,0.0,0.0,0.0,0.0,-0.0130635,3.73628e-08,-5.06493e-07,0.0,-0.0049623,8.79797e-05,0.0418773,-0.0240622,9.3372e-06,-0.000126576,0.0,0.00295066,-0.0194113,0.027974,1.52615,0.0,0.107593,-0.0418773,0.186226,0.338056,0.310167,0.231811,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17807666,0,0.0,0.0,0.0,0.0,-0.0145195,3.73628e-08,-5.06493e-07,0.0,-0.00475734,-6.81242e-05,0.0400657,-0.0242062,9.3372e-06,-0.000126576,0.0,0.00115098,-0.00617404,0.00201545,1.52654,0.0,0.1,-0.0400657,0.182069,0.334569,0.291335,0.226959,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17904470,0,0.0,0.0,0.0,0.0,-0.0138894,3.73628e-08,-5.06493e-07,0.0,-0.00446543,0.000195659,0.0396391,-0.0211784,9.3372e-06,-0.000126576,0.0,-0.027748,-0.00433361,0.0235321,1.5269,0.0,0.101513,-0.0396391,0.181325,0.334141,0.278274,0.223876,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18009302,0,0.0,0.0,0.0,0.0,-0.0106402,3.73628e-08,-5.06493e-07,0.0,-0.00379758,0.000592586,0.0411902,-0.013785,9.3372e-06,-0.000126576,0.0,-0.0142145,-0.0167654,0.0394426,1.52724,0.0,0.123444,-0.0411902,0.181902,0.335081,0.266483,0.221255,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18114062,0,0.0,0.0,0.0,0.0,-0.00638722,3.73628e-08,-5.06493e-07,0.0,-0.00288182,0.000714862,0.0425643,-0.00687723,9.3372e-06,-0.000126576,0.0,0.0240168,-0.00771649,0.0132564,1.52768,0.0,0.105413,-0.0425643,0.181621,0.335672,0.254639,0.218558,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18210861,0,0.0,0.0,0.0,0.0,-0.000392315,3.73628e-08,-5.06493e-07,0.0,-0.00215642,0.000322671,0.0449536,0.00180913,9.3372e-06,-0.000126576,0.0,0.0211316,0.00851745,0.0169428,1.52812,0.0,0.1055,-0.0449536,0.179009,0.334639,0.241902,0.215276,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18315653,0,0.0,0.0,0.0,0.0,0.00545506,3.73628e-08,-5.06493e-07,0.0,-0.00161457,-0.000396372,0.0466412,0.00872276,9.3372e-06,-0.000126576,0.0,-0.00867221,0.000118075,0.0270491,1.52865,0.0,0.11179,-0.0466412,0.17789,0.33494,0.231083,0.212447,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18412461,0,0.0,0.0,0.0,0.0,0.00952662,3.73628e-08,-5.06493e-07,0.0,-0.00172258,-0.00107132,0.0471415,0.0119423,9.3372e-06,-0.000126576,0.0,-0.0162686,0.0135992,0.0106567,1.52913,0.0,0.1,-0.0471415,0.175044,0.333677,0.220388,0.209173,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18517261,0,0.0,0.0,0.0,0.0,0.0148809,3.73628e-08,-5.06493e-07,0.0,-0.00174434,-0.000622327,0.0486076,0.0169121,9.3372e-06,-0.000126576,0.0,-0.000569314,0.0286215,-0.00508763,1.52955,0.0,0.106549,-0.0486076,0.173622,0.333699,0.211658,0.206329,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18622065,0,0.0,0.0,0.0,0.0,0.0237181,3.73628e-08,-5.06493e-07,0.0,-0.00083884,-0.000830299,0.0521568,0.0268049,9.3372e-06,-0.000126576,0.0,0.0145383,-0.00311887,0.028671,1.52995,0.0,0.124047,-0.0521568,0.167364,0.329113,0.199891,0.201491,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18718867,0,0.0,0.0,0.0,0.0,0.0336407,3.73628e-08,-5.06493e-07,0.0,-0.000876895,-0.000357112,0.0559234,0.0369494,9.3372e-06,-0.000126576,0.0,0.00920921,0.0259728,0.00559681,1.53045,0.0,0.108539,-0.0559234,0.169517,0.33214,0.19733,0.200337,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18823659,0,0.0,0.0,0.0,0.0,0.0407766,3.73628e-08,-5.06493e-07,0.0,9.03077e-05,-0.000737077,0.0578669,0.0412125,9.3372e-06,-0.000126576,0.0,0.0101732,0.00191247,0.00858506,1.5311,0.0,0.104293,-0.0578669,0.163752,0.327486,0.188857,0.195654,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18919658,0,0.0,0.0,0.0,0.0,0.042684,3.73628e-08,-5.06493e-07,0.0,-5.48056e-05,-0.000539363,0.0570407,0.0375081,9.3372e-06,-0.000126576,0.0,-0.0145907,-0.00800393,-0.00637649,1.53159,0.0,0.1,-0.0570407,0.161733,0.326058,0.185179,0.192687,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19024466,0,0.0,0.0,0.0,0.0,0.0440069,3.73628e-08,-5.06493e-07,0.0,-0.000153049,-0.000606183,0.055929,0.0333018,9.3372e-06,-0.000126576,0.0,0.00485339,-0.00502181,0.0136796,1.53194,0.0,0.1,-0.055929,0.157379,0.321839,0.180892,0.188438,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19129259,0,0.0,0.0,0.0,0.0,0.0463015,3.73628e-08,-5.06493e-07,0.0,0.000380703,-0.000626377,0.0559558,0.0316661,9.3372e-06,-0.000126576,0.0,0.00392392,0.00697021,0.00816155,1.53213,0.0,0.1,-0.0559558,0.157431,0.321941,0.181426,0.186127,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19226061,0,0.0,0.0,0.0,0.0,0.0448694,3.73628e-08,-5.06493e-07,0.0,0.000604573,-0.00088796,0.0537622,0.0248409,9.3372e-06,-0.000126576,0.0,0.0128659,-0.0124177,0.0207751,1.53223,0.0,0.1,-0.0537622,0.156385,0.320688,0.18208,0.183472,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19330860,0,0.0,0.0,0.0,0.0,0.0406399,3.73628e-08,-5.06493e-07,0.0,0.000853992,-0.000999804,0.0499009,0.0142742,9.3372e-06,-0.000126576,0.0,-0.00492641,-0.00731782,0.0104379,1.53254,0.0,0.1,-0.0499009,0.156617,0.320592,0.184806,0.181175,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19427671,0,0.0,0.0,0.0,0.0,0.0334348,3.73628e-08,-5.06493e-07,0.0,0.00168743,-0.00118347,0.0454426,0.0016252,9.3372e-06,-0.000126576,0.0,0.00141319,-0.00919888,0.0326031,1.53294,0.0,0.1,-0.0454426,0.15571,0.319111,0.187258,0.178517,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
