timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
33352540,33352540,18,255,0,0,0,1514,1512,1104,1924,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
33547920,33547920,18,255,0,0,0,1514,1512,1104,1924,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
33744154,33744154,18,255,0,0,0,1514,1512,1130,1830,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
33950785,33950785,18,255,0,0,0,1514,1512,1134,1520,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
34150557,34150557,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
34355924,34355924,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
34554969,34554969,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
34761954,34761954,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
34959598,34959598,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
35175136,35175136,18,255,0,0,0,1515,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
35380676,35380676,18,255,0,0,0,1515,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
35578459,35578459,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
35784653,35784653,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
35981215,35981215,18,255,0,0,0,1512,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
36190732,36190732,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
36387946,36387946,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
36598722,36598722,18,255,0,0,0,1514,1512,1134,1519,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
36797101,36797101,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
37004523,37004523,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
37198151,37198151,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
37396656,37396656,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
37605542,37605542,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
37803593,37803593,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
38012654,38012654,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
38221940,38221940,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
38418715,38418715,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
38613605,38613605,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
38823605,38823605,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
39019591,39019591,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
39229609,39229609,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
39427592,39427592,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
39640058,39640058,18,255,0,0,0,1512,1512,1132,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
39831522,39831522,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
40042145,40042145,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
40239948,40239948,18,255,0,0,0,1514,1512,1134,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
40432948,40432948,18,255,0,0,0,1514,1512,1132,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
40643591,40643591,18,255,0,0,0,1514,1512,1132,1518,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
