timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
789561777,0.0111369,0.00355605,2.60347e-06,0.0,0.0,-0.101969
789593768,0.0111521,0.00357629,2.50234e-06,0.0,0.0,-0.101963
789622564,0.0114692,0.00364047,3.09239e-06,0.0,0.0,-0.101963
789654576,0.0108851,0.00374333,2.70034e-06,0.0,0.0,-0.101963
789686572,0.0113319,0.0038091,2.72514e-06,0.0,0.0,-0.101963
789718577,0.0118393,0.00395301,3.12432e-06,0.0,0.0,-0.101963
789750567,0.0104848,0.00404359,2.79738e-06,0.0,0.0,-0.101963
789782662,0.0116067,0.00397063,2.79497e-06,0.0,0.0,-0.102987
789810666,0.0116171,0.00397849,2.72455e-06,0.0,0.0,-0.102937
789842561,0.0107092,0.00399434,2.72959e-06,0.0,0.0,-0.102262
789874573,0.0114068,0.00399527,3.15725e-06,0.0,0.0,-0.101971
789906559,0.0111502,0.00405453,3.07953e-06,0.0,0.0,-0.101963
789938572,0.0108248,0.00392578,3.07117e-06,0.0,0.0,-0.101963
789970586,0.0117563,0.00388704,3.5776e-06,0.0,0.0,-0.101963
790002571,0.0103614,0.00391653,2.79656e-06,0.0,0.0,-0.102987
790034585,0.011628,0.00397886,2.80391e-06,0.0,0.0,-0.104677
790062665,0.011096,0.00405079,3.1866e-06,0.0,0.0,-0.109059
790094579,0.0104381,0.00373333,2.70966e-06,0.0,0.0,-0.108834
790126579,0.0115353,0.00400193,3.11309e-06,0.0,0.0,-0.108834
790159475,0.0104208,0.00378965,2.67719e-06,0.0,0.0,-0.108834
790191487,0.0113164,0.00387127,3.07785e-06,0.0,0.0,-0.108834
790223461,0.0105599,0.00380294,2.38784e-06,0.0,0.0,-0.108834
790251505,0.010979,0.00380435,2.78715e-06,0.0,0.0,-0.108834
790283378,0.0110009,0.0038525,2.88548e-06,0.0,0.0,-0.108834
790315383,0.010879,0.00387936,2.93179e-06,0.0,0.0,-0.108834
790347494,0.010851,0.00396779,2.76641e-06,0.0,0.0,-0.108834
790379386,0.0110101,0.00387196,2.49776e-06,0.0,0.0,-0.109037
790411474,0.0109023,0.00395529,3.19887e-06,0.0,0.0,-0.115596
790443457,0.0112812,0.00405882,0.000453803,0.0,0.0,-0.135829
790475456,0.0106094,0.00391226,0.000383442,0.0,0.0,-0.139274
790503462,0.0116392,0.00405799,0.000682216,0.0,0.0,-0.139263
790535391,0.0103258,0.00382281,0.000552087,0.0,0.0,-0.139264
790567476,0.0116235,0.00392125,0.000723208,0.0,0.0,-0.139264
790599372,0.0101621,0.00367825,-8.40133e-05,0.0,0.0,-0.139264
790631484,0.0115261,0.00390062,0.00093773,0.0,0.0,-0.14132
790663386,0.010274,0.0036759,-0.000121062,0.0,0.0,-0.141227
790695380,0.0114355,0.00386174,0.000987783,0.0,0.0,-0.142966
790724183,0.0103761,0.00375476,-0.000679451,0.0,0.0,-0.147854
790756276,0.0112445,0.00379972,0.000915127,0.0,0.0,-0.158249
790788260,0.0104935,0.00370778,-0.000723376,0.0,0.0,-0.167469
790820185,0.0110048,0.00389002,0.00095922,0.0,0.0,-0.170799
790852259,0.0108469,0.00369716,-0.000910489,0.0,0.0,-0.170668
790884259,0.0104837,0.00377593,0.000668584,0.0,0.0,-0.170675
790916267,0.0114364,0.00384228,-0.000437516,0.0,0.0,-0.170675
790948188,0.00993307,0.00389128,-0.00011713,0.0,0.0,-0.170675
790976188,0.0117691,0.00383436,-0.000239735,0.0,0.0,-0.170675
791008184,0.00951244,0.00373394,-0.00049573,0.0,0.0,-0.171561
791040191,0.0111322,0.0034805,0.00022233,0.0,0.0,-0.172421
791072190,0.0107151,0.00364892,-0.000868414,0.0,0.0,-0.171918
791104185,0.00923729,0.00375066,-0.000299873,0.0,0.0,-0.170636
791136973,0.0131706,0.00379976,-0.000727301,0.0,0.0,-0.166561
791164960,0.00783796,0.00399126,-0.000449801,0.0,0.0,-0.166546
791196952,0.0133788,0.00328898,-0.000453645,0.0,0.0,-0.166431
791228962,0.00888073,0.00380319,-0.000933007,0.0,0.0,-0.165741
791261110,0.0106838,0.00381434,-0.00108187,0.0,0.0,-0.165766
791292971,0.0128478,0.00358506,-0.00123568,0.0,0.0,-0.165767
791324971,0.00728564,0.00375586,-0.0011676,0.0,0.0,-0.165767
791356960,0.0144171,0.00352439,-0.00183863,0.0,0.0,-0.166791
791389065,0.00798135,0.00384944,-0.00181851,0.0,0.0,-0.165747
791416985,0.0128968,0.00372308,-0.00251134,0.0,0.0,-0.16679
791448968,0.0106943,0.00418391,-0.00189902,0.0,0.0,-0.166742
791481106,0.00853015,0.00351749,-0.00195419,0.0,0.0,-0.166748
791512970,0.0141859,0.00373084,-0.0023058,0.0,0.0,-0.166748
791544990,0.007677,0.00370172,-0.00178061,0.0,0.0,-0.166748
791576984,0.0124647,0.00383796,-0.00291676,0.0,0.0,-0.167804
791608979,0.0113088,0.00372584,-0.0021332,0.0,0.0,-0.168956
791641101,0.00800251,0.00356053,-0.00208071,0.0,0.0,-0.170686
791668970,0.0131322,0.00366529,-0.00256617,0.0,0.0,-0.170675
791701760,0.00775068,0.00392591,-0.00222585,0.0,0.0,-0.170675
791733756,0.0112839,0.00371657,-0.00407076,0.0,0.0,-0.172731
791765883,0.0104392,0.00388221,-0.00258688,0.0,0.0,-0.172638
791797761,0.00793549,0.00385228,-0.00235874,0.0,0.0,-0.172638
791829790,0.0119397,0.00355888,-0.00301573,0.0,0.0,-0.173662
791861784,0.00863876,0.00409327,-0.00252716,0.0,0.0,-0.177262
791889787,0.0104771,0.00411543,-0.00351294,0.0,0.0,-0.183569
791921857,0.0102522,0.00368992,-0.00246144,0.0,0.0,-0.192451
791953782,0.00880384,0.00392989,-0.00248421,0.0,0.0,-0.200766
791985789,0.0104038,0.00383648,-0.00360837,0.0,0.0,-0.20176
792017884,0.00975374,0.00407917,-0.00283971,0.0,0.0,-0.202079
792049769,0.00985448,0.00388131,-0.00302816,0.0,0.0,-0.203142
792081787,0.00971825,0.00386017,-0.0032511,0.0,0.0,-0.203068
792109790,0.0101256,0.00354659,-0.00282666,0.0,0.0,-0.203953
792141779,0.00992612,0.00381729,-0.0035405,0.0,0.0,-0.205042
792173771,0.00888269,0.0041826,-0.00350419,0.0,0.0,-0.204031
792206590,0.0106619,0.00367833,-0.00298386,0.0,0.0,-0.204049
792238566,0.00958763,0.00393513,-0.00317256,0.0,0.0,-0.204049
792270557,0.00843849,0.00422583,-0.00361655,0.0,0.0,-0.204049
792302586,0.0108781,0.00360917,-0.00377813,0.0,0.0,-0.203366
792330578,0.00868361,0.00385716,-0.00341692,0.0,0.0,-0.202018
792362578,0.00912886,0.00423317,-0.00375314,0.0,0.0,-0.202087
792394574,0.0108972,0.00364965,-0.00409473,0.0,0.0,-0.20103
792426572,0.00892912,0.00382146,-0.00361455,0.0,0.0,-0.201103
792458672,0.00882926,0.00419325,-0.00364328,0.0,0.0,-0.201104
792490570,0.0106948,0.00389304,-0.00433614,0.0,0.0,-0.20008
792522569,0.00973347,0.00368126,-0.0038772,0.0,0.0,-0.200124
792554584,0.00848629,0.00407668,-0.00373327,0.0,0.0,-0.200123
792582579,0.0107146,0.00401867,-0.00476558,0.0,0.0,-0.200123
792614573,0.00948684,0.00389482,-0.00394412,0.0,0.0,-0.200123
792646564,0.00888749,0.0041186,-0.00372782,0.0,0.0,-0.200123
792678576,0.0106602,0.00383561,-0.00494504,0.0,0.0,-0.200123
792710661,0.00970801,0.00392123,-0.00460381,0.0,0.0,-0.200123
792743383,0.00895655,0.00415615,-0.00389112,0.0,0.0,-0.200123
792771506,0.0106849,0.00386,-0.00519744,0.0,0.0,-0.200123
792803384,0.00965535,0.00395615,-0.0046307,0.0,0.0,-0.200123
792835384,0.00907796,0.00393494,-0.00396553,0.0,0.0,-0.200123
792867377,0.0101579,0.00371616,-0.00550666,0.0,0.0,-0.200123
792899392,0.00945223,0.0038967,-0.00549704,0.0,0.0,-0.200123
792931509,0.00911248,0.00378261,-0.00425154,0.0,0.0,-0.200123
792963385,0.0100073,0.00397464,-0.0053143,0.0,0.0,-0.201147
792995493,0.00907419,0.00374957,-0.00585922,0.0,0.0,-0.202122
793027388,0.0090156,0.00364662,-0.00480109,0.0,0.0,-0.20314
793055387,0.00996885,0.00378322,-0.00567706,0.0,0.0,-0.204774
793087457,0.00860138,0.0039838,-0.00576399,0.0,0.0,-0.205706
793119385,0.00941824,0.00361285,-0.00477442,0.0,0.0,-0.206891
793151482,0.0102782,0.00389833,-0.00563019,0.0,0.0,-0.211807
793183507,0.00818291,0.00393467,-0.00633742,0.0,0.0,-0.221768
793215391,0.00908378,0.00374049,-0.00552125,0.0,0.0,-0.232725
793243353,0.00975483,0.00391595,-0.00568615,0.0,0.0,-0.234578
793276191,0.00780232,0.00415959,-0.0060542,0.0,0.0,-0.234479
793308185,0.00872538,0.00390993,-0.00586794,0.0,0.0,-0.234479
793340192,0.00994697,0.00373488,-0.00564573,0.0,0.0,-0.234479
793372267,0.00951267,0.00401907,-0.00586384,0.0,0.0,-0.234479
793404177,0.00802578,0.00420802,-0.00599418,0.0,0.0,-0.234479
793436277,0.00863673,0.00403693,-0.00616434,0.0,0.0,-0.234479
793468186,0.00966684,0.00379842,-0.00626714,0.0,0.0,-0.234479
793496180,0.00916128,0.00417301,-0.00630365,0.0,0.0,-0.234479
793528192,0.00828707,0.00427129,-0.00635585,0.0,0.0,-0.234479
793560182,0.00892626,0.00379794,-0.00686449,0.0,0.0,-0.234479
793592276,0.0095091,0.00378791,-0.00688709,0.0,0.0,-0.232399
793624300,0.00944182,0.00416661,-0.00667204,0.0,0.0,-0.232523
793656176,0.00875131,0.00472504,-0.00650324,0.0,0.0,-0.232515
793684976,0.00900358,0.0036868,-0.00707963,0.0,0.0,-0.232515
793716977,0.00934182,0.00383454,-0.00745144,0.0,0.0,-0.232515
793748967,0.00945514,0.00411275,-0.00709106,0.0,0.0,-0.232515
793781124,0.00899082,0.00480403,-0.00663775,0.0,0.0,-0.232515
793812984,0.00861834,0.00408108,-0.00713329,0.0,0.0,-0.232515
793844963,0.00864079,0.00343968,-0.00792243,0.0,0.0,-0.232515
793876967,0.00936171,0.00355279,-0.00761829,0.0,0.0,-0.232515
793908979,0.00953951,0.00450604,-0.00690407,0.0,0.0,-0.232313
793941125,0.0088778,0.00422166,-0.00733858,0.0,0.0,-0.231541
793972973,0.00830614,0.00348721,-0.00848295,0.0,0.0,-0.231533
794004970,0.00871524,0.00343908,-0.00836406,0.0,0.0,-0.231534
794036991,0.00935132,0.00427635,-0.00751053,0.0,0.0,-0.231534
794068966,0.00923273,0.00456044,-0.00744935,0.0,0.0,-0.231534
794101112,0.0083857,0.00396866,-0.00820718,0.0,0.0,-0.231534
794132983,0.00838224,0.00394967,-0.00861823,0.0,0.0,-0.231534
794161122,0.00951974,0.00402588,-0.00804119,0.0,0.0,-0.231534
794192974,0.00954354,0.00446337,-0.00782867,0.0,0.0,-0.231534
794224962,0.00811183,0.00455795,-0.00781946,0.0,0.0,-0.231534
794256966,0.00818265,0.00433658,-0.00830626,0.0,0.0,-0.231534
794289758,0.00891741,0.00364219,-0.00879994,0.0,0.0,-0.231534
794321784,0.0087318,0.00388322,-0.00873606,0.0,0.0,-0.231534
794349789,0.00854705,0.00533412,-0.00796514,0.0,0.0,-0.231534
794381771,0.00818973,0.00476105,-0.0083449,0.0,0.0,-0.232558
794413767,0.0086048,0.00334847,-0.00921413,0.0,0.0,-0.23548
794445793,0.00827313,0.00370746,-0.00904058,0.0,0.0,-0.236649
794477772,0.00881807,0.00519498,-0.00819626,0.0,0.0,-0.237416
794509861,0.00877752,0.00533929,-0.00831569,0.0,0.0,-0.23913
794541771,0.0084051,0.00342283,-0.00921295,0.0,0.0,-0.239575
794573859,0.00818111,0.00333536,-0.00923124,0.0,0.0,-0.245351
794601792,0.00903972,0.00529455,-0.00824853,0.0,0.0,-0.247556
794633867,0.00885924,0.00506116,-0.00824675,0.0,0.0,-0.254928
794665773,0.00831974,0.00387621,-0.00840486,0.0,0.0,-0.265671
794697791,0.00787612,0.00342717,-0.00827748,0.0,0.0,-0.265878
794729774,0.00837429,0.00422379,-0.00827871,0.0,0.0,-0.266945
794762557,0.00908768,0.00474369,-0.0083312,0.0,0.0,-0.268873
794794566,0.00913868,0.00444206,-0.00852528,0.0,0.0,-0.267812
794822574,0.0086458,0.0040467,-0.00826401,0.0,0.0,-0.267859
794854577,0.00854134,0.00423715,-0.00807545,0.0,0.0,-0.267853
794886570,0.00865135,0.00420725,-0.00831859,0.0,0.0,-0.265773
794918590,0.00917508,0.00439987,-0.00879627,0.0,0.0,-0.26589
794950576,0.00901744,0.0044876,-0.00914747,0.0,0.0,-0.26589
794982591,0.00921911,0.0049091,-0.00898064,0.0,0.0,-0.267319
795014563,0.00896526,0.00486388,-0.00870497,0.0,0.0,-0.271629
795046573,0.00903434,0.00423918,-0.0083506,0.0,0.0,-0.272754
795078572,0.00883968,0.00380093,-0.00826976,0.0,0.0,-0.272762
795110579,0.00841876,0.00443785,-0.00881409,0.0,0.0,-0.272761
795142569,0.00884362,0.00565526,-0.00931299,0.0,0.0,-0.272761
795174579,0.00875728,0.0056489,-0.00952968,0.0,0.0,-0.273761
795206575,0.00889426,0.00450672,-0.009618,0.0,0.0,-0.273743
795235466,0.00910618,0.002645,-0.00934723,0.0,0.0,-0.276538
795267369,0.00878357,0.0038599,-0.00940637,0.0,0.0,-0.286508
795299366,0.00828788,0.00535465,-0.00930227,0.0,0.0,-0.298306
795331465,0.00781311,0.00630661,-0.00903441,0.0,0.0,-0.300357
795363369,0.00783845,0.005675,-0.00878142,0.0,0.0,-0.299245
795395381,0.00785577,0.00413577,-0.00855696,0.0,0.0,-0.299263
795427480,0.00822631,0.00362284,-0.00853754,0.0,0.0,-0.299264
795459472,0.0080933,0.00430999,-0.00882865,0.0,0.0,-0.299264
795487486,0.00843499,0.00537768,-0.0095073,0.0,0.0,-0.299264
795519461,0.00868814,0.00511842,-0.00986639,0.0,0.0,-0.299947
795551485,0.00878499,0.00443492,-0.00993075,0.0,0.0,-0.300238
795583387,0.00898883,0.00417648,-0.00990589,0.0,0.0,-0.300245
795615393,0.00876453,0.00416751,-0.0098881,0.0,0.0,-0.300448
795647381,0.00923924,0.00433215,-0.0102618,0.0,0.0,-0.30122
795679381,0.00913162,0.00472318,-0.0112428,0.0,0.0,-0.301227
795711504,0.00891733,0.00477047,-0.0127208,0.0,0.0,-0.302966
795739457,0.00887279,0.00463517,-0.0143794,0.0,0.0,-0.303182
795772168,0.00775379,0.00496212,-0.0161884,0.0,0.0,-0.303393
795804167,0.00773264,0.00468956,-0.0175737,0.0,0.0,-0.304367
795836174,0.00868763,0.00427396,-0.0189741,0.0,0.0,-0.305173
795868165,0.00733286,0.00413529,-0.0201827,0.0,0.0,-0.305154
795900176,0.00812181,0.00383399,-0.0211229,0.0,0.0,-0.305153
795932191,0.0099666,0.00383532,-0.0220445,0.0,0.0,-0.305153
795964258,0.00712485,0.00387636,-0.0222141,0.0,0.0,-0.305356
795996276,0.00930861,0.00463828,-0.02199,0.0,0.0,-0.306811
796028185,0.0108213,0.00477373,-0.0226316,0.0,0.0,-0.308314
796060279,0.00690283,0.00569485,-0.0227143,0.0,0.0,-0.310839
796092174,0.00955393,0.00481328,-0.0220794,0.0,0.0,-0.315322
796124279,0.00984938,0.00432313,-0.0213034,0.0,0.0,-0.316167
796152269,0.00666456,0.0039659,-0.0203257,0.0,0.0,-0.318179
796184265,0.00851918,0.00330032,-0.0190566,0.0,0.0,-0.320912
796216975,0.0103056,0.00412891,-0.0182982,0.0,0.0,-0.321878
796248968,0.00790394,0.00383324,-0.0184482,0.0,0.0,-0.327267
796281111,0.00885057,0.00395898,-0.0187674,0.0,0.0,-0.330349
796312959,0.010081,0.0040365,-0.0192045,0.0,0.0,-0.330669
796344992,0.00908501,0.00420165,-0.0197096,0.0,0.0,-0.330675
796372964,0.00840238,0.00433162,-0.0202167,0.0,0.0,-0.330675
796404980,0.00891777,0.00429926,-0.0202408,0.0,0.0,-0.330472
796436982,0.00837985,-0.015616,-0.0201066,0.0,0.0,-0.329674
796468986,0.00762768,-0.0628898,-0.0197546,0.0,0.0,-0.330376
796501158,0.00722711,-0.1164,-0.0189843,0.0,0.0,-0.329644
796533079,0.00709024,-0.12178,-0.0180677,0.0,0.0,-0.329694
796564961,0.00752555,-0.128975,-0.0173046,0.0,0.0,-0.329693
796597078,0.00803627,-0.133726,-0.0165705,0.0,0.0,-0.329693
796624982,0.00758412,-0.135518,-0.0157918,0.0,0.0,-0.329693
796656970,0.00713539,-0.136962,-0.0146593,0.0,0.0,-0.329693
796688979,0.0075567,-0.154061,-0.0138676,0.0,0.0,-0.329693
796721117,0.00828389,-0.175535,-0.0134158,0.0,0.0,-0.329693
796752979,0.00746408,-0.202285,-0.0135376,0.0,0.0,-0.329693
796784984,0.00739327,-0.208563,-0.0140703,0.0,0.0,-0.329693
796813772,0.00812254,-0.208842,-0.0147423,0.0,0.0,-0.330376
796845763,0.00811564,-0.217253,-0.0158571,0.0,0.0,-0.330667
796877768,0.00810436,-0.222032,-0.01777,0.0,0.0,-0.330675
796909774,0.00817103,-0.236499,-0.0198433,0.0,0.0,-0.330675
796941771,0.00805907,-0.242072,-0.0215235,0.0,0.0,-0.331358
796973886,0.0078983,-0.24858,-0.0226842,0.0,0.0,-0.332674
797005772,0.0080574,-0.247577,-0.0233755,0.0,0.0,-0.332834
797037791,0.00702577,-0.256765,-0.0236475,0.0,0.0,-0.333815
797065783,0.0065465,-0.271524,-0.0237596,0.0,0.0,-0.333652
797097780,0.00713794,-0.288913,-0.0234679,0.0,0.0,-0.334675
797129870,0.00631613,-0.302783,-0.0231323,0.0,0.0,-0.3346
797161774,0.00504088,-0.308279,-0.0228212,0.0,0.0,-0.334601
797193779,0.00662152,-0.307542,-0.0227531,0.0,0.0,-0.335625
797225781,0.00658512,-0.301553,-0.0228907,0.0,0.0,-0.335582
797257786,0.005393,-0.300833,-0.022542,0.0,0.0,-0.335583
797285774,0.00637745,-0.300564,-0.0219395,0.0,0.0,-0.336638
797318568,0.00722687,-0.301711,-0.0216799,0.0,0.0,-0.336565
797350558,0.0053241,-0.291955,-0.0218173,0.0,0.0,-0.338474
797382554,0.00508423,-0.287301,-0.0216122,0.0,0.0,-0.344516
797414567,0.00639008,-0.286409,-0.0213615,0.0,0.0,-0.345403
797446678,0.0064267,-0.269753,-0.0211399,0.0,0.0,-0.346082
797478569,0.00573893,-0.268194,-0.0207353,0.0,0.0,-0.348452
797510586,0.00568564,-0.267925,-0.0203066,0.0,0.0,-0.348344
797538590,0.00594863,-0.268367,-0.0200699,0.0,0.0,-0.348343
797570666,0.00630918,-0.279698,-0.0199694,0.0,0.0,-0.350368
797602667,0.00565881,-0.288928,-0.0204182,0.0,0.0,-0.352931
797634573,0.00533489,-0.287775,-0.0206831,0.0,0.0,-0.358226
797666570,0.00496209,-0.293591,-0.0207181,0.0,0.0,-0.361423
797698577,0.0054373,-0.320984,-0.0207003,0.0,0.0,-0.362079
797730574,0.00506675,-0.345848,-0.0211532,0.0,0.0,-0.363087
797762663,0.0042753,-0.347359,-0.022318,0.0,0.0,-0.363068
797791517,0.00425869,-0.351723,-0.023533,0.0,0.0,-0.363067
797823377,0.00332326,-0.373791,-0.0251257,0.0,0.0,-0.363067
797855466,0.00375987,-0.400658,-0.0260145,0.0,0.0,-0.363067
797887372,0.00387635,-0.417956,-0.0266438,0.0,0.0,-0.363067
797919368,0.00292524,-0.431239,-0.0275423,0.0,0.0,-0.363067
797951492,0.00296689,-0.432608,-0.02891,0.0,0.0,-0.363067
797979384,0.00210159,-0.431138,-0.0299075,0.0,0.0,-0.36327
798011476,0.00153954,-0.429752,-0.0309675,0.0,0.0,-0.364042
798043384,0.00209183,-0.427968,-0.032439,0.0,0.0,-0.364252
798075378,0.00265132,-0.427032,-0.0340813,0.0,0.0,-0.367103
798107382,0.00333449,-0.42568,-0.0356407,0.0,0.0,-0.368049
798139460,0.00299057,-0.424015,-0.0364718,0.0,0.0,-0.367974
798171481,0.000823507,-0.42341,-0.0373188,0.0,0.0,-0.367975
798203385,0.000346457,-0.423209,-0.0386828,0.0,0.0,-0.369031
798231503,0.000769026,-0.422702,-0.0399569,0.0,0.0,-0.368956
798263458,0.000683686,-0.427509,-0.0408799,0.0,0.0,-0.368957
798295471,0.000355048,-0.445439,-0.0416276,0.0,0.0,-0.368957
798328192,0.000103692,-0.461047,-0.0426315,0.0,0.0,-0.368957
798360185,-6.30911e-06,-0.456407,-0.043497,0.0,0.0,-0.36964
798392305,0.00152306,-0.469031,-0.0444917,0.0,0.0,-0.372384
798424183,0.0036242,-0.473124,-0.0452804,0.0,0.0,-0.374904
798452183,0.00296054,-0.468728,-0.0453641,0.0,0.0,-0.376554
798484189,0.00022001,-0.455003,-0.0456705,0.0,0.0,-0.381655
798516177,-8.10825e-05,-0.44434,-0.0462983,0.0,0.0,-0.384381
798548180,0.00257469,-0.42433,-0.0469832,0.0,0.0,-0.38534
798580262,0.00556801,-0.406708,-0.0471831,0.0,0.0,-0.385637
798612181,0.00662968,-0.332406,-0.0472418,0.0,0.0,-0.38462
798644188,0.00621358,-0.229956,-0.0475827,0.0,0.0,-0.381704
798676188,0.00693234,-0.127678,-0.0480663,0.0,0.0,-0.37975
798704183,0.00855457,-0.0630905,-0.0483507,0.0,0.0,-0.380777
798736281,0.0117879,-0.0381872,-0.0486435,0.0,0.0,-0.38073
798768981,0.0164213,0.0622888,-0.0487081,0.0,0.0,-0.380736
798801126,0.0205403,0.1635,-0.0483834,0.0,0.0,-0.382761
798832970,0.0214776,0.234884,-0.0479731,0.0,0.0,-0.382691
798864975,0.0215766,0.296055,-0.0480411,0.0,0.0,-0.382359
798892965,0.021342,0.294913,-0.0487331,0.0,0.0,-0.382698
798924964,0.0214721,0.287242,-0.0500114,0.0,0.0,-0.382902
798956959,0.0188206,0.272557,-0.0512409,0.0,0.0,-0.3837
798988972,0.0170125,0.2508,-0.052818,0.0,0.0,-0.383884
799021117,0.0162542,0.223193,-0.0549959,0.0,0.0,-0.384682
799052975,0.015964,0.193157,-0.0573858,0.0,0.0,-0.384664
799085062,0.0139206,0.159144,-0.0599404,0.0,0.0,-0.385889
799117071,0.0116483,0.122786,-0.0624272,0.0,0.0,-0.388324
799144978,0.00957199,0.0915434,-0.064709,0.0,0.0,-0.388575
799176976,0.00807174,0.0555602,-0.0676804,0.0,0.0,-0.391555
799208980,0.00649558,0.0232857,-0.0706299,0.0,0.0,-0.393705
799241102,0.00692453,0.00381497,-0.0734383,0.0,0.0,-0.395358
799272977,0.0113835,0.0177291,-0.0753186,0.0,0.0,-0.398533
799304974,0.00924644,0.0382841,-0.0761405,0.0,0.0,-0.398405
799333774,0.00424099,0.0600112,-0.0769334,0.0,0.0,-0.399429
799365762,0.000704205,0.0717771,-0.0778295,0.0,0.0,-0.39938
799397755,-0.00615051,0.0829706,-0.0786204,0.0,0.0,-0.400387
799429767,-0.016544,0.0981205,-0.0796057,0.0,0.0,-0.401392
799461770,-0.0285903,0.113736,-0.0804143,0.0,0.0,-0.404074
799493865,-0.0368977,0.119668,-0.0814065,0.0,0.0,-0.406748
799525870,-0.0399386,0.122301,-0.082349,0.0,0.0,-0.409283
799557784,-0.041663,0.1227,-0.0833165,0.0,0.0,-0.409405
799585870,-0.0413894,0.120065,-0.0839241,0.0,0.0,-0.411259
799617781,-0.0403135,0.116188,-0.0842747,0.0,0.0,-0.411167
799649776,-0.0477556,0.112688,-0.0844376,0.0,0.0,-0.411166
799681775,-0.0632313,0.112166,-0.0851215,0.0,0.0,-0.411166
799713788,-0.0629309,0.11449,-0.0857516,0.0,0.0,-0.411166
799745883,-0.0464703,0.1194,-0.0857493,0.0,0.0,-0.411166
799777856,-0.033649,0.124812,-0.0857834,0.0,0.0,-0.411166
799806570,-0.0326146,0.12767,-0.0858501,0.0,0.0,-0.411166
799838559,-0.0399873,0.127119,-0.085575,0.0,0.0,-0.411166
799870567,-0.0539593,0.123009,-0.0847268,0.0,0.0,-0.411166
799902570,-0.0689289,0.116435,-0.084236,0.0,0.0,-0.411166
799934585,-0.0777903,0.108227,-0.0836985,0.0,0.0,-0.411166
799966573,-0.0812914,0.100558,-0.0825568,0.0,0.0,-0.411166
799998569,-0.0806875,0.0951171,-0.0814575,0.0,0.0,-0.411166
800030661,-0.0737926,0.0900306,-0.0804232,0.0,0.0,-0.411166
