timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
788616603,0.00122914,-0.000272761,7.34562e-05,4007,0,-0.483402,-0.0338218,-9.77547,4007
788620600,0.000155316,0.000389788,0.00176678,3997,0,-0.11332,0.0790472,-9.9865,3997
788624596,-0.000806326,0.000852835,0.00409598,3996,0,0.00596284,0.0229648,-9.91858,3996
788628596,-0.00154385,-0.000568282,0.00177296,4000,0,0.119061,-0.0299294,-9.66289,4000
788632600,0.000904509,-0.00121456,0.00178128,4004,0,-0.0896326,0.0742042,-9.84899,4004
788636597,0.000688535,-0.000985213,0.00242313,3997,0,-0.045619,0.0565716,-9.97064,3997
788640598,-0.000379025,9.5782e-05,0.00346969,4001,0,0.1904,0.0117599,-9.99743,4001
788644596,-0.000165721,0.00254785,0.00375196,3998,0,0.233797,0.016906,-9.7972,3998
788648598,0.000465172,0.000974633,0.00548179,4002,0,0.0966024,0.0699777,-9.83857,4002
788652597,0.000581986,0.00138933,0.00527221,3999,0,0.22925,0.0419017,-9.92077,3999
788656604,-0.000380477,0.00306434,0.00289544,4007,0,0.344874,-0.047624,-9.85178,4007
788660600,-0.000367307,0.000370464,0.000481937,3996,0,0.027992,0.0497862,-9.80449,3996
788664596,6.2696e-05,0.00120836,-0.000272376,3996,0,-0.123906,-0.0848948,-9.8622,3996
788668599,-0.00132721,0.000478791,0.000480881,4003,0,0.220641,-0.00740124,-10.1019,4003
788672597,-0.00196424,0.00124496,0.00174918,3998,0,0.205271,0.0429251,-9.87947,3998
788676598,-0.000260897,-0.00144352,8.51342e-05,4001,0,-0.0347439,-0.0501153,-9.7391,4001
788680597,0.000598459,0.000336291,-0.00206548,3999,0,-0.183695,0.0512747,-9.87468,3999
788684603,0.0017761,0.00201119,-0.00389549,4006,0,-0.196624,-0.00842185,-9.86343,4006
788688596,0.00144348,0.000785405,-0.0003609,3993,0,-0.0874304,0.1181,-9.81858,3993
788692596,-0.000587553,0.000123008,0.00485178,4000,0,0.075089,-0.0456983,-9.889,4000
788696598,-0.00102196,-0.00116426,0.00476209,4002,0,-0.0823654,-0.0155738,-9.96733,4002
788700596,-0.00218325,0.000606185,0.00196526,3998,0,-0.381144,-0.013904,-9.88285,3998
788704602,-0.000586027,0.00167021,0.00195702,4006,0,-0.275883,0.0189598,-9.75728,4006
788708598,-0.000915578,0.00128181,0.0046241,3996,0,-0.028707,0.0706414,-9.72617,3996
788712602,0.000351315,-0.0014406,0.00785028,4004,0,-0.0352057,-0.0024625,-9.91889,4004
788716599,0.000357114,-0.000610586,0.00613681,3997,0,-0.169792,-0.0196495,-10.088,3997
788720598,0.000474356,0.000516373,0.00314688,3999,0,-0.116732,0.000478425,-9.84769,3999
788724598,0.00111418,-0.000562093,0.00220987,4000,0,-0.118982,0.00758591,-9.68361,4000
788728596,0.000468638,0.0026656,0.00460687,3998,0,0.0778679,0.0225636,-9.94091,3998
788732597,-0.00135223,0.00289929,0.00545751,4001,0,0.0443046,-0.0477493,-9.93765,4001
788736596,-0.000907602,-0.000131689,0.00251275,3999,0,0.0681478,-0.0569831,-9.74994,3999
788740607,-0.000357988,0.000236629,-0.00164439,4011,0,0.0958426,-0.0249644,-9.8847,4011
788744600,-0.000999298,0.000960284,-0.00292999,3993,0,0.106199,0.0382716,-10.0581,3993
788748596,0.000383271,-0.000292312,-0.00131106,3996,0,0.027178,0.00072667,-9.82868,3996
788752596,-0.000574601,-7.80597e-05,-0.00152666,4000,0,0.0208755,0.0486614,-9.64355,4000
788756613,-0.000887394,-0.000114331,-0.00387652,4017,0,0.132102,-0.00183266,-9.90522,4017
788760609,-0.000232526,0.00015621,-0.0070741,3996,0,0.152099,-0.055041,-10.0789,3996
788764604,-0.00205473,0.000160384,-0.00654113,3995,0,0.112416,0.0628139,-9.90047,3995
788768598,-0.00290486,-0.000665151,-0.00514812,3994,0,0.130542,0.0827951,-9.73004,3994
788772597,-0.00174266,0.000161939,-0.00653308,3999,0,0.201602,-0.0645077,-9.84152,3999
788776596,-0.000650127,0.000213678,-0.0106892,3999,0,0.031979,0.0489871,-9.93382,3999
788780596,-0.00150119,-0.000745562,-0.0107848,4000,0,-0.51803,0.0269819,-9.83576,4000
788784596,0.00188839,0.000916714,-0.00611395,4000,0,0.0222879,0.162424,-9.72344,4000
788788596,0.000596024,0.00130233,-0.00144085,4000,0,0.0321394,0.170745,-10.0833,4000
788792596,0.00156975,0.00107033,-0.00248916,4000,0,-0.0366609,0.124151,-10.0068,4000
788796597,7.86571e-05,0.000505442,-0.00526255,4001,0,-0.305682,0.00569154,-9.64411,4001
788800596,-0.000782262,0.000959205,-0.00314304,3999,0,-0.0916071,0.0918376,-9.77858,3999
788804596,-0.00195896,0.002375,-0.00071925,4000,0,0.123396,-0.00318274,-9.96627,4000
788808600,-0.00250789,0.00020791,0.00399256,4004,0,-0.0357727,-0.0166997,-9.84197,4004
788812599,-0.000271246,-0.00109325,0.00253556,3999,0,-0.299156,0.0297219,-9.84679,3999
788816596,0.000804056,0.00238819,3.44975e-05,3997,0,-0.168008,0.0626054,-10.0552,3997
788820604,0.00271711,0.00122567,0.000805458,4008,0,0.118401,0.085943,-9.78373,4008
788824598,0.00216997,0.000747285,0.00432108,3994,0,0.0479116,0.0788397,-9.71227,3994
788828596,0.00121268,0.00117948,0.00494974,3998,0,-0.184423,-0.0154884,-9.92762,3998
788832603,0.000885071,0.000425413,0.00454074,4007,0,-0.0184087,-0.0228307,-10.0447,4007
788836596,-0.00123054,-0.000551904,0.00294298,3993,0,-0.0439056,-0.0964457,-9.82899,3993
788840597,-0.00335584,0.00168172,0.00279833,4001,0,0.191229,-0.0304041,-9.86369,4001
788844597,-0.00251205,0.00203088,0.00492484,4000,0,0.0240921,0.00859661,-9.84734,4000
788848596,-0.00155751,-0.00114899,0.00582426,3999,0,-0.0355638,-0.0215395,-9.74702,3999
788852596,-0.000375162,0.00134808,0.00239146,4000,0,0.118012,-0.00421491,-9.88754,4000
788856614,0.00175622,0.00197472,4.9245e-05,4018,0,0.190654,0.0604758,-10.0284,4018
788860601,0.00133411,0.000477703,0.000918499,3987,0,0.0121719,0.0202818,-9.92167,3987
788864596,0.00132555,-1.9979e-05,0.00283872,3995,0,-0.0293654,0.0321951,-9.83981,3995
788868597,0.00026049,0.0017958,0.00344701,4001,0,0.0437801,-0.0345567,-9.78861,4001
788872596,-0.00100246,0.00110577,-0.000910866,3999,0,0.204055,-0.0432192,-9.78822,3999
788876597,-0.000887198,0.000208379,-0.00355872,4001,0,0.0208693,0.0121209,-9.97067,4001
788880597,-0.0017436,0.000869171,-0.00197402,4000,0,-0.158645,0.063687,-9.91012,4000
788884596,-0.00142741,0.000774798,-0.00112054,3999,0,-0.0221904,0.0676764,-9.83172,3999
788888596,-4.28376e-05,0.000768773,-0.0015415,4000,0,0.0806665,0.0862331,-9.83598,4000
788892603,0.00199161,0.00169825,-0.00411037,4007,0,0.0335775,0.0749332,-9.81425,4007
788896597,0.00209607,-1.85941e-05,-0.00450437,3994,0,-0.123794,0.105214,-9.81669,3994
788900598,0.00102936,0.00126483,-0.00409947,4001,0,-0.143615,0.0967514,-9.93846,4001
788904596,-0.00185071,0.000764271,-0.00186617,3998,0,-0.117628,0.0358946,-9.98043,3998
788908600,-0.00216715,0.000539055,-0.00271727,4004,0,0.0480515,0.0172963,-9.83976,4004
788912604,-0.00375856,-0.00139301,-0.00429076,4004,0,-0.0658609,0.0651185,-9.71177,4004
788916600,-0.00216089,-0.000325776,-0.00387323,3996,0,-0.127141,0.0991294,-9.84465,3996
788920596,-0.000470277,0.000461672,-0.000686712,3996,0,-0.0279678,0.127731,-9.97908,3996
788924597,0.000904803,0.00230058,0.00142006,4001,0,-0.019473,0.0827995,-9.94584,4001
788928597,0.00228945,0.00133874,0.00111903,4000,0,-0.0194224,0.0375187,-9.83136,4000
788932604,0.00186804,0.00239666,0.000890222,4007,0,-0.0628741,-0.0192369,-9.80217,4007
788936597,0.00143543,0.000816752,0.00197693,3993,0,0.0849968,0.00506232,-9.93596,3993
788940596,-0.000276772,0.0013913,0.00483492,3999,0,0.0888832,-0.00529539,-9.8493,3999
788944596,-0.00166974,0.00100479,0.00760277,4000,0,-0.0661518,-0.0840292,-9.80434,4000
788948597,-0.00123877,0.000451642,0.00612191,4001,0,0.0756338,0.00369301,-9.95714,4001
788952603,-0.000389051,0.00182299,0.00525414,4006,0,-0.0271504,-0.0150518,-9.93474,4006
788956596,0.00067651,0.00119677,0.00622605,3993,0,0.0994553,-0.0769662,-9.81183,3993
