timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
827834804,826823559,1200.0,0.366756,0.0893685,0.973124,0.0,255,0,6,4,0,0,0,1,1,1,36
827945569,827939652,1200.0,0.366756,0.0893685,0.973124,0.0,255,0,6,4,0,0,0,1,1,1,36
828825077,828822546,1200.0,0.366756,0.135607,1.26932,0.0,255,0,6,4,0,0,0,1,1,1,36
829813711,829809611,1200.0,0.366756,0.137893,1.05652,0.0,255,0,6,4,0,0,0,1,1,1,36
830814176,829809611,1200.0,0.366756,0.112888,1.008,0.0,255,0,6,4,0,0,0,1,1,1,36
830965272,830959656,1200.0,0.366756,0.112888,1.008,0.0,255,0,6,4,0,0,0,1,1,1,36
831886771,831878726,1200.0,0.366756,0.112326,1.14115,0.0,255,0,6,4,0,0,0,1,1,1,36
832887790,831878726,1200.0,0.366756,0.135315,0.920339,0.0,255,0,6,4,0,0,0,1,1,1,36
832918036,832917873,1200.0,0.366756,0.135315,0.920339,0.0,255,0,6,4,0,0,0,1,1,1,36
833925710,832917873,1200.0,0.366756,0.0898549,0.904539,0.0,255,0,6,4,0,0,0,1,1,1,36
833956062,833953610,1200.0,0.366756,0.0898549,0.904539,0.0,255,0,6,4,0,0,0,1,1,1,36
834881089,834871607,1200.0,0.366756,0.13514,1.32756,0.0,255,0,6,4,0,0,0,1,1,1,36
835881226,834871607,1200.0,0.366756,0.11207,0.816229,0.0,255,0,6,4,0,0,0,1,1,1,36
835900861,835898550,1200.0,0.366756,0.11207,0.816229,0.0,255,0,6,4,0,0,0,1,1,1,36
836819982,836816781,1200.0,0.366756,0.11237,0.891003,0.0,255,0,6,4,0,0,0,1,1,1,36
837824812,836816781,1200.0,0.366756,0.134917,1.16763,0.0,255,0,6,4,0,0,0,1,1,1,36
837844823,837843649,1200.0,0.366756,0.134917,1.16763,0.0,255,0,6,4,0,0,0,1,1,1,36
838853152,837843649,1200.0,0.366756,0.0891731,1.23158,0.0,255,0,6,4,0,0,0,1,1,1,36
838964841,838961730,1200.0,0.366756,0.0891731,1.23158,0.0,255,0,6,4,0,0,0,1,1,1,36
839822110,839818712,1200.0,0.366756,0.161058,1.35706,0.0,255,0,6,4,0,0,0,1,1,1,36
840825758,839818712,1200.0,0.366756,0.11211,0.855212,0.0,255,0,6,4,0,0,0,1,1,1,36
840845757,840837598,1200.0,0.366756,0.11211,0.855212,0.0,255,0,6,4,0,0,0,1,1,1,36
841849964,840837598,1200.0,0.366756,0.135178,0.963144,0.0,255,0,6,4,0,0,0,1,1,1,36
841983714,841977692,1200.0,0.366756,0.135178,0.963144,0.0,255,0,6,4,0,0,0,1,1,1,36
842895710,842891176,1200.0,0.366756,0.112008,1.05565,0.0,255,0,6,4,0,0,0,1,1,1,36
843829201,843822669,1200.0,0.366756,0.111983,0.999923,0.0,255,0,6,4,0,0,0,1,1,1,36
844838818,843822669,1200.0,0.366756,0.102902,0.821217,0.0,255,0,6,4,0,0,0,1,1,1,36
844960273,844959684,1200.0,0.366756,0.102902,0.821217,0.0,255,0,6,4,0,0,0,1,1,1,36
845816839,845807960,1200.0,0.366756,0.122516,1.33075,0.0,255,0,6,4,0,0,0,1,1,1,36
