timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
788567796,32767,32767,32767,32767,32767,32767,32767
788572596,32767,32767,32767,32767,32767,32767,32767
788576598,32767,32767,32767,32767,32767,-70,32767
788580596,32767,32767,32767,32767,32767,32767,32767
788584604,32767,32767,32767,32767,-47,32767,32767
788588596,32767,32767,32767,32767,32767,32767,32767
788592597,32767,32767,32767,32767,32767,32767,32767
788596597,32767,32767,32767,32767,-50,-59,32767
788600601,32767,32767,32767,32767,32767,32767,32767
788604596,32767,32767,-68,32767,32767,32767,32767
788608603,32767,32767,32767,32767,-70,32767,32767
788612596,32767,32767,32767,32767,32767,32767,32767
788616603,32767,32767,32767,32767,32767,-51,32767
788620600,32767,32767,32767,32767,32767,32767,32767
788624596,32767,32767,32767,32767,32767,32767,32767
788628596,32767,32767,32767,32767,-62,32767,32767
788632600,32767,32767,32767,32767,32767,32767,32767
788636597,32767,32767,32767,32767,-41,-50,32767
788640598,32767,32767,32767,32767,32767,32767,32767
788644596,32767,32767,32767,32767,32767,32767,32767
788648598,32767,32767,32767,32767,-66,32767,32767
788652597,32767,32767,32767,32767,32767,32767,32767
788656604,32767,32767,32767,32767,32767,-50,32767
788660600,32767,32767,32767,32767,32767,32767,32767
788664596,32767,32767,32767,32767,32767,32767,32767
788668599,32767,32767,32767,32767,-65,32767,32767
788672597,32767,32767,32767,32767,32767,32767,32767
788676598,32767,32767,32767,32767,32767,32767,32767
788680597,32767,32767,32767,32767,-57,-66,32767
788684603,32767,32767,32767,32767,32767,32767,32767
788688596,32767,32767,32767,32767,32767,32767,32767
788692596,32767,32767,32767,32767,-65,32767,32767
788696598,32767,32767,32767,32767,32767,32767,32767
788700596,32767,32767,32767,32767,32767,32767,32767
788704602,32767,32767,32767,32767,32767,-67,32767
788708598,32767,32767,32767,32767,32767,32767,32767
788712602,32767,32767,32767,32767,32767,32767,32767
788716599,32767,32767,32767,32767,-62,32767,32767
788720598,32767,32767,32767,32767,32767,32767,32767
788724598,32767,32767,32767,32767,32767,32767,32767
788728596,32767,32767,32767,32767,-70,-80,32767
788732597,32767,32767,32767,32767,32767,32767,32767
788736596,32767,32767,32767,32767,32767,32767,32767
788740607,32767,32767,32767,32767,-65,32767,32767
788744600,32767,32767,32767,32767,32767,32767,32767
788748596,32767,32767,32767,32767,32767,-50,32767
788752596,32767,32767,32767,32767,32767,32767,32767
788756613,32767,32767,32767,32767,32767,32767,32767
788760609,32767,32767,32767,32767,-67,32767,32767
788764604,32767,32767,32767,32767,32767,32767,32767
788768598,32767,32767,32767,32767,32767,32767,32767
788772597,32767,32767,32767,32767,-66,-75,32767
788776596,32767,32767,32767,32767,32767,32767,32767
788780596,32767,32767,32767,32767,-46,32767,32767
788784596,32767,32767,32767,32767,32767,32767,32767
788788596,32767,32767,32767,32767,32767,32767,32767
788792596,32767,32767,32767,32767,32767,-58,32767
788796597,32767,32767,32767,32767,32767,32767,32767
788800596,32767,32767,32767,32767,32767,32767,32767
788804596,32767,32767,32767,32767,-56,32767,32767
788808600,32767,32767,32767,32767,32767,32767,32767
788812599,32767,32767,-57,32767,32767,32767,32767
788816596,32767,32767,32767,32767,-66,-75,32767
788820604,32767,32767,32767,32767,32767,32767,32767
788824598,32767,32767,32767,32767,32767,32767,32767
788828596,32767,32767,32767,32767,-68,32767,32767
788832603,32767,32767,32767,32767,32767,32767,32767
788836596,32767,32767,32767,32767,32767,32767,32767
788840597,32767,32767,32767,32767,32767,-75,32767
788844597,32767,32767,32767,32767,32767,32767,32767
788848596,32767,32767,32767,32767,32767,32767,32767
788852596,32767,32767,32767,32767,-67,32767,32767
788856614,32767,32767,32767,32767,32767,32767,32767
788860601,32767,32767,32767,32767,32767,32767,32767
788864596,32767,32767,32767,32767,-65,-74,32767
788868597,32767,32767,32767,32767,32767,32767,32767
788872596,32767,32767,32767,32767,32767,32767,32767
788876597,32767,32767,32767,32767,-67,32767,32767
788880597,32767,32767,32767,32767,32767,32767,32767
788884596,32767,32767,32767,32767,32767,32767,32767
788888596,32767,32767,32767,32767,32767,-74,32767
788892603,32767,32767,32767,32767,32767,32767,32767
788896597,32767,32767,32767,32767,32767,32767,32767
788900598,32767,32767,32767,32767,-66,32767,32767
788904596,32767,32767,32767,32767,32767,32767,32767
788908600,32767,32767,32767,32767,-42,-51,32767
788912604,32767,32767,32767,32767,32767,32767,32767
788916600,32767,32767,32767,32767,32767,32767,32767
788920596,32767,32767,32767,32767,-66,32767,32767
788924597,32767,32767,32767,32767,32767,32767,32767
788928597,32767,32767,32767,32767,32767,32767,32767
788932604,32767,32767,32767,32767,32767,-76,32767
788936597,32767,32767,32767,32767,32767,32767,32767
788940596,32767,32767,32767,32767,32767,32767,32767
788944596,32767,32767,32767,32767,-72,32767,32767
788948597,32767,32767,32767,32767,32767,32767,32767
788952603,32767,32767,32767,32767,-42,-51,32767
788956596,32767,32767,32767,32767,32767,32767,32767
788960600,32767,32767,32767,32767,32767,32767,32767
788964596,32767,32767,32767,32767,-56,32767,32767
788968611,32767,32767,32767,32767,32767,32767,32767
788972596,32767,32767,32767,32767,32767,32767,32767
788976596,32767,32767,32767,32767,32767,-75,32767
