timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2362815163,0.0012142,-0.000221002,-0.000394354,0.999327,-0.022805,-0.0149313,-0.0245397,0.973172,-0.00502101,0.00637354,-0.229936,2
2362847191,-0.000861645,-0.0021178,0.00120642,0.999327,-0.0228021,-0.0149706,-0.0245342,0.973172,-0.00502101,0.00637354,-0.229936,2
2362879208,-0.00110787,-0.000379785,0.000209669,0.999326,-0.0228009,-0.0150452,-0.0245368,0.973172,-0.00502101,0.00637354,-0.229936,2
2362911177,0.00459163,0.000626125,-0.00132919,0.999324,-0.0228021,-0.0151223,-0.0245482,0.973172,-0.00502101,0.00637354,-0.229936,2
2362943168,0.000586939,0.000266224,-3.80271e-05,0.999323,-0.0228162,-0.0151831,-0.0245589,0.973172,-0.00502101,0.00637354,-0.229936,2
2362975208,-0.0023957,-0.00143178,-0.000105389,0.999321,-0.0228292,-0.0152393,-0.0245618,0.973172,-0.00502101,0.00637354,-0.229936,2
2363007174,-0.000159209,-0.00196725,-9.08318e-05,0.999321,-0.0228257,-0.0152966,-0.024569,0.973172,-0.00502101,0.00637354,-0.229936,2
2363039182,0.00207321,5.72395e-05,-0.000200011,0.999319,-0.0228347,-0.01535,-0.0245729,0.973172,-0.00502101,0.00637354,-0.229936,2
2363071203,0.000785701,-0.0007198,-7.83127e-05,0.999318,-0.0228444,-0.0154182,-0.0245723,0.973172,-0.00502101,0.00637354,-0.229936,2
2363099258,0.00141665,0.000796022,-0.000579529,0.999317,-0.0228566,-0.0154724,-0.0245811,0.973172,-0.00502101,0.00637354,-0.229936,2
2363131395,0.0033409,-0.000491393,-0.000368283,0.999315,-0.0228686,-0.0155251,-0.0245912,0.973172,-0.00502101,0.00637354,-0.229936,2
2363163175,0.00012599,6.62857e-05,-0.000989479,0.999314,-0.0228786,-0.0155714,-0.0246039,0.973172,-0.00502101,0.00637354,-0.229936,2
2363195195,-0.00245871,0.000307902,0.00134067,0.999313,-0.0228972,-0.0156079,-0.0246032,0.973172,-0.00502101,0.00637354,-0.229936,2
2363227211,-0.000271544,3.68325e-05,-0.000125804,0.999312,-0.0229026,-0.0156559,-0.0246124,0.973172,-0.00502101,0.00637354,-0.229936,2
2363259183,0.00213602,-4.55958e-05,-0.00127376,0.999311,-0.0229153,-0.0156893,-0.0246209,0.973172,-0.00502101,0.00637354,-0.229936,2
2363291416,-0.00018706,0.000148607,-0.000658551,0.99931,-0.0229316,-0.0157364,-0.024625,0.973172,-0.00502101,0.00637354,-0.229936,2
2363323203,-0.00248448,-0.000610815,2.94097e-05,0.999309,-0.0229394,-0.0157774,-0.0246346,0.973172,-0.00502101,0.00637354,-0.229936,2
2363351181,0.0017625,0.000529092,0.000569333,0.999308,-0.022943,-0.0158064,-0.0246398,0.973172,-0.00502101,0.00637354,-0.229936,2
2363383196,-0.00216311,-0.00181238,0.000721333,0.999307,-0.0229619,-0.0158403,-0.0246485,0.973172,-0.00502101,0.00637354,-0.229936,2
2363415216,-0.000542484,-0.000456762,0.00146128,0.999306,-0.0229641,-0.0158709,-0.0246554,0.973172,-0.00502101,0.00637354,-0.229936,2
2363447179,0.000902936,0.000534705,0.000168989,0.999305,-0.0229711,-0.0158967,-0.0246652,0.973172,-0.00502101,0.00637354,-0.229936,2
2363479370,0.00181521,-0.000697121,-0.00118304,0.999305,-0.0229732,-0.01592,-0.0246836,0.973172,-0.00502101,0.00637354,-0.229936,2
2363511174,-0.00192469,-0.000257566,0.00161849,0.999304,-0.0229839,-0.0159487,-0.0246911,0.973172,-0.00502101,0.00637354,-0.229936,2
2363543167,-0.00011967,0.000497775,-0.00182382,0.999303,-0.0229897,-0.0159669,-0.0247016,0.973172,-0.00502101,0.00637354,-0.229936,2
2363575198,0.00263972,0.000923502,0.00118873,0.999302,-0.0229853,-0.0159888,-0.0247133,0.973172,-0.00502101,0.00637354,-0.229936,2
2363603233,-0.00279731,-0.000979844,0.000981898,0.999302,-0.0229918,-0.016015,-0.0247161,0.973172,-0.00502101,0.00637354,-0.229936,2
2363635194,-0.000155355,-0.000961373,0.000362635,0.999301,-0.0230009,-0.0160337,-0.0247203,0.973172,-0.00502101,0.00637354,-0.229936,2
2363667229,0.0038729,-0.00105473,-0.000306282,0.999301,-0.0230027,-0.016055,-0.0247245,0.973172,-0.00502101,0.00637354,-0.229936,2
2363699192,-0.000998033,-1.32937e-05,0.000529944,0.9993,-0.0230061,-0.0160665,-0.0247367,0.973172,-0.00502101,0.00637354,-0.229936,2
2363731193,-0.00238804,-0.000324902,0.000351222,0.9993,-0.0230008,-0.0160823,-0.0247473,0.973172,-0.00502101,0.00637354,-0.229936,2
2363763211,0.000323195,-0.00132938,-0.00147847,0.999299,-0.0229869,-0.0161032,-0.0247648,0.973172,-0.00502101,0.00637354,-0.229936,2
2363795215,0.00402152,0.0010309,-0.00215489,0.999299,-0.0229753,-0.0161096,-0.0247781,0.973172,-0.00502101,0.00637354,-0.229936,2
2363827217,-0.000676956,-0.00129314,0.0005822,0.999299,-0.0229761,-0.0161241,-0.0247787,0.973172,-0.00502101,0.00637354,-0.229936,2
2363855178,0.00225582,0.00119363,-0.000813334,0.999299,-0.0229691,-0.0161394,-0.0247843,0.973172,-0.00502101,0.00637354,-0.229936,2
2363887203,0.00135342,-0.00110367,0.000948491,0.999298,-0.0229829,-0.0161615,-0.0247819,0.973172,-0.00502101,0.00637354,-0.229936,2
2363919176,-0.00141814,0.000822936,0.000786589,0.999298,-0.0229922,-0.0161706,-0.0247806,0.973172,-0.00502101,0.00637354,-0.229936,2
2363951182,-0.00112405,0.000316835,1.40536e-05,0.999297,-0.022993,-0.0161763,-0.0247887,0.973172,-0.00502101,0.00637354,-0.229936,2
2363983202,0.000873169,0.000453702,-0.000900501,0.999297,-0.0229853,-0.0161852,-0.0247917,0.973172,-0.00502101,0.00637354,-0.229936,2
2364015153,0.00158663,-0.00037687,0.0014987,0.999297,-0.0229757,-0.0162007,-0.0247871,0.973172,-0.00502101,0.00637354,-0.229936,2
2364047161,-0.00146562,-0.000738634,-0.000434509,0.999297,-0.022975,-0.0162116,-0.0247928,0.973172,-0.00502101,0.00637354,-0.229936,2
2364079205,-0.00238419,0.000716648,0.000497305,0.999297,-0.0229773,-0.0162326,-0.0247951,0.973172,-0.00502101,0.00637354,-0.229936,2
2364107228,0.000779657,-0.00128324,-0.000210884,0.999296,-0.0229781,-0.0162442,-0.0247936,0.973172,-0.00502101,0.00637354,-0.229936,2
2364139201,-0.00218619,-0.00193523,0.00029067,0.999296,-0.0229773,-0.016266,-0.0247938,0.973172,-0.00502101,0.00637354,-0.229936,2
2364171444,0.00054325,1.88615e-05,-0.000902698,0.999296,-0.022979,-0.0162813,-0.0247891,0.973172,-0.00502101,0.00637354,-0.229936,2
2364203169,0.00280952,0.000411062,-4.57285e-06,0.999296,-0.0229834,-0.0162894,-0.0247788,0.973172,-0.00502101,0.00637354,-0.229936,2
2364235208,0.000594701,-0.00152554,0.000640773,0.999296,-0.0229927,-0.0163105,-0.0247763,0.973172,-0.00502101,0.00637354,-0.229936,2
2364267203,-0.00272332,0.000498115,0.000290783,0.999295,-0.0230122,-0.0163327,-0.0247673,0.973172,-0.00502101,0.00637354,-0.229936,2
2364299169,0.000249185,0.000505573,-2.22174e-05,0.999294,-0.0230287,-0.0163604,-0.024766,0.973172,-0.00502101,0.00637354,-0.229936,2
2364331251,0.00363785,-0.0020395,-0.000435273,0.999293,-0.0230409,-0.016394,-0.0247646,0.973172,-0.00502101,0.00637354,-0.229936,2
2364359193,-0.00186338,-0.00174993,0.000608083,0.999292,-0.0230587,-0.0164268,-0.0247622,0.973172,-0.00502101,0.00637354,-0.229936,2
2364391193,0.000871021,9.15296e-05,-0.000487758,0.999292,-0.0230745,-0.0164496,-0.0247631,0.973172,-0.00502101,0.00637354,-0.229936,2
2364423171,0.00159046,-0.00158459,-0.00120528,0.999291,-0.0230913,-0.0164809,-0.0247714,0.973172,-0.00502101,0.00637354,-0.229936,2
2364455168,-0.00228942,-0.00154728,0.000734496,0.99929,-0.0231141,-0.0165026,-0.0247656,0.973172,-0.00502101,0.00637354,-0.229936,2
2364487204,-0.00271992,-5.11467e-05,0.000587604,0.999289,-0.0231306,-0.0165247,-0.0247587,0.973172,-0.00502101,0.00637354,-0.229936,2
2364519166,0.00203703,8.76307e-05,-0.000525636,0.999289,-0.0231378,-0.0165533,-0.0247528,0.973172,-0.00502101,0.00637354,-0.229936,2
2364551218,0.0036416,-0.000887193,-7.79701e-05,0.999288,-0.0231458,-0.01657,-0.0247517,0.973172,-0.00502101,0.00637354,-0.229936,2
2364583194,-0.00194325,-0.00136551,0.00157803,0.999288,-0.0231705,-0.016586,-0.0247493,0.973172,-0.00502101,0.00637354,-0.229936,2
