timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2364031850,-0.032547,-0.025386,-0.0484297,0.0,0.999489,-0.016574,-0.0122933,-0.0244138,0.0,-1.0,1,0,0,0,0,0,0
2364135823,-0.032547,-0.025386,-0.0484411,0.0,0.999489,-0.0165741,-0.0122932,-0.0244195,0.0,-1.0,1,0,0,0,0,0,0
2364235730,-0.032547,-0.025386,-0.0484017,0.0,0.999489,-0.0165738,-0.0122935,-0.0243998,0.0,-1.0,1,0,0,0,0,0,0
2364336047,-0.032547,-0.025386,-0.048372,0.0,0.99949,-0.0165736,-0.0122938,-0.024385,0.0,-1.0,1,0,0,0,0,0,0
2364440695,-0.032547,-0.025386,-0.0483772,0.0,0.99949,-0.0165737,-0.0122937,-0.0243876,0.0,-1.0,1,0,0,0,0,0,0
2364543981,-0.032547,-0.025386,-0.0483361,0.0,0.99949,-0.0165734,-0.0122941,-0.024367,0.0196718,-1.0,1,0,0,0,0,0,0
2364644371,-0.032547,-0.025386,-0.0483373,0.0,0.99949,-0.0165734,-0.0122941,-0.0243676,0.0593724,-1.0,1,0,0,0,0,0,0
2364744664,-0.032547,-0.025386,-0.0484097,0.0,0.999489,-0.0165739,-0.0122935,-0.0244038,0.0823616,-1.0,1,0,0,0,0,0,0
2364848863,-0.032547,-0.025386,-0.0484552,2.39831e-20,0.999489,-0.0165741,-0.0122931,-0.0244266,0.133334,-1.0,1,0,0,0,0,0,0
2364948476,-0.032547,-0.025386,-0.0484552,8.04908e-22,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131285,-1.0,1,0,0,0,0,0,0
2365052500,-0.032547,-0.025386,-0.0484552,1.56131e-24,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131324,-1.0,1,0,0,0,0,0,0
2365152858,-0.032547,-0.025386,-0.0484552,-8.59746e-25,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131325,-1.0,1,0,0,0,0,0,0
2365252629,-0.032547,-0.025386,-0.0484552,7.69582e-27,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131325,-1.0,1,0,0,0,0,0,0
2365356346,-0.032547,-0.025386,-0.0484552,4.09471e-28,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131325,-1.0,1,0,0,0,0,0,0
2365456587,-0.032547,-0.025386,-0.0484552,1.21697e-29,0.999489,-0.0165741,-0.0122931,-0.0244266,0.131325,-1.0,1,0,0,0,0,0,0
2365556353,-0.032547,-0.025386,-0.0484552,6.62893e-33,0.999489,-0.0165741,-0.0122931,-0.0244266,0.133749,-1.0,1,0,0,0,0,0,0
2365660363,-0.032547,-0.025386,-0.0484552,-1.38762e-32,0.999489,-0.0165741,-0.0122931,-0.0244266,0.127231,-1.0,1,0,0,0,0,0,0
2365760624,-0.032547,-0.025386,-0.0484552,-1.79105e-34,0.999489,-0.0165741,-0.0122931,-0.0244266,0.129441,-1.0,1,0,0,0,0,0,0
2365864780,-0.032547,-0.025386,-0.0484552,6.95649e-36,0.999489,-0.0165741,-0.0122931,-0.0244266,0.137736,-1.0,1,0,0,0,0,0,0
2365964377,-0.032547,-0.025386,-0.0484552,1.53472e-37,0.999489,-0.0165741,-0.0122931,-0.0244266,0.136342,-1.0,1,0,0,0,0,0,0
2366064661,-0.032547,-0.025386,-0.0484552,-1.96382e-40,0.999489,-0.0165741,-0.0122931,-0.0244266,0.17887,-1.0,1,0,0,0,0,0,0
2366169013,-0.032547,-0.025386,-0.0484552,-5.81006e-41,0.999489,-0.0165741,-0.0122931,-0.0244266,0.218563,-1.0,1,0,0,0,0,0,0
2366268585,-0.032547,-0.025386,-0.0484552,-1.58907e-42,0.999489,-0.0165741,-0.0122931,-0.0244266,0.214066,-1.0,1,0,0,0,0,0,0
2366372382,-0.032547,-0.025386,-0.0484552,-2.38221e-44,0.999489,-0.0165741,-0.0122931,-0.0244266,0.213017,-1.0,1,0,0,0,0,0,0
2366472851,-0.0325469,-0.0250775,-0.0484602,0.0,0.999491,-0.0165704,-0.0121389,-0.0244266,0.212314,-1.0,1,0,0,0,0,0,0
2366572510,-0.0325471,-0.0254696,-0.0484538,0.0,0.999488,-0.0165752,-0.0123349,-0.0244265,0.218315,-1.0,1,0,0,0,0,0,0
2366676340,-0.0322414,-0.0253867,-0.0484591,0.0,0.999491,-0.0164215,-0.0122971,-0.0244266,0.216781,-1.0,1,0,0,0,0,0,0
2366776831,-0.0326698,-0.025386,-0.0484536,0.0,0.999488,-0.0166355,-0.0122916,-0.0244265,0.216068,-1.0,1,0,0,0,0,0,0
2366876373,-0.0325448,-0.025386,-0.0484552,0.0,0.999489,-0.016573,-0.0122931,-0.0244266,0.239095,-1.0,1,0,0,0,0,0,0
2366980650,-0.032547,-0.025386,-0.0484552,0.0,0.999489,-0.0165741,-0.0122931,-0.0244266,0.257886,-1.0,1,0,0,0,0,0,0
2367080639,-0.032547,-0.025386,-0.0484552,0.0,0.999489,-0.0165741,-0.0122931,-0.0244266,0.272653,-1.0,1,0,0,0,0,0,0
2367180481,-0.032547,-0.025386,-0.0484552,0.0,0.999489,-0.0165741,-0.0122931,-0.0244266,0.29713,-1.0,1,0,0,0,0,0,0
2367284548,-0.034091,-0.0269079,-0.0484096,0.0,0.999466,-0.0173637,-0.0130351,-0.024426,0.293557,-1.0,1,0,0,0,0,0,0
2367384654,-0.0337203,-0.0268798,-0.0484151,0.0,0.999469,-0.0171781,-0.0130256,-0.0244261,0.287874,-1.0,1,0,0,0,0,0,0
2367488835,-0.0325586,-0.0261484,-0.0484426,0.0,0.999484,-0.016589,-0.012674,-0.0244264,0.290543,-1.0,1,0,0,0,0,0,0
2367588344,-0.0325471,-0.0269197,-0.0484302,0.0,0.999479,-0.0165924,-0.0130597,-0.0244263,0.296859,-1.0,1,0,0,0,0,0,0
2367688845,-0.034091,-0.0268796,-0.0484101,0.0,0.999466,-0.0173634,-0.013021,-0.024426,0.338062,-1.0,1,0,0,0,0,0,0
2367792605,-0.0356086,-0.0268784,-0.0483898,0.0,0.999453,-0.0181216,-0.013002,-0.0244257,0.358358,-1.0,1,0,0,0,0,0,0
2367892685,-0.0355076,-0.0261475,-0.0484041,0.0,0.999459,-0.0180624,-0.0126379,-0.0244258,0.368898,-1.0,1,0,0,0,0,0,0
2367992622,-0.0355066,-0.0266103,-0.0483959,0.0,0.999455,-0.0180674,-0.0128693,-0.0244257,0.374626,-1.0,1,0,0,0,0,0,0
