timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
36484428,32767,32767,32767,32767,32767,32767,32767,32767
36488428,32767,32767,32767,32767,32767,32767,32767,32767
36492428,32767,32767,32767,32767,32767,-63,32767,32767
36496428,32767,32767,32767,32767,32767,32767,32767,32767
36500428,32767,32767,32767,32767,32767,32767,32767,32767
36504428,32767,32767,32767,32767,32767,32767,32767,32767
36508428,32767,32767,32767,32767,32767,-74,32767,32767
36512428,32767,32767,32767,32767,32767,32767,32767,32767
36516428,32767,32767,32767,32767,32767,32767,32767,32767
36520428,32767,32767,32767,32767,32767,32767,32767,32767
36524428,32767,32767,32767,32767,32767,-85,32767,32767
36528428,32767,32767,32767,32767,32767,32767,32767,32767
36532428,32767,32767,32767,32767,32767,32767,32767,32767
36536428,32767,32767,32767,32767,32767,32767,32767,32767
36540428,32767,32767,32767,32767,32767,-85,32767,32767
36544428,32767,32767,32767,32767,32767,32767,32767,32767
36548428,32767,32767,32767,32767,32767,32767,32767,32767
36552428,32767,32767,32767,32767,32767,32767,32767,32767
36556429,32767,32767,32767,32767,32767,-84,32767,32767
36560428,32767,32767,32767,32767,32767,32767,32767,32767
36564428,32767,32767,32767,32767,32767,32767,32767,32767
36568428,32767,32767,32767,32767,32767,32767,32767,32767
36572428,32767,32767,32767,32767,32767,-95,32767,32767
36576438,32767,32767,32767,32767,32767,32767,32767,32767
36580428,32767,32767,32767,32767,32767,32767,32767,32767
36584428,32767,32767,32767,32767,32767,32767,32767,32767
36588428,32767,32767,32767,32767,32767,-94,32767,32767
36592428,32767,32767,32767,32767,32767,32767,32767,32767
36596428,32767,32767,32767,32767,32767,32767,32767,32767
36600428,32767,32767,32767,32767,32767,32767,32767,32767
36604428,32767,32767,32767,32767,32767,-94,32767,32767
36608428,32767,32767,32767,32767,32767,32767,32767,32767
36612428,32767,32767,32767,32767,32767,32767,32767,32767
36616428,32767,32767,32767,32767,32767,32767,32767,32767
36620428,32767,32767,32767,32767,32767,-93,32767,32767
36624428,32767,32767,32767,32767,32767,32767,32767,32767
36628429,32767,32767,32767,32767,32767,32767,32767,32767
36632428,32767,32767,32767,32767,32767,32767,32767,32767
36636428,32767,32767,32767,32767,32767,-94,32767,32767
36640428,32767,32767,32767,32767,32767,32767,32767,32767
36644428,32767,32767,32767,32767,32767,32767,32767,32767
36648428,32767,32767,32767,32767,32767,32767,32767,32767
36652428,32767,32767,-44,32767,32767,-94,32767,32767
36656428,32767,32767,32767,32767,32767,32767,32767,32767
36660428,32767,32767,32767,32767,32767,32767,32767,32767
36664428,32767,32767,32767,32767,32767,32767,32767,32767
36668428,32767,32767,32767,32767,32767,-95,32767,32767
36672428,32767,32767,32767,32767,32767,32767,32767,32767
36676428,32767,32767,32767,32767,32767,32767,32767,32767
36680428,32767,32767,32767,32767,32767,-63,32767,32767
36684428,32767,32767,32767,32767,32767,32767,32767,32767
36688428,32767,32767,32767,32767,32767,32767,32767,32767
36692428,32767,32767,32767,32767,32767,32767,32767,32767
36696428,32767,32767,32767,32767,32767,-69,32767,32767
36700428,32767,32767,32767,32767,32767,32767,32767,32767
36704428,32767,32767,32767,32767,32767,32767,32767,32767
36708428,32767,32767,32767,32767,32767,32767,32767,32767
36712428,32767,32767,32767,32767,32767,-84,32767,32767
36716428,32767,32767,32767,32767,32767,32767,32767,32767
36720428,32767,32767,32767,32767,32767,32767,32767,32767
36724428,32767,32767,32767,32767,32767,32767,32767,32767
36728429,32767,32767,32767,32767,32767,-85,32767,32767
36732428,32767,32767,32767,32767,32767,32767,32767,32767
36736428,32767,32767,32767,32767,32767,32767,32767,32767
36740430,32767,32767,32767,32767,32767,32767,32767,32767
36744428,32767,32767,32767,32767,32767,-84,32767,32767
36748428,32767,32767,32767,32767,32767,32767,32767,32767
36752428,32767,32767,32767,32767,32767,32767,32767,32767
36756428,32767,32767,32767,32767,32767,32767,32767,32767
36760428,32767,32767,32767,32767,32767,-84,32767,32767
36764428,32767,32767,32767,32767,32767,32767,32767,32767
36768428,32767,32767,32767,32767,32767,32767,32767,32767
36772428,32767,32767,32767,32767,32767,32767,32767,32767
36776428,32767,32767,32767,32767,32767,-84,32767,32767
36780428,32767,32767,32767,32767,32767,32767,32767,32767
36784428,32767,32767,32767,32767,32767,32767,32767,32767
36788428,32767,32767,32767,32767,32767,32767,32767,32767
36792428,32767,32767,32767,32767,32767,-85,32767,32767
36796428,32767,32767,32767,32767,32767,32767,32767,32767
36800428,32767,32767,32767,32767,32767,32767,32767,32767
36804428,32767,32767,32767,32767,32767,32767,32767,32767
36808428,32767,32767,32767,32767,32767,-93,32767,32767
36812428,32767,32767,32767,32767,32767,32767,32767,32767
36816429,32767,32767,32767,32767,32767,32767,32767,32767
36820436,32767,32767,32767,32767,32767,32767,32767,32767
36824428,32767,32767,32767,32767,32767,-95,32767,32767
36828428,32767,32767,32767,32767,-64,32767,32767,32767
36832428,32767,32767,32767,32767,32767,32767,32767,32767
36836430,32767,32767,32767,32767,32767,32767,32767,32767
36840428,32767,32767,32767,32767,32767,-94,32767,32767
36844428,32767,32767,32767,32767,32767,32767,32767,32767
36848428,32767,32767,32767,32767,32767,32767,32767,32767
36852428,32767,32767,-54,32767,32767,32767,32767,32767
36856428,32767,32767,32767,32767,32767,-94,32767,32767
36860428,32767,32767,32767,32767,32767,32767,32767,32767
36864428,32767,32767,32767,32767,32767,32767,32767,32767
36868428,32767,32767,32767,32767,32767,-63,32767,32767
36872428,32767,32767,32767,32767,32767,32767,32767,32767
36876428,32767,32767,32767,32767,32767,32767,32767,32767
36880428,32767,32767,32767,32767,32767,32767,32767,32767
36884428,32767,32767,32767,32767,32767,-73,32767,32767
36888428,32767,32767,32767,32767,32767,32767,32767,32767
36892428,32767,32767,32767,32767,32767,32767,32767,32767
36896428,32767,32767,32767,32767,32767,32767,32767,32767
36900428,32767,32767,32767,32767,32767,-84,32767,32767
36904428,32767,32767,32767,32767,32767,32767,32767,32767
36908429,32767,32767,32767,32767,32767,32767,32767,32767
36912428,32767,32767,32767,32767,32767,32767,32767,32767
36916428,32767,32767,32767,32767,32767,-94,32767,32767
36920428,32767,32767,32767,32767,32767,32767,32767,32767
36924428,32767,32767,32767,32767,32767,32767,32767,32767
36928428,32767,32767,32767,32767,32767,32767,32767,32767
36932428,32767,32767,32767,32767,32767,-94,32767,32767
36936428,32767,32767,32767,32767,32767,32767,32767,32767
36940428,32767,32767,32767,32767,32767,32767,32767,32767
36944428,32767,32767,32767,32767,32767,32767,32767,32767
36948428,32767,32767,32767,32767,32767,-94,32767,32767
36952428,32767,32767,32767,32767,32767,32767,32767,32767
36956428,32767,32767,32767,32767,32767,32767,32767,32767
36960428,32767,32767,32767,32767,32767,32767,32767,32767
36964428,32767,32767,32767,32767,32767,-94,32767,32767
36968428,32767,32767,32767,32767,32767,32767,32767,32767
36972428,32767,32767,32767,32767,32767,32767,32767,32767
36976428,32767,32767,32767,32767,32767,32767,32767,32767
36980428,32767,32767,32767,32767,32767,-94,32767,32767
36984428,32767,32767,32767,32767,32767,32767,32767,32767
36988428,32767,32767,32767,32767,32767,32767,32767,32767
36992428,32767,32767,32767,32767,32767,-63,32767,32767
36996428,32767,32767,32767,32767,32767,32767,32767,32767
37000428,32767,32767,32767,32767,32767,32767,32767,32767
37004428,32767,32767,32767,32767,32767,32767,32767,32767
37008428,32767,32767,32767,32767,32767,-69,32767,32767
37012428,32767,32767,32767,32767,32767,32767,32767,32767
37016430,32767,32767,32767,32767,32767,32767,32767,32767
37020428,32767,32767,32767,32767,32767,32767,32767,32767
37024428,32767,32767,32767,32767,32767,-85,32767,32767
37028428,32767,32767,32767,32767,32767,32767,32767,32767
37032428,32767,32767,32767,32767,32767,32767,32767,32767
37036428,32767,32767,32767,32767,32767,32767,32767,32767
37040428,32767,32767,32767,32767,32767,-85,32767,32767
37044428,32767,32767,32767,32767,32767,32767,32767,32767
37048428,32767,32767,32767,32767,32767,32767,32767,32767
37052428,32767,32767,-25,32767,32767,32767,32767,32767
37056428,32767,32767,32767,32767,32767,-84,32767,32767
37060428,32767,32767,32767,32767,32767,32767,32767,32767
37064428,32767,32767,32767,32767,32767,32767,32767,32767
37068428,32767,32767,32767,32767,32767,32767,32767,32767
37072428,32767,32767,32767,32767,32767,-85,32767,32767
37076428,32767,32767,32767,32767,32767,32767,32767,32767
37080428,32767,32767,32767,32767,32767,32767,32767,32767
37084428,32767,32767,32767,32767,32767,32767,32767,32767
37088428,32767,32767,32767,32767,32767,-85,32767,32767
37092428,32767,32767,32767,32767,32767,32767,32767,32767
37096428,32767,32767,32767,32767,32767,32767,32767,32767
37100428,32767,32767,32767,32767,32767,32767,32767,32767
37104428,32767,32767,32767,32767,32767,-84,32767,32767
37108428,32767,32767,32767,32767,32767,32767,32767,32767
37112428,32767,32767,32767,32767,32767,32767,32767,32767
37116428,32767,32767,32767,32767,32767,32767,32767,32767
37120428,32767,32767,32767,32767,32767,-93,32767,32767
37124428,32767,32767,32767,32767,32767,32767,32767,32767
37128428,32767,32767,32767,32767,32767,32767,32767,32767
37132428,32767,32767,32767,32767,32767,32767,32767,32767
37136428,32767,32767,32767,32767,32767,-94,32767,32767
37140428,32767,32767,32767,32767,32767,32767,32767,32767
37144428,32767,32767,32767,32767,32767,32767,32767,32767
37148428,32767,32767,32767,32767,32767,32767,32767,32767
37152428,32767,32767,32767,32767,32767,-94,32767,32767
37157228,32767,32767,32767,32767,32767,32767,32767,32767
37161227,32767,32767,32767,32767,32767,32767,32767,32767
37165228,32767,32767,32767,32767,32767,-63,32767,32767
37169228,32767,32767,32767,32767,32767,32767,32767,32767
37173228,32767,32767,32767,32767,32767,32767,32767,32767
37177228,32767,32767,32767,32767,32767,32767,32767,32767
37181229,32767,32767,32767,32767,32767,-71,32767,32767
37185228,32767,32767,32767,32767,32767,32767,32767,32767
37189230,32767,32767,32767,32767,32767,32767,32767,32767
37193228,32767,32767,32767,32767,32767,32767,32767,32767
37197237,32767,32767,32767,32767,32767,-82,32767,32767
37201228,32767,32767,32767,32767,32767,32767,32767,32767
37205227,32767,32767,32767,32767,32767,32767,32767,32767
37209228,32767,32767,32767,32767,32767,32767,32767,32767
37213228,32767,32767,32767,32767,32767,-82,32767,32767
37217228,32767,32767,32767,32767,32767,32767,32767,32767
37221228,32767,32767,32767,32767,32767,32767,32767,32767
37225228,32767,32767,32767,32767,32767,32767,32767,32767
37229228,32767,32767,32767,32767,32767,-93,32767,32767
37233228,32767,32767,32767,32767,32767,32767,32767,32767
37237228,32767,32767,32767,32767,32767,32767,32767,32767
37241228,32767,32767,32767,32767,32767,-63,32767,32767
37249228,32767,32767,32767,32767,32767,32767,32767,32767
37253228,32767,32767,32767,32767,32767,32767,32767,32767
37257228,32767,32767,-53,32767,32767,-70,32767,32767
37261227,32767,32767,32767,32767,32767,32767,32767,32767
37265228,32767,32767,32767,32767,32767,32767,32767,32767
37269228,32767,32767,32767,32767,32767,32767,32767,32767
37273228,32767,32767,32767,32767,32767,-82,32767,32767
37277228,32767,32767,32767,32767,32767,32767,32767,32767
37281228,32767,32767,32767,32767,32767,32767,32767,32767
37285228,32767,32767,32767,32767,32767,32767,32767,32767
37289228,32767,32767,32767,32767,32767,-82,32767,32767
37293227,32767,32767,32767,32767,32767,32767,32767,32767
37297228,32767,32767,32767,32767,32767,32767,32767,32767
37301228,32767,32767,32767,32767,32767,32767,32767,32767
37305228,32767,32767,32767,32767,32767,-92,32767,32767
37309228,32767,32767,32767,32767,32767,32767,32767,32767
37313230,32767,32767,32767,32767,32767,32767,32767,32767
37317228,32767,32767,32767,32767,32767,32767,32767,32767
37321228,32767,32767,32767,32767,32767,-93,32767,32767
37325227,32767,32767,32767,32767,32767,32767,32767,32767
37329228,32767,32767,32767,32767,32767,32767,32767,32767
37333230,32767,32767,32767,32767,32767,32767,32767,32767
37337228,32767,32767,32767,32767,32767,-92,32767,32767
37341229,32767,32767,32767,32767,-52,32767,32767,32767
37345228,32767,32767,32767,32767,32767,32767,32767,32767
37349230,32767,32767,32767,32767,32767,32767,32767,32767
37353230,32767,32767,32767,32767,32767,-92,32767,32767
37357228,32767,32767,32767,32767,32767,32767,32767,32767
37361228,32767,32767,32767,32767,32767,32767,32767,32767
37365228,32767,32767,32767,32767,32767,32767,32767,32767
37369229,32767,32767,32767,32767,32767,-92,32767,32767
37373230,32767,32767,32767,32767,32767,32767,32767,32767
37377228,32767,32767,32767,32767,32767,32767,32767,32767
37381228,32767,32767,32767,32767,32767,32767,32767,32767
37385228,32767,32767,32767,32767,32767,-92,32767,32767
37389228,32767,32767,32767,32767,32767,32767,32767,32767
37393228,32767,32767,32767,32767,32767,32767,32767,32767
37397228,32767,32767,32767,32767,32767,32767,32767,32767
37401228,32767,32767,32767,32767,32767,-93,32767,32767
37405229,32767,32767,32767,32767,32767,32767,32767,32767
37409229,32767,32767,32767,32767,32767,32767,32767,32767
37413228,32767,32767,32767,32767,32767,32767,32767,32767
37417238,32767,32767,32767,32767,32767,-92,32767,32767
37421228,32767,32767,32767,32767,32767,32767,32767,32767
37425228,32767,32767,32767,32767,32767,32767,32767,32767
37429228,32767,32767,32767,32767,32767,-62,32767,32767
37433228,32767,32767,32767,32767,32767,32767,32767,32767
37437228,32767,32767,32767,32767,32767,32767,32767,32767
37441228,32767,32767,-42,32767,32767,32767,32767,32767
37445228,32767,32767,32767,32767,32767,-72,32767,32767
37449228,32767,32767,32767,32767,32767,32767,32767,32767
37453227,32767,32767,32767,32767,32767,32767,32767,32767
37457228,32767,32767,32767,32767,32767,32767,32767,32767
37461238,32767,32767,32767,32767,32767,-83,32767,32767
37465228,32767,32767,32767,32767,32767,32767,32767,32767
37469228,32767,32767,32767,32767,32767,32767,32767,32767
37473228,32767,32767,32767,32767,32767,32767,32767,32767
37477227,32767,32767,32767,32767,32767,-93,32767,32767
37481228,32767,32767,32767,32767,32767,32767,32767,32767
37485228,32767,32767,32767,32767,32767,32767,32767,32767
37489228,32767,32767,32767,32767,32767,32767,32767,32767
37493228,32767,32767,32767,32767,32767,-92,32767,32767
37497228,32767,32767,32767,32767,32767,32767,32767,32767
37501228,32767,32767,32767,32767,32767,32767,32767,32767
37505227,32767,32767,32767,32767,32767,-62,32767,32767
37509234,32767,32767,32767,32767,32767,32767,32767,32767
37513228,32767,32767,32767,32767,32767,32767,32767,32767
37517228,32767,32767,32767,32767,32767,32767,32767,32767
37521228,32767,32767,32767,32767,32767,-70,32767,32767
37525228,32767,32767,32767,32767,32767,32767,32767,32767
37529228,32767,32767,32767,32767,32767,32767,32767,32767
37533228,32767,32767,32767,32767,32767,32767,32767,32767
37537227,32767,32767,32767,32767,32767,-82,32767,32767
37541228,32767,32767,32767,32767,32767,32767,32767,32767
37545228,32767,32767,32767,32767,32767,32767,32767,32767
37549227,32767,32767,32767,32767,32767,32767,32767,32767
37553228,32767,32767,32767,32767,32767,-82,32767,32767
37557228,32767,32767,32767,32767,32767,32767,32767,32767
37561228,32767,32767,32767,32767,32767,32767,32767,32767
37565228,32767,32767,32767,32767,32767,32767,32767,32767
37569230,32767,32767,32767,32767,32767,-82,32767,32767
37573228,32767,32767,32767,32767,32767,32767,32767,32767
37577228,32767,32767,32767,32767,32767,32767,32767,32767
37581228,32767,32767,32767,32767,32767,32767,32767,32767
37585228,32767,32767,32767,32767,32767,-83,32767,32767
37589229,32767,32767,32767,32767,32767,32767,32767,32767
37593228,32767,32767,32767,32767,32767,32767,32767,32767
37597228,32767,32767,32767,32767,32767,32767,32767,32767
37601228,32767,32767,32767,32767,32767,-93,32767,32767
37605228,32767,32767,32767,32767,32767,32767,32767,32767
37609228,32767,32767,32767,32767,32767,32767,32767,32767
37613228,32767,32767,32767,32767,32767,32767,32767,32767
37617229,32767,32767,32767,32767,32767,-92,32767,32767
37621228,32767,32767,32767,32767,32767,32767,32767,32767
37625228,32767,32767,32767,32767,32767,32767,32767,32767
37629228,32767,32767,32767,32767,32767,32767,32767,32767
37633228,32767,32767,32767,32767,32767,-93,32767,32767
37637227,32767,32767,32767,32767,32767,32767,32767,32767
37641230,32767,32767,32767,32767,32767,32767,32767,32767
37645228,32767,32767,32767,32767,32767,32767,32767,32767
37649229,32767,32767,-52,32767,32767,-93,32767,32767
37653227,32767,32767,32767,32767,32767,32767,32767,32767
37657228,32767,32767,32767,32767,32767,32767,32767,32767
37661227,32767,32767,32767,32767,32767,32767,32767,32767
37665228,32767,32767,32767,32767,32767,-93,32767,32767
37669229,32767,32767,32767,32767,32767,32767,32767,32767
37673228,32767,32767,32767,32767,32767,32767,32767,32767
37677228,32767,32767,32767,32767,32767,-60,32767,32767
37681228,32767,32767,32767,32767,32767,32767,32767,32767
37685228,32767,32767,32767,32767,32767,32767,32767,32767
37689228,32767,32767,32767,32767,32767,32767,32767,32767
37693229,32767,32767,32767,32767,32767,-71,32767,32767
37697228,32767,32767,32767,32767,32767,32767,32767,32767
37701228,32767,32767,32767,32767,32767,32767,32767,32767
37705228,32767,32767,32767,32767,32767,32767,32767,32767
37709228,32767,32767,32767,32767,32767,-83,32767,32767
37713228,32767,32767,32767,32767,32767,32767,32767,32767
37717228,32767,32767,32767,32767,32767,32767,32767,32767
37721228,32767,32767,32767,32767,32767,32767,32767,32767
37725228,32767,32767,32767,32767,32767,-93,32767,32767
37729229,32767,32767,32767,32767,32767,32767,32767,32767
37733228,32767,32767,32767,32767,32767,32767,32767,32767
37737228,32767,32767,32767,32767,32767,32767,32767,32767
37741228,32767,32767,32767,32767,32767,-92,32767,32767
37745229,32767,32767,32767,32767,32767,32767,32767,32767
37749228,32767,32767,32767,32767,32767,32767,32767,32767
37753228,32767,32767,32767,32767,32767,32767,32767,32767
37757228,32767,32767,32767,32767,32767,-93,32767,32767
37761228,32767,32767,32767,32767,32767,32767,32767,32767
37765227,32767,32767,32767,32767,32767,32767,32767,32767
37769228,32767,32767,32767,32767,32767,32767,32767,32767
37773228,32767,32767,32767,32767,32767,-93,32767,32767
37777228,32767,32767,32767,32767,32767,32767,32767,32767
37781228,32767,32767,32767,32767,32767,32767,32767,32767
37785228,32767,32767,32767,32767,32767,32767,32767,32767
37789228,32767,32767,32767,32767,32767,-92,32767,32767
37793228,32767,32767,32767,32767,32767,32767,32767,32767
37797228,32767,32767,32767,32767,32767,32767,32767,32767
37801227,32767,32767,32767,32767,32767,-62,32767,32767
37805228,32767,32767,32767,32767,32767,32767,32767,32767
37809228,32767,32767,32767,32767,32767,32767,32767,32767
37813229,32767,32767,32767,32767,32767,32767,32767,32767
37817228,32767,32767,32767,32767,32767,-68,32767,32767
37821228,32767,32767,32767,32767,32767,32767,32767,32767
37825228,32767,32767,32767,32767,32767,32767,32767,32767
37829228,32767,32767,32767,32767,32767,32767,32767,32767
37833228,32767,32767,32767,32767,32767,-83,32767,32767
37837228,32767,32767,32767,32767,32767,32767,32767,32767
37841228,32767,32767,32767,32767,32767,32767,32767,32767
37845227,32767,32767,32767,32767,-72,32767,32767,32767
37849227,32767,32767,-42,32767,32767,-82,32767,32767
37853228,32767,32767,32767,32767,32767,32767,32767,32767
37857236,32767,32767,32767,32767,32767,32767,32767,32767
37861228,32767,32767,32767,32767,32767,32767,32767,32767
37865228,32767,32767,32767,32767,32767,-92,32767,32767
37869230,32767,32767,32767,32767,32767,32767,32767,32767
37873230,32767,32767,32767,32767,32767,32767,32767,32767
37877228,32767,32767,32767,32767,32767,32767,32767,32767
37881266,32767,32767,32767,32767,32767,-92,32767,32767
37885228,32767,32767,32767,32767,32767,32767,32767,32767
37889228,32767,32767,32767,32767,32767,32767,32767,32767
37893227,32767,32767,32767,32767,32767,32767,32767,32767
37897239,32767,32767,32767,32767,32767,-93,32767,32767
37901228,32767,32767,32767,32767,32767,32767,32767,32767
37905228,32767,32767,32767,32767,32767,32767,32767,32767
37909227,32767,32767,32767,32767,32767,32767,32767,32767
37913228,32767,32767,32767,32767,32767,-93,32767,32767
37917228,32767,32767,32767,32767,32767,32767,32767,32767
37921231,32767,32767,32767,32767,32767,32767,32767,32767
37925227,32767,32767,32767,32767,32767,-62,32767,32767
37929228,32767,32767,32767,32767,32767,32767,32767,32767
37933228,32767,32767,32767,32767,32767,32767,32767,32767
37937228,32767,32767,32767,32767,32767,32767,32767,32767
37941228,32767,32767,32767,32767,32767,-72,32767,32767
37945228,32767,32767,32767,32767,32767,32767,32767,32767
37949228,32767,32767,32767,32767,32767,32767,32767,32767
37953227,32767,32767,32767,32767,32767,32767,32767,32767
37957228,32767,32767,32767,32767,32767,-82,32767,32767
37961227,32767,32767,32767,32767,32767,32767,32767,32767
37965227,32767,32767,32767,32767,32767,32767,32767,32767
37969230,32767,32767,32767,32767,32767,32767,32767,32767
37973228,32767,32767,32767,32767,32767,-93,32767,32767
37977228,32767,32767,32767,32767,32767,32767,32767,32767
37981228,32767,32767,32767,32767,32767,32767,32767,32767
37985228,32767,32767,32767,32767,32767,32767,32767,32767
37989228,32767,32767,32767,32767,32767,-92,32767,32767
37993228,32767,32767,32767,32767,32767,32767,32767,32767
37997228,32767,32767,32767,32767,32767,32767,32767,32767
38001229,32767,32767,32767,32767,32767,32767,32767,32767
38005228,32767,32767,32767,32767,32767,-92,32767,32767
38009228,32767,32767,32767,32767,32767,32767,32767,32767
38013228,32767,32767,32767,32767,32767,32767,32767,32767
38017229,32767,32767,32767,32767,32767,32767,32767,32767
38021228,32767,32767,32767,32767,32767,-92,32767,32767
38025228,32767,32767,32767,32767,32767,32767,32767,32767
38029228,32767,32767,32767,32767,32767,32767,32767,32767
38033228,32767,32767,32767,32767,32767,-62,32767,32767
38037230,32767,32767,32767,32767,32767,32767,32767,32767
38041228,32767,32767,32767,32767,32767,32767,32767,32767
38045228,32767,32767,32767,32767,32767,32767,32767,32767
38049228,32767,32767,-31,32767,32767,-70,32767,32767
38053228,32767,32767,32767,32767,32767,32767,32767,32767
38057228,32767,32767,32767,32767,32767,32767,32767,32767
38061227,32767,32767,32767,32767,32767,32767,32767,32767
38065228,32767,32767,32767,32767,32767,-83,32767,32767
38069229,32767,32767,32767,32767,32767,32767,32767,32767
38073228,32767,32767,32767,32767,32767,32767,32767,32767
38077228,32767,32767,32767,32767,32767,32767,32767,32767
38081228,32767,32767,32767,32767,32767,-83,32767,32767
38085228,32767,32767,32767,32767,32767,32767,32767,32767
38089228,32767,32767,32767,32767,32767,32767,32767,32767
38093228,32767,32767,32767,32767,32767,32767,32767,32767
38097228,32767,32767,32767,32767,32767,-83,32767,32767
38101227,32767,32767,32767,32767,32767,32767,32767,32767
38105228,32767,32767,32767,32767,32767,32767,32767,32767
38109228,32767,32767,32767,32767,32767,32767,32767,32767
38113228,32767,32767,32767,32767,32767,-91,32767,32767
38117228,32767,32767,32767,32767,32767,32767,32767,32767
38121232,32767,32767,32767,32767,32767,32767,32767,32767
38125228,32767,32767,32767,32767,32767,32767,32767,32767
38129228,32767,32767,32767,32767,32767,-93,32767,32767
38133228,32767,32767,32767,32767,32767,32767,32767,32767
38137229,32767,32767,32767,32767,32767,32767,32767,32767
38141228,32767,32767,32767,32767,32767,32767,32767,32767
38145227,32767,32767,32767,32767,32767,-92,32767,32767
38149227,32767,32767,32767,32767,32767,32767,32767,32767
38153228,32767,32767,32767,32767,32767,32767,32767,32767
38157228,32767,32767,32767,32767,32767,32767,32767,32767
38161227,32767,32767,32767,32767,32767,-92,32767,32767
38165227,32767,32767,32767,32767,32767,32767,32767,32767
38169228,32767,32767,32767,32767,32767,32767,32767,32767
38173228,32767,32767,32767,32767,32767,-62,32767,32767
38177229,32767,32767,32767,32767,32767,32767,32767,32767
38181229,32767,32767,32767,32767,32767,32767,32767,32767
38185228,32767,32767,32767,32767,32767,32767,32767,32767
38189230,32767,32767,32767,32767,32767,-72,32767,32767
38193228,32767,32767,32767,32767,32767,32767,32767,32767
38197228,32767,32767,32767,32767,32767,32767,32767,32767
38201234,32767,32767,32767,32767,32767,32767,32767,32767
38205228,32767,32767,32767,32767,32767,-83,32767,32767
38209228,32767,32767,32767,32767,32767,32767,32767,32767
