timestamp,roll,pitch,yaw,thrust
2676316550,0.0625549,0.000874253,0.00118115,0.0
2676348555,0.0624227,0.00129463,0.00118925,0.0
2676380561,0.0622117,0.00165813,0.00119644,0.0
2676408555,0.0621932,0.00198201,0.0012028,0.0
2676440583,0.0619877,0.0024474,0.00121182,0.0
2676472585,0.0619575,0.0029034,0.0012208,0.0
2676504581,0.0620848,0.00332522,0.00122908,0.0
2676536628,0.0621679,0.00364415,0.00123523,0.0
2676568556,0.0621198,0.00398586,0.0012419,0.0
2676600556,0.062142,0.00430091,0.00124809,0.0
2676632586,0.0623423,0.00450541,0.00125211,0.0
2676664586,0.0624406,0.0048006,0.00125798,0.0
2676696599,0.0625259,0.00510954,0.00126396,0.0
2676728582,0.062635,0.0053214,0.00126812,0.0
2676760548,0.0628745,0.00552914,0.00127211,0.0
2676792574,0.0630021,0.00578588,0.00127725,0.0
2676824590,0.0631494,0.00595391,0.00128065,0.0
2676856556,0.0632812,0.0062836,0.00128727,0.0
2676884586,0.063453,0.00651476,0.00129178,0.0
2676916549,0.0635556,0.00676469,0.0012967,0.0
2676948551,0.0636567,0.00697756,0.00130091,0.0
2676980550,0.0638033,0.0070747,0.00130282,0.0
2677012546,0.0638332,0.00721024,0.00130563,0.0
2677044562,0.0639073,0.00745208,0.00131037,0.0
2677076550,0.0641468,0.00772255,0.00131577,0.0
2677108557,0.0642316,0.00790922,0.00131945,0.0
2677136628,0.0642505,0.00818402,0.00132474,0.0
2677168552,0.0643729,0.00834312,0.00132791,0.0
2677200554,0.064305,0.00842209,0.00132955,0.0
2677232551,0.0642475,0.008595,0.0013329,0.0
2677264575,0.0643554,0.00872824,0.00133559,0.0
2677296553,0.0644615,0.00900565,0.00134106,0.0
2677328581,0.064587,0.00927022,0.00134637,0.0
2677360554,0.0645965,0.0094902,0.00135068,0.0
2677388558,0.0645854,0.00967636,0.00135415,0.0
2677420546,0.0646535,0.00988359,0.00135825,0.0
2677452547,0.0646047,0.0102265,0.00136513,0.0
2677484551,0.0646059,0.0105629,0.00137162,0.0
2677516547,0.0647243,0.0109185,0.0013788,0.0
2677548546,0.0646928,0.0111721,0.00138369,0.0
2677580551,0.0646205,0.0114558,0.00138935,0.0
2677612556,0.0647156,0.0116904,0.00139403,0.0
2677640556,0.0646692,0.0119491,0.001399,0.0
2677672546,0.0645778,0.0123753,0.00140731,0.0
2677704555,0.0645255,0.0127699,0.0014151,0.0
2677736628,0.0643947,0.0130828,0.0014211,0.0
2677768554,0.0642973,0.0134374,0.00142806,0.0
2677800546,0.0642737,0.0137229,0.00143357,0.0
2677832554,0.0642831,0.0140303,0.00143972,0.0
2677864565,0.0640617,0.01419,0.00144259,0.0
2677892556,0.0639462,0.0144065,0.00144685,0.0
2677924580,0.0639037,0.0146561,0.00145158,0.0
2677956546,0.063747,0.0148943,0.00145621,0.0
2677988552,0.0635904,0.0150662,0.00145939,0.0
2678020547,0.0635809,0.0153233,0.00146459,0.0
2678052549,0.0634864,0.0155937,0.00146976,0.0
2678084548,0.0633858,0.0157879,0.00147344,0.0
2678116631,0.0632661,0.0161396,0.00148033,0.0
2678144558,0.063291,0.0163826,0.00148508,0.0
2678176621,0.0633252,0.0165301,0.00148798,0.0
2678208549,0.0632251,0.0167456,0.0014922,0.0
2678240549,0.0633328,0.0169338,0.00149591,0.0
2678272563,0.0632664,0.0171884,0.00150088,0.0
2678304570,0.0684197,0.0174779,0.0014652,0.0
2678336627,0.070969,0.0176506,0.00144781,0.0
2678368553,0.065637,0.0179071,0.00149563,0.0
2678396627,0.0628223,0.018016,0.00151998,0.0
2678428579,0.0627023,0.0181543,0.00152473,0.0
2678460547,0.0634715,0.0183008,0.00152222,0.0
2678492549,0.0635354,0.0186049,0.00152832,0.0
2678524575,0.0634427,0.0187248,0.00153126,0.0
2678556549,0.0632844,0.018924,0.00153497,0.0
2678588553,0.0633371,0.0190805,0.00153806,0.0
2678620559,0.0632563,0.0191735,0.0015397,0.0
2678648556,0.0632543,0.0193524,0.00154326,0.0
2678680550,0.0632404,0.01953,0.00154668,0.0
2678712547,0.0632191,0.0196562,0.00154922,0.0
2678744550,0.0632106,0.0198751,0.0015534,0.0
2678776629,0.0633059,0.0200581,0.0015571,0.0
2678808578,0.0632487,0.0202108,0.00156013,0.0
2678840555,0.0631865,0.0204122,0.00156391,0.0
2678872564,0.0630984,0.0207839,0.00157118,0.0
2678900564,0.0630798,0.0210011,0.00157532,0.0
2678932553,0.0630418,0.0212233,0.0015797,0.0
2678964553,0.0615058,0.0214363,0.00159652,0.0
2678996554,0.0553333,0.0215508,0.0016497,0.0
2679028584,0.0549898,0.021814,0.00165674,0.0
2679061350,0.0552072,0.0225805,0.00166845,0.0
2679089355,0.0588775,0.023254,0.00164994,0.0
2679121357,0.0575951,0.023947,0.00167261,0.0
2679153354,0.0594894,0.0245839,0.00166679,0.0
2679185349,0.0622304,0.0252502,0.00165626,0.0
2679217351,0.0625329,0.0259053,0.0016652,0.0
2679249368,0.0632396,0.0265746,0.00166998,0.0
2679281377,0.0667273,0.0273744,0.00165464,0.0
2679313347,0.0679796,0.0281789,0.00165857,0.0
2679341351,0.063737,0.0288077,0.00170504,0.0
2679373349,0.0605487,0.0293044,0.00174036,0.0
2679405351,0.0608891,0.0299195,0.00174819,0.0
2679437384,0.0609111,0.0304345,0.00175607,0.0
2679469349,0.0607377,0.0307842,0.00176316,0.0
2679501355,0.0606739,0.0310805,0.00176906,0.0
2679533350,0.0606208,0.0313486,0.00177411,0.0
2679565353,0.0605557,0.0316116,0.00177899,0.0
2679593351,0.0604696,0.031766,0.00178196,0.0
2679625349,0.060419,0.0318296,0.00178313,0.0
2679657386,0.0603099,0.0317341,0.00178107,0.0
2679689373,0.0601893,0.03163,0.00177883,0.0
2679721349,0.0601837,0.0315089,0.00177657,0.0
2679753400,0.0601566,0.0313556,0.00177349,0.0
2679785349,0.0601157,0.0311073,0.00176859,0.0
