timestamp,ping_time,ping_sequence,dropped_packets,rtt_ms,system_id,component_id
2672781059,2672510174,266,0,270.885,255,0
2682651354,2682509348,267,0,142.006,255,0
2692768238,2692508190,268,0,260.048,255,0
2702692560,2702506692,269,0,185.868,255,0
2712573065,2712504621,270,0,68.444,255,0
2722853401,2722502578,271,0,350.823,255,0
2732799194,2732508747,272,0,290.447,255,0
2742692120,2742502390,273,0,189.73,255,0
