timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1745929088,1745929088,393791220,23,3,1,143,129,24,20,95,51,68
1746930164,1746930164,393791220,23,3,1,143,129,24,20,95,51,68
1748004173,1748004173,393791220,23,3,1,143,129,24,20,95,51,68
1748918093,1748918093,393791220,23,3,1,143,129,24,20,95,51,68
1749920228,1749920228,393791220,23,3,1,143,129,24,20,95,51,68
1751068237,1751068237,393791220,23,3,1,143,129,24,20,95,51,68
1751943393,1751943393,393791220,23,3,1,143,129,24,20,95,51,68
1752902248,1752902248,393791220,23,3,1,143,129,24,20,95,51,68
1753969066,1753969066,393791220,23,3,1,143,129,24,20,95,51,68
1754933072,1754933072,393791220,23,3,1,143,129,24,20,95,51,68
1755899749,1755899749,393791220,23,3,1,143,129,24,20,95,51,68
1756982131,1756982131,393791220,23,3,1,143,129,24,20,95,51,68
1757931937,1757931937,393791220,23,3,1,143,129,24,20,95,51,68
1758891874,1758891874,393791220,23,3,1,143,129,24,20,95,51,68
1759945391,1759945391,393791220,23,3,1,143,129,24,20,95,51,68
1760886093,1760886093,393791220,23,3,1,143,129,24,20,95,51,68
1761889340,1761889340,393791220,23,3,1,143,129,24,20,95,51,68
1763025136,1763025136,393791220,23,3,1,143,129,24,20,95,51,68
1763898100,1763898100,393791220,23,3,1,143,129,24,20,95,51,68
1765022146,1765022146,393791220,23,3,1,143,129,24,20,95,51,68
1765991861,1765991861,393791220,23,3,1,143,129,24,20,95,51,68
1766928277,1766928277,393791220,23,3,1,143,129,24,20,95,51,68
1768010091,1768010091,393791220,23,3,1,143,129,24,20,95,51,68
1768920228,1768920228,393791220,23,3,1,143,129,24,20,95,51,68
1769925332,1769925332,393791220,23,3,1,143,129,24,20,95,51,68
1771069355,1771069355,393791220,23,3,1,143,129,24,20,95,51,68
1771906097,1771906097,393791220,23,3,1,143,129,24,20,95,51,68
1772903109,1772903109,393791220,23,3,1,143,129,24,20,95,51,68
1774057661,1774057661,393791220,23,3,1,143,129,24,20,95,51,68
1774900034,1774900034,393791220,23,3,1,143,129,24,20,95,51,68
1775907068,1775907068,393791220,23,3,1,143,129,24,20,95,51,68
1776934088,1776934088,393791220,23,3,1,143,129,24,20,95,51,68
1777962192,1777962192,393791220,23,3,1,143,129,24,20,95,51,68
1779113744,1779113744,393791220,23,3,1,143,129,24,20,95,51,68
1779961771,1779961771,393791220,23,3,1,143,129,24,20,95,51,68
1780955033,1780955033,393791220,23,3,1,143,129,24,20,95,51,68
1782074256,1782074256,393791220,23,3,1,143,129,24,20,95,51,68
1783022154,1783022154,393791220,23,3,1,143,129,24,20,95,51,68
1783941292,1783941292,393791220,23,3,1,143,129,24,20,95,51,68
1784979049,1784979049,393791220,23,3,1,143,129,24,20,95,51,68
1785971072,1785971072,393791220,23,3,1,143,129,24,20,95,51,68
1786931058,1786931058,393791220,23,3,1,143,129,24,20,95,51,68
1787984021,1787984021,393791220,23,3,1,143,129,24,20,95,51,68
1788918325,1788918325,393791220,23,3,1,143,129,24,20,95,51,68
1789913064,1789913064,393791220,23,3,1,143,129,24,20,95,51,68
1790961152,1790961152,393791220,23,3,1,143,129,24,20,95,51,68
1791952084,1791952084,393791220,23,3,1,143,129,24,20,95,51,68
1792906337,1792906337,393791220,23,3,1,143,129,24,20,95,51,68
1794053019,1794053019,393791220,23,3,1,143,129,24,20,95,51,68
1794912243,1794912243,393791220,23,3,1,143,129,24,20,95,51,68
1795895229,1795895229,393791220,23,3,1,143,129,24,20,95,51,68
1796931707,1796931707,393791220,23,3,1,143,129,24,20,95,51,68
1797959021,1797959021,393791220,23,3,1,143,129,24,20,95,51,68
1799108060,1799108060,393791220,23,3,1,143,129,24,20,95,51,68
1799956278,1799956278,393791220,23,3,1,143,129,24,20,95,51,68
1800905018,1800905018,393791220,23,3,1,143,129,24,20,95,51,68
1802096182,1802096182,393791220,23,3,1,143,129,24,20,95,51,68
1802939041,1802939041,393791220,23,3,1,143,129,24,20,95,51,68
1803907096,1803907096,393791220,23,3,1,143,129,24,20,95,51,68
1804980017,1804980017,393791220,23,3,1,143,129,24,20,95,51,68
1806005017,1806005017,393791220,23,3,1,143,129,24,20,95,51,68
1806923021,1806923021,393791220,23,3,1,143,129,24,20,95,51,68
1807991042,1807991042,393791220,23,3,1,143,129,24,20,95,51,68
1808958356,1808958356,393791220,23,3,1,143,129,24,20,95,51,68
1809909019,1809909019,393791220,23,3,1,143,129,24,20,95,51,68
1810987901,1810987901,393791220,23,3,1,143,129,24,20,95,51,68
1811981019,1811981019,393791220,23,3,1,143,129,24,20,95,51,68
1812899882,1812899882,393791220,23,3,1,143,129,24,20,95,51,68
1814046094,1814046094,393791220,23,3,1,143,129,24,20,95,51,68
1814961115,1814961115,393791220,23,3,1,143,129,24,20,95,51,68
1816037113,1816037113,393791220,23,3,1,143,129,24,20,95,51,68
1816961025,1816961025,393791220,23,3,1,143,129,24,20,95,51,68
1817954111,1817954111,393791220,23,3,1,143,129,24,20,95,51,68
1819104169,1819104169,393791220,23,3,1,143,129,24,20,95,51,68
1819946091,1819946091,393791220,23,3,1,143,129,24,20,95,51,68
1820936245,1820936245,393791220,23,3,1,143,129,24,20,95,51,68
1822085062,1822085062,393791220,23,3,1,143,129,24,20,95,51,68
1822901062,1822901062,393791220,23,3,1,143,129,24,20,95,51,68
1823930101,1823930101,393791220,23,3,1,143,129,24,20,95,51,68
1825072775,1825072775,393791220,23,3,1,143,129,24,20,95,51,68
1825997033,1825997033,393791220,23,3,1,143,129,24,20,95,51,68
1826917114,1826917114,393791220,23,3,1,143,129,24,20,95,51,68
1827994095,1827994095,393791220,23,3,1,143,129,24,20,95,51,68
1828980069,1828980069,393791220,23,3,1,143,129,24,20,95,51,68
1829906152,1829906152,393791220,23,3,1,143,129,24,20,95,51,68
1830981305,1830981305,393791220,23,3,1,143,129,24,20,95,51,68
1831885418,1831885418,393791220,23,3,1,143,129,24,20,95,51,68
1833050115,1833050115,393791220,23,3,1,143,129,24,20,95,51,68
1834041498,1834041498,393791220,23,3,1,143,129,24,20,95,51,68
1834913806,1834913806,393791220,23,3,1,143,129,24,20,95,51,68
1835999190,1835999190,393791220,23,3,1,143,129,24,20,95,51,68
1836958239,1836958239,393791220,23,3,1,143,129,24,20,95,51,68
1837950075,1837950075,393791220,23,3,1,143,129,24,20,95,51,68
1839014218,1839014218,393791220,23,3,1,143,129,24,20,95,51,68
1839925318,1839925318,393791220,23,3,1,143,129,24,20,95,51,68
1840941596,1840941596,393791220,23,3,1,143,129,24,20,95,51,68
1842089597,1842089597,393791220,23,3,1,143,129,24,20,95,51,68
1842930253,1842930253,393791220,23,3,1,143,129,24,20,95,51,68
1843931087,1843931087,393791220,23,3,1,143,129,24,20,95,51,68
1845081745,1845081745,393791220,23,3,1,143,129,24,20,95,51,68
1846002415,1846002415,393791220,23,3,1,143,129,24,20,95,51,68
1846887059,1846887059,393791220,23,3,1,143,129,24,20,95,51,68
1848026134,1848026134,393791220,23,3,1,143,129,24,20,95,51,68
1848995048,1848995048,393791220,23,3,1,143,129,24,20,95,51,68
1849911132,1849911132,393791220,23,3,1,143,129,24,20,95,51,68
1850983037,1850983037,393791220,23,3,1,143,129,24,20,95,51,68
1851926168,1851926168,393791220,23,3,1,143,129,24,20,95,51,68
1852898347,1852898347,393791220,23,3,1,143,129,24,20,95,51,68
1854051066,1854051066,393791220,23,3,1,143,129,24,20,95,51,68
1854915100,1854915100,393791220,23,3,1,143,129,24,20,95,51,68
1856037085,1856037085,393791220,23,3,1,143,129,24,20,95,51,68
1857033018,1857033018,393791220,23,3,1,143,129,24,20,95,51,68
1857953016,1857953016,393791220,23,3,1,143,129,24,20,95,51,68
1859051033,1859051033,393791220,23,3,1,143,129,24,20,95,51,68
1859989049,1859989049,393791220,23,3,1,143,129,24,20,95,51,68
1860917046,1860917046,393791220,23,3,1,143,129,24,20,95,51,68
1862090930,1862090930,393791220,23,3,1,143,129,24,20,95,51,68
1862932018,1862932018,393791220,23,3,1,143,129,24,20,95,51,68
1863928171,1863928171,393791220,23,3,1,143,129,24,20,95,51,68
1865072160,1865072160,393791220,23,3,1,143,129,24,20,95,51,68
1865924249,1865924249,393791220,23,3,1,143,129,24,20,95,51,68
1866922979,1866922979,393791220,23,3,1,143,129,24,20,95,51,68
1868012024,1868012024,393791220,23,3,1,143,129,24,20,95,51,68
1868988069,1868988069,393791220,23,3,1,143,129,24,20,95,51,68
1869909015,1869909015,393791220,23,3,1,143,129,24,20,95,51,68
1870952066,1870952066,393791220,23,3,1,143,129,24,20,95,51,68
1871890935,1871890935,393791220,23,3,1,143,129,24,20,95,51,68
1872895699,1872895699,393791220,23,3,1,143,129,24,20,95,51,68
1874045013,1874045013,393791220,23,3,1,143,129,24,20,95,51,68
1874928741,1874928741,393791220,23,3,1,143,129,24,20,95,51,68
1876041130,1876041130,393791220,23,3,1,143,129,24,20,95,51,68
1877031141,1877031141,393791220,23,3,1,143,129,24,20,95,51,68
1877949023,1877949023,393791220,23,3,1,143,129,24,20,95,51,68
1879055100,1879055100,393791220,23,3,1,143,129,24,20,95,51,68
1879945349,1879945349,393791220,23,3,1,143,129,24,20,95,51,68
1880939371,1880939371,393791220,23,3,1,143,129,24,20,95,51,68
1882080285,1882080285,393791220,23,3,1,143,129,24,20,95,51,68
1882993017,1882993017,393791220,23,3,1,143,129,24,20,95,51,68
1883925043,1883925043,393791220,23,3,1,143,129,24,20,95,51,68
