timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
36233880,36233880,18,255,0,0,0,1517,1507,1927,1927,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
36441845,36441845,18,255,0,0,0,1517,1507,1927,1662,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
36641834,36641834,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
36845822,36845822,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
37041829,37041829,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
37246683,37246683,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
37450645,37450645,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
37650724,37650724,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
37850630,37850630,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
38070698,38070698,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
38270884,38270884,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
38466702,38466702,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
38674682,38674682,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
38870706,38870706,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
39070693,39070693,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
39279674,39279674,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
39483444,39483444,18,255,0,0,0,1517,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
