timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
46879473,46879473,18,255,0,0,0,1517,1507,1927,1927,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
47087476,47087476,18,255,0,0,0,1518,1507,1927,1927,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
47283482,47283482,18,255,0,0,0,1518,1507,1927,1516,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
47495457,47495457,18,255,0,0,0,1518,1507,1927,1515,961,1514,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
47691793,47691793,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
47895460,47895460,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
48091459,48091459,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
48299459,48299459,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
48511460,48511460,18,255,0,0,0,1518,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
48711475,48711475,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
48903461,48903461,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
49103470,49103470,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
49299473,49299473,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
49523469,49523469,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
49723459,49723459,18,255,0,0,0,1518,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
49919512,49919512,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
50127478,50127478,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
50331458,50331458,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
50531495,50531495,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
50735459,50735459,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
50935476,50935476,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
51135481,51135481,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
51339468,51339468,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
51531519,51531519,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
51731460,51731460,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
51951463,51951463,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
52151458,52151458,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
52355461,52355461,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
52555469,52555469,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
52751458,52751458,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
52967459,52967459,18,255,0,0,0,1517,1507,1927,1515,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
53171459,53171459,18,255,0,0,0,1517,1507,1927,1108,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
53371466,53371466,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
53555475,53555475,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
53779459,53779459,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
53975473,53975473,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
54171784,54171784,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
54372257,54372257,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
54576259,54576259,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
54784623,54784623,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
54988281,54988281,18,255,0,0,0,1517,1507,1927,1102,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55184274,55184274,18,255,0,0,0,1517,1507,1927,1320,961,1514,2067,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
