timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2059922453,2059922453,393791220,23,3,1,143,129,24,20,95,51,68
2060916197,2060916197,393791220,23,3,1,143,129,24,20,95,51,68
2062009046,2062009046,393791220,23,3,1,143,129,24,20,95,51,68
2062984020,2062984020,393791220,23,3,1,143,129,24,20,95,51,68
2063903158,2063903158,393791220,23,3,1,143,129,24,20,95,51,68
2064974175,2064974175,393791220,23,3,1,143,129,24,20,95,51,68
2065893307,2065893307,393791220,23,3,1,143,129,24,20,95,51,68
2066893013,2066893013,393791220,23,3,1,143,129,24,20,95,51,68
2067931484,2067931484,393791220,23,3,1,143,129,24,20,95,51,68
2068896859,2068896859,393791220,23,3,1,143,129,24,20,95,51,68
2069881022,2069881022,393791220,23,3,1,143,129,24,20,95,51,68
2071029037,2071029037,393791220,23,3,1,143,129,24,20,95,51,68
2071943440,2071943440,393791220,23,3,1,143,129,24,20,95,51,68
2073021074,2073021074,393791220,23,3,1,143,129,24,20,95,51,68
2073940232,2073940232,393791220,23,3,1,143,129,24,20,95,51,68
2074935979,2074935979,393791220,23,3,1,143,129,24,20,95,51,68
2076085282,2076085282,393791220,23,3,1,143,129,24,20,95,51,68
2076926078,2076926078,393791220,23,3,1,143,129,24,20,95,51,68
2077883680,2077883680,393791220,23,3,1,143,129,24,20,95,51,68
2078975055,2078975055,393791220,23,3,1,143,129,24,20,95,51,68
2079922089,2079922089,393791220,23,3,1,143,129,24,20,95,51,68
2080913887,2080913887,393791220,23,3,1,143,129,24,20,95,51,68
2081983072,2081983072,393791220,23,3,1,143,129,24,20,95,51,68
2082945162,2082945162,393791220,23,3,1,143,129,24,20,95,51,68
2083905014,2083905014,393791220,23,3,1,143,129,24,20,95,51,68
2084971166,2084971166,393791220,23,3,1,143,129,24,20,95,51,68
2085896011,2085896011,393791220,23,3,1,143,129,24,20,95,51,68
2086891087,2086891087,393791220,23,3,1,143,129,24,20,95,51,68
2087961628,2087961628,393791220,23,3,1,143,129,24,20,95,51,68
2088918169,2088918169,393791220,23,3,1,143,129,24,20,95,51,68
2089882295,2089882295,393791220,23,3,1,143,129,24,20,95,51,68
2091030350,2091030350,393791220,23,3,1,143,129,24,20,95,51,68
2091949129,2091949129,393791220,23,3,1,143,129,24,20,95,51,68
2092872018,2092872018,393791220,23,3,1,143,129,24,20,95,51,68
2094014412,2094014412,393791220,23,3,1,143,129,24,20,95,51,68
2094933120,2094933120,393791220,23,3,1,143,129,24,20,95,51,68
2096087021,2096087021,393791220,23,3,1,143,129,24,20,95,51,68
2096929156,2096929156,393791220,23,3,1,143,129,24,20,95,51,68
2097902892,2097902892,393791220,23,3,1,143,129,24,20,95,51,68
2099075174,2099075174,393791220,23,3,1,143,129,24,20,95,51,68
2099918889,2099918889,393791220,23,3,1,143,129,24,20,95,51,68
2100913021,2100913021,393791220,23,3,1,143,129,24,20,95,51,68
2101985291,2101985291,393791220,23,3,1,143,129,24,20,95,51,68
2102985347,2102985347,393791220,23,3,1,143,129,24,20,95,51,68
2103899886,2103899886,393791220,23,3,1,143,129,24,20,95,51,68
2104977373,2104977373,393791220,23,3,1,143,129,24,20,95,51,68
2105968537,2105968537,393791220,23,3,1,143,129,24,20,95,51,68
2106886075,2106886075,393791220,23,3,1,143,129,24,20,95,51,68
2107988581,2107988581,393791220,23,3,1,143,129,24,20,95,51,68
2108881055,2108881055,393791220,23,3,1,143,129,24,20,95,51,68
2109992961,2109992961,393791220,23,3,1,143,129,24,20,95,51,68
2111020558,2111020558,393791220,23,3,1,143,129,24,20,95,51,68
2111940027,2111940027,393791220,23,3,1,143,129,24,20,95,51,68
2113009532,2113009532,393791220,23,3,1,143,129,24,20,95,51,68
2114008220,2114008220,393791220,23,3,1,143,129,24,20,95,51,68
2114927059,2114927059,393791220,23,3,1,143,129,24,20,95,51,68
2116094140,2116094140,393791220,23,3,1,143,129,24,20,95,51,68
2116895133,2116895133,393791220,23,3,1,143,129,24,20,95,51,68
2117916061,2117916061,393791220,23,3,1,143,129,24,20,95,51,68
2119021056,2119021056,393791220,23,3,1,143,129,24,20,95,51,68
