timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2676316441,0.000859709,-0.000903608,-0.00116362,4000,0,-0.25433,0.374812,-9.69053,4000
2676320441,-0.00195598,0.000856614,0.000371906,4000,0,-0.243524,0.359484,-9.69821,4000
2676324441,-0.00318482,-4.96929e-05,0.00198136,4000,0,-0.241588,0.370205,-9.71218,4000
2676328441,0.00028728,0.000416334,0.000711256,4000,0,-0.268197,0.372432,-9.70502,4000
2676332441,-0.00340175,0.0010275,0.00159454,4000,0,-0.280876,0.3589,-9.71073,4000
2676336441,-0.00341096,0.000603208,0.00158557,4000,0,-0.255226,0.388983,-9.6896,4000
2676340441,-0.000767901,0.00168206,0.00100307,4000,0,-0.26075,0.372641,-9.68326,4000
2676344441,-0.0031349,0.000977811,-1.33372e-05,4000,0,-0.277365,0.370536,-9.6929,4000
2676348441,-0.00311064,0.00115346,0.00106193,4000,0,-0.265812,0.364618,-9.69054,4000
2676352441,0.00107309,0.00176223,-0.00129224,4000,0,-0.258431,0.379612,-9.74331,4000
2676356441,-0.00360047,0.000585709,-0.000965973,4000,0,-0.265758,0.3768,-9.71832,4000
2676360441,-0.00200327,-0.000269115,-0.000941755,4000,0,-0.26753,0.378569,-9.68477,4000
2676364441,0.00108469,0.00270891,-0.00094012,4000,0,-0.266175,0.368867,-9.67274,4000
2676368441,-0.00285365,-0.000268585,-0.000913574,4000,0,-0.276022,0.370639,-9.69527,4000
2676372441,-0.00130709,7.71477e-05,0.00107166,4000,0,-0.268,0.350519,-9.68016,4000
2676376441,0.000613523,0.000196249,0.00090555,4000,0,-0.254823,0.364155,-9.69238,4000
2676380441,-0.00491577,-0.000120447,0.00107719,4000,0,-0.2473,0.39203,-9.66631,4000
2676384441,-0.00232966,-0.000390812,-0.000611464,4000,0,-0.250066,0.379438,-9.67881,4000
2676388441,0.000321547,0.00155717,-0.00148795,4000,0,-0.25345,0.366127,-9.66465,4000
2676392441,-0.00548945,0.00109819,-0.000248122,4000,0,-0.242981,0.37747,-9.68227,4000
2676396441,-0.00204923,0.000412644,0.000894676,4000,0,-0.249596,0.38909,-9.67879,4000
2676400441,0.00102908,0.0012779,0.000603388,4000,0,-0.257836,0.367397,-9.68339,4000
2676404441,-0.00300385,-0.000335555,0.00100671,4000,0,-0.253476,0.36766,-9.69468,4000
2676408441,-0.000184085,0.000145243,-0.000667693,4000,0,-0.251763,0.36885,-9.70091,4000
2676412441,0.000952468,0.00156481,-0.00172129,4000,0,-0.266505,0.361903,-9.69732,4000
2676416441,-0.00346688,0.000555912,-0.00011906,4000,0,-0.285645,0.381935,-9.71079,4000
2676420441,0.00117328,5.37645e-05,-0.00124486,4000,0,-0.256111,0.370516,-9.73188,4000
2676424441,-0.00068839,-0.000193117,-2.92843e-05,4000,0,-0.271101,0.353022,-9.72172,4000
2676428441,-0.00533352,-0.000871515,0.00128875,4000,0,-0.268105,0.375689,-9.68719,4000
2676432441,-4.98276e-06,-0.00131095,-0.00168292,4000,0,-0.279378,0.351077,-9.68056,4000
2676436441,-0.000628129,0.000911515,-0.00126611,4000,0,-0.260732,0.371191,-9.72582,4000
2676440441,-0.00459363,0.0015752,0.00123199,4000,0,-0.237856,0.374235,-9.72983,4000
2676444441,0.000341822,0.00110985,-0.000864619,4000,0,-0.253825,0.383614,-9.66165,4000
2676448441,-0.00246731,0.000724333,0.00113237,4000,0,-0.265584,0.412753,-9.69845,4000
2676452441,-0.00445375,0.000900142,0.00226938,4000,0,-0.280075,0.383094,-9.71617,4000
2676456441,0.000929296,0.00051696,0.00101642,4000,0,-0.269786,0.367651,-9.69469,4000
2676460442,-0.00226455,-0.00139513,0.000839077,4001,0,-0.266433,0.369613,-9.66602,4001
2676464441,-0.00320906,8.24172e-05,0.00124107,3999,0,-0.259439,0.384467,-9.67194,3999
2676468441,0.00133262,0.000434781,0.000144992,4000,0,-0.255546,0.364376,-9.67038,4000
2676472452,-0.00335691,-0.000297803,-4.54681e-05,4011,0,-0.272049,0.346554,-9.69147,4011
2676476441,-0.00396752,0.000527499,0.000748132,3989,0,-0.262714,0.363445,-9.69929,3989
2676480441,0.000480656,0.00224643,0.000129165,4000,0,-0.268847,0.377971,-9.69573,4000
2676484441,-0.00372988,0.000937049,0.00118137,4000,0,-0.266964,0.381835,-9.68154,4000
2676488441,-0.00351413,-0.000148634,0.00177475,4000,0,-0.251038,0.356909,-9.69415,4000
2676492442,-0.000154192,0.000437765,-1.09749e-05,4001,0,-0.26249,0.382811,-9.70756,4001
2676496441,-0.00367256,0.000654676,0.000104209,3999,0,-0.276969,0.391614,-9.68019,3999
2676500441,-0.00388992,-0.000405,-3.19399e-05,4000,0,-0.281434,0.382448,-9.6412,4000
2676504441,-0.0017723,0.000347653,-0.000395232,4000,0,-0.26962,0.368997,-9.70455,4000
2676508441,-0.00489034,0.000930068,0.00119846,4000,0,-0.252826,0.378658,-9.70098,4000
2676512441,-0.00302867,0.00127443,0.000641511,4000,0,-0.276897,0.362388,-9.738,4000
2676516441,0.000268084,0.00203385,0.000128792,4000,0,-0.249483,0.350861,-9.67535,4000
2676520441,-0.00440357,0.00181774,0.000484483,4000,0,-0.248603,0.362325,-9.7237,4000
2676524441,-0.000787722,-0.000317098,0.000401588,4000,0,-0.276227,0.380637,-9.71593,4000
2676528441,0.000986334,0.000362951,-0.000911794,4000,0,-0.263076,0.372578,-9.72286,4000
2676532441,-0.00550033,0.000997249,-0.000465023,4000,0,-0.274765,0.367884,-9.67201,4000
2676536441,-0.00175801,0.000648804,0.00014747,4000,0,-0.266489,0.376024,-9.69637,4000
2676540441,-1.2068e-05,0.00338214,0.00104625,4000,0,-0.242186,0.394109,-9.68108,4000
2676544441,-0.00341651,-0.0014139,0.00140904,4000,0,-0.257374,0.38335,-9.68207,4000
2676548441,5.54548e-05,-0.000947863,0.000138809,4000,0,-0.263111,0.377965,-9.6816,4000
2676552441,-0.000890341,-0.000108074,0.00051877,4000,0,-0.25483,0.363648,-9.67759,4000
2676556441,-0.00381949,-0.000159748,0.00210513,4000,0,-0.268459,0.355071,-9.66932,4000
2676560441,0.000708337,0.00105269,0.000721206,4000,0,-0.257672,0.36114,-9.68993,4000
2676564441,-0.00280557,0.00202278,0.000549343,4000,0,-0.269348,0.36381,-9.68187,4000
2676568441,-0.00470109,0.00114568,0.00132716,4000,0,-0.264917,0.36994,-9.73319,4000
2676572441,0.000703442,0.00149099,0.000415224,4000,0,-0.286635,0.402017,-9.7263,4000
2676576441,-0.00178534,0.00154062,-0.000887693,4000,0,-0.277468,0.394065,-9.69455,4000
2676580441,-0.00420513,-0.00104814,0.000169206,4000,0,-0.254939,0.366199,-9.69462,4000
2676584441,0.0001425,0.000563294,-0.000450852,4000,0,-0.251987,0.373499,-9.72223,4000
2676588441,-0.00209151,0.00024422,-0.000388302,4000,0,-0.267767,0.36517,-9.72104,4000
2676592441,-0.00419577,-0.000845175,0.000388496,4000,0,-0.253002,0.357907,-9.70937,4000
2676596441,0.000896517,0.00160047,0.000199573,4000,0,-0.278808,0.354048,-9.71105,4000
2676600441,-0.00225953,0.00126392,0.000930772,4000,0,-0.271693,0.376479,-9.70905,4000
2676604441,-0.00440874,0.00128563,0.000364023,4000,0,-0.243201,0.355748,-9.73172,4000
2676608441,-0.000813987,0.00120138,-0.000395307,4000,0,-0.242718,0.351343,-9.7028,4000
2676612441,-0.00416461,0.0018972,0.00122904,4000,0,-0.256982,0.374624,-9.71294,4000
2676616441,-0.00350994,0.00070219,0.00180522,4000,0,-0.249296,0.378056,-9.69876,4000
2676620441,-0.000791934,0.00213652,0.000273836,4000,0,-0.248747,0.375526,-9.69644,4000
2676624441,-0.00384953,0.000521482,0.000955266,4000,0,-0.247975,0.362043,-9.70176,4000
2676628441,-0.00398614,-0.000735148,0.000279395,4000,0,-0.253724,0.356684,-9.70222,4000
2676632441,-0.000476797,0.0013953,0.000131169,4000,0,-0.260686,0.383333,-9.70966,4000
2676636441,-0.00401684,0.00100349,-0.000724658,4000,0,-0.245812,0.384721,-9.72201,4000
2676640441,-0.00236796,0.000731717,0.000916261,4000,0,-0.250565,0.380339,-9.70819,4000
2676644441,0.00107962,0.00122358,-0.00109794,4000,0,-0.247587,0.382169,-9.69055,4000
2676648441,-0.00334423,0.001498,0.000334985,4000,0,-0.25597,0.351673,-9.71235,4000
2676652441,-0.00168354,0.000244486,-0.000286672,4000,0,-0.252327,0.383902,-9.7314,4000
2676656441,-0.000196761,0.00132995,-0.00105231,4000,0,-0.240848,0.365534,-9.70425,4000
2676660441,-0.00375989,-1.75282e-06,0.000618103,4000,0,-0.264429,0.370545,-9.72145,4000
2676664441,-0.000493792,-0.000504115,-0.000360267,4000,0,-0.252383,0.379239,-9.6905,4000
2676668441,0.000288015,0.000841517,0.000725464,4000,0,-0.265569,0.368769,-9.69807,4000
2676672441,-0.00469888,0.000728025,0.0010995,4000,0,-0.262267,0.37177,-9.70285,4000
2676676441,-0.00099235,0.000632742,0.000654399,4000,0,-0.251008,0.378362,-9.72161,4000
2676680441,-0.000910051,0.00100117,-0.000499242,4000,0,-0.269498,0.382611,-9.70085,4000
2676684441,-0.00485026,0.00034361,-8.12398e-05,4000,0,-0.261243,0.38386,-9.68289,4000
2676688443,-0.000764529,0.000937188,0.00108356,4002,0,-0.261245,0.37558,-9.68318,4002
2676692441,-0.00103858,0.0017474,-0.000795864,3998,0,-0.266182,0.367987,-9.74582,3998
2676696441,-0.00366269,5.66956e-06,0.000401008,4000,0,-0.239274,0.356121,-9.71465,4000
2676700441,-0.00026329,0.000753066,0.000208373,4000,0,-0.245667,0.342107,-9.7049,4000
2676704441,-0.000568708,0.00128152,0.000452011,4000,0,-0.25441,0.356408,-9.72365,4000
2676708441,-0.00447654,0.00135545,0.00155372,4000,0,-0.268231,0.38251,-9.71565,4000
2676712442,-0.000412705,0.0024984,-0.00100313,4001,0,-0.257635,0.377327,-9.7338,4001
2676716441,-0.00263043,0.000357796,-0.000579469,3999,0,-0.259915,0.346421,-9.73007,3999
2676720441,-0.00322016,0.000838022,0.000949504,4000,0,-0.249331,0.37764,-9.74318,4000
2676724441,0.000463003,0.00194613,-0.000418592,4000,0,-0.245812,0.36681,-9.7261,4000
2676728441,-0.00333326,0.00319059,0.000607284,4000,0,-0.258834,0.357984,-9.69769,4000
2676732441,-0.00378258,0.00172295,3.86772e-05,4000,0,-0.260878,0.368402,-9.73021,4000
2676736441,0.000762195,-0.000269113,-0.0010329,4000,0,-0.264362,0.385173,-9.69047,4000
2676740441,-0.0053809,0.000555655,-5.6128e-05,4000,0,-0.257743,0.370564,-9.70781,4000
2676744441,-0.0038735,0.0013862,0.000563231,4000,0,-0.255722,0.36458,-9.69044,4000
2676748441,0.000594817,0.00106925,0.000297616,4000,0,-0.269006,0.36493,-9.69953,4000
2676752441,-0.00311715,-0.000323403,0.00069083,4000,0,-0.259695,0.381306,-9.6797,4000
2676756441,-0.00326478,0.000566974,-0.000444706,4000,0,-0.273971,0.363663,-9.7056,4000
2676760441,0.000559149,0.00206338,-0.000732127,4000,0,-0.242266,0.354277,-9.70364,4000
2676764441,-0.00436034,0.00103246,0.00152149,4000,0,-0.251485,0.37479,-9.70456,4000
2676768441,-0.00177507,0.000992415,-0.000479297,4000,0,-0.264179,0.378602,-9.71401,4000
2676772441,4.29733e-05,-0.000507117,-0.000272186,4000,0,-0.274874,0.357257,-9.70389,4000
2676776441,-0.00449207,9.00089e-05,0.00107053,4000,0,-0.263329,0.362119,-9.73179,4000
2676780442,-0.0023073,-0.00114572,0.00010327,4001,0,-0.244423,0.360441,-9.72434,4001
2676784441,0.00102411,-0.000107541,0.000455667,3999,0,-0.246012,0.38937,-9.70086,3999
2676788441,-0.0045826,0.00167009,0.00155429,4000,0,-0.256819,0.364712,-9.67988,4000
2676792441,-0.00302634,0.00158635,0.000651597,4000,0,-0.273197,0.363342,-9.65406,4000
2676796441,-0.0012375,0.000354915,-0.000411139,4000,0,-0.258396,0.378066,-9.69893,4000
2676800441,-0.00428046,-0.000654753,0.00103756,4000,0,-0.260003,0.390456,-9.70371,4000
2676804441,-0.0016483,0.000856442,0.000366683,4000,0,-0.268277,0.369579,-9.69219,4000
2676808441,-0.0013966,0.00285218,-0.0019188,4000,0,-0.2597,0.380819,-9.66537,4000
2676812441,-0.00455855,0.000585443,-0.000934407,4000,0,-0.259273,0.375467,-9.63788,4000
2676816441,-0.00051596,0.000883422,-0.000624997,4000,0,-0.243812,0.382538,-9.67676,4000
2676820441,-0.000284296,0.00185066,-0.000711713,4000,0,-0.258439,0.385066,-9.71436,4000
2676824441,-0.00501988,0.000193091,0.00119765,4000,0,-0.252173,0.362427,-9.69873,4000
2676828441,-4.56301e-05,-0.000849566,0.000359041,4000,0,-0.277097,0.360987,-9.68459,4000
2676832441,-0.0013456,0.00120144,-0.000379646,4000,0,-0.264584,0.360905,-9.68262,4000
2676836441,-0.00386431,0.000526383,0.00074536,4000,0,-0.255973,0.394135,-9.68318,4000
2676840441,0.00187056,1.96309e-06,0.000325453,4000,0,-0.25776,0.362792,-9.72287,4000
2676844441,-0.0023577,0.00263798,0.00119521,4000,0,-0.298804,0.348481,-9.73205,4000
2676848441,-0.00501438,8.38766e-05,0.00151784,4000,0,-0.271249,0.362234,-9.70618,4000
