timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
36236647,4.95483,0.0,0,0,1,0,1,0,0
36736641,4.88232,0.0,0,0,1,0,1,0,0
37246640,4.90649,0.0,0,0,1,0,1,0,0
37746640,4.94194,0.0,0,0,1,0,1,0,0
38246640,4.97095,0.0,0,0,1,0,1,0,0
38746640,4.97739,0.0,0,0,1,0,1,0,0
39246640,4.99512,0.0,0,0,1,0,1,0,0
39746640,4.90649,0.0,0,0,1,0,1,0,0
40246640,5.00156,0.0,0,0,1,0,1,0,0
40746640,4.93389,0.0,0,0,1,0,1,0,0
41246640,4.95967,0.0,0,0,1,0,1,0,0
41756673,4.95161,0.0,0,0,1,0,1,0,0
42256640,4.92261,0.0,0,0,1,0,1,0,0
42756640,4.94194,0.0,0,0,1,0,1,0,0
43256640,4.92744,0.0,0,0,1,0,1,0,0
43756640,4.93389,0.0,0,0,1,0,1,0,0
44256640,4.99512,0.0,0,0,1,0,1,0,0
44756647,4.78887,0.0,0,0,1,0,1,0,0
45256654,5.00156,0.0,0,0,1,0,1,0,0
