timestamp,roll,pitch,yaw,thrust
46894157,0.181209,0.171596,0.00156762,0.0
46922146,0.181204,0.171651,0.00156817,0.0
46954154,0.181122,0.171597,0.00156683,0.0
46986156,0.181193,0.171633,0.00156794,0.0
47018212,0.181318,0.171596,0.0015686,0.0
47050161,0.181273,0.171551,0.00156774,0.0
47082244,0.181266,0.171501,0.00156717,0.0
47114190,0.181369,0.171664,0.00156969,0.0
47142192,0.181393,0.1717,0.00157038,0.0
47174154,0.181371,0.171761,0.00157051,0.0
47206152,0.181397,0.17182,0.0015713,0.0
47238178,0.181487,0.171739,0.00157154,0.0
47270164,0.181508,0.171772,0.00157181,0.0
47302147,0.181513,0.171803,0.00157219,0.0
47334191,0.181499,0.171678,0.00157093,0.0
47366187,0.181504,0.171701,0.00157115,0.0
47394204,0.181495,0.171737,0.00157152,0.0
47426157,0.181558,0.171745,0.00157197,0.0
47458151,0.181513,0.171726,0.00157151,0.0
47490157,0.18143,0.171835,0.00157164,0.0
47522158,0.181483,0.171854,0.00157244,0.0
47554155,0.181506,0.171817,0.00157243,0.0
47586153,0.181335,0.17183,0.00157098,0.0
47618200,0.181353,0.171822,0.00157085,0.0
47650153,0.181474,0.171752,0.00157128,0.0
47682159,0.181446,0.171733,0.00157079,0.0
47714155,0.181371,0.17172,0.00157027,0.0
47746160,0.181348,0.171719,0.00156988,0.0
47778182,0.181336,0.171687,0.00156963,0.0
47810159,0.181324,0.171632,0.00156886,0.0
47842191,0.181254,0.171592,0.00156803,0.0
47870187,0.181232,0.17156,0.0015674,0.0
47902157,0.18124,0.171453,0.00156657,0.0
47934157,0.181138,0.17153,0.00156653,0.0
47966158,0.181202,0.171426,0.00156604,0.0
47998155,0.181305,0.171386,0.00156651,0.0
48030157,0.181315,0.171334,0.00156615,0.0
48062154,0.18132,0.171341,0.00156629,0.0
48094191,0.181343,0.171411,0.00156699,0.0
48122186,0.181359,0.171375,0.00156691,0.0
48154151,0.181404,0.171233,0.00156597,0.0
48186151,0.181512,0.171277,0.00156729,0.0
48218200,0.181441,0.171297,0.00156701,0.0
48250155,0.181458,0.171315,0.00156722,0.0
48282157,0.181505,0.171362,0.00156821,0.0
48314205,0.181542,0.171374,0.0015685,0.0
48346189,0.181475,0.171297,0.00156717,0.0
48378197,0.18137,0.171346,0.00156685,0.0
48410155,0.181415,0.17136,0.00156745,0.0
48442143,0.181515,0.171294,0.00156741,0.0
48474158,0.181692,0.171355,0.00156969,0.0
48506154,0.181634,0.171396,0.00156949,0.0
48538195,0.181669,0.171399,0.00156988,0.0
48570190,0.181681,0.171299,0.00156892,0.0
48598213,0.181633,0.171334,0.00156887,0.0
48630152,0.181768,0.171294,0.00156972,0.0
48662156,0.181721,0.171229,0.0015686,0.0
48694156,0.181654,0.171267,0.00156852,0.0
48726154,0.181594,0.17116,0.00156702,0.0
48758189,0.181725,0.171101,0.00156771,0.0
48790151,0.181748,0.170989,0.00156671,0.0
48822219,0.181744,0.171024,0.0015671,0.0
48850186,0.181774,0.171026,0.0015673,0.0
48882154,0.181718,0.170906,0.0015655,0.0
48914177,0.181626,0.170919,0.00156511,0.0
48946150,0.18155,0.170993,0.0015651,0.0
48978154,0.18154,0.170979,0.00156484,0.0
49010160,0.181558,0.170851,0.00156373,0.0
49042157,0.181446,0.170843,0.0015628,0.0
49074202,0.181457,0.170817,0.00156278,0.0
49102189,0.181404,0.17078,0.00156182,0.0
49134155,0.181393,0.170589,0.00156009,0.0
49166156,0.181469,0.170505,0.00155993,0.0
49198157,0.181464,0.170423,0.00155905,0.0
49230152,0.181438,0.170537,0.00155976,0.0
49262168,0.181413,0.170488,0.00155929,0.0
49294155,0.181476,0.170529,0.00156021,0.0
49326191,0.181452,0.170605,0.00156094,0.0
49354193,0.181492,0.170598,0.00156089,0.0
49386188,0.181613,0.170539,0.00156151,0.0
49418157,0.181493,0.170499,0.00156011,0.0
49450187,0.181571,0.17049,0.00156074,0.0
49482160,0.181568,0.170436,0.00156037,0.0
49514162,0.181617,0.170365,0.00155974,0.0
49546158,0.181565,0.170235,0.00155845,0.0
49578189,0.181572,0.170231,0.00155847,0.0
49606187,0.181534,0.170232,0.00155801,0.0
49638185,0.181464,0.170205,0.00155723,0.0
49670160,0.181518,0.170188,0.00155737,0.0
49702151,0.181535,0.170116,0.00155704,0.0
49734156,0.181521,0.170147,0.00155708,0.0
49766154,0.181369,0.170166,0.00155589,0.0
49798190,0.181441,0.170147,0.00155629,0.0
49830182,0.181509,0.170182,0.00155727,0.0
49858187,0.181539,0.17029,0.00155863,0.0
49890200,0.181569,0.170406,0.0015598,0.0
49922157,0.181639,0.170403,0.00156046,0.0
49954154,0.181614,0.170363,0.00155971,0.0
49986155,0.181653,0.170381,0.00156039,0.0
50018158,0.181641,0.170353,0.00155995,0.0
50050155,0.181563,0.170418,0.00155985,0.0
50082193,0.181504,0.170426,0.00155936,0.0
50110186,0.181463,0.170416,0.001559,0.0
50142176,0.181368,0.17033,0.00155747,0.0
50174157,0.181272,0.170344,0.0015568,0.0
50206151,0.181372,0.170359,0.00155787,0.0
50238179,0.181399,0.170395,0.00155833,0.0
50270160,0.18134,0.170325,0.00155725,0.0
50302155,0.18143,0.170301,0.00155783,0.0
50334193,0.181501,0.170272,0.00155807,0.0
50362186,0.181418,0.170316,0.00155768,0.0
50394152,0.181467,0.170435,0.00155922,0.0
50426157,0.181529,0.170352,0.00155895,0.0
50458152,0.181399,0.17029,0.00155739,0.0
50490150,0.181319,0.170217,0.00155605,0.0
50522157,0.181399,0.170283,0.00155731,0.0
50554157,0.181438,0.170275,0.00155774,0.0
50586196,0.18131,0.170256,0.00155637,0.0
50614185,0.181334,0.170255,0.00155644,0.0
50646154,0.181297,0.170278,0.00155653,0.0
50678165,0.181285,0.170243,0.00155602,0.0
50710154,0.181255,0.170292,0.00155616,0.0
50742153,0.181311,0.170253,0.00155637,0.0
50774154,0.181293,0.170257,0.00155635,0.0
50806190,0.181226,0.170279,0.0015558,0.0
50838186,0.181253,0.170231,0.00155536,0.0
50866192,0.181369,0.170192,0.00155611,0.0
50898158,0.18142,0.170273,0.0015576,0.0
50930153,0.181411,0.17035,0.00155803,0.0
50962155,0.18139,0.170323,0.00155781,0.0
50994207,0.181348,0.170312,0.00155721,0.0
51026157,0.181299,0.170337,0.00155694,0.0
51058152,0.181274,0.170401,0.00155731,0.0
51090190,0.181212,0.170414,0.00155676,0.0
51118192,0.18121,0.170421,0.00155703,0.0
51150151,0.181237,0.170459,0.00155767,0.0
51182162,0.181163,0.17041,0.00155646,0.0
51214153,0.18113,0.170415,0.00155613,0.0
51246144,0.181151,0.170294,0.00155521,0.0
51278256,0.181101,0.17033,0.00155508,0.0
51310152,0.181035,0.170313,0.00155438,0.0
51342193,0.181033,0.170335,0.00155462,0.0
51370187,0.181074,0.170367,0.00155533,0.0
51402142,0.181008,0.170383,0.00155481,0.0
51434156,0.180999,0.170378,0.00155485,0.0
51466189,0.181055,0.170286,0.00155421,0.0
51498172,0.180984,0.170375,0.0015547,0.0
51530184,0.180879,0.170447,0.00155446,0.0
51562177,0.180918,0.170357,0.00155395,0.0
51594188,0.181027,0.170217,0.00155362,0.0
51622212,0.180944,0.170116,0.00155184,0.0
51654166,0.180988,0.170117,0.00155238,0.0
51686166,0.18098,0.16999,0.00155109,0.0
51718154,0.180956,0.170019,0.0015512,0.0
51750169,0.181028,0.170108,0.00155247,0.0
51782164,0.181104,0.170033,0.00155246,0.0
51814152,0.181105,0.169912,0.00155139,0.0
51846189,0.181081,0.169886,0.00155109,0.0
51874185,0.181194,0.169886,0.00155176,0.0
51906155,0.181214,0.169784,0.00155104,0.0
51938148,0.181151,0.169868,0.00155145,0.0
51970154,0.181224,0.169805,0.00155151,0.0
52002161,0.181286,0.169701,0.00155099,0.0
52034157,0.181283,0.169731,0.00155117,0.0
52066156,0.181263,0.169704,0.00155097,0.0
52098192,0.181278,0.169762,0.00155147,0.0
52126185,0.18121,0.169749,0.00155069,0.0
52158175,0.181294,0.169778,0.00155169,0.0
52190145,0.181344,0.169836,0.0015529,0.0
52222200,0.181283,0.16988,0.00155263,0.0
52254152,0.181191,0.169835,0.00155136,0.0
52286163,0.181194,0.169813,0.00155104,0.0
52318184,0.181256,0.16962,0.00155014,0.0
52350187,0.181192,0.169587,0.00154916,0.0
52378190,0.181218,0.169671,0.0015501,0.0
52410185,0.181329,0.169579,0.00155007,0.0
52442154,0.181278,0.169632,0.00155003,0.0
52474152,0.181313,0.16964,0.00155068,0.0
52506157,0.181407,0.169713,0.00155218,0.0
52538160,0.181346,0.169796,0.0015523,0.0
52570185,0.181332,0.16975,0.00155168,0.0
52602192,0.181439,0.169849,0.00155361,0.0
52630184,0.18146,0.169872,0.00155401,0.0
52662152,0.181386,0.169868,0.0015534,0.0
52694174,0.181451,0.16987,0.001554,0.0
52726161,0.181551,0.169976,0.00155573,0.0
52758160,0.181496,0.170022,0.0015558,0.0
52790156,0.18147,0.170073,0.00155593,0.0
52822154,0.18147,0.17008,0.00155591,0.0
52854188,0.181457,0.170169,0.00155658,0.0
52882199,0.181439,0.170121,0.00155597,0.0
52914155,0.18151,0.170113,0.00155657,0.0
52946160,0.181565,0.170262,0.00155845,0.0
52978151,0.181561,0.170211,0.00155814,0.0
53010162,0.181601,0.170295,0.00155925,0.0
53042155,0.181592,0.170222,0.00155821,0.0
53074194,0.181673,0.170221,0.00155941,0.0
53106193,0.181643,0.170277,0.00155933,0.0
53138158,0.181719,0.170279,0.00155994,0.0
53170152,0.181749,0.170334,0.00156057,0.0
53202153,0.181761,0.170389,0.0015613,0.0
53234156,0.181734,0.170425,0.00156158,0.0
53266154,0.181832,0.170463,0.00156263,0.0
53298155,0.181939,0.170381,0.00156282,0.0
53330192,0.18196,0.170322,0.00156244,0.0
53358187,0.182093,0.170317,0.00156376,0.0
53390153,0.182114,0.170328,0.00156378,0.0
