timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
2676316754,14.785,15.0776,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2676820731,14.2101,14.8429,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2677312754,14.2351,14.7729,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2677816851,14.3476,14.6107,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2678320727,14.3226,14.5333,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2678824721,14.385,14.539,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2679317558,14.885,14.5398,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2679821533,14.6475,14.1948,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2680325511,14.76,14.3132,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2680817522,15.3724,14.4723,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2681321624,13.7726,14.4821,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2681825589,14.2601,14.4238,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2682330433,14.3351,14.2859,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2682834332,13.4977,14.2011,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2683338339,15.3599,14.2821,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2683842341,14.0976,14.3769,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2684346333,15.0099,14.3915,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2684850403,12.2354,14.0779,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2685354333,10.8481,13.312,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2685847143,11.1606,12.673,0.0,0.0,0.0,0.0,0.400689,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
