timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
36235036,-0.177441,0.0921508,0.501634
36251001,-0.175675,0.0927279,0.497672
36266066,-0.175822,0.0920066,0.498699
36281810,-0.178472,0.0920066,0.50222
36297467,-0.176852,0.0941705,0.496938
36312009,-0.176558,0.0933049,0.492976
36328000,-0.176852,0.0947475,0.495618
36343995,-0.177441,0.0959016,0.496204
36360039,-0.176705,0.0938819,0.500166
36375995,-0.173908,0.0963343,0.497525
36392009,-0.175969,0.090564,0.496351
36407993,-0.176264,0.0946032,0.499579
36423044,-0.175969,0.0921508,0.503248
36439046,-0.176558,0.0925836,0.509264
36455002,-0.177736,0.0896985,0.502074
36471001,-0.17538,0.0924394,0.499726
36486111,-0.174203,0.0875346,0.500753
36501090,-0.176116,0.0930164,0.505008
36515993,-0.177736,0.0937377,0.497378
36531996,-0.174055,0.0933049,0.499139
36548036,-0.172731,0.0896985,0.499579
36562997,-0.179208,0.091141,0.504862
36579045,-0.176558,0.0891214,0.50178
36595005,-0.178619,0.0921508,0.493123
36611158,-0.179944,0.0959016,0.503688
36627011,-0.179502,0.0872461,0.501927
36643049,-0.182005,0.0914296,0.502367
36658995,-0.175086,0.0933049,0.498846
36674113,-0.173319,0.0938819,0.496351
36689548,-0.173172,0.0930164,0.495324
36704006,-0.173761,0.0935934,0.501927
36719995,-0.174203,0.0948917,0.497525
36736037,-0.177,0.0931607,0.50046
36752002,-0.178913,0.091141,0.502514
36768007,-0.17538,0.0947475,0.493563
36783995,-0.178766,0.0937377,0.499873
36799108,-0.176558,0.0909968,0.500753
36814996,-0.179355,0.0957573,0.502367
36831092,-0.180974,0.0927279,0.500313
36847005,-0.178177,0.0896985,0.50222
36862116,-0.177883,0.0922951,0.502367
36877135,-0.173319,0.0898427,0.507063
36892002,-0.174203,0.0921508,0.505008
36907046,-0.178766,0.0868133,0.497965
36923036,-0.177294,0.0941705,0.503688
36939046,-0.173319,0.0902755,0.503248
36955000,-0.175233,0.0902755,0.503981
36971088,-0.178472,0.0937377,0.50941
36986129,-0.17803,0.094459,0.503101
37001538,-0.175675,0.0921508,0.501047
37015995,-0.176264,0.0920066,0.500019
37031999,-0.174055,0.0946032,0.499286
37048048,-0.174791,0.0938819,0.503688
37063995,-0.170522,0.0960458,0.505449
37079993,-0.176558,0.094459,0.503248
37096006,-0.175822,0.0917181,0.50134
37111150,-0.173025,0.0908525,0.501634
37127001,-0.175969,0.0920066,0.50222
37143057,-0.174791,0.0943147,0.50134
37158995,-0.176116,0.091141,0.501634
37174165,-0.174055,0.0930164,0.496791
37189000,-0.172142,0.0927279,0.504862
37205003,-0.174791,0.0914296,0.505449
37219993,-0.176558,0.091141,0.50222
37234996,-0.175086,0.095613,0.507503
37250296,-0.178324,0.0882559,0.507209
37265006,-0.174055,0.0933049,0.504568
37281048,-0.17906,0.0948917,0.496645
37296003,-0.173025,0.0918623,0.497232
37311996,-0.179355,0.0894099,0.497232
37328012,-0.175233,0.090564,0.495911
37344002,-0.176705,0.0892657,0.497818
37360037,-0.178177,0.0872461,0.503248
37376006,-0.177588,0.0839282,0.50809
37391995,-0.175675,0.0885444,0.502954
37408009,-0.178766,0.0882559,0.50178
37423036,-0.175086,0.0871018,0.5009
37438077,-0.17538,0.0931607,0.498405
37452993,-0.177,0.0915738,0.496645
37467995,-0.175969,0.091141,0.499286
37484041,-0.178324,0.0908525,0.50134
37499016,-0.177736,0.0931607,0.505155
37514270,-0.17906,0.0931607,0.507943
37529012,-0.177736,0.0917181,0.505155
37545037,-0.180533,0.0928721,0.504862
37561005,-0.178472,0.0918623,0.499433
37576995,-0.176116,0.0896985,0.500753
37591997,-0.174791,0.0902755,0.497378
37608049,-0.179797,0.0946032,0.495764
37623995,-0.180385,0.089987,0.503248
37639995,-0.176558,0.0901312,0.496645
37655993,-0.174939,0.0873903,0.499286
37671205,-0.175969,0.0873903,0.498552
37686154,-0.175675,0.085515,0.505155
37700995,-0.174055,0.0872461,0.503101
37715993,-0.177441,0.0873903,0.503101
37732065,-0.180974,0.0924394,0.509557
37747993,-0.182741,0.0850822,0.50134
37763993,-0.177588,0.0886887,0.500606
37780005,-0.182593,0.0895542,0.500019
37795068,-0.179944,0.0917181,0.498846
37810431,-0.179502,0.0924394,0.50046
37824993,-0.176852,0.095036,0.500606
37841004,-0.175822,0.0912853,0.500313
37856036,-0.172142,0.0888329,0.501193
37872050,-0.178177,0.0896985,0.501193
37887995,-0.174203,0.0904197,0.494444
37903997,-0.17906,0.0934492,0.495031
37919069,-0.176852,0.0927279,0.497965
37934077,-0.176116,0.0904197,0.50046
37949001,-0.178177,0.0907083,0.500753
37963993,-0.175969,0.0878231,0.50222
37980036,-0.174203,0.0892657,0.504862
37996002,-0.17538,0.0891214,0.498112
38012003,-0.175527,0.0869576,0.501927
38027006,-0.174939,0.0947475,0.50222
38042260,-0.175969,0.0876788,0.503248
38056997,-0.17803,0.0881116,0.503394
38072995,-0.173467,0.0938819,0.504568
38088997,-0.170081,0.0892657,0.498699
38104108,-0.177736,0.0892657,0.50134
38119993,-0.173172,0.0862363,0.503394
38136004,-0.17538,0.0904197,0.499873
38152001,-0.177147,0.0895542,0.499873
38167036,-0.177736,0.0884001,0.497525
38182065,-0.174203,0.089987,0.500019
38196995,-0.176411,0.0918623,0.502514
38211996,-0.176558,0.0876788,0.499139
38228064,-0.181121,0.0869576,0.497818
38244004,-0.181121,0.0901312,0.50178
38259993,-0.179502,0.0896985,0.500313
38275993,-0.177147,0.0912853,0.506182
38291145,-0.175086,0.0925836,0.498846
38306221,-0.17803,0.0917181,0.495911
38320997,-0.180385,0.0921508,0.503835
38335993,-0.177294,0.0918623,0.500313
38352036,-0.181857,0.0924394,0.506769
38368003,-0.176852,0.0921508,0.505889
38383993,-0.180091,0.0898427,0.505155
38400005,-0.177736,0.0924394,0.499579
38415047,-0.179797,0.0934492,0.501927
38430095,-0.177883,0.0954688,0.503835
38445006,-0.179944,0.090564,0.496938
38459996,-0.173467,0.0873903,0.502367
38476101,-0.181121,0.0896985,0.503835
38492002,-0.181563,0.0891214,0.497672
38508044,-0.180974,0.0873903,0.499433
38523993,-0.180091,0.0889772,0.494444
38539039,-0.182446,0.0884001,0.503981
38554288,-0.181857,0.0879674,0.499286
38568995,-0.179502,0.0892657,0.497965
38584995,-0.174791,0.0873903,0.494884
38601038,-0.176411,0.0892657,0.503101
38615993,-0.182446,0.0908525,0.502514
38632007,-0.182446,0.0898427,0.504275
38648003,-0.179208,0.0912853,0.506182
38664045,-0.179649,0.0924394,0.499286
38680005,-0.183477,0.0928721,0.497085
38695993,-0.180091,0.091141,0.503541
38711996,-0.182299,0.0933049,0.503394
38727039,-0.182005,0.0914296,0.498112
38742115,-0.181416,0.0930164,0.500166
38757008,-0.179502,0.0940262,0.498259
38771995,-0.177147,0.0912853,0.50134
38788096,-0.180974,0.091141,0.496645
38803993,-0.181269,0.0921508,0.5009
38819993,-0.181857,0.0912853,0.498405
38835993,-0.179944,0.0920066,0.497378
38851140,-0.17906,0.0937377,0.50046
38866159,-0.182446,0.0896985,0.498259
38880995,-0.182888,0.0902755,0.506329
38896012,-0.178619,0.0889772,0.498699
38912045,-0.176264,0.0898427,0.497965
38927998,-0.178766,0.0873903,0.499139
38944006,-0.185096,0.0894099,0.50222
38960006,-0.179355,0.0873903,0.497818
38975036,-0.180827,0.0896985,0.500166
38990225,-0.17803,0.0921508,0.499433
39005004,-0.18171,0.0928721,0.502074
39019996,-0.178324,0.0935934,0.50178
39036036,-0.17906,0.0908525,0.505742
39052070,-0.180385,0.0908525,0.506769
39068006,-0.18068,0.0917181,0.494297
39083993,-0.17803,0.0904197,0.502661
39099993,-0.17906,0.0895542,0.50222
39116053,-0.179797,0.0904197,0.498112
39132004,-0.180091,0.086092,0.502661
39147993,-0.175969,0.0847937,0.50809
39164058,-0.180091,0.0862363,0.506036
39180050,-0.182741,0.0896985,0.503981
39195995,-0.177294,0.0858035,0.505742
39212055,-0.181563,0.0884001,0.503101
39228005,-0.180827,0.0891214,0.494737
39243245,-0.178766,0.0882559,0.498846
39258239,-0.178619,0.0871018,0.503981
39273004,-0.175969,0.0881116,0.502661
39289053,-0.175527,0.0871018,0.501927
39305036,-0.17906,0.0907083,0.507796
39320999,-0.179208,0.0845052,0.495618
39336995,-0.176411,0.084938,0.493563
39353013,-0.175233,0.084938,0.499726
39368094,-0.17435,0.0853707,0.500313
39382996,-0.176705,0.086092,0.504421
39398291,-0.175969,0.0850822,0.502661
39413004,-0.171994,0.0881116,0.503541
39427999,-0.174791,0.0886887,0.498846
39443030,-0.176116,0.0917181,0.504421
39459279,-0.180533,0.090564,0.500166
39475017,-0.178766,0.0898427,0.50178
39491005,-0.177,0.0901312,0.500313
39507235,-0.176705,0.0896985,0.498699
39523469,-0.176705,0.0934492,0.501634
39538242,-0.179208,0.0881116,0.498405
39553116,-0.173319,0.0907083,0.501193
39569007,-0.177,0.0912853,0.496498
39585057,-0.175822,0.0901312,0.505302
39601007,-0.176264,0.0902755,0.501047
39616100,-0.176558,0.0840724,0.505889
39630999,-0.180974,0.0886887,0.503394
39646720,-0.175969,0.0836396,0.495324
39662665,-0.178766,0.084938,0.496498
39678282,-0.175233,0.0886887,0.501487
39692997,-0.179355,0.0845052,0.506916
39708006,-0.179355,0.0852265,0.499726
39722995,-0.177294,0.0894099,0.497965
39739164,-0.176558,0.0873903,0.500019
39755006,-0.178472,0.0908525,0.502074
39771264,-0.181416,0.0872461,0.501193
39787203,-0.180091,0.0882559,0.503394
39803276,-0.177736,0.0876788,0.501487
39818249,-0.179502,0.085515,0.506036
39833009,-0.176411,0.0858035,0.508823
39849255,-0.172731,0.0842167,0.505008
39865048,-0.175233,0.0862363,0.499726
39880997,-0.174497,0.086092,0.497378
39897004,-0.178766,0.0872461,0.498405
39913044,-0.17803,0.0886887,0.496204
39928223,-0.177441,0.0912853,0.497818
39943092,-0.175233,0.085515,0.500166
39958241,-0.17538,0.0901312,0.499433
39972998,-0.18068,0.0898427,0.505449
39989047,-0.171258,0.0884001,0.497965
40004005,-0.175675,0.0884001,0.5009
40019200,-0.175527,0.0872461,0.503835
40035104,-0.175969,0.0904197,0.509704
40051114,-0.175969,0.0912853,0.501047
40067202,-0.178913,0.0894099,0.502954
40083061,-0.178177,0.0928721,0.499139
40098248,-0.178472,0.0884001,0.499433
40113036,-0.177883,0.0868133,0.496645
40128997,-0.177147,0.0909968,0.502074
40145004,-0.186568,0.086092,0.495324
40160996,-0.180238,0.0879674,0.496351
40176065,-0.178177,0.0888329,0.496645
40191010,-0.176558,0.0863805,0.497525
40206854,-0.182152,0.0862363,0.497672
40222712,-0.177294,0.0869576,0.503248
40238288,-0.177294,0.085515,0.504275
40252997,-0.176558,0.0872461,0.502074
40268004,-0.178619,0.0888329,0.50134
40283017,-0.177883,0.0871018,0.499873
40299200,-0.182005,0.0884001,0.499873
40313055,-0.182446,0.0847937,0.504568
40329007,-0.178324,0.0881116,0.500166
40345004,-0.181416,0.0865248,0.499433
40361299,-0.18068,0.0901312,0.500019
40376993,-0.179355,0.0884001,0.499579
40392997,-0.180238,0.0892657,0.499873
40408003,-0.177,0.0920066,0.500019
40423063,-0.180238,0.0902755,0.501927
40438865,-0.178177,0.0896985,0.501193
40454692,-0.175675,0.0875346,0.5009
40470733,-0.17803,0.0904197,0.506916
40487012,-0.179944,0.0894099,0.503394
40502707,-0.180238,0.0907083,0.508677
40518245,-0.177294,0.0901312,0.501927
40532996,-0.175675,0.0917181,0.505155
40549036,-0.177,0.0901312,0.502514
40565006,-0.176116,0.0896985,0.497818
40580062,-0.177294,0.0892657,0.491656
40595258,-0.177588,0.0884001,0.49459
40609011,-0.17906,0.0896985,0.499873
40625007,-0.17906,0.0862363,0.501487
40640993,-0.182741,0.0909968,0.499433
40656996,-0.17538,0.0886887,0.503101
40673061,-0.182446,0.0884001,0.500166
40688993,-0.184507,0.0872461,0.505155
40704993,-0.177441,0.0898427,0.504421
40720997,-0.17803,0.0886887,0.502954
40736036,-0.177,0.0882559,0.506916
40751001,-0.177294,0.0878231,0.509557
40766777,-0.184213,0.0921508,0.501487
40782731,-0.18171,0.0834954,0.502661
40798293,-0.181269,0.0847937,0.497232
40813092,-0.181416,0.0896985,0.495618
40828997,-0.181416,0.0891214,0.497672
40843993,-0.181857,0.0889772,0.505595
40859507,-0.177294,0.086092,0.503541
40874962,-0.178913,0.0866691,0.50134
40890995,-0.181857,0.0856592,0.502074
40907216,-0.178766,0.0837839,0.505889
40923357,-0.177441,0.084938,0.509117
40938251,-0.179944,0.0862363,0.508823
40955009,-0.179649,0.0868133,0.510584
40971217,-0.178177,0.0917181,0.507503
40987163,-0.18068,0.0895542,0.505889
41003022,-0.182888,0.0909968,0.5009
41019176,-0.17906,0.0858035,0.508383
