timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
35817458,383.128,24.02,96807.0,1.15023
36320005,383.3,24.02,96805.0,1.1502
36822069,382.782,24.02,96811.0,1.15027
37336006,383.044,24.02,96808.0,1.15024
37838066,383.044,24.02,96808.0,1.15024
38341050,382.957,24.02,96809.0,1.15025
38856004,383.044,24.02,96808.0,1.15024
39358685,382.957,24.02,96809.0,1.15025
39859996,383.128,24.02,96807.0,1.15023
40371998,383.128,24.02,96807.0,1.15023
40876494,383.128,24.02,96807.0,1.15023
41380485,383.128,24.02,96807.0,1.15023
41896243,382.782,24.02,96811.0,1.15027
42399562,383.128,24.02,96807.0,1.15023
42903661,383.128,24.02,96807.0,1.15023
43421664,383.128,24.02,96807.0,1.15023
43924619,383.216,24.02,96806.0,1.15022
44426118,382.869,24.02,96810.0,1.15026
44940684,383.128,24.03,96807.0,1.15023
45440993,383.044,24.03,96808.0,1.15024
