timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
53980125,53980125,4567150,0,0,1,147,148,25,23,100,51,68
54944113,54944113,4567150,0,0,1,147,148,25,23,100,51,68
56007393,56007393,4567150,0,0,1,147,148,25,23,100,51,68
56942107,56942107,4567150,0,0,1,147,148,25,23,100,51,68
57924128,57924128,4567150,0,0,1,147,148,25,23,100,51,68
59050085,59050085,4567150,0,0,1,147,148,25,23,100,51,68
59949104,59949104,4567150,0,0,1,147,148,25,23,100,51,68
60922082,60922082,4567150,0,0,1,147,148,25,23,100,51,68
61949052,61949052,4567150,0,0,1,147,148,25,23,100,51,68
62973057,62973057,4567150,0,0,1,147,148,25,23,100,51,68
64127232,64127232,4567150,0,0,1,147,148,25,23,100,51,68
65008845,65008845,4567150,0,0,1,147,148,25,23,100,51,68
65921575,65921575,4567150,0,0,1,147,148,25,23,100,51,68
67037329,67037329,4567150,0,0,1,147,148,25,23,100,51,68
67996056,67996056,4567150,0,0,1,147,148,25,23,100,51,68
68949057,68949057,4567150,0,0,1,147,148,25,23,100,51,68
70073067,70073067,4567150,0,0,1,147,148,25,23,100,51,68
70946677,70946677,4567150,0,0,1,147,148,25,23,100,51,68
71939403,71939403,4567150,0,0,1,147,148,25,23,100,51,68
72993049,72993049,4567150,0,0,1,147,148,25,23,100,51,68
73927402,73927402,4567150,0,0,1,147,148,25,23,100,51,68
74928663,74928663,4567150,0,0,1,147,148,25,23,100,51,68
76042138,76042138,4567150,0,0,1,147,148,25,23,100,51,68
77002129,77002129,4567150,0,0,1,147,148,25,23,100,51,68
77921024,77921024,4567150,0,0,1,147,148,25,23,100,51,68
78988905,78988905,4567150,0,0,1,147,148,25,23,100,51,68
79989112,79989112,4567150,0,0,1,147,148,25,23,100,51,68
81133637,81133637,4567150,0,0,1,147,148,25,23,100,51,68
81975070,81975070,4567150,0,0,1,147,148,25,23,100,51,68
82975165,82975165,4567150,0,0,1,147,148,25,23,100,51,68
84023128,84023128,4567150,0,0,1,147,148,25,23,100,51,68
84994254,84994254,4567150,0,0,1,147,148,25,23,100,51,68
85963090,85963090,4567150,0,0,1,147,148,25,23,100,51,68
87061100,87061100,4567150,0,0,1,147,148,25,23,100,51,68
87978447,87978447,4567150,0,0,1,147,148,25,23,100,51,68
88908049,88908049,4567150,0,0,1,147,148,25,23,100,51,68
90037074,90037074,4567150,0,0,1,147,148,25,23,100,51,68
90948035,90948035,4567150,0,0,1,147,148,25,23,100,51,68
91908039,91908039,4567150,0,0,1,147,148,25,23,100,51,68
93048286,93048286,4567150,0,0,1,147,148,25,23,100,51,68
94008013,94008013,4567150,0,0,1,147,148,25,23,100,51,68
94926137,94926137,4567150,0,0,1,147,148,25,23,100,51,68
95998261,95998261,4567150,0,0,1,147,148,25,23,100,51,68
96995151,96995151,4567150,0,0,1,147,148,25,23,100,51,68
97922119,97922119,4567150,0,0,1,147,148,25,23,100,51,68
98981020,98981020,4567150,0,0,1,147,148,25,23,100,51,68
99983203,99983203,4567150,0,0,1,147,148,25,23,100,51,68
101021621,101021621,4567150,0,0,1,147,148,25,23,100,51,68
101967100,101967100,4567150,0,0,1,147,148,25,23,100,51,68
102969653,102969653,4567150,0,0,1,147,148,25,23,100,51,68
104045090,104045090,4567150,0,0,1,147,148,25,23,100,51,68
104931165,104931165,4567150,0,0,1,147,148,25,23,100,51,68
105931186,105931186,4567150,0,0,1,147,148,25,23,100,51,68
107034100,107034100,4567150,0,0,1,147,148,25,23,100,51,68
107922136,107922136,4567150,0,0,1,147,148,25,23,100,51,68
108923754,108923754,4567150,0,0,1,147,148,25,23,100,51,68
110054360,110054360,4567150,0,0,1,147,148,25,23,100,51,68
111014069,111014069,4567150,0,0,1,147,148,25,23,100,51,68
111934084,111934084,4567150,0,0,1,147,148,25,23,100,51,68
113004669,113004669,4567150,0,0,1,147,148,25,23,100,51,68
113965106,113965106,4567150,0,0,1,147,148,25,23,100,51,68
114922094,114922094,4567150,0,0,1,147,148,25,23,100,51,68
115989183,115989183,4567150,0,0,1,147,148,25,23,100,51,68
116937363,116937363,4567150,0,0,1,147,148,25,23,100,51,68
117921355,117921355,4567150,0,0,1,147,148,25,23,100,51,68
119058067,119058067,4567150,0,0,1,147,148,25,23,100,51,68
119978097,119978097,4567150,0,0,1,147,148,25,23,100,51,68
121032089,121032089,4567150,0,0,1,147,148,25,23,100,51,68
121937029,121937029,4567150,0,0,1,147,148,25,23,100,51,68
122967123,122967123,4567150,0,0,1,147,148,25,23,100,51,68
124041069,124041069,4567150,0,0,1,147,148,25,23,100,51,68
124960028,124960028,4567150,0,0,1,147,148,25,23,100,51,68
125955144,125955144,4567150,0,0,1,147,148,25,23,100,51,68
127108066,127108066,4567150,0,0,1,147,148,25,23,100,51,68
127987762,127987762,4567150,0,0,1,147,148,25,23,100,51,68
