timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
75991049,75991049,4609385,19,2,1,156,155,22,19,100,51,68
76993115,76993115,4609385,19,2,1,156,155,22,19,100,51,68
78065165,78065165,4609385,19,2,1,156,155,22,19,100,51,68
79039943,79039943,4609385,19,2,1,156,155,22,19,100,51,68
80166102,80166102,4609385,19,2,1,156,155,22,19,100,51,68
81085288,81085288,4609385,19,2,1,156,155,22,19,100,51,68
81981116,81981116,4609385,19,2,1,156,155,22,19,100,51,68
82964050,82964050,4609385,19,2,1,156,155,22,19,100,51,68
84120187,84120187,4609385,19,2,1,156,155,22,19,100,51,68
85039953,85039953,4609385,19,2,1,156,155,22,19,100,51,68
86134187,86134187,4609385,19,2,1,156,155,22,19,100,51,68
87102173,87102173,4609385,19,2,1,156,155,22,19,100,51,68
88026119,88026119,4609385,19,2,1,156,155,22,19,100,51,68
89175881,89175881,4609385,19,2,1,156,155,22,19,100,51,68
90025160,90025160,4609385,19,2,1,156,155,22,19,100,51,68
91009357,91009357,4609385,19,2,1,156,155,22,19,100,51,68
92053024,92053024,4609385,19,2,1,156,155,22,19,100,51,68
93005102,93005102,4609385,19,2,1,156,155,22,19,100,51,68
94003736,94003736,4609385,19,2,1,156,155,22,19,100,51,68
95098131,95098131,4609385,19,2,1,156,155,22,19,100,51,68
96049460,96049460,4609385,19,2,1,156,155,22,19,100,51,68
96984068,96984068,4609385,19,2,1,156,155,22,19,100,51,68
98117357,98117357,4609385,19,2,1,156,155,22,19,100,51,68
98956252,98956252,4609385,19,2,1,156,155,22,19,100,51,68
99976022,99976022,4609385,19,2,1,156,155,22,19,100,51,68
101120050,101120050,4609385,19,2,1,156,155,22,19,100,51,68
101968032,101968032,4609385,19,2,1,156,155,22,19,100,51,68
102964032,102964032,4609385,19,2,1,156,155,22,19,100,51,68
104113836,104113836,4609385,19,2,1,156,155,22,19,100,51,68
105032214,105032214,4609385,19,2,1,156,155,22,19,100,51,68
105952060,105952060,4609385,19,2,1,156,155,22,19,100,51,68
107029567,107029567,4609385,19,2,1,156,155,22,19,100,51,68
108020020,108020020,4609385,19,2,1,156,155,22,19,100,51,68
109058088,109058088,4609385,19,2,1,156,155,22,19,100,51,68
110015019,110015019,4609385,19,2,1,156,155,22,19,100,51,68
110974135,110974135,4609385,19,2,1,156,155,22,19,100,51,68
112095196,112095196,4609385,19,2,1,156,155,22,19,100,51,68
113075197,113075197,4609385,19,2,1,156,155,22,19,100,51,68
113989378,113989378,4609385,19,2,1,156,155,22,19,100,51,68
115096047,115096047,4609385,19,2,1,156,155,22,19,100,51,68
116062074,116062074,4609385,19,2,1,156,155,22,19,100,51,68
116976058,116976058,4609385,19,2,1,156,155,22,19,100,51,68
118130779,118130779,4609385,19,2,1,156,155,22,19,100,51,68
119049870,119049870,4609385,19,2,1,156,155,22,19,100,51,68
119963174,119963174,4609385,19,2,1,156,155,22,19,100,51,68
121122072,121122072,4609385,19,2,1,156,155,22,19,100,51,68
122043102,122043102,4609385,19,2,1,156,155,22,19,100,51,68
123192048,123192048,4609385,19,2,1,156,155,22,19,100,51,68
124030585,124030585,4609385,19,2,1,156,155,22,19,100,51,68
125027068,125027068,4609385,19,2,1,156,155,22,19,100,51,68
