timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
46879473,0.0,0.0,0.0,0.982885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0
47087476,0.0,0.0,0.0,0.982885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0
47283482,0.0,0.0,0.0,-0.0172526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0
47495457,0.0,0.0,0.0,5.08034e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0
47691793,0.0,0.0,0.0,2.86982e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
47895460,0.0,0.0,0.0,-4.65447e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
48091459,0.0,0.0,0.0,2.84653e-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
48299459,0.0,0.0,0.0,-5.13598e-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
48511460,0.0,0.0,0.0,-5.95978e-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
48711475,0.0,0.0,0.0,2.14319e-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
48903461,0.0,0.0,0.0,6.52613e-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
49103470,0.0,0.0,0.0,-1.47661e-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
49299473,0.0,0.0,0.0,1.01218e-34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
49503467,0.0,0.0,0.0,-2.58159e-38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
