timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1745627002,387.708,25.98,96754.0,1.1496
1746131747,387.364,25.98,96758.0,1.14964
1746645311,387.364,25.98,96758.0,1.14964
1747147181,387.277,25.98,96759.0,1.14966
1747648995,387.623,25.98,96755.0,1.14961
1748164038,387.277,25.98,96759.0,1.14966
1748666456,387.536,25.98,96756.0,1.14962
1749168995,388.313,25.98,96747.0,1.14951
1749682339,387.449,25.99,96757.0,1.14963
1750186721,387.449,25.99,96757.0,1.14963
1750688993,387.449,25.99,96757.0,1.14963
1751204512,387.708,25.98,96754.0,1.1496
1751706448,386.672,25.98,96766.0,1.14974
1752207995,387.536,25.98,96756.0,1.14962
1752723701,387.623,25.94,96755.0,1.14961
1753224372,387.708,25.94,96754.0,1.1496
1753728248,387.623,25.94,96755.0,1.14961
1754243732,387.795,25.91,96753.0,1.14959
1754748271,387.969,25.91,96751.0,1.14956
1755253149,387.536,25.91,96756.0,1.14962
1755769394,388.746,25.87,96742.0,1.14945
1756274287,388.746,25.87,96742.0,1.14945
1756777349,389.264,25.87,96736.0,1.14938
1757292010,390.043,25.85,96727.0,1.14928
1757794075,389.697,25.85,96731.0,1.14932
1758295996,390.043,25.85,96727.0,1.14928
1758813154,389.436,25.86,96734.0,1.14936
1759317163,390.043,25.86,96727.0,1.14928
1759819884,389.869,25.86,96729.0,1.1493
1760336731,389.697,25.86,96731.0,1.14932
1760837993,389.697,25.86,96731.0,1.14932
1761339924,389.092,25.86,96738.0,1.14941
1761856773,389.436,25.86,96734.0,1.14936
1762359887,389.697,25.86,96731.0,1.14932
1762862078,389.092,25.86,96738.0,1.14941
1763378100,388.659,25.86,96743.0,1.14947
1763881028,388.833,25.86,96741.0,1.14944
1764382119,389.61,25.86,96732.0,1.14934
1764900003,389.782,25.85,96730.0,1.14931
1765405155,389.436,25.85,96734.0,1.14936
1765907673,389.005,25.85,96739.0,1.14942
1766424167,389.092,25.84,96738.0,1.14941
1766928196,389.523,25.84,96733.0,1.14935
1767431852,389.523,25.84,96733.0,1.14935
1767948352,389.351,25.84,96735.0,1.14937
1768452363,389.869,25.84,96729.0,1.1493
1768956973,389.523,25.84,96733.0,1.14935
1769469993,389.61,25.8,96732.0,1.14934
1769972013,389.61,25.8,96732.0,1.14934
1770474560,389.869,25.8,96729.0,1.1493
1770989331,390.128,25.78,96726.0,1.14926
1771491462,389.697,25.78,96731.0,1.14932
1771994961,389.956,25.78,96728.0,1.14929
1772510106,389.523,25.77,96733.0,1.14935
1773010111,389.351,25.77,96735.0,1.14937
1773512049,389.436,25.77,96734.0,1.14936
1774027420,389.697,25.73,96731.0,1.14932
1774530138,390.043,25.73,96727.0,1.14928
1775033666,389.177,25.73,96737.0,1.1494
1775549283,390.128,25.7,96726.0,1.14926
1776050055,390.3,25.7,96724.0,1.14924
1776552005,389.782,25.7,96730.0,1.14931
1777066334,390.128,25.7,96726.0,1.14926
1777570609,389.697,25.7,96731.0,1.14932
1778072007,389.869,25.7,96729.0,1.1493
1778587993,389.869,25.69,96729.0,1.1493
1779090922,390.215,25.69,96725.0,1.14925
1779591995,389.697,25.69,96731.0,1.14932
1780106993,390.474,25.68,96722.0,1.14922
1780607996,390.648,25.68,96720.0,1.14919
1781110074,389.61,25.68,96732.0,1.14934
1781624008,389.869,25.68,96729.0,1.1493
1782128000,389.956,25.68,96728.0,1.14929
1782630996,389.523,25.68,96733.0,1.14935
1783146396,389.697,25.64,96731.0,1.14932
1783650542,389.436,25.64,96734.0,1.14936
1784153458,388.918,25.64,96740.0,1.14943
1784669338,390.043,25.58,96727.0,1.14928
1785173327,390.3,25.58,96724.0,1.14924
1785674947,390.215,25.58,96725.0,1.14925
1786186661,390.82,25.57,96718.0,1.14917
