timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
46878254,0.191756,-0.107935,0.47977
46893002,0.189106,-0.104761,0.476396
46908045,0.18999,-0.102597,0.479037
46923124,0.192198,-0.100289,0.478156
46936993,0.191609,-0.105482,0.482412
46953064,0.18999,-0.106204,0.47845
46969004,0.18837,-0.10303,0.476689
46985007,0.19102,-0.10404,0.474928
47001011,0.185573,-0.0971154,0.477716
47016993,0.187782,-0.102453,0.478597
47033038,0.190873,-0.100866,0.481971
47048995,0.187782,-0.103751,0.480504
47065016,0.187782,-0.101732,0.475222
47081000,0.190873,-0.102597,0.485346
47096036,0.18999,-0.10202,0.476689
47111009,0.190137,-0.105627,0.475955
47126240,0.188223,-0.110243,0.478156
47141001,0.184985,-0.103751,0.478743
47156003,0.185573,-0.102309,0.489455
47171060,0.188812,-0.101732,0.482998
47186238,0.187487,-0.102597,0.482265
47202238,0.190431,-0.11082,0.484319
47216995,0.191462,-0.103174,0.47845
47233004,0.184837,-0.103319,0.472434
47248993,0.191756,-0.105338,0.483292
47264993,0.190578,-0.10404,0.481678
47281092,0.192051,-0.105194,0.476689
47296995,0.191609,-0.107213,0.474488
47314252,0.188518,-0.109666,0.479624
47329009,0.189106,-0.107502,0.47977
47344036,0.190578,-0.105194,0.480504
47359001,0.190137,-0.10404,0.489015
47374246,0.186751,-0.106059,0.483585
47388993,0.190137,-0.105194,0.485199
47404004,0.190137,-0.105915,0.476982
47419722,0.192198,-0.101587,0.47977
47435002,0.187193,-0.103607,0.479917
47449999,0.191462,-0.103174,0.479477
47465004,0.18999,-0.10101,0.482705
47481045,0.192051,-0.105482,0.481384
47497005,0.18734,-0.10101,0.482265
47513014,0.187487,-0.103896,0.477863
47529062,0.18469,-0.105482,0.480064
47545046,0.188223,-0.101732,0.484026
47560995,0.188076,-0.105915,0.481238
47577010,0.189401,-0.105482,0.485933
47592038,0.18469,-0.106781,0.480357
47606995,0.188518,-0.10404,0.479183
47622313,0.187782,-0.101299,0.477423
47636996,0.187045,-0.103607,0.473314
47651993,0.185868,-0.10101,0.47801
47667014,0.182629,-0.105627,0.480064
47682254,0.183218,-0.103751,0.47801
47696996,0.186604,-0.103751,0.47933
47713007,0.18837,-0.103463,0.480211
47728999,0.188959,-0.107213,0.477276
47745045,0.186457,-0.105338,0.477129
47760993,0.189548,-0.105482,0.481238
47777038,0.188959,-0.10505,0.483145
47793049,0.191167,-0.0710048,0.483145
47809007,0.188518,-0.103174,0.488428
47824993,0.189106,-0.101587,0.480211
47840036,0.190431,-0.103319,0.487841
47855005,0.187782,-0.102741,0.487401
47869997,0.190284,-0.106925,0.47801
47884993,0.188812,-0.104617,0.47933
47899997,0.188076,-0.106781,0.480651
47915008,0.18366,-0.107069,0.480651
47930239,0.186604,-0.105338,0.482265
47945008,0.182924,-0.106925,0.482118
47961003,0.181599,-0.103896,0.47801
47976993,0.187487,-0.103607,0.482852
47993045,0.188959,-0.104328,0.483145
48008993,0.180568,-0.10779,0.478597
48025048,0.185426,-0.107358,0.475222
48042238,0.18999,-0.106059,0.477863
48058261,0.193375,-0.106492,0.483292
48072997,0.189106,-0.104617,0.48564
48088043,0.18999,-0.10779,0.488281
48103005,0.190137,-0.108223,0.482118
48118303,0.191315,-0.103463,0.485346
48133047,0.188223,-0.107935,0.486227
48148005,0.190137,-0.103751,0.477863
48163163,0.190726,-0.108368,0.481091
