timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
2363598841,32767,32767,32767,32767,32767,32767,32767,32767
2363602841,32767,32767,32767,32767,32767,32767,32767,32767
2363606841,32767,32767,32767,32767,32767,-66,32767,32767
2363610841,32767,32767,32767,32767,32767,32767,32767,32767
2363614841,32767,32767,32767,32767,32767,32767,32767,32767
2363618841,32767,32767,32767,32767,32767,32767,32767,32767
2363622841,32767,32767,32767,32767,32767,-70,32767,32767
2363626841,32767,32767,32767,32767,32767,32767,32767,32767
2363630841,32767,32767,32767,32767,32767,32767,32767,32767
2363634841,32767,32767,32767,32767,32767,32767,32767,32767
2363638841,32767,32767,32767,32767,32767,-88,32767,32767
2363642841,32767,32767,32767,32767,32767,32767,32767,32767
2363646842,32767,32767,32767,32767,32767,32767,32767,32767
2363650841,32767,32767,32767,32767,32767,-57,32767,32767
2363654841,32767,32767,32767,32767,32767,32767,32767,32767
2363658841,32767,32767,32767,32767,32767,32767,32767,32767
2363662841,32767,32767,32767,32767,32767,32767,32767,32767
2363666841,32767,32767,32767,32767,32767,-69,32767,32767
2363670841,32767,32767,32767,32767,32767,32767,32767,32767
2363674841,32767,32767,32767,32767,32767,32767,32767,32767
2363678841,32767,32767,32767,32767,32767,32767,32767,32767
2363682841,32767,32767,32767,32767,32767,-73,32767,32767
2363686841,32767,32767,32767,32767,32767,32767,32767,32767
2363690841,32767,32767,32767,32767,32767,32767,32767,32767
2363694841,32767,32767,32767,32767,32767,32767,32767,32767
2363698841,32767,32767,32767,32767,32767,-71,32767,32767
2363702841,32767,32767,32767,32767,-68,32767,32767,32767
2363706841,32767,32767,32767,32767,32767,32767,32767,32767
2363710841,32767,32767,32767,32767,32767,32767,32767,32767
2363714841,32767,32767,32767,32767,32767,-71,32767,32767
2363718841,32767,32767,32767,32767,32767,32767,32767,32767
2363722841,32767,32767,32767,32767,32767,32767,32767,32767
2363726842,32767,32767,32767,32767,32767,32767,32767,32767
2363730841,32767,32767,32767,32767,32767,-73,32767,32767
2363734841,32767,32767,32767,32767,32767,32767,32767,32767
2363738841,32767,32767,32767,32767,32767,32767,32767,32767
2363742841,32767,32767,32767,32767,32767,32767,32767,32767
2363746841,32767,32767,32767,32767,32767,-70,32767,32767
2363750841,32767,32767,32767,32767,32767,32767,32767,32767
2363754841,32767,32767,32767,32767,32767,32767,32767,32767
2363758841,32767,32767,32767,32767,32767,32767,32767,32767
2363762840,32767,32767,32767,32767,32767,-71,32767,32767
2363766841,32767,32767,32767,32767,32767,32767,32767,32767
2363770841,32767,32767,32767,32767,32767,32767,32767,32767
2363774841,32767,32767,32767,32767,32767,32767,32767,32767
2363778841,32767,32767,32767,32767,32767,-88,32767,32767
2363782841,32767,32767,32767,32767,32767,32767,32767,32767
2363786842,32767,32767,32767,32767,32767,32767,32767,32767
2363790841,32767,32767,32767,32767,32767,32767,32767,32767
2363794841,32767,32767,-48,32767,32767,-89,32767,32767
2363798841,32767,32767,32767,32767,32767,32767,32767,32767
2363802841,32767,32767,32767,32767,32767,32767,32767,32767
2363806841,32767,32767,32767,32767,32767,32767,32767,32767
2363810841,32767,32767,32767,32767,32767,-88,32767,32767
2363818841,32767,32767,32767,32767,32767,32767,32767,32767
2363822841,32767,32767,32767,32767,32767,32767,32767,32767
2363826841,32767,32767,32767,32767,32767,-88,32767,32767
2363830841,32767,32767,32767,32767,32767,32767,32767,32767
2363834841,32767,32767,32767,32767,32767,32767,32767,32767
2363838841,32767,32767,32767,32767,32767,32767,32767,32767
2363842841,32767,32767,32767,32767,32767,-87,32767,32767
2363846841,32767,32767,32767,32767,32767,32767,32767,32767
2363850842,32767,32767,32767,32767,32767,32767,32767,32767
2363854841,32767,32767,32767,32767,32767,32767,32767,32767
2363858841,32767,32767,32767,32767,32767,-88,32767,32767
2363862841,32767,32767,32767,32767,32767,32767,32767,32767
2363866842,32767,32767,32767,32767,32767,32767,32767,32767
2363870841,32767,32767,32767,32767,32767,32767,32767,32767
2363874841,32767,32767,32767,32767,32767,-87,32767,32767
2363878841,32767,32767,32767,32767,32767,32767,32767,32767
2363882842,32767,32767,32767,32767,32767,32767,32767,32767
2363886841,32767,32767,32767,32767,32767,32767,32767,32767
2363890841,32767,32767,32767,32767,32767,-89,32767,32767
2363894841,32767,32767,32767,32767,32767,32767,32767,32767
2363898841,32767,32767,32767,32767,32767,32767,32767,32767
2363902841,32767,32767,32767,32767,32767,32767,32767,32767
2363906841,32767,32767,32767,32767,32767,-88,32767,32767
2363910841,32767,32767,32767,32767,32767,32767,32767,32767
2363914841,32767,32767,32767,32767,32767,32767,32767,32767
2363918841,32767,32767,32767,32767,32767,32767,32767,32767
2363922841,32767,32767,32767,32767,32767,-88,32767,32767
2363926841,32767,32767,32767,32767,32767,32767,32767,32767
2363930841,32767,32767,32767,32767,32767,32767,32767,32767
2363934841,32767,32767,32767,32767,32767,32767,32767,32767
2363938841,32767,32767,32767,32767,32767,-88,32767,32767
2363942841,32767,32767,32767,32767,32767,32767,32767,32767
