timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
1745946590,4.69863,0.0,0,0,1,0,1,0,0
1746446597,4.62451,0.0,0,0,1,0,1,0,0
1746956559,4.63257,0.0,0,0,1,0,1,0,0
1747456559,4.70186,0.0,0,0,1,0,1,0,0
1747956559,4.63901,0.0,0,0,1,0,1,0,0
1748456559,4.61807,0.0,0,0,1,0,1,0,0
1748956560,4.68252,0.0,0,0,1,0,1,0,0
1749456559,4.57617,0.0,0,0,1,0,1,0,0
1749956559,4.6374,0.0,0,0,1,0,1,0,0
1750456559,4.65996,0.0,0,0,1,0,1,0,0
1750956559,4.62451,0.0,0,0,1,0,1,0,0
1751456559,4.69863,0.0,0,0,1,0,1,0,0
1751956559,4.64224,0.0,0,0,1,0,1,0,0
1752456560,4.69541,0.0,0,0,1,0,1,0,0
1752956578,4.57456,0.0,0,0,1,0,1,0,0
1753456559,4.70186,0.0,0,0,1,0,1,0,0
1753956559,4.66157,0.0,0,0,1,0,1,0,0
1754466602,4.63096,0.0,0,0,1,0,1,0,0
1754966597,4.59551,0.0,0,0,1,0,1,0,0
1755466567,4.6938,0.0,0,0,1,0,1,0,0
1755966590,4.56489,0.0,0,0,1,0,1,0,0
1756476559,4.56973,0.0,0,0,1,0,1,0,0
1756976560,4.66318,0.0,0,0,1,0,1,0,0
1757476559,4.68574,0.0,0,0,1,0,1,0,0
1757976559,4.61162,0.0,0,0,1,0,1,0,0
1758476559,4.71152,0.0,0,0,1,0,1,0,0
1758976560,4.65029,0.0,0,0,1,0,1,0,0
1759476561,4.67285,0.0,0,0,1,0,1,0,0
1759976559,4.63418,0.0,0,0,1,0,1,0,0
1760476560,4.72119,0.0,0,0,1,0,1,0,0
1760976559,4.72441,0.0,0,0,1,0,1,0,0
1761476559,4.73569,0.0,0,0,1,0,1,0,0
1761976559,4.67607,0.0,0,0,1,0,1,0,0
1762486590,4.68735,0.0,0,0,1,0,1,0,0
1762986590,4.60518,0.0,0,0,1,0,1,0,0
1763496559,4.70508,0.0,0,0,1,0,1,0,0
1763996559,4.73569,0.0,0,0,1,0,1,0,0
1764496559,4.74697,0.0,0,0,1,0,1,0,0
1765006590,4.7502,0.0,0,0,1,0,1,0,0
1765506590,4.65835,0.0,0,0,1,0,1,0,0
1766006590,4.73892,0.0,0,0,1,0,1,0,0
1766506596,4.59712,0.0,0,0,1,0,1,0,0
1767006590,4.67607,0.0,0,0,1,0,1,0,0
1767506590,4.67769,0.0,0,0,1,0,1,0,0
1768006590,4.72119,0.0,0,0,1,0,1,0,0
1768516583,4.66157,0.0,0,0,1,0,1,0,0
1769016561,4.6793,0.0,0,0,1,0,1,0,0
1769526597,4.65352,0.0,0,0,1,0,1,0,0
1770026597,4.73408,0.0,0,0,1,0,1,0,0
1770526569,4.66641,0.0,0,0,1,0,1,0,0
1771026593,4.66802,0.0,0,0,1,0,1,0,0
1771526590,4.60518,0.0,0,0,1,0,1,0,0
1772026590,4.71797,0.0,0,0,1,0,1,0,0
1772536561,4.70508,0.0,0,0,1,0,1,0,0
1773036559,4.72119,0.0,0,0,1,0,1,0,0
1773536561,4.66318,0.0,0,0,1,0,1,0,0
1774046603,4.68574,0.0,0,0,1,0,1,0,0
1774546568,4.65835,0.0,0,0,1,0,1,0,0
1775056559,4.70991,0.0,0,0,1,0,1,0,0
1775556560,4.60356,0.0,0,0,1,0,1,0,0
1776056559,4.71958,0.0,0,0,1,0,1,0,0
1776566591,4.7228,0.0,0,0,1,0,1,0,0
1777066569,4.74214,0.0,0,0,1,0,1,0,0
1777576559,4.65029,0.0,0,0,1,0,1,0,0
1778076559,4.65996,0.0,0,0,1,0,1,0,0
1778576559,4.67124,0.0,0,0,1,0,1,0,0
1779086568,4.7373,0.0,0,0,1,0,1,0,0
1779586590,4.73569,0.0,0,0,1,0,1,0,0
1780086596,4.67769,0.0,0,0,1,0,1,0,0
1780586590,4.71313,0.0,0,0,1,0,1,0,0
1781086568,4.67607,0.0,0,0,1,0,1,0,0
1781586590,4.7373,0.0,0,0,1,0,1,0,0
1782086601,4.70024,0.0,0,0,1,0,1,0,0
1782586590,4.65352,0.0,0,0,1,0,1,0,0
1783096559,4.60356,0.0,0,0,1,0,1,0,0
1783596559,4.69702,0.0,0,0,1,0,1,0,0
1784096560,4.66479,0.0,0,0,1,0,1,0,0
1784606598,4.65996,0.0,0,0,1,0,1,0,0
1785106590,4.74053,0.0,0,0,1,0,1,0,0
1785616559,4.68252,0.0,0,0,1,0,1,0,0
1786116561,4.6793,0.0,0,0,1,0,1,0,0
1786616560,4.6793,0.0,0,0,1,0,1,0,0
1787116560,4.65835,0.0,0,0,1,0,1,0,0
1787616559,4.61001,0.0,0,0,1,0,1,0,0
1788126591,4.69541,0.0,0,0,1,0,1,0,0
1788626607,4.66802,0.0,0,0,1,0,1,0,0
1789136560,4.58584,0.0,0,0,1,0,1,0,0
1789636561,4.71313,0.0,0,0,1,0,1,0,0
1790146590,4.66318,0.0,0,0,1,0,1,0,0
1790646590,4.67607,0.0,0,0,1,0,1,0,0
1791146595,4.67607,0.0,0,0,1,0,1,0,0
1791656560,4.5665,0.0,0,0,1,0,1,0,0
1792156561,4.68896,0.0,0,0,1,0,1,0,0
1792666597,4.64062,0.0,0,0,1,0,1,0,0
1793166602,4.60518,0.0,0,0,1,0,1,0,0
1793666594,4.68413,0.0,0,0,1,0,1,0,0
1794176559,4.62773,0.0,0,0,1,0,1,0,0
1794676559,4.71797,0.0,0,0,1,0,1,0,0
1795186583,4.62451,0.0,0,0,1,0,1,0,0
1795686601,4.5665,0.0,0,0,1,0,1,0,0
1796186568,4.66802,0.0,0,0,1,0,1,0,0
1796696564,4.61484,0.0,0,0,1,0,1,0,0
1797196560,4.71313,0.0,0,0,1,0,1,0,0
1797696559,4.6793,0.0,0,0,1,0,1,0,0
1798206572,4.58584,0.0,0,0,1,0,1,0,0
1798706595,4.68574,0.0,0,0,1,0,1,0,0
1799216559,4.67285,0.0,0,0,1,0,1,0,0
1799716559,4.65674,0.0,0,0,1,0,1,0,0
1800216559,4.63257,0.0,0,0,1,0,1,0,0
1800726605,4.60356,0.0,0,0,1,0,1,0,0
1801226589,4.68735,0.0,0,0,1,0,1,0,0
1801736560,4.63901,0.0,0,0,1,0,1,0,0
1802236572,4.63418,0.0,0,0,1,0,1,0,0
1802736560,4.61162,0.0,0,0,1,0,1,0,0
1803246569,4.53911,0.0,0,0,1,0,1,0,0
1803746600,4.68091,0.0,0,0,1,0,1,0,0
