timestamp,load,ram_usage
1973356321,0.529415,0.569163
1974364810,0.744679,0.569163
1975365993,0.630354,0.569163
1976368134,0.618931,0.569163
1977369346,0.652419,0.569163
1978370264,0.667672,0.569163
1979371855,0.636154,0.569163
1980373074,0.636128,0.569163
1981380233,0.638703,0.569163
1982388014,0.639147,0.569163
1983389479,0.642,0.569163
1984397074,0.62283,0.569163
1985398151,0.650766,0.569163
1986405332,0.629695,0.569163
1987405993,0.689763,0.569163
1988410345,0.657522,0.569163
1989412646,0.675669,0.569163
1990413418,0.656706,0.569163
1991415018,0.6813,0.569163
1992420753,0.658907,0.569163
1993422245,0.67453,0.569163
1994423391,0.656845,0.569163
1995422993,0.685873,0.569163
1996430229,0.665149,0.569163
1997431074,0.671607,0.569163
1998437186,0.631322,0.569163
1999440971,0.674369,0.569163
2000441156,0.681943,0.569163
2001451514,0.664605,0.569163
2002453401,0.658082,0.569163
2003453993,0.685343,0.569163
2004458221,0.649124,0.569163
2005466924,0.689101,0.569163
2006467993,0.668303,0.569163
2007471381,0.672993,0.569163
2008472209,0.673091,0.569163
2009478375,0.666066,0.569163
2010479163,0.686608,0.569163
2011479993,0.67417,0.569163
2012481667,0.682639,0.569163
2013482901,0.672012,0.569163
2014491556,0.693344,0.569163
2015494105,0.64987,0.569163
2016495065,0.680071,0.569163
2017499004,0.690492,0.569163
2018499993,0.672653,0.569163
2019500993,0.672879,0.569163
2020503667,0.66028,0.569163
2021504320,0.668075,0.569163
2022528234,0.69564,0.569163
2023531960,0.672066,0.569163
2024532998,0.691161,0.569163
2025540796,0.671721,0.569163
2026542440,0.661258,0.569163
2027544722,0.684298,0.569163
2028544993,0.659909,0.569163
2029547348,0.695265,0.569163
2030553419,0.683562,0.569163
2031555993,0.703501,0.569163
2032556993,0.674424,0.569163
2033561779,0.685004,0.569163
2034567485,0.692937,0.569163
2035568221,0.679501,0.569163
2036569007,0.677868,0.569163
2037572295,0.657349,0.569163
2038573003,0.680233,0.569163
2039576670,0.661592,0.569163
2040577993,0.690712,0.569163
2041579935,0.666112,0.569163
2042587721,0.691853,0.569163
2043589770,0.64452,0.569163
2044596946,0.685421,0.569163
2045597385,0.655738,0.569163
2046598309,0.673923,0.569163
2047599164,0.671043,0.569163
2048600955,0.684665,0.569163
2049602303,0.662354,0.569163
2050605528,0.658587,0.569163
2051607036,0.668916,0.569163
2052611935,0.671122,0.569163
2053613519,0.668272,0.569163
2054614109,0.624053,0.569163
2055619785,0.631566,0.569163
2056624200,0.656339,0.569163
2057628057,0.631628,0.569163
2058631347,0.659668,0.569163
2059632248,0.632348,0.569163
2060635891,0.669564,0.569163
2061638645,0.673686,0.569163
2062640222,0.658583,0.569163
2063642458,0.691447,0.569163
2064644778,0.653188,0.569163
2065649055,0.697592,0.569163
2066656721,0.659789,0.569163
2067657161,0.676129,0.569163
2068659186,0.672051,0.569163
2069664540,0.688274,0.569163
2070665428,0.699468,0.569163
2071665993,0.65936,0.569163
2072667855,0.680583,0.569163
2073675686,0.674392,0.569163
2074676255,0.672046,0.569163
2075677166,0.667341,0.569163
2076678052,0.668574,0.569163
2077683804,0.686251,0.569163
2078685136,0.661552,0.569163
2079686333,0.690167,0.569163
2080687258,0.684268,0.569163
2081689753,0.665958,0.569163
2082693880,0.673302,0.569163
2083695136,0.654458,0.569163
2084696014,0.674701,0.569163
2085699929,0.666868,0.569163
2086701623,0.679198,0.569163
2087702208,0.666978,0.569163
2088703050,0.687715,0.569163
2089703993,0.660459,0.569163
2090707940,0.669798,0.569163
2091713125,0.659886,0.569163
2092718612,0.659328,0.569163
2093719187,0.658097,0.569163
2094722906,0.700368,0.569163
2095755805,0.65397,0.569163
2096757021,0.695196,0.569163
2097759450,0.66315,0.569163
2098760604,0.683207,0.569163
2099765787,0.652389,0.569163
2100765090,0.670462,0.569163
2101766098,0.682344,0.569163
2102772754,0.667083,0.569163
2103774126,0.672022,0.569163
2104776541,0.673464,0.569163
2105793878,0.65319,0.569163
2106796654,0.684569,0.569163
2107797021,0.673159,0.569163
2108802906,0.677046,0.569163
2109804707,0.658834,0.569163
2110805887,0.680014,0.569163
2111811743,0.632917,0.569163
2112812171,0.651854,0.569163
2113813792,0.637279,0.569163
2114815178,0.653314,0.569163
2115815993,0.636134,0.569163
2116820749,0.660113,0.569163
2117823115,0.646335,0.569163
2118908664,0.661933,0.569163
