timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1745950351,0.00323435,-0.00250528,-0.000686633,0.994584,-0.0162652,-0.0189691,0.100887,0.976163,0.00745926,-0.00797864,0.216764,1
1745982353,-0.000326631,-0.00075256,0.0010901,0.994582,-0.0163163,-0.0189767,0.100895,0.976163,0.00745926,-0.00797864,0.216764,1
1746014426,-0.00174732,-0.0016575,0.00236932,0.99458,-0.0163582,-0.0189891,0.100905,0.976163,0.00745926,-0.00797864,0.216764,1
1746042396,0.00260818,0.000371626,-0.0002504,0.994579,-0.0163751,-0.0189928,0.100911,0.976163,0.00745926,-0.00797864,0.216764,1
1746074395,-2.37187e-05,-0.000202481,0.000774663,0.994579,-0.0164099,-0.0189872,0.100915,0.976163,0.00745926,-0.00797864,0.216764,1
1746106378,-0.0026101,0.000561328,0.000360957,0.994577,-0.0164686,-0.0189828,0.100921,0.976163,0.00745926,-0.00797864,0.216764,1
1746138452,0.000768085,0.00144325,-0.000574717,0.994575,-0.0165239,-0.0189774,0.100929,0.976163,0.00745926,-0.00797864,0.216764,1
1746170393,0.00239907,-9.27071e-05,0.000597166,0.994574,-0.0165704,-0.0189666,0.100938,0.976163,0.00745926,-0.00797864,0.216764,1
1746202368,-0.00132818,-0.00167128,0.000238223,0.994573,-0.0166223,-0.0189613,0.100938,0.976163,0.00745926,-0.00797864,0.216764,1
1746234361,-0.00294283,-0.000911321,-0.000107168,0.994572,-0.0166655,-0.0189516,0.100941,0.976163,0.00745926,-0.00797864,0.216764,1
1746266426,0.00256706,0.00109614,-0.000103672,0.994572,-0.0166865,-0.0189417,0.10094,0.976163,0.00745926,-0.00797864,0.216764,1
1746294397,-0.00288505,-0.000432129,0.00160657,0.994572,-0.0167427,-0.0189316,0.10094,0.976163,0.00745926,-0.00797864,0.216764,1
1746326390,-0.00051887,-0.0016628,0.000109027,0.994571,-0.0167862,-0.0189283,0.100936,0.976163,0.00745926,-0.00797864,0.216764,1
1746358357,0.00141262,-0.000175545,0.000201543,0.99457,-0.0168231,-0.0189205,0.10094,0.976163,0.00745926,-0.00797864,0.216764,1
1746390359,0.000436426,-0.000579402,-0.000419037,0.994569,-0.0168842,-0.0189123,0.100941,0.976163,0.00745926,-0.00797864,0.216764,1
1746419994,-0.00171475,-7.88855e-05,0.000313197,0.994569,-0.016914,-0.0188985,0.100939,0.976163,0.00745926,-0.00797864,0.216764,1
1746451955,0.00158274,0.00125162,-0.00103337,0.994569,-0.016952,-0.01889,0.100939,0.976163,0.00745926,-0.00797864,0.216764,1
1746483978,0.000894649,-0.000632774,0.00126715,0.994568,-0.0169916,-0.018888,0.100938,0.976163,0.00745926,-0.00797864,0.216764,1
1746515993,-0.00300618,-0.00119823,-0.000644368,0.994568,-0.0170432,-0.0188803,0.100937,0.976163,0.00745926,-0.00797864,0.216764,1
1746547962,-0.0013646,4.25003e-05,0.000293927,0.994568,-0.0170892,-0.018873,0.100932,0.976163,0.00745926,-0.00797864,0.216764,1
1746580323,0.00235398,-0.000925723,0.000456466,0.994567,-0.0171309,-0.0188605,0.100935,0.976163,0.00745926,-0.00797864,0.216764,1
1746612190,-0.00102107,-0.000210354,0.0014484,0.994565,-0.0171738,-0.0188622,0.100943,0.976163,0.00745926,-0.00797864,0.216764,1
1746644246,-0.00332444,0.00146203,-0.000548986,0.994565,-0.0172094,-0.0188521,0.100937,0.976163,0.00745926,-0.00797864,0.216764,1
1746671945,0.00201066,0.00013915,0.000293348,0.994566,-0.0172352,-0.018841,0.100932,0.976163,0.00745926,-0.00797864,0.216764,1
1746703948,-0.00234955,-0.000597364,0.000517564,0.994565,-0.0172945,-0.018826,0.100928,0.976163,0.00745926,-0.00797864,0.216764,1
1746736198,-0.00351996,0.000146388,0.000580455,0.994566,-0.0173421,-0.0188127,0.100914,0.976163,0.00745926,-0.00797864,0.216764,1
1746767954,0.00163834,0.00116268,-0.00125986,0.994568,-0.0173866,-0.0188006,0.100893,0.976163,0.00745926,-0.00797864,0.216764,1
1746799951,-5.20414e-05,-0.00194058,-0.000882366,0.994568,-0.017438,-0.0187964,0.100881,0.976163,0.00745926,-0.00797864,0.216764,1
1746832783,-0.00172266,-0.00175668,0.000132773,0.994569,-0.0174836,-0.0187997,0.100859,0.976163,0.00745926,-0.00797864,0.216764,1
1746864858,-0.00373987,-0.000929528,0.000866832,0.994571,-0.0175086,-0.0188037,0.100839,0.976163,0.00745926,-0.00797864,0.216764,1
1746897163,0.00165066,0.00027637,-0.000334326,0.994571,-0.0175561,-0.0188153,0.100826,0.976163,0.00745926,-0.00797864,0.216764,1
1746929053,0.00108334,-0.000111285,-0.00139684,0.994571,-0.0176055,-0.0188247,0.100819,0.976163,0.00745926,-0.00797864,0.216764,1
1746960837,-0.00342683,-0.000497886,0.000871463,0.994572,-0.017662,-0.0188298,0.100794,0.976163,0.00745926,-0.00797864,0.216764,1
1746992757,-0.000151753,0.00122741,-3.32756e-05,0.994573,-0.0176919,-0.0188354,0.100777,0.976163,0.00745926,-0.00797864,0.216764,1
