timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1973950357,0.974429,-0.0234858,-0.0103375,-0.223227,-0.0691036,0.0764617,0.0186821,-2.96912,-0.26496,-5.00636,-2.09278e-05,5.46798e-06,-1.19519e-05,4.15882e-05,-0.00028917,0.000587628,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.06181e-11,1.37096e-05,0.000230698,1.71875e-06,8.39504e-06,8.45573e-06,3.47482e-05,0.0612698,0.0612785,0.0340612,1.03714,1.03714,0.661993,1.19277e-11,1.19301e-11,1.81976e-11,5.02287e-08,5.01585e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.44024,0.813629,0.0276896,0.176132,0.00374053,0.0600579,0.0,0.0,0.0,5e-06,176,0,0,831,0,0,0,0
1974150620,0.974439,-0.0235454,-0.0100262,-0.223189,-0.107748,0.0805303,0.0108895,-3.09749,-0.25569,-5.04716,-2.08334e-05,5.2834e-06,-1.19055e-05,4.15195e-05,-0.000289007,0.000594797,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.14075e-11,1.39829e-05,0.000235262,1.71672e-06,8.46891e-06,8.52963e-06,3.47245e-05,0.0624437,0.0624529,0.0322333,1.04816,1.04816,0.601593,1.19636e-11,1.19659e-11,1.81909e-11,5.02295e-08,5.01592e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.44787,0.775624,0.00392917,0.17427,0.00829579,0.0168339,0.0,0.0,0.0,0.000265,48,0,0,831,0,0,0,0
1974355198,0.974437,-0.0235988,-0.00974108,-0.223207,-0.148053,0.0846514,0.00819003,-3.23561,-0.246407,-5.06137,-2.07392e-05,5.10286e-06,-1.1829e-05,4.14433e-05,-0.000288814,0.000598758,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,8.85598e-11,1.38388e-05,0.000290027,1.71561e-06,8.55354e-06,8.61416e-06,3.47219e-05,0.0638615,0.0638715,0.0337603,1.06347,1.06348,0.645601,1.20056e-11,1.20079e-11,1.81905e-11,5.02305e-08,5.016e-08,5.00002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.45841,0.803493,0.0607822,0.168926,0.012347,0.0168339,0.0,0.0,0.0,1.8e-05,48,0,0,831,0,0,0,0
1974559173,0.974436,-0.0236512,-0.00944846,-0.223218,-0.189824,0.0869285,0.00281467,-3.38317,-0.241438,-5.07759,-2.06411e-05,4.92737e-06,-1.17634e-05,4.13663e-05,-0.000288637,0.000602887,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.12081e-11,1.41787e-05,0.000230664,1.71381e-06,8.62681e-06,8.68735e-06,3.46992e-05,0.0651111,0.0651216,0.0352589,1.07629,1.0763,0.69067,1.20402e-11,1.20425e-11,1.8184e-11,5.02313e-08,5.01608e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.46717,0.831065,0.0434665,0.163655,0.016446,0.0168339,0.0,0.0,0.0,2.1e-05,48,0,0,831,0,0,0,0
1974759989,0.974435,-0.0236933,-0.00919393,-0.223228,-0.229125,0.0888841,0.00134803,-3.53272,-0.23525,-5.07235,-2.05536e-05,4.77006e-06,-1.16895e-05,4.12939e-05,-0.000288462,0.000604383,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.38427e-11,1.44023e-05,0.000318189,1.7152e-06,8.71562e-06,8.77616e-06,3.47509e-05,0.0666814,0.0666926,0.0334316,1.09412,1.09414,0.629141,1.20818e-11,1.20841e-11,1.81936e-11,5.02322e-08,5.01616e-08,5.00002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.47928,0.793184,0.0324347,0.148232,0.0200578,0.0123373,0.0,0.0,0.0,3.7e-05,48,0,0,831,0,0,0,0
1974959944,0.974427,-0.0237123,-0.00895533,-0.22327,-0.263243,0.0910616,-0.00174656,-3.67062,-0.231762,-5.08406,-2.04806e-05,4.6468e-06,-1.16126e-05,4.12265e-05,-0.000288308,0.00060711,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.26559e-11,1.46001e-05,0.00024946,1.71348e-06,8.81256e-06,8.87297e-06,3.47254e-05,0.0683471,0.0683588,0.0349846,1.11158,1.1116,0.673289,1.21248e-11,1.21271e-11,1.81835e-11,5.02331e-08,5.01623e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.49103,0.820542,0.031337,0.126373,0.0231122,0.0123373,0.0,0.0,0.0,-8e-06,48,0,0,831,0,0,0,0
1975163958,0.97444,-0.0237557,-0.00877643,-0.223218,-0.294339,0.0909395,-0.00455357,-3.80583,-0.236278,-5.09761,-2.04066e-05,4.55299e-06,-1.15729e-05,4.11747e-05,-0.000288208,0.000609773,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.2901e-11,1.48e-05,0.000222267,1.71421e-06,8.92041e-06,8.98081e-06,3.47572e-05,0.0702854,0.0702976,0.0330843,1.13345,1.13347,0.611329,1.2175e-11,1.21772e-11,1.81889e-11,5.02339e-08,5.0163e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.50563,0.781875,0.0253735,0.10565,0.0260603,0.00191847,0.0,0.0,0.0,6e-06,48,0,0,831,0,0,0,0
1975367966,0.974432,-0.0238033,-0.0086249,-0.22325,-0.32302,0.0904479,-0.00425554,-3.94214,-0.241776,-5.10237,-2.0337e-05,4.47523e-06,-1.14814e-05,4.11063e-05,-0.000288067,0.000610453,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.72676e-11,1.49131e-05,0.000189917,1.71302e-06,9.05229e-06,9.11257e-06,3.47532e-05,0.072719,0.0727318,0.0347549,1.16323,1.16325,0.657683,1.22359e-11,1.2238e-11,1.81864e-11,5.02348e-08,5.01638e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.52528,0.810977,0.0396042,0.093661,0.0294292,0.00191847,0.0,0.0,0.0,1.4e-05,56,0,0,831,0,0,0,0
1975568869,0.974425,-0.0238134,-0.00847377,-0.223286,-0.348341,0.0928296,-0.00336738,-4.07045,-0.237485,-5.10267,-2.0292e-05,4.40762e-06,-1.13916e-05,4.10521e-05,-0.000287936,0.000610005,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,9.8663e-11,1.50462e-05,0.000316518,1.71359e-06,9.17698e-06,9.23716e-06,3.47859e-05,0.0750924,0.0751054,0.0364135,1.19323,1.19326,0.705678,1.22926e-11,1.22948e-11,1.81918e-11,5.02357e-08,5.01646e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.54483,0.840046,0.0381874,0.0702061,0.0286664,0.00191847,0.0,0.0,0.0,0.000117,312,0,0,831,0,0,0,0
1975768789,0.974424,-0.0238107,-0.0083373,-0.223297,-0.370903,0.0960642,-0.00859893,-4.19524,-0.22916,-5.13297,-2.0259e-05,4.35249e-06,-1.1311e-05,4.10062e-05,-0.000287825,0.000613243,0.173882,-0.0513539,0.47152,-0.0728205,0.0257774,-0.0124852,0.0,0.0,0.0,8.95449e-11,1.46358e-05,0.000246427,1.71157e-06,9.30531e-06,9.36546e-06,3.47622e-05,0.0776348,0.0776482,0.0344337,1.22758,1.22761,0.640686,1.23519e-11,1.23539e-11,1.81869e-11,5.02366e-08,5.01654e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.5669,0.800429,0.0274488,0.0506016,0.0287536,0.0168645,0.0,0.0,0.0,3.7e-05,312,0,0,831,0,0,0,0
