timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
191452995,378.206,20.8,96864.0,1.1509
191967029,378.549,20.81,96860.0,1.15086
192468998,378.636,20.81,96859.0,1.15085
192970067,377.775,20.81,96869.0,1.15096
193482993,378.378,20.82,96862.0,1.15088
193984993,378.119,20.82,96865.0,1.15092
194487993,378.465,20.82,96861.0,1.15087
195001044,378.119,20.82,96865.0,1.15092
195501993,378.031,20.82,96866.0,1.15093
196002084,378.549,20.82,96860.0,1.15086
196514249,377.947,20.83,96867.0,1.15094
197017110,378.031,20.83,96866.0,1.15093
197518075,378.465,20.83,96861.0,1.15087
198031996,378.031,20.84,96866.0,1.15093
198533051,377.775,20.84,96869.0,1.15096
199034117,378.031,20.84,96866.0,1.15093
199546997,377.947,20.84,96867.0,1.15094
200049069,378.293,20.84,96863.0,1.15089
200553128,378.378,20.84,96862.0,1.15088
201064368,378.119,20.85,96865.0,1.15092
201568494,378.119,20.85,96865.0,1.15092
202070262,377.688,20.85,96870.0,1.15098
202583004,378.293,20.85,96863.0,1.15089
203085500,378.206,20.85,96864.0,1.1509
203588162,378.378,20.85,96862.0,1.15088
204101995,378.119,20.86,96865.0,1.15092
204606383,378.811,20.86,96857.0,1.15082
