timestamp,roll,pitch,yaw,thrust
36244570,0.163613,0.242685,0.00200259,0.0
36272545,0.163621,0.242632,0.00200229,0.0
36304542,0.163674,0.242587,0.00200217,0.0
36336534,0.163774,0.242548,0.00200365,0.0
36368569,0.163817,0.242571,0.00200368,0.0
36400539,0.163882,0.242523,0.0020042,0.0
36432571,0.163879,0.242522,0.00200394,0.0
36464536,0.163867,0.242561,0.00200415,0.0
36496542,0.163856,0.242535,0.00200424,0.0
36524573,0.163865,0.242524,0.00200388,0.0
36556575,0.163896,0.242444,0.00200412,0.0
36588536,0.163943,0.24243,0.00200414,0.0
36620542,0.163911,0.242485,0.00200445,0.0
36652541,0.163957,0.242481,0.00200521,0.0
36684535,0.164006,0.242507,0.00200608,0.0
36716566,0.16398,0.242538,0.00200584,0.0
36748540,0.163921,0.2426,0.00200508,0.0
36776543,0.163958,0.24262,0.0020064,0.0
36808537,0.163945,0.242557,0.00200516,0.0
36840534,0.163971,0.242591,0.00200584,0.0
36872541,0.163961,0.242551,0.0020053,0.0
36904541,0.163974,0.242574,0.00200595,0.0
36936567,0.163973,0.24254,0.00200549,0.0
36968536,0.164047,0.242448,0.0020058,0.0
37000543,0.164147,0.242414,0.00200678,0.0
37028542,0.164161,0.242411,0.00200698,0.0
37060534,0.164143,0.242468,0.00200689,0.0
37092537,0.164148,0.242387,0.00200693,0.0
37124537,0.164146,0.242418,0.0020065,0.0
37157336,0.164196,0.242471,0.00200784,0.0
37189372,0.164253,0.242463,0.00200851,0.0
37217336,0.164286,0.242461,0.00200873,0.0
37249340,0.164307,0.242433,0.00200887,0.0
37281344,0.164301,0.242559,0.00201002,0.0
37313366,0.164271,0.24252,0.00200929,0.0
37345436,0.164296,0.242581,0.00200981,0.0
37377341,0.164305,0.242602,0.00200994,0.0
37409476,0.164445,0.242682,0.00201256,0.0
37441361,0.164408,0.242625,0.00201148,0.0
37473342,0.164397,0.242717,0.0020119,0.0
37501337,0.164487,0.24275,0.00201376,0.0
37533366,0.164434,0.242762,0.00201327,0.0
37565371,0.164404,0.242734,0.00201251,0.0
37597334,0.164337,0.242684,0.00201133,0.0
37629371,0.164397,0.242748,0.00201254,0.0
37661334,0.164355,0.24279,0.0020125,0.0
37693342,0.164407,0.242759,0.00201282,0.0
37721336,0.164437,0.242687,0.00201256,0.0
37753340,0.164348,0.24268,0.00201147,0.0
37785371,0.164352,0.24272,0.00201198,0.0
37817335,0.164379,0.242702,0.00201217,0.0
37849334,0.16432,0.242676,0.00201133,0.0
37881406,0.164315,0.242754,0.00201137,0.0
37913362,0.164311,0.242679,0.00201097,0.0
37945338,0.164422,0.242812,0.0020135,0.0
37973368,0.164368,0.242895,0.00201342,0.0
38005334,0.164389,0.242913,0.00201377,0.0
38037369,0.164426,0.242905,0.00201403,0.0
38069363,0.164397,0.242834,0.00201377,0.0
38101336,0.164438,0.2429,0.0020144,0.0
38133365,0.164626,0.242893,0.00201673,0.0
38165334,0.164692,0.24284,0.0020166,0.0
38197342,0.164687,0.242833,0.00201696,0.0
38225335,0.164757,0.242845,0.00201753,0.0
38257336,0.164658,0.242826,0.00201606,0.0
38289368,0.164583,0.242907,0.00201646,0.0
38321345,0.164646,0.243048,0.00201816,0.0
38353367,0.164714,0.243057,0.00201928,0.0
38385399,0.164732,0.242973,0.00201824,0.0
38417362,0.164686,0.242975,0.00201758,0.0
38449370,0.164784,0.242962,0.00201879,0.0
38477338,0.16479,0.242993,0.00201924,0.0
38509350,0.164773,0.242987,0.00201903,0.0
38541338,0.16474,0.243052,0.00201891,0.0
38573334,0.164716,0.243128,0.00201983,0.0
38605369,0.164636,0.243231,0.00201991,0.0
38637378,0.164638,0.243337,0.00202039,0.0
38669334,0.164683,0.243311,0.00202063,0.0
38701337,0.164704,0.243276,0.00202095,0.0
38729368,0.164653,0.243253,0.00202022,0.0
38761335,0.16467,0.243226,0.00202017,0.0
38793372,0.164739,0.243129,0.00202006,0.0
38825362,0.164792,0.24319,0.002021,0.0
38857337,0.164776,0.243134,0.00202054,0.0
38889370,0.164835,0.243246,0.00202209,0.0
38921337,0.164748,0.243301,0.00202161,0.0
38953362,0.164753,0.243322,0.00202166,0.0
38981361,0.164852,0.243353,0.00202295,0.0
39013336,0.164862,0.243421,0.00202413,0.0
39045368,0.164856,0.243489,0.00202424,0.0
39077337,0.164907,0.243532,0.00202516,0.0
39109337,0.164865,0.2435,0.00202422,0.0
39141338,0.164783,0.243493,0.00202322,0.0
39173336,0.164733,0.243624,0.00202402,0.0
39205362,0.164805,0.24363,0.00202481,0.0
39234149,0.164833,0.24357,0.00202432,0.0
39266147,0.164853,0.243606,0.00202545,0.0
39298150,0.164852,0.243647,0.00202598,0.0
39330152,0.16486,0.243525,0.00202476,0.0
39362147,0.164814,0.243511,0.00202378,0.0
39394148,0.164806,0.243513,0.00202374,0.0
39426158,0.164901,0.243562,0.00202509,0.0
39454159,0.164899,0.243529,0.00202483,0.0
