timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
2362815163,-1.4075,0.239757,-0.772801,0.13262,0.278768,0.0954895,-0.0272241,0.00199855,-0.0128327,-0.00632164,0.0,0.0,0.0,0.0,0.0,1.47094,1.47094,3.22955,16.8074,16.8074,4.67208,0.00250543,0.00250739,0.00250218,0.0901454,0.0,0.0,0.0,0.0,0.0,0.000872944,0.0267654,0.081256,0.0,0.0,0.0,0.0,0.0,0.0
2363015169,-1.74447,0.318672,-1.12061,-0.0546799,0.318326,-0.0177917,-0.0272241,0.00199855,-0.0128327,-0.00385987,0.0,0.0,0.0,0.0,0.0,2.04189,2.04189,4.51357,16.9192,16.9192,4.67298,0.00250543,0.00250739,0.00250218,0.0901454,0.0,0.0,0.0,0.0,0.0,0.00109377,0.034615,0.109198,0.0,0.0,0.0,0.0,0.0,0.0
2363219179,-1.19098,0.249189,-1.05029,-0.157974,0.338179,-0.0177917,-0.0272241,0.00199855,-0.0128327,0.00107995,0.0,0.0,0.0,0.0,0.0,2.39309,2.39309,5.29942,17.1138,17.1138,4.67298,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000817563,0.0276669,0.0934783,0.0,0.0,0.0,0.0,0.0,0.0
2363423157,-0.814782,0.198793,-0.751221,-0.209391,0.345498,-0.0518188,-0.0272241,0.00199855,-0.0128327,0.0135261,0.0,0.0,0.0,0.0,0.0,2.75961,2.75961,6.12241,17.3845,17.3845,4.68268,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000491793,0.0172776,0.0656618,0.0,0.0,0.0,0.0,0.0,0.0
2363627220,-0.616194,0.154452,-0.563757,-0.248925,0.356005,-0.0518188,-0.0272241,0.00199855,-0.0128327,-0.000459898,0.0,0.0,0.0,0.0,0.0,2.90431,2.90431,6.4432,17.7226,17.7226,4.68268,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000347593,0.00983938,0.0414029,0.0,0.0,0.0,0.0,0.0,0.0
2363827217,-0.239483,-0.278273,-0.508886,-0.204954,0.282192,-0.0518188,-0.0272241,0.00199855,-0.0128327,-0.0118366,0.0,0.0,0.0,0.0,0.0,2.09303,2.09303,4.61547,18.0285,18.0285,4.68268,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000203711,0.00178166,0.0165363,0.0,0.0,0.0,0.0,0.0,0.0
2364031197,-0.360909,0.121446,-0.403356,-0.230811,0.309267,0.35379,-0.0272241,0.00199855,-0.0128327,0.0118174,0.0,0.0,0.0,0.0,0.0,2.45102,2.45103,5.4199,18.34,18.34,4.68902,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000181364,0.00506709,0.0220584,0.0,0.0,0.0,0.0,0.0,0.0
2364235208,-0.394277,0.24723,-0.329974,-0.247781,0.339968,0.35379,-0.0272241,0.00199855,-0.0128327,-0.00728333,0.0,0.0,0.0,0.0,0.0,2.43673,2.43673,5.38334,18.6454,18.6454,4.68902,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000264229,0.00578693,0.0147516,0.0,0.0,0.0,0.0,0.0,0.0
2364439216,-0.33423,0.17863,-0.197323,-0.27859,0.370684,0.163269,-0.0272241,0.00199855,-0.0128327,0.00490623,0.0,0.0,0.0,0.0,0.0,2.83699,2.83699,6.27802,19.4588,19.4588,4.69963,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000599578,0.0179965,0.065356,0.0,0.0,0.0,0.0,0.0,0.0
2364639977,-0.0230784,0.0356328,-0.169731,-0.207098,0.347267,0.163269,-0.0272241,0.00199855,-0.0128327,0.0169457,0.0,0.0,0.0,0.0,0.0,3.21705,3.21705,7.13142,20.2865,20.2865,4.69963,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000371773,0.008906,0.032484,0.0,0.0,0.0,0.0,0.0,0.0
2364843960,0.0248497,-0.204328,-0.280329,-0.156157,0.282469,0.163269,-0.0272241,0.00199855,-0.0128327,0.0112716,0.0,0.0,0.0,0.0,0.0,2.43918,2.43918,5.37912,21.342,21.342,4.69963,0.00250543,0.00250739,0.00250218,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000274343,0.00729976,0.0139588,0.0,0.0,0.0,0.0,0.0,0.0
2365047959,-0.116593,-0.369605,-0.192007,-0.15404,0.171096,0.00234985,-0.0272241,0.00199855,-0.0128327,-0.0130545,0.0,0.0,0.0,0.0,0.0,3.76746,3.76746,8.36314,22.5805,22.5805,4.70596,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000190799,0.0104185,0.0273581,0.0,0.0,0.0,0.0,0.0,0.0
2365247957,0.0837448,0.371604,-0.0991121,-0.0326751,0.296687,0.00234985,-0.0272241,0.00199855,-0.0128327,-0.00206325,0.0,0.0,0.0,0.0,0.0,5.54293,5.54293,12.3558,24.1078,24.1078,4.70596,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.00014934,0.0112206,0.0312946,0.0,0.0,0.0,0.0,0.0,0.0
2365447986,0.527528,0.959282,-0.00123458,0.198895,0.518754,0.548309,-0.0272241,0.00199855,-0.0128327,-0.0107097,0.0,0.0,0.0,0.0,0.0,6.19522,6.19522,13.8164,25.625,25.625,4.71611,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000283749,0.0258862,0.0959187,0.0,0.0,0.0,0.0,0.0,0.0
2365651981,0.207556,0.064034,-0.30425,0.19621,0.449291,0.548309,-0.0272241,0.00199855,-0.0128327,-0.0213393,0.0,0.0,0.0,0.0,0.0,6.24739,6.2474,13.9297,27.431,27.431,4.71611,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000431124,0.0205313,0.0710244,0.0,0.0,0.0,0.0,0.0,0.0
2365855989,0.204137,0.329485,-0.405075,0.303711,0.55451,0.548309,-0.0272241,0.00199855,-0.0128327,-0.00953924,0.0,0.0,0.0,0.0,0.0,6.89715,6.89715,15.3879,29.1918,29.1918,4.71611,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000395199,0.0195924,0.0679713,0.0,0.0,0.0,0.0,0.0,0.0
2366059997,-0.0418859,-0.392069,-0.477627,0.252323,0.351697,0.31778,-0.0272241,0.00199855,-0.0128327,-0.00289139,0.0,0.0,0.0,0.0,0.0,2.65317,2.65318,5.83114,31.1529,31.1529,4.72963,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000185086,0.0146871,0.0528854,0.0,0.0,0.0,0.0,0.0,0.0
2366259958,0.327251,-0.252678,-0.42373,0.413248,0.346681,0.31778,-0.0272241,0.00199855,-0.0128327,-0.00536567,0.0,0.0,0.0,0.0,0.0,3.08835,3.08836,6.80955,32.8476,32.8476,4.72963,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.00029437,0.0218008,0.073974,0.0,0.0,0.0,0.0,0.0,0.0
2366463945,0.205909,-0.535445,0.0403016,0.351831,0.00702475,0.0440369,-0.0272241,0.00199855,-0.0128327,-0.013025,0.0,0.0,0.0,0.0,0.0,4.65496,4.65497,10.3288,34.4568,34.4568,4.73568,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000358229,0.0222398,0.0775179,0.0,0.0,0.0,0.0,0.0,0.0
2366667966,0.237619,0.345344,-0.168997,0.562365,0.294728,0.0440369,-0.0272241,0.00199855,-0.0128327,0.00429288,0.0,0.0,0.0,0.0,0.0,7.53471,7.53471,16.805,36.3487,36.3487,4.73568,0.00250543,0.00250739,0.00250218,0.0901456,0.0,0.0,0.0,0.0,0.0,0.000214627,0.016306,0.0609051,0.0,0.0,0.0,0.0,0.0,0.0
2366871955,-0.0738666,0.121695,-0.345329,0.568729,0.288232,0.0440369,-0.0272241,0.00199855,-0.0128327,-0.00298958,0.0,0.0,0.0,0.0,0.0,4.06855,4.06856,9.0017,37.9701,37.9701,4.73568,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000141823,0.0112204,0.0450739,0.0,0.0,0.0,0.0,0.0,0.0
2367071947,-0.32922,0.128505,-0.369393,0.555114,0.259311,-0.0278625,-0.0272241,0.00199855,-0.0128327,-0.0105118,0.0,0.0,0.0,0.0,0.0,3.29771,3.29771,7.26077,39.5579,39.5579,4.73978,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.00015912,0.00534794,0.0243137,0.0,0.0,0.0,0.0,0.0,0.0
2367275949,-0.713853,0.467226,-0.803322,0.667598,0.613956,-0.0278625,-0.0272241,0.00199855,-0.0128327,-0.000869032,0.0,0.0,0.0,0.0,0.0,2.65106,2.65106,5.8042,37.8155,37.8155,4.73978,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000543691,0.0231308,0.0728141,0.0,0.0,0.0,0.0,0.0,0.0
2367479957,0.0729012,0.292274,-0.790772,0.806081,0.583732,1.31656,-0.0272241,0.00199855,-0.0128327,0.00162387,0.0,0.0,0.0,0.0,0.0,3.53689,3.5369,7.79365,38.625,38.625,4.74924,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000421925,0.0294585,0.153396,0.0,0.0,0.0,0.0,0.0,0.0
2367679994,0.524923,0.746162,-0.639964,1.00288,0.669813,1.31656,-0.0272241,0.00199855,-0.0128327,-0.00244156,0.0,0.0,0.0,0.0,0.0,5.65466,5.65466,12.5572,39.6725,39.6725,4.74924,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000465903,0.0256326,0.105347,0.0,0.0,0.0,0.0,0.0,0.0
2367879978,0.146709,0.79866,-0.478719,1.01364,0.684156,1.31656,-0.0272241,0.00199855,-0.0128327,0.00420398,0.0,0.0,0.0,0.0,0.0,5.19948,5.19948,11.53,40.8683,40.8683,4.74924,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000583551,0.0269546,0.102601,0.0,0.0,0.0,0.0,0.0,0.0
2368083966,0.297126,0.303596,-0.544898,1.07541,0.617819,0.186676,-0.0272241,0.00199855,-0.0128327,-5.79581e-05,0.0,0.0,0.0,0.0,0.0,6.11597,6.11598,13.5853,42.1696,42.1696,4.75107,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000477597,0.0228683,0.0909697,0.0,0.0,0.0,0.0,0.0,0.0
2368287977,0.0836005,0.117942,-0.636474,1.09424,0.572797,0.186676,-0.0272241,0.00199855,-0.0128327,0.00879621,0.0,0.0,0.0,0.0,0.0,4.83116,4.83117,10.691,43.5381,43.5381,4.75107,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000383934,0.017634,0.0740358,0.0,0.0,0.0,0.0,0.0,0.0
2368491971,-0.377161,-0.294568,-0.872306,1.00782,0.44417,0.186676,-0.0272241,0.00199855,-0.0128327,0.0203985,0.0,0.0,0.0,0.0,0.0,3.05284,3.05284,6.68762,44.9579,44.958,4.75107,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.000216778,0.00973586,0.0419863,0.0,0.0,0.0,0.0,0.0,0.0
2368691957,-0.212725,0.95405,-1.27591,1.19323,0.869597,0.186676,-0.0272241,0.00199855,-0.0128327,0.0322764,0.0,0.0,0.0,0.0,0.0,5.15171,5.15171,11.4109,46.4484,46.4484,4.75107,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000281018,0.0148187,0.0642308,0.0,0.0,0.0,0.0,0.0,0.0
2368893036,-1.27657,-0.0323271,-1.47037,0.811857,0.532337,0.186676,-0.0272241,0.00199855,-0.0128327,0.0488502,0.0,0.0,0.0,0.0,0.0,3.60896,3.60896,7.93563,48.0578,48.0578,4.75107,0.00250543,0.00250739,0.00250218,0.0901457,0.0,0.0,0.0,0.0,0.0,0.00116059,0.027132,0.0922083,0.0,0.0,0.0,0.0,0.0,0.0
2369097093,-0.591305,-0.0542177,-1.67134,0.882625,0.438401,0.863434,-0.0272241,0.00199855,-0.0128327,0.0287896,0.0,0.0,0.0,0.0,0.0,3.26753,3.26753,7.15933,49.5412,49.5412,4.91615,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000964222,0.0223733,0.0842367,0.0,0.0,0.0,0.0,0.0,0.0
2369300787,-0.195976,0.0657473,-1.78901,0.965143,0.401008,0.863434,-0.0272241,0.00199855,-0.0128327,0.029122,0.0,0.0,0.0,0.0,0.0,3.94907,3.94907,8.69241,50.9388,50.9388,4.91615,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000375752,0.00973147,0.030224,0.0,0.0,0.0,0.0,0.0,0.0
2369500774,0.648075,0.703877,-1.87188,1.29699,0.61544,-0.0158997,-0.0272241,0.00199855,-0.0128327,0.0159914,0.0,0.0,0.0,0.0,0.0,7.02152,7.02152,15.6046,52.3483,52.3483,4.88654,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000384041,0.0141219,0.0567048,0.0,0.0,0.0,0.0,0.0,0.0
2369700768,0.298485,0.711025,-1.40868,1.20894,0.419764,-0.0158997,-0.0272241,0.00199855,-0.0128327,-0.0411338,0.0,0.0,0.0,0.0,0.0,5.94451,5.94451,13.1716,53.7089,53.7089,4.88654,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000572795,0.0209794,0.0828448,0.0,0.0,0.0,0.0,0.0,0.0
2369904752,0.206954,0.402016,-1.26141,1.25728,0.368025,-0.0158997,-0.0272241,0.00199855,-0.0128327,0.0544622,0.0,0.0,0.0,0.0,0.0,6.01358,6.01358,13.3259,54.8602,54.8602,4.88654,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.00049729,0.019249,0.0788851,0.0,0.0,0.0,0.0,0.0,0.0
2370108765,0.568935,0.0943812,-0.878825,1.4051,0.208073,-0.317383,-0.0272241,0.00199855,-0.0128327,-0.0942727,0.0,0.0,0.0,0.0,0.0,5.54843,5.54843,12.2727,55.0263,55.0263,4.86591,0.00250543,0.00250739,0.00250218,0.090146,0.0,0.0,0.0,0.0,0.0,0.000440947,0.0264857,0.113505,0.0,0.0,0.0,0.0,0.0,0.0
2370312799,0.775325,-0.205601,-0.782903,1.58603,0.0713812,-0.317383,-0.0272241,0.00199855,-0.0128327,0.033786,0.0,0.0,0.0,0.0,0.0,3.03527,3.03528,6.61753,53.7139,53.7139,4.86591,0.00250543,0.00250739,0.00250218,0.090146,0.0,0.0,0.0,0.0,0.0,0.000825034,0.0404945,0.161292,0.0,0.0,0.0,0.0,0.0,0.0
2370513125,1.21168,-0.522892,-1.1272,1.77802,-0.0553896,1.13541,-0.0272241,0.00199855,-0.0128327,-0.0131214,0.0,0.0,0.0,0.0,0.0,3.86652,3.86655,8.49053,54.0558,54.0559,4.84699,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.00110622,0.0597083,0.260532,0.0,0.0,0.0,0.0,0.0,0.0
2370716826,2.46911,-1.90065,-0.374046,2.01132,-0.585265,1.13541,-0.0272241,0.00199855,-0.0128327,-0.0510595,0.0,0.0,0.0,0.0,0.0,3.02184,3.0219,6.58531,54.5749,54.5749,4.84699,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.00238873,0.11953,0.466848,0.0,0.0,0.0,0.0,0.0,0.0
2370921108,1.94729,-1.17603,-0.152389,1.99601,-0.702009,1.13541,-0.0272241,0.00199855,-0.0128327,-0.0270793,0.0,0.0,0.0,0.0,0.0,3.12036,3.12045,6.81131,55.0691,55.0692,4.84699,0.00250543,0.00250739,0.00250218,0.090146,0.0,0.0,0.0,0.0,0.0,0.00269891,0.112619,0.45221,0.0,0.0,0.0,0.0,0.0,0.0
2371124792,1.61676,-0.736893,0.195548,2.04659,-0.827262,0.593964,-0.0272241,0.00199855,-0.0128327,0.0306317,0.0,0.0,0.0,0.0,0.0,3.08512,3.08521,6.73061,55.5358,55.5358,4.83001,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.00220163,0.0958555,0.403496,0.0,0.0,0.0,0.0,0.0,0.0
2371324756,1.02179,-0.227324,0.114312,2.08327,-0.88787,0.593964,-0.0272241,0.00199855,-0.0128327,-0.064004,0.0,0.0,0.0,0.0,0.0,3.58322,3.5833,7.85459,55.9664,55.9664,4.83001,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.00145032,0.0610842,0.269687,0.0,0.0,0.0,0.0,0.0,0.0
2371528863,0.486528,-0.746501,0.157076,1.99973,-1.11593,-0.269928,-0.0272241,0.00199855,-0.0128327,0.0314711,0.0,0.0,0.0,0.0,0.0,2.67822,2.67826,5.82018,56.3757,56.3757,4.81303,0.00250543,0.00250739,0.00250218,0.090146,0.0,0.0,0.0,0.0,0.0,0.00108868,0.0443856,0.205727,0.0,0.0,0.0,0.0,0.0,0.0
2371732864,-0.494136,-0.797244,0.10417,1.65234,-1.25393,-0.269928,-0.0272241,0.00199855,-0.0128327,-0.0574997,0.0,0.0,0.0,0.0,0.0,4.95169,4.95171,10.9356,56.7691,56.7691,4.81303,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.000749327,0.0284242,0.131394,0.0,0.0,0.0,0.0,0.0,0.0
2371937117,-0.262973,0.182564,0.337033,1.73917,-1.22585,-0.269928,-0.0272241,0.00199855,-0.0128327,0.0148966,0.0,0.0,0.0,0.0,0.0,2.43078,2.43078,5.2632,56.9617,56.9618,4.81303,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.000275064,0.023487,0.0887464,0.0,0.0,0.0,0.0,0.0,0.0
2372136802,-0.103224,0.723376,0.822731,1.91121,-1.2355,-0.0926819,-0.0272241,0.00199855,-0.0128327,-0.034468,0.0,0.0,0.0,0.0,0.0,1.95577,1.95577,4.19622,56.8817,56.8817,4.80442,0.00250543,0.00250739,0.00250218,0.0901459,0.0,0.0,0.0,0.0,0.0,0.000460008,0.0364418,0.123427,0.0,0.0,0.0,0.0,0.0,0.0
2372341570,-0.291938,0.942399,0.497003,2.00143,-1.25742,-0.0926819,-0.0272241,0.00199855,-0.0128327,0.0481339,0.0,0.0,0.0,0.0,0.0,1.74459,1.74459,3.72818,56.6735,56.6735,4.80442,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.00104129,0.0610143,0.221103,0.0,0.0,0.0,0.0,0.0,0.0
2372545654,-0.478188,0.186011,0.240119,2.07231,-1.48768,-0.0153503,-0.0272241,0.00199855,-0.0128327,-0.00421197,0.0,0.0,0.0,0.0,0.0,1.98079,1.98078,4.2666,56.3987,56.3987,4.78679,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.00065074,0.0471926,0.173179,0.0,0.0,0.0,0.0,0.0,0.0
2372745594,-0.102307,0.262558,0.0574819,2.23065,-1.48959,-0.0153503,-0.0272241,0.00199855,-0.0128327,-0.0502749,0.0,0.0,0.0,0.0,0.0,2.27238,2.27237,4.9233,56.2245,56.2245,4.78679,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000170388,0.0304351,0.109747,0.0,0.0,0.0,0.0,0.0,0.0
2372949600,-0.467625,-0.0230303,-0.143413,2.17139,-1.55916,-0.0153503,-0.0272241,0.00199855,-0.0128327,0.0502218,0.0,0.0,0.0,0.0,0.0,2.18697,2.18696,4.73429,56.0607,56.0607,4.78679,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000340528,0.0298307,0.110152,0.0,0.0,0.0,0.0,0.0,0.0
2373153575,0.592342,0.640308,-0.291327,2.47164,-1.44055,0.182831,-0.0272241,0.00199855,-0.0128327,-0.0551665,0.0,0.0,0.0,0.0,0.0,3.88879,3.88878,8.5631,55.9676,55.9676,4.77771,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000303453,0.00990796,0.0251351,0.0,0.0,0.0,0.0,0.0,0.0
2373357609,0.709645,0.0190612,0.102287,2.53525,-1.48955,0.182831,-0.0272241,0.00199855,-0.0128327,-0.0249585,0.0,0.0,0.0,0.0,0.0,2.76228,2.76228,6.02808,55.1349,55.1349,4.77771,0.00250543,0.00250739,0.00250218,0.0901458,0.0,0.0,0.0,0.0,0.0,0.000938582,0.0136173,0.0647721,0.0,0.0,0.0,0.0,0.0,0.0
