timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
1973946591,4.66963,0.0,0,0,1,0,1,0,0
1974446590,4.69863,0.0,0,0,1,0,1,0,0
1974956559,4.74375,0.0,0,0,1,0,1,0,0
1975456559,4.66641,0.0,0,0,1,0,1,0,0
1975956559,4.72441,0.0,0,0,1,0,1,0,0
1976456559,4.67607,0.0,0,0,1,0,1,0,0
1976956559,4.73569,0.0,0,0,1,0,1,0,0
1977456559,4.71475,0.0,0,0,1,0,1,0,0
1977956560,4.67285,0.0,0,0,1,0,1,0,0
1978466595,4.6938,0.0,0,0,1,0,1,0,0
1978966590,4.73086,0.0,0,0,1,0,1,0,0
1979466567,4.68413,0.0,0,0,1,0,1,0,0
1979966590,4.74536,0.0,0,0,1,0,1,0,0
1980466590,4.65352,0.0,0,0,1,0,1,0,0
1980966590,4.58584,0.0,0,0,1,0,1,0,0
1981466590,4.67446,0.0,0,0,1,0,1,0,0
1981966572,4.57939,0.0,0,0,1,0,1,0,0
1982466590,4.73569,0.0,0,0,1,0,1,0,0
1982966590,4.66479,0.0,0,0,1,0,1,0,0
1983466590,4.71475,0.0,0,0,1,0,1,0,0
1983966590,4.64546,0.0,0,0,1,0,1,0,0
1984476560,4.64546,0.0,0,0,1,0,1,0,0
1984976559,4.66802,0.0,0,0,1,0,1,0,0
1985486590,4.64385,0.0,0,0,1,0,1,0,0
1985986590,4.71475,0.0,0,0,1,0,1,0,0
1986486567,4.71958,0.0,0,0,1,0,1,0,0
1986996560,4.66318,0.0,0,0,1,0,1,0,0
1987496559,4.65352,0.0,0,0,1,0,1,0,0
1987996559,4.68735,0.0,0,0,1,0,1,0,0
1988496563,4.63901,0.0,0,0,1,0,1,0,0
1989006568,4.67446,0.0,0,0,1,0,1,0,0
1989506597,4.70508,0.0,0,0,1,0,1,0,0
1990006597,4.65996,0.0,0,0,1,0,1,0,0
1990506602,4.66641,0.0,0,0,1,0,1,0,0
1991006597,4.72119,0.0,0,0,1,0,1,0,0
1991506570,4.6793,0.0,0,0,1,0,1,0,0
1992006590,4.66802,0.0,0,0,1,0,1,0,0
1992506593,4.7083,0.0,0,0,1,0,1,0,0
1993016559,4.66641,0.0,0,0,1,0,1,0,0
1993516559,4.64385,0.0,0,0,1,0,1,0,0
1994016559,4.71797,0.0,0,0,1,0,1,0,0
1994526597,4.70669,0.0,0,0,1,0,1,0,0
1995026597,4.66641,0.0,0,0,1,0,1,0,0
1995536559,4.72441,0.0,0,0,1,0,1,0,0
1996036559,4.70991,0.0,0,0,1,0,1,0,0
1996536559,4.73247,0.0,0,0,1,0,1,0,0
1997046596,4.68735,0.0,0,0,1,0,1,0,0
1997546597,4.64868,0.0,0,0,1,0,1,0,0
1998056559,4.71475,0.0,0,0,1,0,1,0,0
1998556564,4.74053,0.0,0,0,1,0,1,0,0
1999056559,4.71797,0.0,0,0,1,0,1,0,0
1999566590,4.68413,0.0,0,0,1,0,1,0,0
2000066590,4.6793,0.0,0,0,1,0,1,0,0
2000576559,4.68252,0.0,0,0,1,0,1,0,0
2001076560,4.68735,0.0,0,0,1,0,1,0,0
2001576569,4.74858,0.0,0,0,1,0,1,0,0
2002086597,4.74697,0.0,0,0,1,0,1,0,0
2002586606,4.68091,0.0,0,0,1,0,1,0,0
2003096559,4.67124,0.0,0,0,1,0,1,0,0
2003596560,4.68574,0.0,0,0,1,0,1,0,0
2004096559,4.75342,0.0,0,0,1,0,1,0,0
2004606590,4.68091,0.0,0,0,1,0,1,0,0
2005106590,4.62773,0.0,0,0,1,0,1,0,0
2005606568,4.73892,0.0,0,0,1,0,1,0,0
2006106599,4.61646,0.0,0,0,1,0,1,0,0
2006616561,4.75664,0.0,0,0,1,0,1,0,0
2007116559,4.71797,0.0,0,0,1,0,1,0,0
2007616559,4.73408,0.0,0,0,1,0,1,0,0
2008126568,4.70024,0.0,0,0,1,0,1,0,0
2008626590,4.63579,0.0,0,0,1,0,1,0,0
