timestamp,roll,pitch,yaw,thrust
1973950152,0.0424263,0.0360918,0.00164955,0.0
1973986162,0.0425321,0.0355006,0.00163881,0.0
1974018190,0.0426555,0.0350757,0.00163108,0.0
1974046188,0.0427112,0.034778,0.00162548,0.0
1974078158,0.0429186,0.0342732,0.00161659,0.0
1974110145,0.0431457,0.0336905,0.00160617,0.0
1974142153,0.0433002,0.033147,0.00159642,0.0
1974174952,0.0435157,0.032717,0.00158858,0.0
1974206948,0.0436849,0.0322346,0.00158008,0.0
1974234956,0.0437302,0.031933,0.00157444,0.0
1974266947,0.0439759,0.0315427,0.00156758,0.0
1974298965,0.0441995,0.0310398,0.00155867,0.0
1974330981,0.0443226,0.030494,0.00154843,0.0
1974362946,0.044577,0.0299747,0.00153939,0.0
1974394950,0.0447408,0.0295069,0.00153083,0.0
1974426982,0.0447811,0.029112,0.00152342,0.0
1974458948,0.0449063,0.0287375,0.00151674,0.0
1974490964,0.0452094,0.0282936,0.00150871,0.0
1974522950,0.0454379,0.0277364,0.00149898,0.0
1974554963,0.0455876,0.0273055,0.00149088,0.0
1974586948,0.045754,0.0269518,0.00148441,0.0
1974618955,0.0459996,0.0264927,0.00147609,0.0
1974650975,0.0461604,0.0261598,0.00147028,0.0
1974682952,0.0463297,0.0256835,0.0014617,0.0
1974711747,0.0465451,0.0252527,0.00145379,0.0
1974743757,0.0466902,0.0246666,0.00144281,0.0
1974775782,0.0467908,0.0241875,0.00143403,0.0
1974807759,0.0468717,0.0237283,0.00142549,0.0
1974839749,0.0471495,0.0233496,0.00141895,0.0
1974871751,0.0472283,0.0229122,0.00141093,0.0
1974899749,0.0473438,0.0225393,0.00140376,0.0
1974931748,0.0475298,0.0221577,0.00139675,0.0
1974963750,0.0476538,0.0217859,0.00138977,0.0
1974995753,0.0477737,0.0214909,0.00138451,0.0
1975027785,0.0479183,0.0212537,0.00138036,0.0
1975059795,0.0481259,0.0209096,0.00137374,0.0
1975091763,0.0482635,0.0206255,0.00136883,0.0
1975123749,0.0483252,0.0202212,0.00136114,0.0
1975151748,0.0485703,0.0199518,0.00135638,0.0
1975183752,0.0486232,0.0196694,0.00135119,0.0
1975215752,0.0487506,0.0194081,0.00134631,0.0
1975247748,0.0489824,0.0191823,0.00134241,0.0
1975279749,0.0490934,0.01895,0.00133823,0.0
1975311779,0.0491434,0.0186943,0.00133329,0.0
1975343750,0.0492885,0.0183665,0.00132708,0.0
1975375754,0.0493762,0.0180123,0.00132074,0.0
