timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
1973950357,1.36623,-0.0377413,0.611659,0.0912731,0.0840373,0.651367,0.00817847,0.000877157,0.00621045,0.0216154,0.0,0.0,0.0,0.0,0.0,2.40676,2.40677,5.30759,23.8166,23.8166,4.70513,0.00250582,0.00250831,0.00250409,0.0901454,0.0,0.0,0.0,0.0,0.0,0.00122468,0.0496589,0.174668,0.0,0.0,0.0,0.0,0.0,0.0
1974150620,1.38642,0.0113986,0.772313,0.203257,0.12252,0.182587,0.00817847,0.000877157,0.00621045,0.00306723,0.0,0.0,0.0,0.0,0.0,2.53164,2.53165,5.5881,24.0124,24.0124,4.70574,0.00250582,0.00250831,0.00250409,0.0901454,0.0,0.0,0.0,0.0,0.0,0.0011748,0.0474151,0.172507,0.0,0.0,0.0,0.0,0.0,0.0
1974355198,1.38009,0.012063,0.851665,0.304039,0.157495,0.182587,0.00817847,0.000877157,0.00621045,0.0474484,0.0,0.0,0.0,0.0,0.0,2.66982,2.66983,5.89439,24.2547,24.2547,4.70574,0.00250582,0.00250831,0.00250409,0.0901453,0.0,0.0,0.0,0.0,0.0,0.00112909,0.0412665,0.150887,0.0,0.0,0.0,0.0,0.0,0.0
1974559173,1.35513,0.0453067,0.872858,0.407174,0.2002,0.182587,0.00817847,0.000877157,0.00621045,0.0339313,0.0,0.0,0.0,0.0,0.0,2.74261,2.74262,6.05675,24.5188,24.5188,4.70574,0.00250582,0.00250831,0.00250409,0.0901453,0.0,0.0,0.0,0.0,0.0,0.00112668,0.0373929,0.138527,0.0,0.0,0.0,0.0,0.0,0.0
1974759989,1.29803,0.0266145,0.960319,0.499869,0.230628,-0.133942,0.00817847,0.000877157,0.00621045,0.0253195,0.0,0.0,0.0,0.0,0.0,3.06723,3.06724,6.78234,24.8432,24.8432,4.71463,0.00250582,0.00250831,0.00250409,0.0901454,0.0,0.0,0.0,0.0,0.0,0.00106689,0.029936,0.114874,0.0,0.0,0.0,0.0,0.0,0.0
1974959944,1.26954,0.0448045,0.885011,0.581591,0.269999,-0.133942,0.00817847,0.000877157,0.00621045,0.0244626,0.0,0.0,0.0,0.0,0.0,4.0369,4.03691,8.96238,25.3288,25.3288,4.71463,0.00250582,0.00250831,0.00250409,0.0901455,0.0,0.0,0.0,0.0,0.0,0.00096848,0.0219631,0.0902716,0.0,0.0,0.0,0.0,0.0,0.0
1975163958,1.15378,0.202416,0.822608,0.664889,0.314987,0.0208435,0.00817847,0.000877157,0.00621045,0.0198073,0.0,0.0,0.0,0.0,0.0,4.77059,4.7706,10.6113,26.0375,26.0375,4.72161,0.00250582,0.00250831,0.00250409,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000756274,0.0144474,0.0663085,0.0,0.0,0.0,0.0,0.0,0.0
1975367966,1.20782,0.304711,0.456058,0.766808,0.337235,0.0208435,0.00817847,0.000877157,0.00621045,0.0309162,0.0,0.0,0.0,0.0,0.0,6.65196,6.65197,14.8372,27.1566,27.1566,4.72161,0.00250582,0.00250831,0.00250409,0.0901456,0.0,0.0,0.0,0.0,0.0,0.00076059,0.00858068,0.0468208,0.0,0.0,0.0,0.0,0.0,0.0
1975568869,0.943905,0.0307386,-0.107118,0.766196,0.313365,0.0208435,0.00817847,0.000877157,0.00621045,0.0298102,0.0,0.0,0.0,0.0,0.0,7.23047,7.23049,16.1357,28.5754,28.5754,4.72161,0.00250582,0.00250831,0.00250409,0.0901455,0.0,0.0,0.0,0.0,0.0,0.000808884,0.00332348,0.0274174,0.0,0.0,0.0,0.0,0.0,0.0
1975768789,0.720718,-0.0440425,0.0634047,0.791323,0.29261,0.18338,0.00817847,0.000877157,0.00621045,0.0214274,0.0,0.0,0.0,0.0,0.0,8.11451,8.11452,18.121,30.2959,30.296,4.7295,0.00250582,0.00250831,0.00250409,0.0901456,0.0,0.0,0.0,0.0,0.0,0.00074862,0.00265354,0.0133294,0.0,0.0,0.0,0.0,0.0,0.0
