timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
2362688551,389.351,24.42,96735.0,1.14937
2363192504,389.264,24.42,96736.0,1.14938
2363696056,389.61,24.42,96732.0,1.14934
2364211872,389.436,24.43,96734.0,1.14936
2364715547,389.264,24.43,96736.0,1.14938
2365218292,389.782,24.43,96730.0,1.14931
2365732778,389.61,24.43,96732.0,1.14934
2366237362,389.351,24.43,96735.0,1.14937
2366739040,389.264,24.43,96736.0,1.14938
2367253005,390.561,24.43,96721.0,1.14921
2367755003,389.61,24.43,96732.0,1.14934
2368806993,390.3,24.4,96724.0,1.14924
2369310117,389.869,24.4,96729.0,1.1493
2369814330,389.956,24.4,96728.0,1.14929
2370328010,391.597,24.39,96709.0,1.14906
2370831999,391.512,24.39,96710.0,1.14907
2371335004,390.907,24.39,96717.0,1.14916
2371848041,391.079,24.39,96715.0,1.14913
2372351000,391.166,24.39,96714.0,1.14912
2372854091,391.512,24.39,96710.0,1.14907
2373368047,392.205,24.39,96702.0,1.14898
2373871073,392.118,24.39,96703.0,1.14899
2374372993,392.289,24.39,96701.0,1.14897
2374886995,391.943,24.39,96705.0,1.14902
2375388993,391.859,24.39,96706.0,1.14903
2375893007,391.859,24.39,96706.0,1.14903
2376406993,392.635,24.39,96697.0,1.14892
2376908050,393.241,24.39,96690.0,1.14884
2377410248,393.674,24.39,96685.0,1.14878
2377926248,392.982,24.39,96693.0,1.14887
2378991996,391.943,24.37,96705.0,1.14902
2379494249,391.771,24.37,96707.0,1.14904
2379996993,392.118,24.37,96703.0,1.14899
2380511858,392.894,24.39,96694.0,1.14888
2381015793,393.328,24.39,96689.0,1.14883
2381519684,392.982,24.39,96693.0,1.14887
2382036624,392.377,24.39,96700.0,1.14896
2382541721,391.254,24.39,96713.0,1.14911
2383045346,390.992,24.39,96716.0,1.14915
2383559768,391.859,24.39,96706.0,1.14903
2384061993,392.289,24.39,96701.0,1.14897
2384564480,392.377,24.39,96700.0,1.14896
2385081862,392.03,24.38,96704.0,1.149
2385585576,391.254,24.38,96713.0,1.14911
2386086997,391.597,24.38,96709.0,1.14906
2386602100,392.635,24.39,96697.0,1.14892
2387106520,392.982,24.39,96693.0,1.14887
2387610134,392.982,24.39,96693.0,1.14887
2388123004,392.289,24.38,96701.0,1.14897
2388627677,391.597,24.38,96709.0,1.14906
2389131166,392.118,24.38,96703.0,1.14899
2389643993,392.289,24.39,96701.0,1.14897
2390146997,392.377,24.39,96700.0,1.14896
2390649659,391.859,24.39,96706.0,1.14903
2391162576,392.205,24.37,96702.0,1.14898
2391666442,391.512,24.37,96710.0,1.14907
2392169007,392.723,24.37,96696.0,1.14891
2392683993,393.069,24.36,96692.0,1.14886
2393185014,393.415,24.36,96688.0,1.14881
2393691076,393.587,24.36,96686.0,1.14879
2394206401,392.377,24.36,96700.0,1.14896
2394708997,392.118,24.36,96703.0,1.14899
2395212993,392.81,24.36,96695.0,1.1489
2395728999,392.982,24.36,96693.0,1.14887
2396234304,392.548,24.36,96698.0,1.14893
2396736008,392.377,24.36,96700.0,1.14896
2397248002,392.464,24.35,96699.0,1.14894
2397751527,392.205,24.35,96702.0,1.14898
2398254303,391.684,24.35,96708.0,1.14905
2398767212,392.205,24.34,96702.0,1.14898
2399269095,392.81,24.34,96695.0,1.1489
2399771805,392.03,24.34,96704.0,1.149
2400289345,392.205,24.33,96702.0,1.14898
2402941993,392.205,24.32,96702.0,1.14898
2403445317,392.03,24.32,96704.0,1.149
2403961777,392.377,24.33,96700.0,1.14896
2404464667,391.684,24.33,96708.0,1.14905
2404965998,392.118,24.33,96703.0,1.14899
2405482244,391.943,24.34,96705.0,1.14902
2405986646,392.205,24.34,96702.0,1.14898
2406490232,391.771,24.34,96707.0,1.14904
2407002996,391.771,24.34,96707.0,1.14904
2407508585,391.859,24.34,96706.0,1.14903
2408013316,391.338,24.34,96712.0,1.1491
2408530257,391.512,24.32,96710.0,1.14907
2409034273,391.166,24.32,96714.0,1.14912
2409537585,391.166,24.32,96714.0,1.14912
2410053389,392.205,24.29,96702.0,1.14898
2410555045,392.205,24.29,96702.0,1.14898
2411057547,391.771,24.29,96707.0,1.14904
2411572068,392.205,24.28,96702.0,1.14898
2412074427,392.464,24.28,96699.0,1.14894
2412576994,392.81,24.28,96695.0,1.1489
2413088004,393.5,24.29,96687.0,1.1488
2413590236,392.982,24.29,96693.0,1.14887
2414091081,392.377,24.29,96700.0,1.14896
2414605003,392.548,24.28,96698.0,1.14893
