timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1973950357,0.000763657,0.000594746,0.00198697,0.974493,-0.0234565,-0.0105956,-0.222938,0.976163,0.00745926,-0.00797864,0.216764,1
1973982364,-0.00327982,-0.000145955,0.00198508,0.974491,-0.0234547,-0.0105426,-0.222947,0.976163,0.00745926,-0.00797864,0.216764,1
1974014387,-0.000316873,0.000617536,0.00137991,0.974492,-0.0234573,-0.0104984,-0.222945,0.976163,0.00745926,-0.00797864,0.216764,1
1974046394,0.00273753,0.000330779,0.000627781,0.974492,-0.0234512,-0.0104637,-0.222949,0.976163,0.00745926,-0.00797864,0.216764,1
1974074439,-0.00360598,0.000603487,0.00234204,0.974492,-0.0234651,-0.0104142,-0.22295,0.976163,0.00745926,-0.00797864,0.216764,1
1974106360,0.00114962,-0.000329257,0.001616,0.974491,-0.0234744,-0.0103521,-0.222956,0.976163,0.00745926,-0.00797864,0.216764,1
1974138362,0.00276635,0.00126714,0.00161679,0.974492,-0.0234773,-0.0102957,-0.222952,0.976163,0.00745926,-0.00797864,0.216764,1
1974171381,-0.000111293,-0.000324544,0.00154869,0.974495,-0.0234886,-0.0102492,-0.222942,0.976163,0.00745926,-0.00797864,0.216764,1
1974203206,-0.00263426,6.87096e-05,0.0026047,0.974496,-0.0234944,-0.0101984,-0.22294,0.976163,0.00745926,-0.00797864,0.216764,1
1974235188,-0.00014088,-0.000401969,0.000693216,0.974495,-0.0234936,-0.0101636,-0.222945,0.976163,0.00745926,-0.00797864,0.216764,1
1974263163,-0.000918499,-0.000467462,0.0032716,0.974496,-0.0235074,-0.0101244,-0.222942,0.976163,0.00745926,-0.00797864,0.216764,1
1974295169,-0.001232,0.000911286,0.00343508,0.974498,-0.0235179,-0.0100706,-0.222934,0.976163,0.00745926,-0.00797864,0.216764,1
1974327198,0.00235135,0.000965059,0.00193,0.974499,-0.0235177,-0.0100147,-0.222931,0.976163,0.00745926,-0.00797864,0.216764,1
