timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
2362796261,2362796261,18,255,0,0,0,1485,1486,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2363016268,2363016268,18,255,0,0,0,1485,1486,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2363212302,2363212302,18,255,0,0,0,1485,1486,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2363400259,2363400259,18,255,0,0,0,1485,1486,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2363624271,2363624271,18,255,0,0,0,1485,1486,1927,1510,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2363820335,2363820335,18,255,0,0,0,1485,1486,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2364020259,2364020259,18,255,0,0,0,1485,1486,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2364236262,2364236262,18,255,0,0,0,1485,1486,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2364436341,2364436341,18,255,0,0,0,1485,1486,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2364637067,2364637067,18,255,0,0,0,1485,1486,1875,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2364841160,2364841160,18,255,0,0,0,1485,1486,1815,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2365045085,2365045085,18,255,0,0,0,1485,1486,1815,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2365225063,2365225063,18,255,0,0,0,1485,1486,1815,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2365429087,2365429087,18,255,0,0,0,1485,1486,1815,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2365641167,2365641167,18,255,0,0,0,1485,1486,1818,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2365841060,2365841060,18,255,0,0,0,1485,1486,1810,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2366049058,2366049058,18,255,0,0,0,1485,1486,1767,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2366261082,2366261082,18,255,0,0,0,1485,1486,1747,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2366453073,2366453073,18,255,0,0,0,1485,1487,1745,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2366657094,2366657094,18,255,0,0,0,1486,1486,1744,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2366857084,2366857084,18,255,0,0,0,1485,1486,1712,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2367061084,2367061084,18,255,0,0,0,1485,1486,1684,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2367261073,2367261073,18,255,0,0,0,1484,1485,1683,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2367457064,2367457064,18,255,0,0,0,1485,1486,1683,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
2367673397,2367673397,18,255,0,0,0,1484,1485,1644,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
