timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
2403460819,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2404468603,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2405469108,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2406476645,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2407485134,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2408491059,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2409497866,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2410504213,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2411509061,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2412517064,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2413525062,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2414531118,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2415541116,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2416543685,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2417547125,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2418547139,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2419550141,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2420558221,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2421560221,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2422563729,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2423569114,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2424578248,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2425579139,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2426581065,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2427582142,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2428587182,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2429596186,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2430602193,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2431612252,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2432613062,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2433623118,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2434623145,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2435624170,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2436627381,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2437631176,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2438640766,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2439644243,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2440651753,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2441659832,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2442663092,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2443668666,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2444669059,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2445669127,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2446677422,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2447686202,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2448693522,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2449702185,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2450707195,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2451712306,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2452723145,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2453727117,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2454735196,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2455743068,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2456753357,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2457760481,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2458770179,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2459772186,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2460775059,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2461783134,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2462784789,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2463785500,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2464791115,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2465796235,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2466801884,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2467810167,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2468819112,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2469822168,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2470831115,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2471843111,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2472843141,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2473847144,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2474850120,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2475858119,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2476868225,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2477873190,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2478877093,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2479878232,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2480879099,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2481884842,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2482891133,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2483898385,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2484902143,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2485908190,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2486913060,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2487919131,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2488930672,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2489939385,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2490947210,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2491951249,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2492960300,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2493969114,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2494969131,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2495975058,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2496985591,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2497993109,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2498997580,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2500008061,3080239,2162703,3080231,15,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2500764055,3080239,2162703,3080231,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2500775252,3080239,2162703,3080231,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2501448325,3080239,2162703,3080231,15,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
