timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
76841241,-0.00513126,-0.000441915,0.00107313,4000,0,-0.32328,0.381811,-9.77641,4000
76845241,1.89838e-05,0.000900823,-0.00096778,4000,0,-0.334642,0.370893,-9.74299,4000
76849241,-0.00252864,0.00153698,-0.000861725,4000,0,-0.340387,0.344581,-9.77279,4000
76853243,-0.00248146,0.000851154,0.000809033,4002,0,-0.335885,0.344276,-9.79309,4002
76857241,0.00130575,0.00131509,-0.000676546,3998,0,-0.332966,0.364832,-9.77954,3998
76861241,-0.00409802,0.000229594,0.000103363,4000,0,-0.322408,0.376038,-9.77902,4000
76865241,-0.00301981,-0.00202252,0.000522483,4000,0,-0.324521,0.360108,-9.77044,4000
76869243,0.00206858,0.000566856,-0.000610846,4002,0,-0.318008,0.352435,-9.74596,4002
76873241,-0.00464708,0.00173702,-0.000358303,3998,0,-0.321783,0.36758,-9.77456,3998
76877243,-0.00326189,-0.0013518,-0.000298923,4002,0,-0.325466,0.342066,-9.78441,4002
76881241,0.00142037,0.00193536,-0.000237327,3998,0,-0.316026,0.354343,-9.75943,3998
76885241,-0.00353193,-0.00012653,0.00113791,4000,0,-0.319192,0.359066,-9.76874,4000
76889241,-0.00241376,-0.000713076,-0.000408792,4000,0,-0.334316,0.344697,-9.76204,4000
76893241,0.00107555,0.000376674,-0.00123362,4000,0,-0.338381,0.345445,-9.78385,4000
76897241,-0.00600257,0.000432703,0.000385338,4000,0,-0.332226,0.357214,-9.79986,4000
76901241,-0.00153569,-0.00148887,0.000492097,4000,0,-0.315167,0.347075,-9.74739,4000
76905241,0.000926121,-4.7207e-06,-0.00252073,4000,0,-0.32629,0.355997,-9.72229,4000
76909241,-0.00375654,0.000113012,0.000509841,4000,0,-0.332129,0.358099,-9.77041,4000
76913241,-0.000996151,9.9888e-05,0.000636022,4000,0,-0.319641,0.369232,-9.73785,4000
76917241,-0.000880658,0.00222442,0.000812533,4000,0,-0.333825,0.365683,-9.76182,4000
76921241,-0.00363503,-0.000342936,0.00124034,4000,0,-0.334678,0.340183,-9.77318,4000
76925241,-0.00155058,-0.000405665,-0.000109067,4000,0,-0.30875,0.354292,-9.78643,4000
76929241,-0.00131881,0.00032105,0.00044125,4000,0,-0.343464,0.346742,-9.80704,4000
76934074,-0.00351113,0.000244006,0.000545022,4833,0,-0.335719,0.350194,-9.79928,4833
76938041,0.000681438,-0.000169507,-0.000605921,3967,0,-0.353494,0.349709,-9.79178,3967
76942041,-0.0026081,0.00129304,9.13179e-05,4000,0,-0.345227,0.36168,-9.75872,4000
76946041,-0.00489303,0.000383116,0.00183973,4000,0,-0.321017,0.361886,-9.75139,4000
76950051,-3.97063e-05,-6.49596e-07,0.000494333,4010,0,-0.315647,0.363718,-9.79113,4010
76954041,-0.00236274,-0.000232851,0.00109462,3990,0,-0.31719,0.340908,-9.77997,3990
76958041,-0.00280998,-0.00148704,0.000427614,4000,0,-0.322458,0.351126,-9.73691,4000
76962073,0.00086013,-0.000258984,-0.00103577,4032,0,-0.327822,0.360329,-9.73577,4032
76966056,-0.00422109,0.000110483,0.000428236,3983,0,-0.340562,0.380151,-9.7643,3983
76970055,-0.00333482,-0.000853561,0.000677066,3999,0,-0.335321,0.364731,-9.79049,3999
76974042,-0.000288134,-0.000175918,-0.000571223,3987,0,-0.342195,0.383965,-9.75322,3987
76978044,-0.00588652,0.00020697,0.000802383,4002,0,-0.346434,0.383943,-9.78078,4002
76982041,-0.00362982,-0.000133882,0.00135312,3997,0,-0.353342,0.359183,-9.74327,3997
76986041,-7.53275e-05,-0.000709172,-0.000594534,4000,0,-0.347116,0.356278,-9.75788,4000
76990073,-0.00326609,-0.000727495,-6.62376e-05,4032,0,-0.339673,0.362738,-9.75019,4032
76994041,-0.0026192,-0.000921672,-0.000517322,3968,0,-0.355378,0.363252,-9.7886,3968
76998042,0.000778862,-0.000713116,-0.000515881,4001,0,-0.358698,0.338315,-9.77483,4001
77002043,-0.00480925,-0.00023272,0.00117608,4001,0,-0.341532,0.342737,-9.73371,4001
77006042,-0.00111664,-0.00147671,5.25328e-05,3999,0,-0.353492,0.369616,-9.74767,3999
77010042,-8.45633e-05,-0.00219027,-0.000858615,4000,0,-0.352029,0.366156,-9.74687,4000
77014042,-0.00492014,-0.00171832,0.00102131,4000,0,-0.345489,0.355594,-9.75224,4000
77018075,-0.00167975,-0.00047769,-0.000959661,4033,0,-0.331018,0.362493,-9.8235,4033
77022045,0.000117091,0.00100698,-0.000961423,3970,0,-0.321316,0.356824,-9.80294,3970
77026052,-0.00428819,-1.35967e-05,0.000849068,4007,0,-0.320718,0.368497,-9.77257,4007
77030041,-2.19158e-05,-0.00108358,0.000988836,3989,0,-0.325044,0.333258,-9.77136,3989
77034045,-0.000703522,0.000555264,-0.00020984,4004,0,-0.330976,0.315882,-9.76267,4004
77038041,-0.00503893,0.000104843,0.000663318,3996,0,-0.313473,0.35521,-9.77004,3996
77042041,0.000939151,-0.000342924,0.00108932,4000,0,-0.331934,0.372545,-9.76259,4000
77046073,3.15729e-06,0.000136583,-0.000351018,4032,0,-0.326158,0.351108,-9.75058,4032
77050041,-0.00544011,0.000940653,0.00113389,3968,0,-0.347921,0.369235,-9.7336,3968
77054041,0.000176094,-0.000962623,0.000560362,4000,0,-0.350603,0.390166,-9.79097,4000
77058041,0.000321046,0.00134471,-0.00149504,4000,0,-0.326514,0.38268,-9.78725,4000
77062041,-0.00248254,-0.000324481,0.000670277,4000,0,-0.336353,0.359504,-9.7949,4000
77066041,0.000116334,0.000268806,-0.00120442,4000,0,-0.34565,0.359157,-9.77125,4000
77070055,-0.0030095,0.00150721,0.000326028,4014,0,-0.338104,0.363711,-9.78919,4014
77074075,-0.0042843,0.000737182,0.000233807,4020,0,-0.344677,0.359073,-9.78497,4020
77078044,0.000707995,-0.000512952,2.58594e-05,3969,0,-0.338104,0.367584,-9.73049,3969
77082042,-0.00282898,-8.59269e-05,-5.58035e-05,3998,0,-0.326712,0.346225,-9.76465,3998
77086041,-0.00395351,-0.000130219,0.00125822,3999,0,-0.318319,0.375228,-9.72761,3999
77090045,0.000364532,-0.000404703,-0.000171538,4004,0,-0.354087,0.37414,-9.77996,4004
77094055,-0.0023085,-0.000830481,-0.000208437,4010,0,-0.372514,0.349625,-9.78785,4010
77098041,-0.00348771,-0.00111811,-0.000922311,3986,0,-0.35322,0.367344,-9.75435,3986
77102075,0.00076568,0.00184585,-0.000746169,4034,0,-0.328407,0.37038,-9.78462,4034
77106041,-0.00404115,0.0016508,-0.000807924,3966,0,-0.338803,0.360999,-9.75375,3966
77110041,-0.00476482,-0.000485654,-0.000751712,4000,0,-0.329504,0.356399,-9.77612,4000
77114041,0.00132329,0.000445863,-0.000174214,4000,0,-0.328854,0.35663,-9.69831,4000
77118042,-0.00322661,-0.00011176,0.000702053,4001,0,-0.341452,0.383723,-9.76045,4001
77122042,-0.000798473,-0.0017953,3.09842e-05,4000,0,-0.335972,0.364428,-9.73982,4000
77126042,0.00299883,-0.000274283,-0.000999715,4000,0,-0.319766,0.354287,-9.77124,4000
77130075,-0.00339802,0.00068541,-0.000968181,4033,0,-0.340285,0.385494,-9.81196,4033
77134055,-0.00219284,-0.000712484,-0.000629798,3980,0,-0.327038,0.386245,-9.76086,3980
77138042,0.00010822,0.000280088,-0.00152259,3987,0,-0.331379,0.372959,-9.78799,3987
77142041,-0.00364935,0.00138232,0.000662894,3999,0,-0.321237,0.350417,-9.72982,3999
77146057,-0.00239152,-0.000827422,-9.72677e-05,4016,0,-0.328673,0.351171,-9.75102,4016
77150041,0.000207075,0.00188149,-0.00157962,3984,0,-0.33705,0.353727,-9.72725,3984
77154041,-0.00486049,0.000354134,-0.000399636,4000,0,-0.337132,0.332873,-9.73133,4000
77158073,-0.00202171,-0.000145451,0.00172886,4032,0,-0.330736,0.347275,-9.72778,4032
77162041,-5.64129e-05,0.000966549,0.00020983,3968,0,-0.341246,0.371436,-9.81317,3968
77166041,-0.00504157,0.000321185,0.000563814,4000,0,-0.343114,0.370295,-9.78188,4000
77170057,-0.00134372,0.000996,-0.000596829,4016,0,-0.342513,0.355878,-9.76096,4016
77174041,-0.000393457,0.000988759,-0.000419349,3984,0,-0.370569,0.347002,-9.75738,3984
77178041,-0.00409892,-8.96184e-05,9.24412e-05,4000,0,-0.337528,0.35288,-9.78698,4000
77182057,-0.000374565,-0.00199905,-0.000204424,4016,0,-0.326488,0.350923,-9.80068,4016
77186074,-0.000303876,-0.000182548,-0.000349315,4017,0,-0.325631,0.385129,-9.77311,4017
77190041,-0.00398445,0.0008584,0.00044299,3967,0,-0.324732,0.366242,-9.80707,3967
77194046,-0.000623032,0.000589043,-0.00117187,4005,0,-0.317765,0.367412,-9.7838,4005
77198041,1.66339e-05,0.000901977,-0.000966328,3995,0,-0.327393,0.362016,-9.74111,3995
77202041,-0.00588934,-1.71721e-06,0.000687225,4000,0,-0.317978,0.355849,-9.74645,4000
77206041,0.000261375,-0.00116008,1.81096e-05,4000,0,-0.331093,0.359524,-9.78176,4000
77210053,7.16519e-05,0.000532749,0.000399959,4012,0,-0.352457,0.343123,-9.731,4012
77214073,-0.00323559,0.000108939,6.71733e-05,4020,0,-0.336178,0.330056,-9.7495,4020
77218050,0.000234893,0.000478601,-0.000989557,3977,0,-0.334852,0.335401,-9.76116,3977
77222041,-0.00225859,0.000413859,0.000793447,3991,0,-0.350656,0.343859,-9.79366,3991
77226041,-0.00284939,0.00184998,0.00246257,4000,0,-0.361095,0.366162,-9.77475,4000
77230041,0.0010137,-9.69999e-05,0.00013677,4000,0,-0.346484,0.347338,-9.76777,4000
77234042,-0.00241894,-0.000705469,-0.000623256,4001,0,-0.352546,0.331514,-9.74807,4001
77238047,-0.00431904,-0.00177896,-0.000278196,4005,0,-0.343762,0.327977,-9.75848,4005
77242073,0.00203816,-4.55075e-05,-0.000962124,4026,0,-0.329512,0.353568,-9.7637,4026
77246053,-0.00263431,0.000878433,-0.000346649,3980,0,-0.325327,0.362859,-9.72304,3980
77250044,-0.00314564,0.000237528,-0.000139825,3991,0,-0.314056,0.351376,-9.7587,3991
77254041,0.000905464,0.000864232,6.71712e-05,3997,0,-0.323083,0.35228,-9.75594,3997
77258042,-0.00261631,0.000874877,-0.000135939,4001,0,-0.329782,0.35566,-9.72649,4001
77262041,-0.00356991,-0.00157647,2.33511e-05,3999,0,-0.321127,0.345932,-9.78391,3999
77266041,-0.000193415,0.00153751,-0.00093867,4000,0,-0.327873,0.366425,-9.77011,4000
77270073,-0.00548469,0.000223993,0.000149851,4032,0,-0.344091,0.363539,-9.75521,4032
77274041,-0.00395325,0.00138482,0.000782393,3968,0,-0.329326,0.375255,-9.7987,3968
77278041,-0.000190617,0.00068455,-0.000861838,4000,0,-0.334748,0.348559,-9.77527,4000
77282042,-0.00343606,-0.00042676,0.000694024,4001,0,-0.324259,0.347944,-9.74793,4001
77286041,-0.00215567,-0.00107999,0.000951649,3999,0,-0.343532,0.356593,-9.7661,3999
77290041,0.000691838,0.000544839,6.31217e-05,4000,0,-0.327264,0.357544,-9.78094,4000
77294056,-0.00440771,-0.00170197,0.000475726,4015,0,-0.340705,0.362893,-9.75361,4015
77298073,-0.000994367,-0.000805594,-0.00046927,4017,0,-0.332854,0.354173,-9.77131,4017
77302041,0.00159206,0.00155698,-0.00153198,3968,0,-0.338267,0.328232,-9.76632,3968
77306045,-0.00393623,-0.000357932,-0.00141265,4004,0,-0.341788,0.333274,-9.75645,4004
77310041,-0.00026134,-0.00116056,0.000141437,3996,0,-0.306306,0.351773,-9.75605,3996
77314041,0.00165128,-0.000629322,9.72728e-05,4000,0,-0.329909,0.361206,-9.75972,4000
77318041,-0.00458637,-0.00204835,0.00131902,4000,0,-0.333581,0.336815,-9.78531,4000
