timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
55289428,32767,32767,32767,32767,32767,32767,32767,32767
55293428,32767,32767,32767,32767,32767,-93,32767,32767
55297428,32767,32767,32767,32767,32767,32767,32767,32767
55301427,32767,32767,32767,32767,32767,32767,32767,32767
55305428,32767,32767,32767,32767,32767,-55,32767,32767
55309428,32767,32767,32767,32767,32767,32767,32767,32767
55313428,32767,32767,32767,32767,32767,32767,32767,32767
55317428,32767,32767,32767,32767,32767,32767,32767,32767
55321428,32767,32767,32767,32767,32767,-64,32767,32767
55325428,32767,32767,32767,32767,32767,32767,32767,32767
55329428,32767,32767,32767,32767,32767,32767,32767,32767
55333428,32767,32767,32767,32767,32767,32767,32767,32767
55337428,32767,32767,32767,32767,32767,-73,32767,32767
55341428,32767,32767,32767,32767,32767,32767,32767,32767
55345428,32767,32767,32767,32767,32767,32767,32767,32767
55349428,32767,32767,32767,32767,32767,32767,32767,32767
55353428,32767,32767,32767,32767,32767,-84,32767,32767
55357428,32767,32767,32767,32767,32767,32767,32767,32767
55361429,32767,32767,32767,32767,32767,32767,32767,32767
55365428,32767,32767,32767,32767,32767,-54,32767,32767
55369428,32767,32767,32767,32767,32767,32767,32767,32767
55373428,32767,32767,32767,32767,32767,32767,32767,32767
55377428,32767,32767,32767,32767,32767,32767,32767,32767
55381428,32767,32767,32767,32767,32767,-64,32767,32767
55385428,32767,32767,32767,32767,32767,32767,32767,32767
55389428,32767,32767,32767,32767,32767,32767,32767,32767
55393428,32767,32767,32767,32767,32767,32767,32767,32767
55397428,32767,32767,32767,32767,32767,-70,32767,32767
55401428,32767,32767,32767,32767,32767,32767,32767,32767
55405428,32767,32767,32767,32767,32767,32767,32767,32767
55409428,32767,32767,-27,32767,32767,32767,32767,32767
55413428,32767,32767,32767,32767,32767,-85,32767,32767
55417428,32767,32767,32767,32767,32767,32767,32767,32767
55421428,32767,32767,32767,32767,32767,32767,32767,32767
55425428,32767,32767,32767,32767,32767,32767,32767,32767
55429428,32767,32767,32767,32767,32767,-85,32767,32767
55433428,32767,32767,32767,32767,32767,32767,32767,32767
55437428,32767,32767,32767,32767,32767,32767,32767,32767
55441428,32767,32767,32767,32767,32767,32767,32767,32767
55445428,32767,32767,32767,32767,32767,-85,32767,32767
55449428,32767,32767,32767,32767,32767,32767,32767,32767
55453428,32767,32767,32767,32767,32767,32767,32767,32767
55457428,32767,32767,32767,32767,32767,32767,32767,32767
55461428,32767,32767,32767,32767,32767,-85,32767,32767
55465428,32767,32767,32767,32767,32767,32767,32767,32767
55469428,32767,32767,32767,32767,32767,32767,32767,32767
55473428,32767,32767,32767,32767,32767,32767,32767,32767
55477428,32767,32767,32767,32767,32767,-84,32767,32767
55481428,32767,32767,32767,32767,32767,32767,32767,32767
55485428,32767,32767,32767,32767,32767,32767,32767,32767
55489428,32767,32767,32767,32767,32767,32767,32767,32767
55493428,32767,32767,32767,32767,32767,-85,32767,32767
55497428,32767,32767,32767,32767,32767,32767,32767,32767
55501428,32767,32767,32767,32767,32767,32767,32767,32767
55505428,32767,32767,32767,32767,32767,32767,32767,32767
55509428,32767,32767,32767,32767,32767,-84,32767,32767
55513428,32767,32767,32767,32767,32767,32767,32767,32767
55517428,32767,32767,32767,32767,32767,32767,32767,32767
55521428,32767,32767,32767,32767,32767,32767,32767,32767
55525428,32767,32767,32767,32767,32767,-85,32767,32767
55529428,32767,32767,32767,32767,32767,32767,32767,32767
55533428,32767,32767,32767,32767,32767,32767,32767,32767
55538228,32767,32767,32767,32767,32767,32767,32767,32767
55542228,32767,32767,32767,32767,32767,-102,32767,32767
55546228,32767,32767,32767,32767,32767,32767,32767,32767
55550228,32767,32767,32767,32767,32767,32767,32767,32767
55554230,32767,32767,32767,32767,32767,-63,32767,32767
55558230,32767,32767,32767,32767,32767,32767,32767,32767
55562228,32767,32767,32767,32767,32767,32767,32767,32767
55566228,32767,32767,32767,32767,32767,32767,32767,32767
55570228,32767,32767,32767,32767,32767,-72,32767,32767
55574228,32767,32767,32767,32767,32767,32767,32767,32767
55578228,32767,32767,32767,32767,32767,32767,32767,32767
55582228,32767,32767,32767,32767,32767,32767,32767,32767
55586228,32767,32767,32767,32767,32767,-82,32767,32767
55590228,32767,32767,32767,32767,32767,32767,32767,32767
55594228,32767,32767,32767,32767,32767,32767,32767,32767
55598228,32767,32767,32767,32767,32767,32767,32767,32767
55602229,32767,32767,32767,32767,32767,-92,32767,32767
55606228,32767,32767,32767,32767,32767,32767,32767,32767
55610229,32767,32767,-41,32767,32767,32767,32767,32767
55614238,32767,32767,32767,32767,32767,32767,32767,32767
55618228,32767,32767,32767,32767,32767,-93,32767,32767
55622228,32767,32767,32767,32767,32767,32767,32767,32767
55626229,32767,32767,32767,32767,32767,32767,32767,32767
55630228,32767,32767,32767,32767,32767,32767,32767,32767
55634228,32767,32767,32767,32767,32767,-89,32767,32767
55638228,32767,32767,32767,32767,32767,32767,32767,32767
55642228,32767,32767,32767,32767,-71,32767,32767,32767
55646228,32767,32767,32767,32767,32767,32767,32767,32767
55650228,32767,32767,32767,32767,32767,-93,32767,32767
55654228,32767,32767,32767,32767,32767,32767,32767,32767
55658230,32767,32767,32767,32767,32767,32767,32767,32767
55662228,32767,32767,32767,32767,32767,-62,32767,32767
55666228,32767,32767,32767,32767,32767,32767,32767,32767
55670228,32767,32767,32767,32767,32767,32767,32767,32767
55674228,32767,32767,32767,32767,32767,32767,32767,32767
55678228,32767,32767,32767,32767,32767,-70,32767,32767
55682228,32767,32767,32767,32767,32767,32767,32767,32767
55686228,32767,32767,32767,32767,32767,32767,32767,32767
55690228,32767,32767,32767,32767,32767,32767,32767,32767
55694233,32767,32767,32767,32767,32767,-82,32767,32767
55698228,32767,32767,32767,32767,32767,32767,32767,32767
55702228,32767,32767,32767,32767,32767,32767,32767,32767
55706228,32767,32767,32767,32767,32767,32767,32767,32767
55710228,32767,32767,32767,32767,32767,-82,32767,32767
55714244,32767,32767,32767,32767,32767,32767,32767,32767
55718228,32767,32767,32767,32767,32767,32767,32767,32767
55722230,32767,32767,32767,32767,32767,32767,32767,32767
55726228,32767,32767,32767,32767,32767,-82,32767,32767
55730228,32767,32767,32767,32767,32767,32767,32767,32767
55734240,32767,32767,32767,32767,32767,32767,32767,32767
55738228,32767,32767,32767,32767,32767,32767,32767,32767
55742228,32767,32767,32767,32767,32767,-93,32767,32767
55746228,32767,32767,32767,32767,32767,32767,32767,32767
55750239,32767,32767,32767,32767,32767,32767,32767,32767
55754228,32767,32767,32767,32767,32767,32767,32767,32767
55758228,32767,32767,32767,32767,32767,-93,32767,32767
55762228,32767,32767,32767,32767,32767,32767,32767,32767
55766229,32767,32767,32767,32767,32767,32767,32767,32767
55770228,32767,32767,32767,32767,32767,32767,32767,32767
55774228,32767,32767,32767,32767,32767,-92,32767,32767
55778228,32767,32767,32767,32767,32767,32767,32767,32767
55782228,32767,32767,32767,32767,32767,32767,32767,32767
55786228,32767,32767,32767,32767,32767,32767,32767,32767
55790229,32767,32767,32767,32767,32767,-92,32767,32767
55794234,32767,32767,32767,32767,32767,32767,32767,32767
55798228,32767,32767,32767,32767,32767,32767,32767,32767
55802228,32767,32767,32767,32767,32767,32767,32767,32767
55806228,32767,32767,32767,32767,32767,-93,32767,32767
55810228,32767,32767,-42,32767,32767,32767,32767,32767
55814228,32767,32767,32767,32767,32767,32767,32767,32767
55818228,32767,32767,32767,32767,32767,32767,32767,32767
55822228,32767,32767,32767,32767,32767,-93,32767,32767
55826228,32767,32767,32767,32767,32767,32767,32767,32767
55830228,32767,32767,32767,32767,32767,32767,32767,32767
55834230,32767,32767,32767,32767,32767,32767,32767,32767
55838228,32767,32767,32767,32767,32767,-92,32767,32767
55842228,32767,32767,32767,32767,32767,32767,32767,32767
55846228,32767,32767,32767,32767,32767,32767,32767,32767
55850228,32767,32767,32767,32767,32767,-62,32767,32767
55854228,32767,32767,32767,32767,32767,32767,32767,32767
55858228,32767,32767,32767,32767,32767,32767,32767,32767
55862236,32767,32767,32767,32767,32767,32767,32767,32767
55866228,32767,32767,32767,32767,32767,-72,32767,32767
55870228,32767,32767,32767,32767,32767,32767,32767,32767
55874228,32767,32767,32767,32767,32767,32767,32767,32767
55878228,32767,32767,32767,32767,32767,32767,32767,32767
55882231,32767,32767,32767,32767,32767,-83,32767,32767
55886228,32767,32767,32767,32767,32767,32767,32767,32767
55890228,32767,32767,32767,32767,32767,32767,32767,32767
55894228,32767,32767,32767,32767,32767,32767,32767,32767
55898231,32767,32767,32767,32767,32767,-92,32767,32767
55902228,32767,32767,32767,32767,32767,32767,32767,32767
55906228,32767,32767,32767,32767,32767,32767,32767,32767
55910228,32767,32767,32767,32767,32767,32767,32767,32767
55914231,32767,32767,32767,32767,32767,-92,32767,32767
55918228,32767,32767,32767,32767,32767,32767,32767,32767
55922228,32767,32767,32767,32767,32767,32767,32767,32767
55926228,32767,32767,32767,32767,32767,32767,32767,32767
55930228,32767,32767,32767,32767,32767,-92,32767,32767
55934228,32767,32767,32767,32767,32767,32767,32767,32767
55946228,32767,32767,32767,32767,32767,-93,32767,32767
55950228,32767,32767,32767,32767,32767,32767,32767,32767
55954228,32767,32767,32767,32767,32767,32767,32767,32767
55958232,32767,32767,32767,32767,32767,32767,32767,32767
55962234,32767,32767,32767,32767,32767,-93,32767,32767
55966228,32767,32767,32767,32767,32767,32767,32767,32767
55970228,32767,32767,32767,32767,32767,32767,32767,32767
55974228,32767,32767,32767,32767,32767,-62,32767,32767
55978235,32767,32767,32767,32767,32767,32767,32767,32767
55982228,32767,32767,32767,32767,32767,32767,32767,32767
55986228,32767,32767,32767,32767,32767,32767,32767,32767
55990228,32767,32767,32767,32767,32767,-71,32767,32767
55994228,32767,32767,32767,32767,32767,32767,32767,32767
55998228,32767,32767,32767,32767,32767,32767,32767,32767
56002228,32767,32767,32767,32767,32767,32767,32767,32767
56006228,32767,32767,-42,32767,32767,-82,32767,32767
56010236,32767,32767,32767,32767,32767,32767,32767,32767
56014228,32767,32767,32767,32767,32767,32767,32767,32767
56018228,32767,32767,32767,32767,32767,32767,32767,32767
56022236,32767,32767,32767,32767,32767,-92,32767,32767
56026228,32767,32767,32767,32767,32767,32767,32767,32767
56030228,32767,32767,32767,32767,32767,32767,32767,32767
56034230,32767,32767,32767,32767,32767,32767,32767,32767
56038228,32767,32767,32767,32767,32767,-92,32767,32767
56042228,32767,32767,32767,32767,32767,32767,32767,32767
56046228,32767,32767,32767,32767,32767,32767,32767,32767
56050228,32767,32767,32767,32767,32767,32767,32767,32767
56054228,32767,32767,32767,32767,32767,-93,32767,32767
56058228,32767,32767,32767,32767,32767,32767,32767,32767
56062228,32767,32767,32767,32767,32767,32767,32767,32767
56066228,32767,32767,32767,32767,32767,32767,32767,32767
56070228,32767,32767,32767,32767,32767,-92,32767,32767
56074230,32767,32767,32767,32767,32767,32767,32767,32767
56078228,32767,32767,32767,32767,32767,32767,32767,32767
56082228,32767,32767,32767,32767,32767,32767,32767,32767
56086227,32767,32767,32767,32767,32767,-93,32767,32767
56090229,32767,32767,32767,32767,32767,32767,32767,32767
56094230,32767,32767,32767,32767,32767,32767,32767,32767
56098227,32767,32767,32767,32767,32767,-62,32767,32767
56102227,32767,32767,32767,32767,32767,32767,32767,32767
56106227,32767,32767,32767,32767,32767,32767,32767,32767
56110234,32767,32767,32767,32767,32767,32767,32767,32767
56114227,32767,32767,32767,32767,32767,-72,32767,32767
56118227,32767,32767,32767,32767,32767,32767,32767,32767
56122228,32767,32767,32767,32767,32767,32767,32767,32767
56126228,32767,32767,32767,32767,32767,32767,32767,32767
56130228,32767,32767,32767,32767,32767,-82,32767,32767
56134228,32767,32767,32767,32767,32767,32767,32767,32767
56138237,32767,32767,32767,32767,32767,32767,32767,32767
56142228,32767,32767,32767,32767,-48,-63,32767,32767
56146227,32767,32767,32767,32767,32767,32767,32767,32767
56150228,32767,32767,32767,32767,32767,32767,32767,32767
56154228,32767,32767,32767,32767,32767,32767,32767,32767
56158228,32767,32767,32767,32767,32767,-69,32767,32767
56162230,32767,32767,32767,32767,32767,32767,32767,32767
56166228,32767,32767,32767,32767,32767,32767,32767,32767
56170228,32767,32767,32767,32767,32767,32767,32767,32767
56174228,32767,32767,32767,32767,32767,-82,32767,32767
56178228,32767,32767,32767,32767,32767,32767,32767,32767
56182228,32767,32767,32767,32767,32767,32767,32767,32767
56186228,32767,32767,32767,32767,32767,32767,32767,32767
56190228,32767,32767,32767,32767,32767,-93,32767,32767
56194228,32767,32767,32767,32767,32767,32767,32767,32767
56198269,32767,32767,32767,32767,32767,32767,32767,32767
56202227,32767,32767,32767,32767,32767,-62,32767,32767
56206227,32767,32767,32767,32767,32767,32767,32767,32767
56210228,32767,32767,32767,32767,32767,32767,32767,32767
56214228,32767,32767,-68,32767,32767,32767,32767,32767
56218228,32767,32767,32767,32767,32767,-71,32767,32767
56222229,32767,32767,32767,32767,32767,32767,32767,32767
56226228,32767,32767,32767,32767,32767,32767,32767,32767
56230227,32767,32767,32767,32767,32767,32767,32767,32767
56234228,32767,32767,32767,32767,32767,-82,32767,32767
56238228,32767,32767,32767,32767,32767,32767,32767,32767
56242228,32767,32767,32767,32767,32767,32767,32767,32767
56246228,32767,32767,32767,32767,32767,32767,32767,32767
56250241,32767,32767,32767,32767,32767,-93,32767,32767
56254240,32767,32767,32767,32767,32767,32767,32767,32767
56258228,32767,32767,32767,32767,32767,32767,32767,32767
56262227,32767,32767,32767,32767,32767,32767,32767,32767
56266228,32767,32767,32767,32767,32767,-92,32767,32767
56270228,32767,32767,32767,32767,32767,32767,32767,32767
56274228,32767,32767,32767,32767,32767,32767,32767,32767
56278233,32767,32767,32767,32767,32767,32767,32767,32767
56282228,32767,32767,32767,32767,32767,-93,32767,32767
56286228,32767,32767,32767,32767,32767,32767,32767,32767
56290228,32767,32767,32767,32767,32767,32767,32767,32767
56294229,32767,32767,32767,32767,32767,32767,32767,32767
56298229,32767,32767,32767,32767,32767,-92,32767,32767
56302228,32767,32767,32767,32767,32767,32767,32767,32767
56306228,32767,32767,32767,32767,32767,32767,32767,32767
56310228,32767,32767,32767,32767,32767,32767,32767,32767
56314227,32767,32767,32767,32767,32767,-92,32767,32767
56318228,32767,32767,32767,32767,32767,32767,32767,32767
56322228,32767,32767,32767,32767,32767,32767,32767,32767
56326228,32767,32767,32767,32767,32767,-62,32767,32767
56330228,32767,32767,32767,32767,32767,32767,32767,32767
56334228,32767,32767,32767,32767,32767,32767,32767,32767
56338229,32767,32767,32767,32767,32767,32767,32767,32767
56342228,32767,32767,32767,32767,32767,-67,32767,32767
56346229,32767,32767,32767,32767,32767,32767,32767,32767
56350228,32767,32767,32767,32767,32767,32767,32767,32767
56354274,32767,32767,32767,32767,32767,32767,32767,32767
56358228,32767,32767,32767,32767,32767,-70,32767,32767
56362230,32767,32767,32767,32767,32767,32767,32767,32767
56366229,32767,32767,32767,32767,32767,32767,32767,32767
56370228,32767,32767,32767,32767,32767,32767,32767,32767
56374228,32767,32767,32767,32767,32767,-82,32767,32767
56378228,32767,32767,32767,32767,32767,32767,32767,32767
56382228,32767,32767,32767,32767,32767,32767,32767,32767
56386228,32767,32767,32767,32767,32767,32767,32767,32767
56390239,32767,32767,32767,32767,32767,-93,32767,32767
56394228,32767,32767,32767,32767,32767,32767,32767,32767
56398228,32767,32767,32767,32767,32767,32767,32767,32767
56402227,32767,32767,32767,32767,32767,32767,32767,32767
56406228,32767,32767,32767,32767,32767,-93,32767,32767
56410228,32767,32767,-41,32767,32767,32767,32767,32767
56414229,32767,32767,32767,32767,32767,32767,32767,32767
56418228,32767,32767,32767,32767,32767,32767,32767,32767
56422228,32767,32767,32767,32767,32767,-93,32767,32767
56426228,32767,32767,32767,32767,32767,32767,32767,32767
56430228,32767,32767,32767,32767,32767,32767,32767,32767
56434228,32767,32767,32767,32767,32767,32767,32767,32767
56438228,32767,32767,32767,32767,32767,-92,32767,32767
56442227,32767,32767,32767,32767,32767,32767,32767,32767
56446270,32767,32767,32767,32767,32767,32767,32767,32767
56450228,32767,32767,32767,32767,32767,32767,32767,32767
56454228,32767,32767,32767,32767,32767,-92,32767,32767
56458228,32767,32767,32767,32767,32767,32767,32767,32767
56462228,32767,32767,32767,32767,32767,32767,32767,32767
56466228,32767,32767,32767,32767,32767,32767,32767,32767
56470228,32767,32767,32767,32767,32767,-92,32767,32767
56474228,32767,32767,32767,32767,32767,32767,32767,32767
56478228,32767,32767,32767,32767,32767,32767,32767,32767
56482228,32767,32767,32767,32767,32767,32767,32767,32767
56486228,32767,32767,32767,32767,32767,-93,32767,32767
56490228,32767,32767,32767,32767,32767,32767,32767,32767
56494228,32767,32767,32767,32767,32767,32767,32767,32767
56498228,32767,32767,32767,32767,32767,32767,32767,32767
56502228,32767,32767,32767,32767,32767,-92,32767,32767
56506228,32767,32767,32767,32767,32767,32767,32767,32767
56510228,32767,32767,32767,32767,32767,32767,32767,32767
56514228,32767,32767,32767,32767,32767,-62,32767,32767
56518228,32767,32767,32767,32767,32767,32767,32767,32767
56522228,32767,32767,32767,32767,32767,32767,32767,32767
56526227,32767,32767,32767,32767,32767,32767,32767,32767
56530228,32767,32767,32767,32767,32767,-72,32767,32767
56534228,32767,32767,32767,32767,32767,32767,32767,32767
56538227,32767,32767,32767,32767,32767,32767,32767,32767
56542228,32767,32767,32767,32767,32767,32767,32767,32767
56546228,32767,32767,32767,32767,32767,-83,32767,32767
56550227,32767,32767,32767,32767,32767,32767,32767,32767
56554228,32767,32767,32767,32767,32767,32767,32767,32767
56558228,32767,32767,32767,32767,32767,32767,32767,32767
56562228,32767,32767,32767,32767,32767,-93,32767,32767
56566230,32767,32767,32767,32767,32767,32767,32767,32767
56570229,32767,32767,32767,32767,32767,32767,32767,32767
56574231,32767,32767,32767,32767,32767,32767,32767,32767
56578228,32767,32767,32767,32767,32767,-92,32767,32767
56582228,32767,32767,32767,32767,32767,32767,32767,32767
56586228,32767,32767,32767,32767,32767,32767,32767,32767
56590228,32767,32767,32767,32767,32767,32767,32767,32767
56594228,32767,32767,32767,32767,32767,-92,32767,32767
56598228,32767,32767,32767,32767,32767,32767,32767,32767
56602228,32767,32767,32767,32767,32767,32767,32767,32767
56606228,32767,32767,32767,32767,32767,32767,32767,32767
56610230,32767,32767,-52,32767,32767,-93,32767,32767
56614228,32767,32767,32767,32767,32767,32767,32767,32767
56618227,32767,32767,32767,32767,32767,32767,32767,32767
56622228,32767,32767,32767,32767,32767,32767,32767,32767
56626228,32767,32767,32767,32767,32767,-93,32767,32767
56630228,32767,32767,32767,32767,32767,32767,32767,32767
56634228,32767,32767,32767,32767,32767,32767,32767,32767
56638228,32767,32767,32767,32767,32767,-62,32767,32767
56642228,32767,32767,32767,32767,32767,32767,32767,32767
56646228,32767,32767,32767,32767,32767,32767,32767,32767
56650228,32767,32767,32767,32767,32767,32767,32767,32767
56654228,32767,32767,32767,32767,32767,-70,32767,32767
56658228,32767,32767,32767,32767,-82,32767,32767,32767
56662229,32767,32767,32767,32767,32767,32767,32767,32767
56666228,32767,32767,32767,32767,32767,32767,32767,32767
56670228,32767,32767,32767,32767,32767,-82,32767,32767
56674228,32767,32767,32767,32767,32767,32767,32767,32767
56678228,32767,32767,32767,32767,32767,32767,32767,32767
56682228,32767,32767,32767,32767,32767,32767,32767,32767
56686228,32767,32767,32767,32767,32767,-82,32767,32767
56690228,32767,32767,32767,32767,32767,32767,32767,32767
56694229,32767,32767,32767,32767,32767,32767,32767,32767
56698228,32767,32767,32767,32767,32767,32767,32767,32767
56702228,32767,32767,32767,32767,32767,-81,32767,32767
56706228,32767,32767,32767,32767,32767,32767,32767,32767
56710228,32767,32767,32767,32767,32767,32767,32767,32767
56714228,32767,32767,32767,32767,32767,32767,32767,32767
56718228,32767,32767,32767,32767,32767,-93,32767,32767
56722228,32767,32767,32767,32767,32767,32767,32767,32767
56726228,32767,32767,32767,32767,32767,32767,32767,32767
56730228,32767,32767,32767,32767,32767,32767,32767,32767
56734228,32767,32767,32767,32767,32767,-93,32767,32767
56738228,32767,32767,32767,32767,32767,32767,32767,32767
56742230,32767,32767,32767,32767,32767,32767,32767,32767
56746228,32767,32767,32767,32767,32767,32767,32767,32767
56750228,32767,32767,32767,32767,32767,-83,32767,32767
56754228,32767,32767,32767,32767,32767,32767,32767,32767
56758228,32767,32767,32767,32767,32767,32767,32767,32767
56762228,32767,32767,32767,32767,32767,32767,32767,32767
56766228,32767,32767,32767,32767,32767,-92,32767,32767
56770228,32767,32767,32767,32767,32767,32767,32767,32767
56774228,32767,32767,32767,32767,32767,32767,32767,32767
56778228,32767,32767,32767,32767,32767,32767,32767,32767
56782228,32767,32767,32767,32767,32767,-92,32767,32767
56786228,32767,32767,32767,32767,32767,32767,32767,32767
56790228,32767,32767,32767,32767,32767,32767,32767,32767
56794228,32767,32767,32767,32767,32767,32767,32767,32767
56798228,32767,32767,32767,32767,32767,-93,32767,32767
56802228,32767,32767,32767,32767,32767,32767,32767,32767
56806228,32767,32767,32767,32767,32767,32767,32767,32767
56810228,32767,32767,-27,32767,32767,32767,32767,32767
56814228,32767,32767,32767,32767,32767,-93,32767,32767
56818228,32767,32767,32767,32767,32767,32767,32767,32767
56822228,32767,32767,32767,32767,32767,32767,32767,32767
56826228,32767,32767,32767,32767,32767,-62,32767,32767
56830228,32767,32767,32767,32767,32767,32767,32767,32767
56834228,32767,32767,32767,32767,32767,32767,32767,32767
56838228,32767,32767,32767,32767,32767,32767,32767,32767
56842227,32767,32767,32767,32767,32767,-72,32767,32767
56846228,32767,32767,32767,32767,32767,32767,32767,32767
56850228,32767,32767,32767,32767,32767,32767,32767,32767
56854228,32767,32767,32767,32767,32767,32767,32767,32767
56858228,32767,32767,32767,32767,32767,-82,32767,32767
56862228,32767,32767,32767,32767,32767,32767,32767,32767
56866228,32767,32767,32767,32767,32767,32767,32767,32767
56870228,32767,32767,32767,32767,32767,32767,32767,32767
56874228,32767,32767,32767,32767,32767,-92,32767,32767
56878227,32767,32767,32767,32767,32767,32767,32767,32767
56882229,32767,32767,32767,32767,32767,32767,32767,32767
56886228,32767,32767,32767,32767,32767,32767,32767,32767
56890228,32767,32767,32767,32767,32767,-92,32767,32767
56894228,32767,32767,32767,32767,32767,32767,32767,32767
56898228,32767,32767,32767,32767,32767,32767,32767,32767
56902228,32767,32767,32767,32767,32767,32767,32767,32767
56906228,32767,32767,32767,32767,32767,-93,32767,32767
