timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
76841827,0.973077,-0.0139765,-0.0207727,0.229115,0.00205044,-0.00583658,-0.0143608,0.00212187,-0.00407224,-0.549181,-1.41941e-05,8.80749e-07,9.07763e-07,-7.39343e-06,8.41871e-06,0.000199116,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.77949e-11,1.42407e-05,0.000132837,2.58922e-06,0.00010239,0.000102225,4.25491e-05,0.0128864,0.0128752,0.0378965,0.0405045,0.040493,0.755329,1.06047e-11,1.06098e-11,2.30378e-11,2.42603e-06,2.42587e-06,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.284601,0.869097,0.0268663,0.0,7.38933e-05,0.0104624,0.0,0.0,0.0,0.000275,32,0,0,165,0,0,0,0
77046382,0.973109,-0.0139865,-0.0207643,0.228979,0.00198476,-0.0051509,-0.00277161,0.00191093,-0.00394354,-0.491303,-1.4197e-05,8.79728e-07,9.60691e-07,-7.1723e-06,8.40379e-06,0.000192083,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,7.02156e-11,1.45586e-05,0.000282306,2.58463e-06,0.000102272,0.000102107,4.25193e-05,0.0119114,0.0119012,0.0353541,0.0358978,0.0358886,0.678121,1.05346e-11,1.05399e-11,2.2959e-11,2.42588e-06,2.42572e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.26793,0.823481,0.0222215,0.0,8.0555e-05,0.0330038,0.0,0.0,0.0,-2e-06,32,0,0,165,0,0,0,0
77246432,0.973144,-0.0139948,-0.0207843,0.228828,0.0020348,-0.00531701,-0.00240585,0.00203782,-0.00431978,-0.491975,-1.41975e-05,8.76874e-07,1.0412e-06,-7.07331e-06,8.38223e-06,0.00019199,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.95428e-11,1.47229e-05,0.000281447,2.57465e-06,0.000102295,0.000102129,4.23812e-05,0.0121386,0.0121279,0.0370464,0.0369434,0.0369336,0.729072,1.0551e-11,1.05563e-11,2.2857e-11,2.42581e-06,2.42564e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.271803,0.853857,0.0360515,0.0,8.97101e-05,0.0330038,0.0,0.0,0.0,6.8e-05,32,0,0,165,0,0,0,0
77450377,0.97318,-0.0140019,-0.0207764,0.228676,0.00204476,-0.00564325,-0.00100861,0.0020685,-0.00462594,-0.49245,-1.41988e-05,8.74691e-07,1.10513e-06,-6.97035e-06,8.36465e-06,0.000191915,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,7.15989e-11,1.49085e-05,0.000272974,2.56397e-06,0.00010231,0.000102145,4.2245e-05,0.0123116,0.0123006,0.038792,0.0378361,0.0378257,0.783628,1.05609e-11,1.05663e-11,2.27551e-11,2.42573e-06,2.42557e-06,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.275067,0.885228,0.0175073,0.0,9.63101e-05,0.0330038,0.0,0.0,0.0,2.5e-05,32,0,0,165,0,0,0,0
77655193,0.97319,-0.0139952,-0.0207722,0.228636,0.00170557,-0.00583247,0.00676876,0.00215853,-0.00513683,-0.455189,-1.42006e-05,8.74799e-07,1.12089e-06,-6.8569e-06,8.35832e-06,0.000187696,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.64341e-11,1.47208e-05,0.000313476,2.55514e-06,0.000102349,0.000102185,4.21338e-05,0.0126731,0.0126616,0.0362119,0.0394354,0.0394238,0.703614,1.05863e-11,1.05917e-11,2.26591e-11,2.42566e-06,2.4255e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.280819,0.838817,0.000983036,0.0,9.29029e-05,0.0198926,0.0,0.0,0.0,4.1e-05,40,0,0,165,0,0,0,0
77855156,0.973213,-0.0139854,-0.0207779,0.228537,0.00159053,-0.00638941,0.00643573,0.00218004,-0.00558634,-0.453989,-1.42023e-05,8.73137e-07,1.17361e-06,-6.75598e-06,8.34108e-06,0.000187631,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.91403e-11,1.45544e-05,0.000235604,2.55035e-06,0.000102372,0.000102208,4.20835e-05,0.0129123,0.0129004,0.0379325,0.0405951,0.0405826,0.756494,1.06027e-11,1.06081e-11,2.25851e-11,2.42559e-06,2.42543e-06,5.00009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.284917,0.869767,0.0148012,0.0,0.000102249,0.0198926,0.0,0.0,0.0,4e-06,40,0,0,165,0,0,0,0
78059216,0.973257,-0.0140096,-0.0207666,0.228348,0.000976109,-0.00651314,-0.000998391,0.00180832,-0.00517166,-0.495713,-1.42075e-05,8.70578e-07,1.24854e-06,-6.58469e-06,8.30809e-06,0.000192452,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.75522e-11,1.36983e-05,0.000189677,2.53952e-06,0.000102249,0.000102084,4.19508e-05,0.0119036,0.0118928,0.0353121,0.035799,0.0357892,0.677036,1.05307e-11,1.05363e-11,2.24882e-11,2.42546e-06,2.4253e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.26756,0.822822,0.0196605,0.0,0.000107086,0.0232584,0.0,0.0,0.0,6.4e-05,40,0,0,165,0,0,0,0
78263159,0.973282,-0.0139982,-0.0207861,0.228242,-6.88623e-05,-0.00725833,-0.000947827,0.00166748,-0.00571421,-0.495888,-1.42101e-05,8.70018e-07,1.28132e-06,-6.48003e-06,8.28795e-06,0.000192409,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,7.03237e-11,1.41061e-05,0.000167334,2.53035e-06,0.000102276,0.00010211,4.18443e-05,0.0121746,0.0121635,0.03707,0.0370697,0.037059,0.7298,1.05485e-11,1.05542e-11,2.23975e-11,2.4254e-06,2.42524e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.272266,0.854283,0.0104568,0.0,0.000118496,0.0232584,0.0,0.0,0.0,7e-06,40,0,0,165,0,0,0,0
78467236,0.973304,-0.0140317,-0.0207926,0.228146,0.000739749,-0.0069876,-0.00112073,0.00148263,-0.00610037,-0.496219,-1.42129e-05,8.69586e-07,1.31811e-06,-6.36698e-06,8.26223e-06,0.00019236,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.32132e-11,1.42919e-05,0.000154642,2.52515e-06,0.000102286,0.000102121,4.17962e-05,0.0123287,0.0123173,0.0388166,0.0379086,0.0378973,0.784413,1.05566e-11,1.05624e-11,2.2326e-11,2.42533e-06,2.42517e-06,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.275329,0.885671,0.0117884,0.0,0.000128627,0.0232584,0.0,0.0,0.0,8.4e-05,40,0,0,165,0,0,0,0
78667260,0.973326,-0.0140254,-0.0208153,0.228051,0.00104309,-0.00802746,0.0021732,0.00137422,-0.00668271,-0.488276,-1.4215e-05,8.68981e-07,1.3612e-06,-6.26205e-06,8.23707e-06,0.000191391,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,1.12616e-10,1.53268e-05,0.000501455,2.51536e-06,0.000102318,0.000102153,4.16661e-05,0.0126267,0.0126149,0.0361615,0.039213,0.0392007,0.702171,1.05778e-11,1.05836e-11,2.22342e-11,2.42527e-06,2.42511e-06,5.00004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.280024,0.837956,0.00837816,0.0,0.000121714,0.004328,0.0,0.0,0.0,0.000106,40,0,0,165,0,0,0,0
