timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
2362815163,0.999324,-0.022817,-0.0151271,-0.0245239,-0.0514899,-0.0475371,0.0161416,-0.0419146,0.563903,30.5592,-1.62157e-05,7.05958e-06,1.51736e-06,0.000148483,-0.000546161,0.000738439,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.72701e-11,1.39462e-05,0.000127694,1.58335e-07,7.92014e-06,7.92665e-06,3.62954e-05,0.0504013,0.0504024,0.0337251,0.774185,0.774183,0.666682,1.16734e-11,1.16786e-11,1.81019e-11,5.08134e-08,5.08154e-08,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.24433,0.816506,0.00809813,0.232102,0.0135995,0.00883549,0.0,0.0,0.0,1.1e-05,48,0,0,831,0,0,0,0
2363015169,0.999315,-0.0228872,-0.015508,-0.0245884,-0.00596013,-0.0567364,0.0253016,0.075726,0.516739,30.5956,-1.61701e-05,7.32884e-06,1.54508e-06,0.000148473,-0.000546195,0.000731019,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.87659e-11,1.38907e-05,0.000126072,1.58435e-07,8.00481e-06,8.01127e-06,3.62683e-05,0.0516068,0.0516078,0.0321373,0.783194,0.783192,0.609201,1.17167e-11,1.17218e-11,1.80965e-11,5.08143e-08,5.08163e-08,5.00007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.25155,0.780513,0.00494455,0.244162,0.0154779,0.00164608,0.0,0.0,0.0,1.7e-05,48,0,0,831,0,0,0,0
2363219179,0.999309,-0.0229347,-0.0157604,-0.0246287,0.0225488,-0.065246,0.0314179,0.156822,0.473824,30.623,-1.61345e-05,7.49327e-06,1.56245e-06,0.000148466,-0.000546216,0.00072548,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.61829e-11,1.38932e-05,0.000116892,1.58564e-07,8.09853e-06,8.1049e-06,3.62998e-05,0.052986,0.0529871,0.0335836,0.794122,0.794121,0.651145,1.17639e-11,1.17691e-11,1.8103e-11,5.08152e-08,5.08172e-08,5.00007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.26026,0.806936,0.00138343,0.153977,0.0163495,0.00164608,0.0,0.0,0.0,2.7e-05,48,0,0,831,0,0,0,0
2363423157,0.999304,-0.0229836,-0.0159048,-0.0247027,0.0427646,-0.071588,0.0373805,0.21741,0.432893,30.6521,-1.61049e-05,7.59634e-06,1.5891e-06,0.000148462,-0.000546228,0.000721064,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.55991e-11,1.38724e-05,0.000117827,1.587e-07,8.20694e-06,8.2133e-06,3.62925e-05,0.0546576,0.0546587,0.032044,0.809264,0.809263,0.596449,1.18178e-11,1.18229e-11,1.81016e-11,5.08161e-08,5.08181e-08,5.00003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.27221,0.772301,0.0173271,0.0980951,0.0165727,0.00478928,0.0,0.0,0.0,5e-06,48,0,0,831,0,0,0,0
2363627220,0.9993,-0.0230209,-0.0160381,-0.0247602,0.0591187,-0.0769786,0.0402864,0.27176,0.393449,30.6693,-1.60797e-05,7.67496e-06,1.6134e-06,0.000148457,-0.000546237,0.000718636,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.61681e-11,1.37127e-05,0.00011519,1.58802e-07,8.3066e-06,8.31283e-06,3.62652e-05,0.0562312,0.0562323,0.0335291,0.823474,0.823473,0.638238,1.18667e-11,1.18717e-11,1.80961e-11,5.0817e-08,5.0819e-08,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.28333,0.798898,0.000589137,0.0723145,0.0169131,0.00478928,0.0,0.0,0.0,6.8e-05,48,0,0,831,0,0,0,0
2363827217,0.9993,-0.0229579,-0.0161285,-0.0247533,0.0708159,-0.0717889,0.0455551,0.312341,0.386733,30.6907,-1.61189e-05,7.71894e-06,1.61196e-06,0.000148462,-0.000546243,0.000715338,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.72894e-11,1.38322e-05,0.000114165,1.58893e-07,8.37032e-06,8.37641e-06,3.62964e-05,0.0573349,0.057336,0.0349765,0.834944,0.834943,0.682051,1.18967e-11,1.19017e-11,1.81025e-11,5.08179e-08,5.08199e-08,5.00008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.29224,0.825864,0.0151629,0.0473743,0.0132921,0.00478928,0.0,0.0,0.0,6.5e-05,48,0,0,831,0,0,0,0
2364031197,0.999297,-0.0229763,-0.0162401,-0.0247865,0.0845854,-0.0768806,0.040114,0.363114,0.348999,30.6563,-1.60956e-05,7.77822e-06,1.61446e-06,0.000148452,-0.000546251,0.000719179,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,8.18944e-11,1.39221e-05,0.000113076,1.59028e-07,8.45437e-06,8.46036e-06,3.62891e-05,0.0588041,0.0588054,0.0333027,0.851259,0.851258,0.623872,1.19364e-11,1.19413e-11,1.81011e-11,5.08188e-08,5.08208e-08,5.00007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.30481,0.789856,0.0151383,0.0461056,0.0144432,0.0326764,0.0,0.0,0.0,4.6e-05,48,0,0,831,0,0,0,0
2364235208,0.999295,-0.0230305,-0.0163404,-0.0247591,0.100476,-0.0863969,0.0439939,0.420037,0.300065,30.6716,-1.60524e-05,7.84654e-06,1.59712e-06,0.000148445,-0.000546259,0.000717478,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.99287e-11,1.39683e-05,0.000115652,1.59142e-07,8.52507e-06,8.53096e-06,3.63203e-05,0.06008,0.0600815,0.0347843,0.865624,0.865623,0.6674,1.19691e-11,1.1974e-11,1.81074e-11,5.08197e-08,5.08217e-08,5.00009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.31577,0.816945,0.00933006,0.0505158,0.0157465,0.0326764,0.0,0.0,0.0,5.6e-05,48,0,0,831,0,0,0,0
2364439216,0.999287,-0.0231601,-0.0165947,-0.0247532,0.136386,-0.106404,0.0436687,0.543425,0.208707,30.6673,-1.59569e-05,8.02296e-06,1.60229e-06,0.000148425,-0.000546277,0.000717771,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,7.77569e-11,1.40199e-05,0.000125875,1.59086e-07,8.45336e-06,8.4592e-06,3.63126e-05,0.0586821,0.0586837,0.0328424,0.833392,0.833391,0.607337,1.19343e-11,1.19392e-11,1.81057e-11,5.08206e-08,5.08226e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.29104,0.779319,0.00628496,0.0396868,0.0168064,0.0150627,0.0,0.0,0.0,6.4e-05,48,0,0,831,0,0,0,0
2364639977,0.999283,-0.0232065,-0.0166463,-0.0248583,0.14412,-0.110996,0.0450766,0.581608,0.170187,30.6788,-1.59413e-05,8.03135e-06,1.63826e-06,0.000148423,-0.000546277,0.000717062,0.160313,-0.103614,0.46424,-0.0859359,0.0266872,-0.00184602,0.0,0.0,0.0,8.26401e-11,1.44743e-05,0.000268819,1.59224e-07,8.53616e-06,8.54188e-06,3.62849e-05,0.0601941,0.060196,0.0343551,0.851503,0.851502,0.650391,1.19727e-11,1.19776e-11,1.81001e-11,5.08215e-08,5.08235e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,1.30499,0.806468,0.0217077,0.0127117,0.0154202,0.0150627,0.0,0.0,0.0,2.5e-05,48,0,0,831,0,0,0,0
