timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2362814841,-0.000814487,0.000662197,-0.000204522,4000,0,-0.277963,0.381897,-9.68156,4000
2362818843,-0.00100714,0.00150299,0.000152389,4002,0,-0.297247,0.372231,-9.69831,4002
2362822841,-0.00501984,0.000617557,0.0012126,3998,0,-0.268151,0.386092,-9.73271,3998
2362826842,0.000490487,0.000852869,0.000400003,4001,0,-0.260571,0.384682,-9.70627,4001
2362830841,-0.00145513,0.00195345,-0.000563331,3999,0,-0.276908,0.376906,-9.67923,3999
2362834841,-0.00384859,0.00200063,0.00122221,4000,0,-0.317166,0.398428,-9.67815,4000
2362838841,-0.000149111,0.000746206,0.000417727,4000,0,-0.282007,0.384577,-9.71655,4000
2362842841,-0.00228585,0.000757554,0.000168647,4000,0,-0.295791,0.384964,-9.71322,4000
2362846841,-0.00288458,-0.00120091,0.00139877,4000,0,-0.293993,0.368956,-9.7167,4000
2362850850,0.000671607,-0.000177248,-0.000601505,4009,0,-0.298726,0.369869,-9.71505,4009
2362854841,-0.00179583,0.00123056,-0.00142497,3991,0,-0.306399,0.365511,-9.68829,3991
2362858842,-0.00258408,0.000522531,0.000809685,4001,0,-0.284915,0.372861,-9.68869,4001
2362862841,0.000285607,0.00190939,0.000657277,3999,0,-0.285988,0.363697,-9.67797,3999
2362866841,-0.0023827,0.000108333,0.000468927,4000,0,-0.303986,0.370315,-9.67096,4000
2362870841,-0.00343565,-0.000332218,0.000913307,4000,0,-0.290269,0.375382,-9.67602,4000
2362874842,-0.000473248,0.00171117,0.000248536,4001,0,-0.298789,0.371381,-9.68781,4001
2362878841,-0.00313074,0.000537082,0.000401981,3999,0,-0.303836,0.369206,-9.69536,3999
2362882841,-0.0039446,-0.00120486,0.00153998,4000,0,-0.312791,0.362237,-9.70533,4000
2362886841,-0.00032745,0.00220542,-0.00176261,4000,0,-0.324351,0.371094,-9.70702,4000
2362890843,-0.00404358,0.00113563,-0.00146494,4002,0,-0.287083,0.346744,-9.69621,4002
2362894841,-0.00367354,-0.000834099,5.26504e-05,3998,0,-0.285179,0.386342,-9.69681,3998
