timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
54929668,4.61646,0.0,0,0,1,0,1,0,0
55439690,4.6229,0.0,0,0,1,0,1,0,0
55939715,4.58584,0.0,0,0,1,0,1,0,0
56439669,4.64707,0.0,0,0,1,0,1,0,0
56939669,4.6374,0.0,0,0,1,0,1,0,0
57439692,4.66963,0.0,0,0,1,0,1,0,0
57939714,4.56489,0.0,0,0,1,0,1,0,0
58449668,4.59551,0.0,0,0,1,0,1,0,0
58949668,4.50688,0.0,0,0,1,0,1,0,0
59449668,4.54556,0.0,0,0,1,0,1,0,0
59949668,4.59712,0.0,0,0,1,0,1,0,0
60449668,4.56812,0.0,0,0,1,0,1,0,0
60959714,4.51494,0.0,0,0,1,0,1,0,0
61459715,4.64868,0.0,0,0,1,0,1,0,0
61959714,4.5939,0.0,0,0,1,0,1,0,0
62459714,4.58906,0.0,0,0,1,0,1,0,0
62959691,4.60518,0.0,0,0,1,0,1,0,0
63459669,4.63418,0.0,0,0,1,0,1,0,0
63959669,4.7373,0.0,0,0,1,0,1,0,0
64469668,4.63257,0.0,0,0,1,0,1,0,0
64969668,4.51655,0.0,0,0,1,0,1,0,0
65469668,4.65352,0.0,0,0,1,0,1,0,0
65969670,4.59229,0.0,0,0,1,0,1,0,0
66469668,4.6793,0.0,0,0,1,0,1,0,0
66969668,4.68091,0.0,0,0,1,0,1,0,0
67469668,4.70508,0.0,0,0,1,0,1,0,0
67969668,4.63579,0.0,0,0,1,0,1,0,0
68479714,4.67769,0.0,0,0,1,0,1,0,0
68979685,4.56328,0.0,0,0,1,0,1,0,0
69479680,4.63096,0.0,0,0,1,0,1,0,0
69979677,4.55845,0.0,0,0,1,0,1,0,0
70489668,4.64707,0.0,0,0,1,0,1,0,0
70989668,4.61323,0.0,0,0,1,0,1,0,0
71489668,4.60518,0.0,0,0,1,0,1,0,0
71989668,4.56006,0.0,0,0,1,0,1,0,0
72489668,4.66963,0.0,0,0,1,0,1,0,0
72989668,4.58906,0.0,0,0,1,0,1,0,0
73499678,4.65996,0.0,0,0,1,0,1,0,0
73999714,4.64868,0.0,0,0,1,0,1,0,0
74499714,4.66318,0.0,0,0,1,0,1,0,0
74999715,4.61323,0.0,0,0,1,0,1,0,0
75499714,4.62129,0.0,0,0,1,0,1,0,0
75999693,4.5665,0.0,0,0,1,0,1,0,0
76499668,4.64546,0.0,0,0,1,0,1,0,0
76999685,4.67607,0.0,0,0,1,0,1,0,0
77499676,4.64707,0.0,0,0,1,0,1,0,0
78009668,4.62451,0.0,0,0,1,0,1,0,0
78509668,4.67446,0.0,0,0,1,0,1,0,0
79009668,4.62129,0.0,0,0,1,0,1,0,0
79509668,4.66802,0.0,0,0,1,0,1,0,0
80019714,4.67124,0.0,0,0,1,0,1,0,0
80519668,4.67769,0.0,0,0,1,0,1,0,0
81019692,4.57295,0.0,0,0,1,0,1,0,0
81519714,4.65352,0.0,0,0,1,0,1,0,0
82019669,4.62129,0.0,0,0,1,0,1,0,0
82519669,4.60679,0.0,0,0,1,0,1,0,0
83019669,4.6229,0.0,0,0,1,0,1,0,0
83519669,4.64224,0.0,0,0,1,0,1,0,0
84019692,4.64385,0.0,0,0,1,0,1,0,0
84519714,4.68252,0.0,0,0,1,0,1,0,0
85029668,4.53589,0.0,0,0,1,0,1,0,0
85529668,4.61807,0.0,0,0,1,0,1,0,0
86029668,4.54556,0.0,0,0,1,0,1,0,0
86529668,4.6938,0.0,0,0,1,0,1,0,0
87029668,4.63418,0.0,0,0,1,0,1,0,0
87539715,4.70186,0.0,0,0,1,0,1,0,0
88039682,4.61646,0.0,0,0,1,0,1,0,0
88549668,4.56973,0.0,0,0,1,0,1,0,0
89049668,4.64385,0.0,0,0,1,0,1,0,0
89549668,4.61001,0.0,0,0,1,0,1,0,0
90049668,4.73408,0.0,0,0,1,0,1,0,0
90549668,4.66157,0.0,0,0,1,0,1,0,0
91049668,4.65674,0.0,0,0,1,0,1,0,0
91549681,4.72603,0.0,0,0,1,0,1,0,0
92049668,4.60195,0.0,0,0,1,0,1,0,0
92549668,4.70669,0.0,0,0,1,0,1,0,0
93049668,4.71636,0.0,0,0,1,0,1,0,0
93549668,4.69219,0.0,0,0,1,0,1,0,0
94059693,4.68735,0.0,0,0,1,0,1,0,0
94559692,4.70508,0.0,0,0,1,0,1,0,0
95059714,4.67285,0.0,0,0,1,0,1,0,0
95559714,4.73086,0.0,0,0,1,0,1,0,0
96069668,4.67285,0.0,0,0,1,0,1,0,0
96569668,4.67446,0.0,0,0,1,0,1,0,0
97069668,4.72764,0.0,0,0,1,0,1,0,0
97569668,4.73892,0.0,0,0,1,0,1,0,0
98069668,4.62773,0.0,0,0,1,0,1,0,0
98569668,4.72764,0.0,0,0,1,0,1,0,0
99069668,4.62773,0.0,0,0,1,0,1,0,0
99569679,4.7083,0.0,0,0,1,0,1,0,0
100069669,4.6938,0.0,0,0,1,0,1,0,0
100569680,4.72119,0.0,0,0,1,0,1,0,0
101069668,4.75181,0.0,0,0,1,0,1,0,0
101569680,4.70024,0.0,0,0,1,0,1,0,0
102079692,4.62935,0.0,0,0,1,0,1,0,0
102579669,4.79853,0.0,0,0,1,0,1,0,0
103079684,4.67607,0.0,0,0,1,0,1,0,0
103579685,4.84526,0.0,0,0,1,0,1,0,0
104089668,4.71313,0.0,0,0,1,0,1,0,0
104589668,4.67124,0.0,0,0,1,0,1,0,0
105089668,4.6793,0.0,0,0,1,0,1,0,0
105589668,4.74375,0.0,0,0,1,0,1,0,0
106089668,4.68574,0.0,0,0,1,0,1,0,0
106589668,4.65996,0.0,0,0,1,0,1,0,0
107089668,4.74697,0.0,0,0,1,0,1,0,0
107589668,4.67607,0.0,0,0,1,0,1,0,0
108089668,4.76309,0.0,0,0,1,0,1,0,0
108589668,4.60679,0.0,0,0,1,0,1,0,0
109089668,4.68735,0.0,0,0,1,0,1,0,0
109599669,4.74053,0.0,0,0,1,0,1,0,0
110099692,4.67607,0.0,0,0,1,0,1,0,0
110599714,4.74375,0.0,0,0,1,0,1,0,0
111099714,4.72119,0.0,0,0,1,0,1,0,0
111609668,4.72764,0.0,0,0,1,0,1,0,0
112109668,4.67446,0.0,0,0,1,0,1,0,0
112619692,4.61484,0.0,0,0,1,0,1,0,0
113119670,4.67607,0.0,0,0,1,0,1,0,0
113619669,4.69702,0.0,0,0,1,0,1,0,0
114119669,4.66157,0.0,0,0,1,0,1,0,0
114619669,4.71313,0.0,0,0,1,0,1,0,0
115119692,4.60195,0.0,0,0,1,0,1,0,0
115629669,4.59229,0.0,0,0,1,0,1,0,0
116129668,4.68896,0.0,0,0,1,0,1,0,0
116629668,4.67607,0.0,0,0,1,0,1,0,0
117129668,4.7083,0.0,0,0,1,0,1,0,0
117629668,4.65835,0.0,0,0,1,0,1,0,0
118129668,4.56167,0.0,0,0,1,0,1,0,0
118629668,4.67446,0.0,0,0,1,0,1,0,0
119129668,4.58906,0.0,0,0,1,0,1,0,0
119629668,4.62129,0.0,0,0,1,0,1,0,0
120139715,4.6793,0.0,0,0,1,0,1,0,0
120639714,4.7083,0.0,0,0,1,0,1,0,0
121139687,4.62129,0.0,0,0,1,0,1,0,0
121639686,4.64868,0.0,0,0,1,0,1,0,0
122149668,4.60356,0.0,0,0,1,0,1,0,0
122649668,4.62129,0.0,0,0,1,0,1,0,0
123149669,4.66641,0.0,0,0,1,0,1,0,0
123649668,4.70508,0.0,0,0,1,0,1,0,0
124149668,4.63901,0.0,0,0,1,0,1,0,0
124649668,4.64062,0.0,0,0,1,0,1,0,0
125149668,4.58101,0.0,0,0,1,0,1,0,0
125649668,4.68413,0.0,0,0,1,0,1,0,0
126149668,4.66318,0.0,0,0,1,0,1,0,0
126649668,4.65352,0.0,0,0,1,0,1,0,0
127149668,4.68091,0.0,0,0,1,0,1,0,0
127659670,4.69863,0.0,0,0,1,0,1,0,0
128159692,4.55039,0.0,0,0,1,0,1,0,0
128659681,4.70669,0.0,0,0,1,0,1,0,0
