timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
2362807136,11.1356,11.874,0.0,0.0,0.0,0.0,0.968695,1.02325,0.0,3,0,0,0,0,0,1,1,0,0,0
2363311123,11.5105,11.7744,0.0,0.0,0.0,0.0,0.968279,1.0319,0.0,3,0,0,0,0,0,1,1,0,0,0
2363815180,11.648,11.7598,0.0,0.0,0.0,0.0,0.967675,1.03318,0.0,3,0,0,0,0,0,1,1,0,0,0
2364319186,11.6605,11.8062,0.0,0.0,0.0,0.0,0.967131,1.02912,0.0,3,0,0,0,0,0,1,1,0,0,0
2364823915,12.1104,11.7572,0.0,0.0,0.0,0.0,0.966598,1.03217,0.0,3,0,0,0,0,0,1,1,0,0,0
2365328358,11.9105,11.7452,0.0,0.0,0.0,0.0,0.966059,1.03008,0.0,3,0,0,0,0,0,1,1,0,0,0
2365832330,11.5605,11.706,0.0,0.0,0.0,0.0,0.965544,1.03146,0.0,3,0,0,0,0,0,1,1,0,0,0
2366335912,11.3106,11.6996,0.0,0.0,0.0,0.0,0.965037,1.02922,0.0,3,0,0,0,0,0,1,1,0,0,0
2366839930,11.573,11.7177,0.0,0.0,0.0,0.0,0.964675,1.02499,0.0,3,0,0,0,0,0,1,1,0,0,0
2367332013,11.1606,11.7273,0.0,0.0,0.0,0.0,0.964413,1.02088,0.0,3,0,0,0,0,0,1,1,0,0,0
2367835921,12.0229,11.7296,0.0,0.0,0.0,0.0,0.964221,1.01741,0.0,3,0,0,0,0,0,1,1,0,0,0
2368339922,11.8355,11.7621,0.0,0.0,0.0,0.0,0.964128,1.01029,0.0,3,0,0,0,0,0,1,1,0,0,0
2368832023,11.673,11.7177,0.0,0.0,0.0,0.0,0.964104,1.00865,0.0,3,0,0,0,0,0,1,1,0,0,0
2369336755,11.4231,11.7312,0.0,0.0,0.0,0.0,0.964097,1.00357,0.0,3,0,0,0,0,0,1,1,0,0,0
2369840725,12.1729,11.7515,0.0,0.0,0.0,0.0,0.9641,1.00018,0.0,3,0,0,0,0,0,1,1,0,0,0
2370332867,12.1104,11.7413,0.0,0.0,0.0,0.0,0.9641,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2370836950,11.948,11.7062,0.0,0.0,0.0,0.0,0.964102,1.00156,0.0,3,0,0,0,0,0,1,1,0,0,0
2371340733,11.3856,11.7086,0.0,0.0,0.0,0.0,0.964104,1.00093,0.0,3,0,0,0,0,0,1,1,0,0,0
2371844756,11.9605,11.6549,0.0,0.0,0.0,0.0,0.964103,1.00519,0.0,3,0,0,0,0,0,1,1,0,0,0
2372349634,11.5355,11.6503,0.0,0.0,0.0,0.0,0.964101,1.00463,0.0,3,0,0,0,0,0,1,1,0,0,0
2372853522,11.748,11.651,0.0,0.0,0.0,0.0,0.964104,1.00397,0.0,3,0,0,0,0,0,1,1,0,0,0
2373345521,11.548,11.6732,0.0,0.0,0.0,0.0,0.964107,1.00251,0.0,3,0,0,0,0,0,1,1,0,0,0
2373849631,12.1354,11.6877,0.0,0.0,0.0,0.0,0.964111,1.00148,0.0,3,0,0,0,0,0,1,1,0,0,0
2374353615,11.6105,11.6775,0.0,0.0,0.0,0.0,0.964114,1.00211,0.0,3,0,0,0,0,0,1,1,0,0,0
2374845514,11.1856,11.6992,0.0,0.0,0.0,0.0,0.964117,1.00041,0.0,3,0,0,0,0,0,1,1,0,0,0
2375349536,12.3229,11.7241,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2375853629,12.0729,11.7744,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2376345609,11.5605,11.7723,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2376850337,11.498,11.7947,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2377354323,11.5855,11.7725,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2377858319,12.1104,11.7999,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2378362331,11.6355,11.7864,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2378866335,11.8105,11.7603,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2379370382,11.5105,11.7599,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2379862333,11.0231,11.7846,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2380367137,11.6355,11.7558,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
2380871233,12.0105,11.7393,0.0,0.0,0.0,0.0,0.964117,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
