timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
669359278,0,0.0,0.0,0.0,0.0,-3.63633,-3.36639e-07,5.11897e-07,0.0,0.00391333,-0.0104095,-0.013472,0.0399565,-8.41493e-05,0.000127958,0.0,0.0192538,0.00152418,0.00372515,0.155077,0.0,0.109193,0.013472,0.126441,0.257709,0.104581,0.111382,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669460084,0,0.0,0.0,0.0,0.0,-3.62746,-3.36639e-07,5.11897e-07,0.0,0.00396174,-0.0104391,-0.00972109,0.0475857,-8.41493e-05,0.000127958,0.0,-0.0148664,-0.0109226,-0.0161298,0.154973,0.0,0.108109,0.00972109,0.125094,0.256305,0.103851,0.110979,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669561694,0,0.0,0.0,0.0,0.0,-3.61997,-3.36639e-07,5.11897e-07,0.0,0.00399516,-0.0106323,-0.00639163,0.0526928,-8.41493e-05,0.000127958,0.0,0.00896325,0.00256478,0.00817118,0.154841,0.0,0.110532,0.00639163,0.125373,0.256651,0.103915,0.111115,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669658471,0,0.0,0.0,0.0,0.0,-3.61502,-3.36639e-07,5.11897e-07,0.0,0.000559426,-0.0102466,-0.00479214,0.0535423,-8.41493e-05,0.000127958,0.0,-0.13774,-0.0829449,0.0107038,0.154577,0.0,0.1,0.00479214,0.125369,0.256672,0.1039,0.1111,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669763274,0,0.0,0.0,0.0,0.0,-3.61227,-3.36639e-07,5.11897e-07,0.0,0.00322669,-0.00845763,-0.0041498,0.0509325,-8.41493e-05,0.000127958,0.0,-0.165357,-0.104468,0.213161,0.154501,0.0,0.1,0.0041498,0.123837,0.254996,0.103071,0.110698,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669860079,0,0.0,0.0,0.0,0.0,-3.60957,-3.36639e-07,5.11897e-07,0.0,0.00457224,-0.00895869,-0.00333543,0.049265,-8.41493e-05,0.000127958,0.0,0.383228,0.24729,-0.00683528,0.154041,0.0,0.1,0.00333543,0.12403,0.255134,0.103218,0.110734,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
669964869,0,0.0,0.0,0.0,0.0,-3.60643,-3.36639e-07,5.11897e-07,0.0,0.00479974,-0.0094623,-0.00400252,0.0463,-8.41493e-05,0.000127958,0.0,0.409042,0.391931,-0.372958,0.153803,0.0,0.1,0.00400252,0.124879,0.255976,0.103698,0.110961,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
670069675,0,0.0,0.0,0.0,0.0,-3.603,-3.36639e-07,5.11897e-07,0.0,0.00181799,-0.0132517,0.00104587,0.0494425,-8.41493e-05,0.000127958,0.0,0.690492,-0.092704,0.107096,0.153501,0.0,0.1,-0.00104587,0.123757,0.254711,0.10313,0.110612,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
670166464,0,0.0,0.0,0.0,0.0,-3.60136,-3.36639e-07,5.11897e-07,0.0,0.0061024,-0.0117611,0.00164523,0.0468735,-8.41493e-05,0.000127958,0.0,-0.323173,-0.19724,0.580848,0.153022,0.0,0.1,-0.00164523,0.12397,0.254867,0.103268,0.110654,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
670271274,0,0.0,0.0,0.0,0.0,-3.60141,-3.36639e-07,5.11897e-07,0.0,0.00342111,-0.0134259,-0.00137009,0.0390109,-8.41493e-05,0.000127958,0.0,-0.198575,0.282309,-0.0353261,0.152273,0.0,0.1,0.00137009,0.12299,0.253693,0.102816,0.110341,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
