timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
191844617,0.00081016,0.00049208,0.000401796,0.0,0.0,0.0,0.0
191876570,0.000684003,-0.000701744,0.000431594,0.0,0.0,0.0,0.0
191908571,0.000589424,-7.68926e-05,0.00100869,0.0,0.0,0.0,0.0
191940592,-0.00107083,0.000550972,-0.000166458,0.0,0.0,0.0,0.0
191972569,-0.000359461,0.000519021,0.00100808,0.0,0.0,0.0,0.0
192000569,0.000104638,-0.000389899,0.000489882,0.0,0.0,0.0,0.0
192032650,0.000481277,-3.51721e-05,0.00084842,0.0,0.0,0.0,0.0
192064570,6.97077e-05,-0.000131583,0.000144064,0.0,0.0,0.0,0.0
192097383,-0.000607358,-5.98585e-05,-0.000194758,0.0,0.0,0.0,0.0
192129405,1.94248e-05,-0.000302209,-0.000421503,0.0,0.0,0.0,0.0
192161372,4.75581e-05,-0.00051531,0.000173727,0.0,0.0,0.0,0.0
192193367,-3.68833e-05,0.000217406,0.000218556,0.0,0.0,0.0,0.0
192221381,-0.000148895,0.000484327,0.000390283,0.0,0.0,0.0,0.0
192253370,4.11759e-05,0.000813584,-0.00011045,0.0,0.0,0.0,0.0
192285368,-0.000723124,0.000169201,0.00045576,0.0,0.0,0.0,0.0
192317371,-0.00169187,0.000133302,0.000705369,0.0,0.0,0.0,0.0
192349372,0.000676061,-0.000440842,3.06896e-05,0.0,0.0,0.0,0.0
192381403,0.000297499,0.000224898,0.000655764,0.0,0.0,0.0,0.0
192410173,3.17477e-05,-1.81203e-05,5.94062e-06,0.0,0.0,0.0,0.0
192442173,-0.000472294,6.90413e-06,0.00060919,0.0,0.0,0.0,0.0
192474181,-3.70571e-05,-0.000178636,-0.000359995,0.0,0.0,0.0,0.0
192506172,-0.0012322,0.000442621,0.000189818,0.0,0.0,0.0,0.0
192538172,-0.000267435,0.000565063,0.000453634,0.0,0.0,0.0,0.0
192570270,-0.000341024,0.000167038,0.000432365,0.0,0.0,0.0,0.0
192602173,0.000854824,0.000338631,-0.00076139,0.0,0.0,0.0,0.0
192634221,0.000896186,0.000402053,-0.000325409,0.0,0.0,0.0,0.0
192662173,-0.00097131,0.000688709,0.00084898,0.0,0.0,0.0,0.0
192694226,0.000222717,0.000429303,0.0012385,0.0,0.0,0.0,0.0
192726174,-0.000501092,-0.000347904,2.85736e-05,0.0,0.0,0.0,0.0
192758232,-0.000337378,-0.000200431,0.00108952,0.0,0.0,0.0,0.0
192790180,-0.000580202,-0.000400329,0.000212004,0.0,0.0,0.0,0.0
192822175,-8.72965e-05,-0.000323681,0.000144832,0.0,0.0,0.0,0.0
192854973,0.000153112,0.00052779,0.000218095,0.0,0.0,0.0,0.0
