timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
2676316816,210114402,40.8102659,-77.8706445,2.34922,1.67887,29.8262,0.00201084,-0.00372115,34.5872,-0.0800499,0.0685841,0.0115272,-0.120281,-0.0687101,-0.201539,-0.161861,0.0060752,-0.00177094,0.00387517,-0.210593,337.566,0.1,-0.0115272,1.31381,0.821144,0.344151,0.186694,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676417037,210114402,40.8102659,-77.8706445,2.38696,1.70226,29.8104,0.00201084,-0.00372115,34.5872,-0.065958,0.0711472,0.00736272,-0.125549,-0.0687101,-0.201539,-0.161861,-0.0203316,0.0112488,-0.0180109,-0.210485,337.566,0.1,-0.00736272,1.34051,0.836605,0.350363,0.189066,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676520792,210114402,40.8102659,-77.8706445,2.43616,1.7168,29.784,0.00201084,-0.00372115,34.5872,-0.0488638,0.0696347,0.000172687,-0.14368,-0.0687101,-0.201539,-0.161861,0.0147047,-0.017491,-0.0295817,-0.21035,337.566,0.1,-0.000172687,1.31928,0.782927,0.345554,0.181368,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676620766,210114402,40.8102659,-77.8706445,2.46859,1.72761,29.7638,0.00201084,-0.00372115,34.5872,-0.0373685,0.0682688,-0.00552998,-0.153754,-0.0687101,-0.201539,-0.161861,0.018574,-0.00420111,-0.00218867,-0.210212,337.566,0.1,0.00552998,1.34386,0.796423,0.351259,0.183532,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676720765,210114402,40.8102659,-77.8706445,2.50846,1.72795,29.7382,0.00201084,-0.00372115,34.5872,-0.023442,0.0622088,-0.0138409,-0.169191,-0.0687101,-0.201539,-0.161861,0.0209091,-0.00522974,-0.0504405,-0.21008,337.566,0.1,0.0138409,1.32307,0.809229,0.346566,0.185099,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676824861,210114402,40.8102659,-77.8706445,2.54071,1.7276,29.7168,0.00201084,-0.00372115,34.5872,-0.0124828,0.0569016,-0.019478,-0.17648,-0.0687101,-0.201539,-0.161861,0.0151835,-0.0184142,-0.00688347,-0.209948,337.566,0.1,0.019478,1.30363,0.822209,0.342196,0.186663,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2676924855,210114402,40.8102659,-77.8706445,2.57509,1.72549,29.6931,0.00201084,-0.00372115,34.5872,-0.00165374,0.0509705,-0.0255699,-0.186976,-0.0687101,-0.201539,-0.161861,0.00596388,-0.00527129,-0.0064979,-0.209837,337.566,0.1,0.0255699,1.3278,0.836369,0.347876,0.188845,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2677025025,210114402,40.8102659,-77.8706445,2.60236,1.7235,29.6736,0.00201084,-0.00372115,34.5872,0.00752942,0.0458692,-0.0301616,-0.189684,-0.0687101,-0.201539,-0.161861,0.0267443,-0.0151115,-0.0358001,-0.209765,337.566,0.1,0.0301616,1.35473,0.784867,0.354088,0.181962,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2677128769,210114402,40.8102659,-77.8706445,2.63949,1.72126,29.6475,0.00201084,-0.00372115,34.5872,0.0191822,0.0401415,-0.0368,-0.200309,-0.0687101,-0.201539,-0.161861,0.00216838,-0.011876,0.0251821,-0.209671,337.566,0.1,0.0368,1.33525,0.79773,0.349827,0.18361,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
2677229057,210114402,40.8102659,-77.8706445,2.66652,1.71974,29.628,0.00201084,-0.00372115,34.5872,0.0275324,0.0357394,-0.0413035,-0.203052,-0.0687101,-0.201539,-0.161861,0.00740143,-0.0099823,-0.02088,-0.209596,337.566,0.1,0.0413035,1.31503,0.809644,0.345381,0.185082,inf,inf,inf,inf,1,1,1,1,2,1,2,3,1,1,0
