timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
16133136,16133136,18,255,0,0,0,1512,1512,1104,1924,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
16343302,16343302,18,255,0,0,0,1512,1512,1104,1924,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
16541331,16541331,18,255,0,0,0,1512,1512,1104,1924,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
16735602,16735602,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
16943185,16943185,18,255,0,0,0,1514,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
17141663,17141663,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
17349588,17349588,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
17545925,17545925,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
17757588,17757588,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
17951312,17951312,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
18164596,18164596,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
18361434,18361434,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
18567604,18567604,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
18767624,18767624,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
18975612,18975612,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
19168595,19168595,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
19381594,19381594,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
19577674,19577674,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
20391623,20391623,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
20598954,20598954,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
20796932,20796932,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
21005227,21005227,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
21201794,21201794,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
21396588,21396588,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
21590513,21590513,18,255,0,0,0,1511,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
21803594,21803594,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
22012642,22012642,18,255,0,0,0,1514,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
22212175,22212175,18,255,0,0,0,1512,1512,1104,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
22417112,22417112,18,255,0,0,0,1512,1512,1104,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
22616603,22616603,18,255,0,0,0,1512,1512,1104,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
22809595,22809595,18,255,0,0,0,1512,1512,1104,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
23022591,23022591,18,255,0,0,0,1512,1512,1104,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
23219633,23219633,18,255,0,0,0,1512,1512,1121,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
23427560,23427560,18,255,0,0,0,1511,1512,1121,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
23622639,23622639,18,255,0,0,0,1511,1512,1121,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
23832546,23832546,18,255,0,0,0,1514,1512,1120,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
24030910,24030910,18,255,0,0,0,1512,1512,1121,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
24223617,24223617,18,255,0,0,0,1511,1512,1137,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
24437746,24437746,18,255,0,0,0,1512,1512,1152,1522,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
24632899,24632899,18,255,0,0,0,1512,1512,1176,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
24839951,24839951,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
25034115,25034115,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
25247604,25247604,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
25441597,25441597,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
25654598,25654598,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
25846594,25846594,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
26060926,26060926,18,255,0,0,0,1512,1512,1189,1524,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
26254951,26254951,18,255,0,0,0,1512,1512,1189,1519,964,964,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
