timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
59005052,1559241621399778,408102507,-778707057,329282,294841,1.608,0.788931,5.462,17.354,1.38,4.01,87,9,0.829,-0.81,-0.179,-0.258,0.954586,0,3,1,7
59202107,1559241621599778,408102491,-778707049,329526,295086,1.717,0.78899,5.516,17.471,1.38,4.01,86,10,0.9,-0.894,0.108,-0.594,0.954586,0,3,1,7
59403744,1559241621799778,408102487,-778707060,329473,295033,1.59,0.789046,5.558,17.551,1.07,2.94,86,10,0.392,-0.334,-0.204,-0.536,0.954586,0,3,1,8
59606143,1559241621999779,408102491,-778707073,329371,294931,1.56,0.7891,5.6,17.634,1.07,2.94,86,10,0.33,0.149,-0.294,-0.509,0.954586,0,3,1,8
59805135,1559241622199778,408102488,-778707060,329559,295119,1.946,0.789168,5.644,17.719,1.07,2.94,86,10,0.489,-0.044,0.487,-0.471,0.954586,0,3,1,8
60006111,1559241622399779,408102476,-778707052,329795,295355,1.831,0.789231,5.69,17.81,1.07,2.94,86,10,0.637,-0.563,0.297,-0.402,0.954586,0,3,1,8
60202104,1559241622599779,408102467,-778707054,329962,295521,1.675,0.789289,5.735,17.902,1.07,2.94,80,8,0.508,-0.507,-0.024,-0.32,0.954586,0,3,1,8
60402108,1559241622799779,408102463,-778707066,330046,295606,1.461,0.78934,5.778,17.995,1.07,2.94,80,8,0.46,-0.277,-0.368,-0.146,0.954586,0,3,1,8
60608104,1559241622999780,408102452,-778707075,330260,295819,1.461,0.789391,5.827,18.124,1.38,4.0,80,8,0.671,-0.502,-0.445,-0.133,0.954586,0,3,1,7
60808087,1559241623199779,408102434,-778707092,330345,295905,1.508,0.789443,5.868,18.221,1.07,2.94,80,8,1.146,-0.938,-0.659,-0.083,0.954586,0,3,1,8
61008020,1559241623399779,408102430,-778707111,329920,295480,1.573,0.789498,5.908,18.315,1.1,2.97,80,8,0.623,-0.427,-0.453,-0.055,0.954586,0,3,1,8
61206131,1559241623599779,408102425,-778707129,329852,295412,1.47,0.789549,5.96,18.498,1.25,3.72,75,5,0.753,-0.444,-0.608,-0.145,0.954586,0,3,1,7
61402150,1559241623799779,408102421,-778707116,329883,295443,1.951,0.789617,6.017,18.697,1.25,3.72,75,5,0.625,-0.396,0.484,-0.373,0.954586,0,3,1,7
61609055,1559241623999780,408102432,-778707104,329920,295480,2.068,0.789688,6.072,18.89,1.25,3.72,75,5,0.677,0.276,0.618,-0.657,0.954586,0,3,1,7
61813035,1559241624199779,408102436,-778707103,329934,295493,2.143,0.789763,6.127,19.087,1.25,3.72,75,5,0.308,0.175,0.254,-0.618,0.954586,0,3,1,7
62006324,1559241624399779,408102438,-778707105,330083,295643,2.055,0.789834,6.182,19.285,1.25,3.72,75,5,0.034,0.018,-0.029,-0.879,0.954586,0,3,1,7
62208109,1559241624599779,408102441,-778707107,329749,295309,2.164,0.789909,6.233,19.42,1.25,3.72,75,7,0.298,0.084,0.286,-0.947,0.954586,0,3,1,7
62407161,1559241624799779,408102444,-778707098,329968,295528,2.128,0.789983,6.28,19.554,1.25,3.72,75,7,0.366,0.067,0.36,-1.266,0.954586,0,3,1,7
62606136,1559241624999780,408102441,-778707096,330355,295915,2.001,0.790053,6.324,19.675,1.25,3.72,75,7,0.101,-0.094,0.036,-1.47,0.954586,0,3,1,7
62802169,1559241625199779,408102424,-778707086,331249,296808,2.03,0.790123,6.371,19.798,1.1,2.97,75,7,0.721,-0.711,0.122,-1.235,0.954586,0,3,1,8
63006288,1559241625399779,408102416,-778707104,331630,297190,1.648,0.79018,6.424,19.927,1.1,2.97,75,7,0.821,-0.489,-0.659,-1.106,0.954586,0,3,1,8
63207093,1559241625599779,408102403,-778707127,331636,297195,1.561,0.790234,6.464,20.041,1.02,2.97,75,13,1.052,-0.665,-0.814,-0.917,0.954586,0,3,1,9
63410108,1559241625799779,408102396,-778707163,331464,297024,1.352,0.790284,6.497,20.136,1.02,2.97,75,13,1.277,-0.404,-1.212,-0.672,0.954586,0,3,1,9
63609158,1559241625999780,408102391,-778707176,331418,296978,1.54,0.790338,6.535,20.231,1.02,2.97,75,13,0.547,-0.206,-0.506,-0.553,0.954586,0,3,1,9
63811091,1559241626199779,408102379,-778707214,331098,296657,1.461,0.790388,6.564,20.236,1.02,2.97,75,13,1.403,-0.409,-1.341,-0.202,0.954586,0,3,1,9
64012821,1559241626399779,408102378,-778707179,333125,298685,1.342,0.790435,6.557,20.165,0.96,2.94,75,13,0.763,0.033,-0.762,-0.553,0.954586,0,3,1,10
64212535,1559241626599779,408102390,-778707220,332490,298049,1.327,0.790489,6.558,20.194,0.94,2.94,75,12,1.381,0.482,-1.294,-0.75,0.954586,0,3,1,11
64422121,1559241626799779,408102391,-778707246,332593,298153,1.282,0.79054,6.572,20.243,0.94,2.94,75,12,1.413,0.185,-1.401,-0.39,0.954586,0,3,1,11
64621033,1559241626999780,408102380,-778707254,332829,298389,1.385,0.790588,6.585,20.286,0.94,2.94,75,12,0.822,-0.394,-0.722,-0.534,0.954586,0,3,1,11
64825309,1559241627199779,408102360,-778707258,332876,298435,1.7,0.790647,6.598,20.327,0.94,2.94,75,12,0.953,-0.813,-0.496,-0.588,0.954586,0,3,1,11
65027111,1559241627399779,408102327,-778707249,333180,298740,1.814,0.79071,6.607,20.359,0.94,2.94,75,12,1.426,-1.415,-0.183,-0.904,0.954586,0,3,1,11
65222105,1559241627599779,408102292,-778707247,333117,298677,1.71,0.687673,6.61,20.393,0.94,2.94,75,2,1.735,-1.72,-0.231,-0.928,2.27585,0,3,1,11
65421457,1559241627799779,408102272,-778707246,333082,298642,1.743,0.687743,6.618,20.437,0.94,2.94,75,2,1.204,-1.117,-0.45,-0.752,2.27585,0,3,1,11
65620038,1559241627999780,408102271,-778707256,332681,298241,1.624,0.687808,6.63,20.498,0.94,2.94,75,2,0.49,-0.25,-0.422,-0.834,2.27585,0,3,1,11
65823091,1559241628199779,408102273,-778707272,332007,297566,1.567,0.68787,6.645,20.56,0.94,2.94,75,2,0.456,0.015,-0.456,-0.966,2.27585,0,3,1,11
66021559,1559241628399779,408102286,-778707294,331152,296712,1.416,0.687927,6.66,20.622,0.94,2.94,75,2,0.886,0.472,-0.75,-0.742,2.27585,0,3,1,11
66219114,1559241628599779,408102301,-778707313,330182,295742,1.56,0.687989,6.677,20.687,0.94,2.94,75,6,0.852,0.611,-0.594,-0.215,2.27585,0,3,1,11
66421333,1559241628799779,408102288,-778707315,329603,295163,1.749,0.688058,6.689,20.749,0.94,2.94,75,6,0.342,-0.317,-0.128,-0.204,2.27585,0,3,1,11
66620034,1559241628999780,408102280,-778707318,329455,295014,1.564,0.688121,6.698,20.819,0.94,2.94,75,6,0.596,-0.304,-0.512,-0.65,2.27585,0,3,1,11
66816039,1559241629199779,408102285,-778707312,329670,295230,1.58,0.688184,6.706,20.868,0.94,2.94,75,6,0.45,0.26,-0.368,-0.807,2.27585,0,3,1,11
67019111,1559241629399779,408102288,-778707315,329342,294902,1.482,0.688243,6.696,20.732,0.94,2.94,75,6,0.389,0.028,-0.388,-0.663,2.27585,0,3,1,11
67221602,1559241629599779,408102285,-778707318,329098,294658,1.437,0.6883,6.702,20.768,0.94,2.94,75,5,0.427,-0.112,-0.412,-0.495,2.27585,0,3,1,11
67420147,1559241629799779,408102287,-778707326,329199,294759,1.166,0.688346,6.712,20.815,0.94,2.94,75,5,0.937,0.167,-0.922,-0.442,2.27585,0,3,1,11
67621635,1559241629999780,408102295,-778707319,329717,295277,1.509,0.688407,6.722,20.859,0.94,2.94,75,5,0.743,0.591,-0.45,-0.546,2.27585,0,3,1,11
67819124,1559241630199779,408102303,-778707330,329196,294756,1.388,0.688462,6.732,20.889,0.94,2.94,75,5,0.599,0.359,-0.479,-0.145,2.27585,0,3,1,11
68021364,1559241630399779,408102318,-778707346,328702,294261,1.547,0.688524,6.738,20.892,0.94,2.94,75,5,1.007,0.638,-0.779,0.134,2.27585,0,3,1,11
68216036,1559241630599779,408102330,-778707357,328166,293725,1.731,0.688593,6.743,20.855,0.94,2.94,75,5,0.781,0.642,-0.445,0.253,2.27585,0,3,1,11
68421598,1559241630799779,408102335,-778707345,328169,293728,1.81,0.688665,6.751,20.808,0.94,2.94,75,5,0.54,0.509,0.179,0.247,2.27585,0,3,1,11
68628141,1559241630999780,408102364,-778707469,322462,288021,1.625,0.688729,6.751,20.506,0.9,1.9,75,5,1.147,0.439,-1.06,0.361,2.27585,0,3,1,11
68840050,1559241631199779,408102383,-778707551,319528,285087,1.443,0.688787,6.741,20.238,0.9,1.9,75,5,1.397,0.646,-1.239,-0.101,2.27585,0,3,1,11
69014138,1559241631399779,408102381,-778707545,320490,286049,1.368,0.688841,6.755,20.176,0.99,2.94,75,5,0.805,0.43,-0.68,-0.459,2.27585,0,3,1,10
69213038,1559241631599779,408102379,-778707553,320174,285733,1.499,0.688901,6.774,20.201,0.99,2.94,80,5,0.211,-0.044,-0.206,-0.396,2.27585,0,3,1,10
69412131,1559241631799779,408102371,-778707534,320481,286041,1.706,0.688969,6.774,20.175,0.99,2.94,80,5,0.387,-0.143,0.359,-0.363,2.27585,0,3,1,10
69605065,1559241631999780,408102361,-778707520,320575,286135,1.769,0.689039,6.771,20.147,0.99,2.94,80,5,0.464,-0.368,0.282,-0.43,2.27585,0,3,1,10
69816035,1559241632199779,408102355,-778707497,321248,286808,1.63,0.689104,6.753,20.12,0.99,2.94,80,5,0.205,-0.177,-0.103,-0.416,2.27585,0,3,1,10
70016059,1559241632399779,408102350,-778707493,320722,286282,1.747,0.689174,6.741,20.105,0.99,2.94,80,5,0.496,-0.361,0.34,-0.463,2.27585,0,3,1,10
70214395,1559241632599779,408102353,-778707489,320138,285698,1.182,0.689221,6.729,20.081,0.99,2.94,80,5,0.349,0.04,0.347,-0.018,2.27585,0,3,1,10
70414351,1559241632799779,408102357,-778707478,319620,285179,1.161,0.689267,6.717,20.061,0.99,2.94,80,5,0.605,0.244,0.553,0.291,2.27585,0,3,1,10
70616121,1559241632999780,408102357,-778707469,319089,284649,1.309,0.689319,6.704,20.046,0.99,2.94,80,5,0.415,0.008,0.415,0.412,2.27585,0,3,1,10
70829046,1559241633199779,408102354,-778707457,318813,284372,1.371,0.689373,6.699,20.068,0.99,2.94,80,5,0.342,-0.104,0.326,0.342,2.27585,0,3,1,10
71021040,1559241633399779,408102340,-778707424,319595,285155,1.55,0.689435,6.688,20.086,0.99,2.94,80,5,0.514,-0.414,0.305,0.017,2.27585,0,3,1,10
71234477,1559241633599779,408102371,-778707510,314098,279658,1.616,0.689499,6.668,20.0,0.9,1.9,75,10,0.285,-0.266,0.102,1.056,2.27585,0,3,1,11
71429035,1559241633799779,408102402,-778707614,308384,273943,1.701,0.689567,6.666,19.911,0.92,1.91,75,10,0.291,0.011,-0.29,1.292,2.27585,0,3,1,10
71626714,1559241633999780,408102436,-778707718,302226,267785,1.667,0.689637,6.66,19.775,0.92,1.91,75,10,0.016,-0.001,0.016,1.76,2.27585,0,3,1,10
71837065,1559241634199779,408102463,-778707802,296235,261795,1.601,0.689729,6.653,19.635,0.92,1.91,75,10,0.714,-0.26,0.665,2.203,2.27585,0,3,1,10
72020127,1559241634399779,408102493,-778707898,290038,255598,1.622,0.689827,6.652,19.498,0.92,1.91,75,10,0.384,-0.322,0.209,2.436,2.27585,0,3,1,10
72223330,1559241634599779,408102511,-778707962,284280,249840,1.582,0.689954,6.655,19.371,0.92,1.91,80,4,1.379,-0.634,1.225,2.895,2.27585,0,3,1,10
72419801,1559241634799779,408102520,-778707973,279064,244624,1.476,0.57133,6.654,19.247,0.92,1.91,80,4,2.959,-0.938,2.807,3.673,2.04882,0,3,1,10
72621061,1559241634999780,408102499,-778707912,279576,245136,1.663,0.571509,6.664,19.251,1.01,2.94,80,4,1.486,-0.776,1.268,3.418,2.04882,0,3,1,9
72822106,1559241635199779,408102524,-778707963,274881,240441,1.709,0.571689,6.659,19.139,0.92,1.91,80,4,0.697,-0.191,0.67,3.695,2.04882,0,3,1,10
73022109,1559241635399779,408102574,-778708038,269222,234782,1.787,0.571891,6.648,19.01,0.92,1.91,80,4,0.858,0.775,0.369,4.12,2.04882,0,3,1,10
73221107,1559241635599779,408102639,-778708117,262471,228031,1.811,0.572173,6.649,18.877,0.92,1.91,80,6,1.397,1.165,0.772,5.711,2.04882,0,3,1,10
73421041,1559241635799779,408102683,-778708204,257252,222812,1.878,0.572468,6.658,18.747,0.92,1.91,80,6,1.222,0.867,-0.861,6.04,2.04882,0,3,1,10
73620039,1559241635999780,408102686,-778708215,257831,223390,1.976,0.572737,6.674,18.726,1.01,2.94,80,6,2.019,0.93,-1.792,5.245,2.04882,0,3,1,9
73825063,1559241636199779,408102703,-778708228,258172,223732,2.076,0.693261,6.693,18.724,1.01,2.94,80,6,2.183,1.429,-1.651,4.932,0.869292,0,3,1,9
74023118,1559241636399779,408102696,-778708208,259158,224717,2.09,0.693445,6.706,18.726,1.01,2.94,80,6,1.171,0.863,-0.791,4.509,0.869292,0,3,1,9
74221117,1559241636599779,408102695,-778708175,260209,225769,2.095,0.693617,6.714,18.734,1.01,2.94,86,6,0.875,0.861,-0.159,4.257,0.869292,0,3,1,9
74423117,1559241636799779,408102669,-778708137,261222,226782,2.065,0.693758,6.721,18.746,1.01,2.94,86,6,0.197,-0.191,-0.048,3.56,0.869292,0,3,1,9
74628042,1559241636999780,408102649,-778708114,262431,227991,2.087,0.693887,6.732,18.751,1.09,2.94,86,6,0.76,-0.387,-0.654,3.177,0.869292,0,3,1,8
74819280,1559241637199779,408102629,-778708098,263562,229122,2.092,0.694002,6.745,18.762,1.09,2.94,86,6,0.91,-0.392,-0.821,2.756,0.869292,0,3,1,8
75015244,1559241637399779,408102608,-778708085,264418,229978,2.096,0.694111,6.758,18.773,1.09,2.94,86,6,0.871,-0.527,-0.694,2.635,0.869292,0,3,1,8
75223106,1559241637599779,408102587,-778708072,265246,230805,2.102,0.694214,6.772,18.789,1.09,2.94,80,3,0.861,-0.584,-0.633,2.453,0.869292,0,3,1,8
75415901,1559241637799779,408102577,-778708063,266070,231629,2.183,0.694316,6.789,18.81,1.09,2.94,80,3,0.75,-0.162,-0.733,2.479,0.869292,0,3,1,8
75614313,1559241637999780,408102570,-778708070,266752,232311,2.16,0.694426,6.808,18.842,1.09,2.94,80,3,1.368,-0.016,-1.368,2.412,0.869292,0,3,1,8
75812244,1559241638199779,408102555,-778708064,267469,233028,2.208,0.694513,6.825,18.878,1.09,2.94,80,3,0.804,-0.188,-0.782,2.045,0.869292,0,3,1,8
76012099,1559241638399779,408102545,-778708053,268270,233829,2.229,0.694601,6.835,18.913,1.09,2.94,80,3,0.875,-0.004,-0.875,1.981,0.869292,0,3,1,8
76212217,1559241638599779,408102528,-778708043,269544,235104,2.071,0.694688,6.845,18.952,1.09,2.94,80,5,1.338,-0.164,-1.328,1.739,0.869292,0,3,1,8
76406262,1559241638799779,408102528,-778708039,270462,236022,2.184,0.694774,6.865,19.005,1.09,2.94,80,5,0.896,0.315,-0.839,1.184,0.869292,0,3,1,8
76613057,1559241638999780,408102538,-778708035,270850,236409,2.311,0.694865,6.886,19.06,1.09,2.94,80,5,0.746,0.617,-0.42,1.077,0.869292,0,3,1,8
76812195,1559241639199779,408102549,-778708032,271419,236979,2.291,0.694956,6.911,19.115,1.09,2.94,80,5,1.021,0.786,-0.652,1.083,0.869292,0,3,1,8
77013038,1559241639399779,408102563,-778708026,271993,237553,2.303,0.695046,6.938,19.177,1.09,2.94,80,5,1.131,0.971,-0.58,1.121,0.869292,0,3,1,8
77213036,1559241639599779,408102571,-778708016,272633,238193,2.336,0.695138,6.967,19.247,1.09,2.94,79,5,0.96,0.842,-0.46,1.073,0.869292,0,3,1,8
77412215,1559241639799779,408102571,-778708003,273549,239109,2.274,0.695228,6.986,19.285,1.09,2.94,79,5,0.752,0.511,-0.552,0.857,0.869292,0,3,1,8
77613044,1559241639999780,408102553,-778707985,274973,240533,1.831,0.6953,6.998,19.299,1.09,2.94,79,5,0.715,-0.155,-0.698,0.549,0.869292,0,3,1,8
77805324,1559241640199779,408102544,-778707979,276033,241593,1.831,0.695373,7.01,19.324,1.09,2.94,79,5,0.796,-0.011,-0.796,0.512,0.869292,0,3,1,8
78013068,1559241640399779,408102526,-778707953,277573,243132,1.652,0.695438,7.033,19.375,1.09,2.94,79,5,0.35,-0.217,-0.275,0.17,0.869292,0,3,1,8
78213156,1559241640599779,408102507,-778707921,278509,244068,1.883,0.695512,7.06,19.428,1.09,2.94,74,10,0.682,-0.56,0.389,0.133,0.869292,0,3,1,8
78412041,1559241640799779,408102490,-778707890,279754,245313,2.278,0.695602,7.092,19.491,1.09,2.94,74,10,0.575,-0.542,0.192,-0.289,0.869292,0,3,1,8
78614106,1559241640999780,408102481,-778707872,280669,246228,2.042,0.695682,7.123,19.535,1.09,2.94,74,10,0.413,-0.384,-0.153,-0.211,0.869292,0,3,1,8
78828898,1559241641199779,408102476,-778707858,281294,246853,2.237,0.69577,7.151,19.571,1.09,2.94,74,10,0.313,-0.308,-0.052,-0.293,0.869292,0,3,1,8
79014176,1559241641399779,408102459,-778707832,282245,247805,2.467,0.695867,7.193,19.602,1.09,2.94,74,10,0.536,-0.533,0.054,-0.518,0.869292,0,3,1,8
79213183,1559241641599779,408102455,-778707810,283605,249165,2.157,0.695952,7.247,19.648,1.09,2.94,74,10,0.154,0.066,-0.139,-0.877,0.869292,0,3,1,8
79412803,1559241641799779,408102455,-778707792,284338,249898,2.189,0.696039,7.307,19.707,1.09,2.94,74,10,0.215,0.18,0.117,-0.659,0.869292,0,3,1,8
79608571,1559241641999780,408102457,-778707770,285057,250617,2.054,0.69612,7.369,19.769,1.09,2.94,74,10,0.358,0.265,0.24,-0.493,0.869292,0,3,1,8
79810154,1559241642199779,408102423,-778707721,286439,251998,2.429,0.696215,7.433,19.833,1.09,2.94,74,10,0.838,-0.448,0.708,-0.576,0.869292,0,3,1,8
80008822,1559241642399779,408102428,-778707688,286889,252448,1.792,0.696286,7.504,19.927,1.09,2.94,74,10,1.073,0.032,1.073,-0.422,0.869292,0,3,1,8
80210176,1559241642599779,408102432,-778707648,287517,253076,1.474,0.696344,7.576,20.024,1.09,2.94,74,5,1.132,0.274,1.098,-0.13,0.869292,0,3,1,8
80407094,1559241642799779,408102452,-778707634,287919,253479,2.209,0.696431,7.651,20.126,1.09,2.94,74,5,0.704,0.67,0.215,-0.035,0.869292,0,3,1,8
80610120,1559241642999780,408102489,-778707634,287616,253176,2.209,0.696518,7.709,20.178,1.09,2.94,74,5,1.207,1.2,0.133,-0.257,0.869292,0,3,1,8
80814175,1559241643199779,408102483,-778707610,288560,254120,2.068,0.696599,7.769,20.202,1.09,2.94,74,5,0.705,0.699,0.096,-0.932,0.869292,0,3,1,8
81014137,1559241643399779,408102472,-778707587,288846,254406,2.304,0.69669,7.827,20.214,1.09,2.94,74,5,0.381,0.065,0.375,-1.064,0.869292,0,3,1,8
81215091,1559241643599779,408102455,-778707547,289053,254613,2.274,0.69678,7.874,20.225,1.09,2.94,74,2,1.164,-0.314,1.12,-1.14,0.869292,0,3,1,8
81422114,1559241643799779,408102409,-778707508,289879,255439,2.742,0.696887,7.939,20.251,1.09,2.94,74,2,1.521,-1.372,0.656,-1.23,0.869292,0,3,1,8
81624927,1559241643999780,408102378,-778707486,290149,255709,2.765,0.696996,7.998,20.247,1.09,2.94,74,2,1.634,-1.535,0.562,-1.202,0.869292,0,3,1,8
81814306,1559241644199779,408102315,-778707427,292194,257754,2.574,0.688282,8.028,20.234,1.31,2.96,74,2,1.991,-1.747,0.955,-1.71,1.76665,0,3,1,7
82021105,1559241644399779,408102302,-778707388,293053,258613,2.33,0.68839,8.049,20.205,1.31,2.96,74,2,1.427,-0.697,1.246,-2.291,1.76665,0,3,1,7
82221726,1559241644599779,408102286,-778707373,293379,258939,2.268,0.688497,8.058,20.158,1.31,2.96,74,2,0.872,-0.744,0.454,-2.535,1.76665,0,3,1,7
82419144,1559241644799779,408102282,-778707372,293674,259234,2.164,0.688596,8.064,20.106,1.31,2.96,74,2,0.401,-0.397,0.061,-2.458,1.76665,0,3,1,7
82613818,1559241644999780,408102277,-778707370,293978,259538,2.117,0.68869,8.075,20.078,1.31,2.96,74,2,0.239,-0.238,0.007,-2.355,1.76665,0,3,1,7
82820039,1559241645199779,408102285,-778707389,294107,259667,1.898,0.688773,8.095,20.059,1.31,2.96,74,2,0.645,0.024,-0.644,-1.976,1.76665,0,3,1,7
83008040,1559241645399779,408102294,-778707415,294003,259562,1.748,0.688844,8.114,20.042,1.31,2.96,74,2,0.903,0.179,-0.885,-1.532,1.76665,0,3,1,7
83212071,1559241645599779,408102294,-778707438,294531,260091,1.559,0.688914,8.137,20.048,1.31,2.96,69,8,1.289,0.109,-1.284,-1.2,1.76665,0,3,1,7
83415170,1559241645799779,408102311,-778707461,294284,259844,1.743,0.688983,8.159,20.067,1.31,2.96,69,8,1.035,0.639,-0.815,-0.832,1.76665,0,3,1,7
83620033,1559241645999780,408102286,-778707445,295292,260852,2.122,0.689067,8.193,19.996,1.16,2.95,69,8,0.473,-0.411,-0.233,-0.498,1.76665,0,3,1,8
83835192,1559241646199779,408102278,-778707468,294862,260422,2.08,0.68915,8.251,19.973,1.84,4.96,69,8,1.204,-0.914,-0.784,-0.114,1.76665,0,3,1,7
84017746,1559241646399779,408102240,-778707436,296064,261624,2.716,0.689258,8.314,20.043,1.84,4.96,69,8,1.243,-1.242,-0.048,-0.69,1.76665,0,3,1,7
84218106,1559241646599779,408102215,-778707378,297693,263252,2.462,0.689356,8.386,20.119,1.84,4.96,74,16,1.175,-0.839,0.822,-1.579,1.76665,0,3,1,7
84419118,1559241646799779,408102198,-778707320,298533,264092,2.205,0.689453,8.442,20.19,1.84,4.96,74,16,1.785,-0.799,1.597,-1.668,1.76665,0,3,1,7
84612105,1559241646999780,408102190,-778707270,299161,264721,2.07,0.689538,8.525,20.264,1.84,4.96,74,16,1.848,-0.685,1.717,-1.051,1.76665,0,3,1,7
84813837,1559241647199779,408102266,-778707223,298629,264189,1.585,0.723842,8.509,20.325,1.57,4.72,74,16,2.814,1.438,2.418,-0.16,1.41816,0,3,1,7
85019213,1559241647399779,408102337,-778707172,297911,263470,2.056,0.61773,8.562,20.422,1.57,4.72,74,16,3.375,2.455,2.316,0.415,1.03518,0,3,1,7
85216036,1559241647599779,408102395,-778707131,296711,262271,2.144,0.693385,8.642,20.512,1.57,4.72,79,6,3.265,2.31,2.308,-0.023,0.924498,0,3,1,7
85409626,1559241647799779,408102427,-778707078,296544,262104,2.291,0.693499,8.739,20.62,1.57,4.72,79,6,2.853,1.909,2.121,0.228,0.924498,0,3,1,7
85612045,1559241647999780,408102445,-778707020,296833,262393,2.367,0.693599,8.851,20.734,1.57,4.72,79,6,2.457,1.557,1.901,0.63,0.924498,0,3,1,7
85814460,1559241648199779,408102468,-778706960,296565,262124,2.02,0.693711,8.965,20.847,1.57,4.72,79,6,2.692,1.33,2.34,0.856,0.924498,0,3,1,7
86010415,1559241648399779,408102488,-778706899,296848,262408,2.172,0.69381,9.082,20.966,1.57,4.72,79,6,2.42,1.384,1.985,0.7,0.924498,0,3,1,7
86218370,1559241648599779,408102469,-778706867,297023,262583,1.59,0.693873,9.013,21.056,1.41,4.41,79,8,1.173,0.605,1.005,0.465,0.924498,0,3,1,8
86411115,1559241648799779,408102487,-778706854,296829,262389,2.126,0.693957,9.046,21.185,1.41,4.41,79,8,0.838,0.76,0.353,0.702,0.924498,0,3,1,8
