timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
412709673,0.000506999,0.000661594,0.000915628,0.990802,-0.018169,-0.0318189,0.130267,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412742481,0.000591473,-0.000604876,0.00127786,0.9908,-0.0181714,-0.0318208,0.130277,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412774472,-0.000111497,-0.000522327,0.000495173,0.990801,-0.0181774,-0.0318265,0.130267,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412802473,0.00120433,-0.000233197,-0.000404737,0.990802,-0.0181738,-0.0318238,0.13026,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412834473,-0.00075722,0.00150133,0.000504553,0.990802,-0.0181891,-0.0318277,0.130261,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412867270,0.000488179,0.00151225,0.00110238,0.990802,-0.0181957,-0.0318173,0.130265,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412899256,0.000655171,-0.000757241,-0.000102303,0.990803,-0.018192,-0.0318192,0.130251,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412931271,0.000696724,-0.00068682,-0.00105979,0.990805,-0.0181912,-0.0318253,0.130238,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412960091,-0.000229234,0.000446886,-0.00594351,0.990807,-0.0181893,-0.0318322,0.130223,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
412992074,-0.000344883,0.000112993,0.000567605,0.990809,-0.0181865,-0.0318422,0.130204,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413024071,0.00697299,-0.00282172,-0.000994164,0.990806,-0.0181826,-0.0318595,0.130219,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413056877,0.00507205,0.000856881,0.000812684,0.990813,-0.0181857,-0.0318519,0.130168,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413088873,-0.00317404,-0.00230585,0.00785401,0.990805,-0.0182056,-0.0318497,0.13023,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413120874,-0.00401768,0.00986051,-0.00432566,0.990813,-0.0181789,-0.0317579,0.130197,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413148872,-0.00279727,0.00761716,-0.011634,0.990832,-0.0181725,-0.0316814,0.13007,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413181671,-0.00566309,-0.00694612,0.0154404,0.990831,-0.0182085,-0.0317515,0.130057,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413213683,-0.00613844,-0.00706032,-0.00452163,0.990809,-0.0181972,-0.0319211,0.130185,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413245672,-0.00427275,-0.00636763,0.000230125,0.990822,-0.0181269,-0.0318844,0.130102,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413278472,0.0293047,0.00926412,0.0145669,0.990806,-0.018148,-0.0317843,0.13025,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413306471,0.00724991,-0.00187089,-0.0503336,0.99087,-0.0181485,-0.031729,0.12977,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413338473,-0.0181801,0.00811557,0.000491152,0.990931,-0.018207,-0.03161,0.129328,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413371270,0.00195307,-0.00568335,0.0385,0.990807,-0.0182571,-0.031912,0.130193,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413403300,-0.00154401,0.0243919,-0.0513057,0.990872,-0.0178325,-0.0317562,0.129792,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413435276,-0.000626957,0.0326516,0.0153068,0.990932,-0.0179372,-0.0314316,0.129398,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413467263,0.041994,0.0181318,0.0166211,0.990895,-0.0180901,-0.0312267,0.129712,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413496073,0.00174178,0.0181724,-0.00377491,0.990911,-0.0177427,-0.0309641,0.129696,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413528079,-0.0116204,0.0300412,0.00345798,0.990922,-0.0177623,-0.0305413,0.129716,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413560085,0.00354512,-0.000119427,-0.0354038,0.990982,-0.0180423,-0.0302345,0.12929,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413592877,-0.00220032,-0.0349778,0.0248202,0.990965,-0.0178111,-0.0305353,0.129377,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413624864,-0.00479974,-0.0484754,0.000350255,0.990886,-0.0177899,-0.0312468,0.129813,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413652876,0.00516865,0.0162416,-0.0440843,0.990897,-0.017936,-0.0314413,0.129667,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413685676,-0.00644904,0.0180562,-0.0152506,0.99101,-0.0179967,-0.0311269,0.128869,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413717664,-0.00110417,0.0201271,0.0493606,0.990943,-0.0180638,-0.0307382,0.129464,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413749663,0.0382329,0.0120076,-0.00526358,0.990937,-0.0177552,-0.0304973,0.129608,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413782471,0.00132398,-0.000776999,-0.015025,0.990962,-0.0176247,-0.0303489,0.129469,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413810463,0.00361079,0.0503758,-0.0618922,0.991065,-0.0175944,-0.0296809,0.128838,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413842463,0.0443296,-0.0402173,0.150905,0.990952,-0.0176192,-0.0299037,0.129655,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413874483,0.0181441,0.0462167,-0.117997,0.991048,-0.0165971,-0.0292018,0.129212,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413907269,0.00221303,0.212159,-0.0331373,0.991059,-0.0164029,-0.027044,0.129624,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413939279,0.183719,0.134537,0.0740279,0.991035,-0.0157688,-0.0252762,0.130242,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
413971271,0.0817657,0.108258,0.124984,0.991098,-0.0149889,-0.0230284,0.130265,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414000063,0.105536,0.150537,-0.0984635,0.991211,-0.0138391,-0.020517,0.129953,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414032070,-0.0127079,0.198142,-0.0204823,0.991233,-0.0133399,-0.0173192,0.130307,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414064070,0.0326269,0.0723429,0.00112046,0.991271,-0.0131366,-0.0145885,0.130367,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414096872,0.0128417,-0.000428173,-0.0134637,0.991358,-0.0133031,-0.0139526,0.129764,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414128873,-0.0128392,-0.177472,0.0112366,0.991299,-0.013252,-0.0157555,0.130007,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414156870,-0.0571391,-0.154746,-0.00949643,0.991247,-0.0136334,-0.0178335,0.130101,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414188876,-0.125306,-0.105809,-0.176509,0.991208,-0.0138898,-0.0199156,0.13007,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414221672,-0.0409987,-0.117318,0.112403,0.991159,-0.0156236,-0.021589,0.129975,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414253672,-0.0152848,-0.00140133,0.018061,0.991135,-0.0160156,-0.0231554,0.12984,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414285671,-0.013191,-0.112719,-0.0370633,0.991074,-0.0157888,-0.0251699,0.129962,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414314471,-0.0272924,-0.0731394,0.0163859,0.991106,-0.0163239,-0.0253384,0.129615,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414346472,-0.0245559,0.0339096,0.0558484,0.99109,-0.0164999,-0.0252021,0.129743,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414378471,0.0571746,0.0631333,0.0288091,0.991104,-0.016123,-0.0246987,0.129779,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414411304,-0.0238963,0.127671,-0.00303081,0.991123,-0.0159417,-0.0235644,0.129873,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414443270,0.023081,0.0553996,-0.0282318,0.991146,-0.0157771,-0.0225898,0.129889,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414475273,0.0161385,0.07235,-0.00774612,0.991177,-0.0155666,-0.0217288,0.129822,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414503273,0.00901332,0.0536623,0.0197264,0.991172,-0.0153433,-0.0212895,0.129956,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414536084,0.0105676,-0.0122144,-0.00229319,0.991192,-0.0152352,-0.0208155,0.129895,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414568074,0.0163262,0.0178529,-0.0168316,0.991206,-0.0152776,-0.0204017,0.129852,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414600072,0.012699,-0.0364175,0.0116867,0.991199,-0.0152229,-0.0202512,0.129935,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414632879,-0.0377482,0.0400448,-0.0214117,0.991215,-0.0152518,-0.0203075,0.129801,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414660871,0.017452,-0.061606,0.00566747,0.991209,-0.0152256,-0.0206322,0.129796,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414692873,-0.0274289,-0.0519511,0.0155601,0.991187,-0.015382,-0.0212256,0.129851,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414725670,-0.0498735,-0.0564072,0.0149712,0.991185,-0.0156948,-0.0221157,0.129682,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414757671,-0.0106247,-0.0477018,0.00313771,0.991174,-0.016034,-0.0232679,0.129525,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414789675,-0.0418793,-0.0815391,-0.0370464,0.991129,-0.0164706,-0.0247997,0.129524,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414821669,-0.0140053,-0.0668324,-0.00602826,0.991117,-0.0164773,-0.0259852,0.129386,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414850472,-0.0127204,0.0373444,-0.0018501,0.991127,-0.0165594,-0.0263552,0.129222,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414882476,-0.0112159,0.0965459,-0.00595079,0.991129,-0.0166158,-0.0257532,0.129322,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414914463,0.0489477,0.0749893,-0.00618444,0.991157,-0.0162853,-0.0244893,0.129395,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414947264,0.0593258,0.0702742,0.00394546,0.991186,-0.0160582,-0.0230713,0.12946,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
414979263,0.0281782,0.0540675,0.0234917,0.9912,-0.0158403,-0.0221675,0.129535,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415007275,-0.00696119,0.0574161,0.0228308,0.991229,-0.0155249,-0.0215785,0.129457,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415040076,0.0343217,-0.0132871,-0.00267659,0.991245,-0.0154349,-0.0212109,0.129406,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415072063,-0.00944682,-0.00507956,-0.0205791,0.991239,-0.0155635,-0.0211391,0.129443,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415104064,-0.0327341,-0.021673,0.0169998,0.991233,-0.0154139,-0.0213016,0.129482,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415136071,0.00293944,-0.0377535,0.0230096,0.991239,-0.0156027,-0.0218242,0.129326,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415164863,-0.0435123,-0.0574272,-0.071655,0.991232,-0.0159717,-0.0224555,0.129229,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415196864,-0.0109065,-0.0390397,0.0506415,0.991193,-0.0161503,-0.0234036,0.129334,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415228872,-0.0164713,-0.0465924,0.00478506,0.991186,-0.0163932,-0.0245705,0.129141,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415261669,-0.00745751,-0.0637053,-0.018411,0.991187,-0.0166364,-0.0255924,0.128902,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415293670,0.013582,-0.0223124,0.011934,0.991179,-0.0165262,-0.025655,0.128967,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415325670,0.0168683,0.0983133,-0.000256216,0.991192,-0.0165396,-0.0247597,0.12904,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415354464,0.0414122,0.0511285,0.00993858,0.991224,-0.016346,-0.0238774,0.128991,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415386487,0.0358229,0.067259,0.0124295,0.991235,-0.0160707,-0.0228701,0.129119,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415418476,0.00219944,0.0011588,-0.016627,0.991263,-0.0157511,-0.0222606,0.129049,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415450472,-0.0157669,0.060297,0.00707517,0.991288,-0.0157887,-0.0217557,0.128941,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415483270,0.00625053,-0.0226984,-0.0160915,0.991266,-0.0158578,-0.0218548,0.129081,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415511270,-0.0301252,-0.0442372,0.00422962,0.991261,-0.0159097,-0.0222854,0.129042,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415543272,-0.0259638,-0.0529644,-0.0157529,0.991272,-0.0159959,-0.0230143,0.12882,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415576074,-0.0112401,-0.0797001,0.00370201,0.991228,-0.0163465,-0.0238998,0.128951,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415608071,-0.0220207,-0.0483654,0.0136724,0.991213,-0.0166288,-0.024797,0.128865,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415640072,-0.00151033,0.00211998,-0.000419334,0.991231,-0.0164552,-0.0253606,0.128634,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415668874,0.0148581,-0.0162042,-0.0180601,0.991222,-0.0165607,-0.0253357,0.128698,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415700878,-0.00583849,0.0470681,0.00278977,0.991227,-0.0166061,-0.024556,0.128801,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415732863,0.0267973,0.053287,0.015421,0.99125,-0.0163039,-0.0235938,0.128847,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415764878,0.0419106,0.0676943,0.0183457,0.991262,-0.0161368,-0.0230035,0.128882,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415797671,-0.0212452,0.0210634,0.00809187,0.991266,-0.0160902,-0.0225383,0.128941,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415829672,0.0243089,-0.0447247,0.00204717,0.991272,-0.015869,-0.0223158,0.128956,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415861672,-0.0107713,0.0204636,-0.0112674,0.991274,-0.0160329,-0.0224388,0.128901,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415890472,-0.0142349,-0.0325417,-0.0121157,0.99126,-0.0161581,-0.0230107,0.128896,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415922471,-0.0484781,-0.0748172,-0.0125578,0.991247,-0.0163866,-0.0239761,0.128786,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415954470,0.00604656,-0.0589054,-0.0163572,0.99123,-0.0165652,-0.0249941,0.128699,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
415987270,-0.00490973,-0.0347318,-0.0164009,0.991213,-0.0166494,-0.0257948,0.128663,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416015273,-0.0104449,0.0394969,0.00580276,0.991213,-0.0166505,-0.0258554,0.128652,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416047273,0.0141899,0.0711141,0.00296333,0.991233,-0.0166756,-0.0251952,0.128627,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416079278,0.0236452,0.0394099,0.0119214,0.991233,-0.016526,-0.0241583,0.128845,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416112072,0.0112236,0.0338976,0.0240361,0.991236,-0.0164314,-0.023206,0.129004,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416144079,0.0156024,0.0477463,0.00898082,0.991278,-0.0162484,-0.0226332,0.128809,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416172075,0.0134181,-0.0211498,-0.0261202,0.991273,-0.0161431,-0.0225712,0.128868,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416204872,-0.0167885,-0.0377071,0.0127204,0.991248,-0.0161916,-0.0227702,0.129021,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416236879,0.0124368,-0.00330187,0.0270825,0.99125,-0.0163013,-0.0230684,0.12894,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416268864,-0.0103105,-0.0169676,-0.0016098,0.991243,-0.0164812,-0.0237837,0.128839,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416301678,-0.0198355,-0.0123502,0.00544126,0.99122,-0.0165334,-0.0243523,0.128902,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416333666,0.00394926,-0.0603144,-0.00095735,0.991222,-0.0164911,-0.0246896,0.128834,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416365665,0.0235916,0.0300862,0.0173193,0.991229,-0.0165196,-0.0244609,0.12882,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416393679,-0.0165101,0.00261045,0.0171387,0.991218,-0.01652,-0.0241781,0.128957,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416426462,-0.0224189,0.040688,0.0113987,0.991239,-0.0164246,-0.0237063,0.128897,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416458463,0.0345067,0.0248105,-0.0226407,0.99125,-0.0163139,-0.0232906,0.128901,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416490471,0.0152056,0.00259466,-0.00805517,0.991237,-0.0162536,-0.0232198,0.129019,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416523264,-0.0339329,-0.0168245,0.0148587,0.991232,-0.0163353,-0.0233677,0.129021,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
416555272,0.0141403,0.00867197,-0.0175615,0.991249,-0.0164328,-0.0236541,0.128827,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
