timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
16667644,0,0.0,0.0,0.0,0.0,0.140463,-3.36498e-07,-3.66287e-07,0.0,0.00154057,0.0022039,0.0618675,0.00324771,-8.40406e-05,-9.14802e-05,0.0,-0.00207051,0.00624436,0.0263848,1.61647,0.0,0.1,-0.0618675,0.178164,0.351679,0.378222,0.271305,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16675643,0,0.0,0.0,0.0,0.0,0.140728,-3.36498e-07,-3.66287e-07,0.0,0.00142904,0.00218312,0.0618434,0.00352707,-8.40406e-05,-9.14802e-05,0.0,-0.0160585,0.000893351,0.0111364,1.61656,0.0,0.1,-0.0618434,0.180439,0.353507,0.381885,0.272018,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16772440,0,0.0,0.0,0.0,0.0,0.143626,-3.36498e-07,-3.66287e-07,0.0,0.00118718,0.00181101,0.0618624,0.00656959,-8.40406e-05,-9.14802e-05,0.0,0.00125403,-0.0177485,0.0288626,1.61746,0.0,0.1,-0.0618624,0.184978,0.353522,0.395537,0.268504,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16877250,0,0.0,0.0,0.0,0.0,0.150135,-3.36498e-07,-3.66287e-07,0.0,0.00144223,0.00141013,0.0638555,0.0147402,-8.40406e-05,-9.14802e-05,0.0,-0.00975405,-0.00239243,0.0305669,1.61835,0.0,0.108942,-0.0638555,0.186008,0.349893,0.399019,0.262804,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
16982034,0,0.0,0.0,0.0,0.0,0.153404,-3.36498e-07,-3.66287e-07,0.0,0.00100136,0.0007519,0.0634434,0.0160303,-8.40406e-05,-9.14802e-05,0.0,0.00772248,-0.0118058,0.00956333,1.61897,0.0,0.1,-0.0634434,0.186783,0.346425,0.396138,0.25728,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17078833,0,0.0,0.0,0.0,0.0,0.15547,-3.36498e-07,-3.66287e-07,0.0,0.000729516,0.000201172,0.0625749,0.0158695,-8.40406e-05,-9.14802e-05,0.0,0.0335813,-0.0101724,0.033074,1.61935,0.0,0.1,-0.0625749,0.191312,0.34657,0.394773,0.254029,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17183642,0,0.0,0.0,0.0,0.0,0.154627,-3.36498e-07,-3.66287e-07,0.0,0.000222803,0.000129917,0.0601671,0.0112632,-8.40406e-05,-9.14802e-05,0.0,-0.00530392,0.00839157,0.0380631,1.61976,0.0,0.1,-0.0601671,0.190529,0.343227,0.381775,0.248732,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17280442,0,0.0,0.0,0.0,0.0,0.157254,-3.36498e-07,-3.66287e-07,0.0,-2.04638e-05,-8.99022e-05,0.0597063,0.0127145,-8.40406e-05,-9.14802e-05,0.0,0.00889184,0.000438721,0.0231187,1.62023,0.0,0.102008,-0.0597063,0.199119,0.347898,0.380413,0.247913,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17385264,0,0.0,0.0,0.0,0.0,0.162347,-3.36498e-07,-3.66287e-07,0.0,-0.00045235,-0.000145915,0.0605732,0.0174517,-8.40406e-05,-9.14802e-05,0.0,0.00137093,0.00807084,0.0168914,1.6207,0.0,0.1,-0.0605732,0.194442,0.343913,0.358173,0.242321,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17490039,0,0.0,0.0,0.0,0.0,0.165527,-3.36498e-07,-3.66287e-07,0.0,-0.000750227,-0.00042509,0.060152,0.0184798,-8.40406e-05,-9.14802e-05,0.0,-0.000185512,0.00122748,0.004226,1.62109,0.0,0.104335,-0.060152,0.189628,0.340046,0.336123,0.23691,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17586842,0,0.0,0.0,0.0,0.0,0.16765,-3.36498e-07,-3.66287e-07,0.0,-0.00125147,-0.000494137,0.0599029,0.0185573,-8.40406e-05,-9.14802e-05,0.0,-0.0131285,-0.00357355,0.00488587,1.62134,0.0,0.1,-0.0599029,0.189358,0.339603,0.321816,0.233577,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17690833,0,0.0,0.0,0.0,0.0,0.165691,-3.36498e-07,-3.66287e-07,0.0,-0.00173181,-0.000490626,0.0567108,0.0117241,-8.40406e-05,-9.14802e-05,0.0,-0.00969213,0.00616118,0.00591753,1.62154,0.0,0.1,-0.0567108,0.184043,0.335785,0.300585,0.228388,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17795642,0,0.0,0.0,0.0,0.0,0.161602,-3.36498e-07,-3.66287e-07,0.0,-0.00166389,-0.000578209,0.0523686,0.00262015,-8.40406e-05,-9.14802e-05,0.0,-0.0122669,0.00192696,0.00983398,1.62155,0.0,0.1,-0.0523686,0.191208,0.341496,0.295315,0.227926,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17892439,0,0.0,0.0,0.0,0.0,0.154647,-3.36498e-07,-3.66287e-07,0.0,-0.00223232,-0.000292229,0.0466527,-0.00952015,-8.40406e-05,-9.14802e-05,0.0,-0.0137818,0.0194915,0.00851281,1.6216,0.0,0.1,-0.0466527,0.182574,0.335764,0.273019,0.222181,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
17997257,0,0.0,0.0,0.0,0.0,0.15185,-3.36498e-07,-3.66287e-07,0.0,-0.002771,-0.000751478,0.0432333,-0.0136207,-8.40406e-05,-9.14802e-05,0.0,0.0062178,-0.0258159,-0.0137722,1.62179,0.0,0.1,-0.0432333,0.177004,0.331874,0.254991,0.217243,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18094048,0,0.0,0.0,0.0,0.0,0.154785,-3.36498e-07,-3.66287e-07,0.0,-0.00361664,-0.0008354,0.0442173,-0.00764764,-8.40406e-05,-9.14802e-05,0.0,-0.0195864,-0.0310737,0.0407118,1.62212,0.0,0.108459,-0.0442173,0.175521,0.331108,0.243654,0.214189,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18198843,0,0.0,0.0,0.0,0.0,0.155707,-3.36498e-07,-3.66287e-07,0.0,-0.00317274,-0.000945374,0.043429,-0.00631784,-8.40406e-05,-9.14802e-05,0.0,0.00142653,0.00805877,0.0143991,1.62256,0.0,0.1,-0.043429,0.170602,0.327447,0.228904,0.209578,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18295642,0,0.0,0.0,0.0,0.0,0.150576,-3.36498e-07,-3.66287e-07,0.0,-0.00268251,-0.00116374,0.0386211,-0.0151526,-8.40406e-05,-9.14802e-05,0.0,0.0258674,-0.00295563,0.0191597,1.62296,0.0,0.1,-0.0386211,0.169434,0.326899,0.219854,0.206726,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18400440,0,0.0,0.0,0.0,0.0,0.142261,-3.36498e-07,-3.66287e-07,0.0,-0.00276346,-0.00116247,0.0322686,-0.0272883,-8.40406e-05,-9.14802e-05,0.0,0.00242122,0.00361061,0.0154401,1.62329,0.0,0.1,-0.0322686,0.169467,0.327629,0.212269,0.204291,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18505226,0,0.0,0.0,0.0,0.0,0.134551,-3.36498e-07,-3.66287e-07,0.0,-0.00242239,-0.000788004,0.0275929,-0.0358296,-8.40406e-05,-9.14802e-05,0.0,0.00553608,-0.0119707,0.00993557,1.62339,0.0,0.1,-0.0275929,0.168917,0.328081,0.205083,0.201749,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18602039,0,0.0,0.0,0.0,0.0,0.129146,-3.36498e-07,-3.66287e-07,0.0,-0.00217558,-0.000650486,0.0242155,-0.0400509,-8.40406e-05,-9.14802e-05,0.0,0.0200302,0.027135,0.00305904,1.62346,0.0,0.100657,-0.0242155,0.166726,0.326988,0.197943,0.198766,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18706847,0,0.0,0.0,0.0,0.0,0.126094,-3.36498e-07,-3.66287e-07,0.0,-0.00140269,-0.000617168,0.0220454,-0.0401525,-8.40406e-05,-9.14802e-05,0.0,0.0221068,0.00646381,0.008179,1.62358,0.0,0.106336,-0.0220454,0.161548,0.322895,0.189107,0.194334,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18802849,0,0.0,0.0,0.0,0.0,0.126642,-3.36498e-07,-3.66287e-07,0.0,-0.00155617,-0.000165694,0.0220463,-0.0350348,-8.40406e-05,-9.14802e-05,0.0,0.00770682,0.0138518,-0.00879599,1.62382,0.0,0.112929,-0.0220463,0.159888,0.321853,0.184955,0.191544,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
18907651,0,0.0,0.0,0.0,0.0,0.131448,-3.36498e-07,-3.66287e-07,0.0,-0.00158792,5.23108e-05,0.0245112,-0.0238504,-8.40406e-05,-9.14802e-05,0.0,-0.00504217,-0.00127061,0.0215976,1.62403,0.0,0.105432,-0.0245112,0.159349,0.321954,0.182673,0.189104,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
19012440,0,0.0,0.0,0.0,0.0,0.133412,-3.36498e-07,-3.66287e-07,0.0,-0.00227633,0.000392596,0.0250376,-0.0187586,-8.40406e-05,-9.14802e-05,0.0,-0.0108685,-0.00205071,0.013993,1.62421,0.0,0.104842,-0.0250376,0.155275,0.318024,0.178956,0.185036,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
