timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1973950357,210114402,40.8102659,-77.8706445,-2.80997,-0.271059,-4.94891,0.00201084,-0.00372115,0.0,-0.0229962,0.0756809,0.0305102,-0.043693,-0.0687101,-0.201539,0.31666,-0.000709111,0.0358801,0.000719849,-0.449169,337.566,0.1,-0.0305102,1.44024,0.813629,0.350069,0.184557,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974050379,210114402,40.8102659,-77.8706445,-2.86989,-0.260865,-4.96437,0.00201084,-0.00372115,0.0,-0.0409894,0.0790804,0.0282509,-0.0549582,-0.0687101,-0.201539,0.31666,-0.0321928,-0.000859052,0.00369976,-0.449192,337.566,0.1,-0.0282509,1.46621,0.828725,0.356195,0.186927,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974150620,210114402,40.8102659,-77.8706445,-2.95065,-0.25305,-4.98124,0.00201084,-0.00372115,0.0,-0.0658856,0.0820111,0.0250917,-0.0680688,-0.0687101,-0.201539,0.31666,-0.0167375,0.0295279,0.0115137,-0.449194,337.566,0.1,-0.0250917,1.44787,0.775624,0.353407,0.179536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974255252,210114402,40.8102659,-77.8706445,-3.01791,-0.244167,-5.0019,0.00201084,-0.00372115,0.0,-0.085335,0.0851277,0.0207013,-0.0837972,-0.0687101,-0.201539,0.31666,-0.0101671,0.0250475,-0.0346024,-0.449196,337.566,0.1,-0.0207013,1.47421,0.790036,0.359589,0.181888,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974355198,210114402,40.8102659,-77.8706445,-3.11029,-0.238034,-5.02206,0.00201084,-0.00372115,0.0,-0.11281,0.0872941,0.0157651,-0.0977886,-0.0687101,-0.201539,0.31666,-0.0243219,0.0324228,-0.00436534,-0.449172,337.566,0.1,-0.0157651,1.45841,0.803493,0.357398,0.18374,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974459196,210114402,40.8102659,-77.8706445,-3.1854,-0.23075,-5.03666,0.00201084,-0.00372115,0.0,-0.133498,0.0887709,0.0123484,-0.103535,-0.0687101,-0.201539,0.31666,-0.0125755,0.0131896,0.00836228,-0.449169,337.566,0.1,-0.0123484,1.44276,0.817031,0.355134,0.185578,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974563163,210114402,40.8102659,-77.8706445,-3.28202,-0.226512,-5.05243,0.00201084,-0.00372115,0.0,-0.160248,0.0901416,0.00822018,-0.11047,-0.0687101,-0.201539,0.31666,-0.0438352,0.0366845,0.0239275,-0.449184,337.566,0.1,-0.00822018,1.46923,0.832247,0.361359,0.187957,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974663188,210114402,40.8102659,-77.8706445,-3.35621,-0.220885,-5.062,0.00201084,-0.00372115,0.0,-0.17967,0.0925961,0.00609914,-0.109765,-0.0687101,-0.201539,0.31666,-0.0251778,0.0381669,4.92969e-05,-0.449178,337.566,0.1,-0.00609914,1.45238,0.778661,0.358925,0.180485,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974763969,210114402,40.8102659,-77.8706445,-3.45428,-0.217879,-5.06847,0.00201084,-0.00372115,0.0,-0.205999,0.0933949,0.004258,-0.104931,-0.0687101,-0.201539,0.31666,-0.0340019,0.0238435,0.00344304,-0.449225,337.566,0.1,-0.004258,1.47928,0.793184,0.365204,0.182843,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1974867989,210114402,40.8102659,-77.8706445,-3.53773,-0.213248,-5.07369,0.00201084,-0.00372115,0.0,-0.227441,0.0952331,0.00296922,-0.0989676,-0.0687101,-0.201539,0.31666,-0.0331835,0.0320719,-0.0202503,-0.449293,337.566,0.1,-0.00296922,1.46654,0.80708,0.36408,0.18486,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
